Block,Time,RAPPC,RIHAND3,RIHAND2,PARBATI3,RAMPUR,RIHAND1,UNCHAHAR1,UNCHAHAR4,SINGRAULI_HYDRO,TEHRI,URI2,UNCHAHAR3,SINGRAULI,TANDA2,UNCHAHAR2,SEWA2,DADRT2,NJPC,DULHASTI,KOLDAM,CHAMERA3,DHAULIGNGA,NAPP,KISHANGANGA,CHAMERA2,JHAJJAR,KOTESHWR,SALAL,RAPPB,TANAKPUR,URI,CHAMERA1,BSIUL,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,RSTPSU1TO6,RSTPSU7,TALST2,SIMHST1,SIMHST2,KUDGI,TelanganaSTPP,VALLURNTECL,NLCIIST1,NLCIIST2,NLCEXP,NLCTS2EXP,NNTPP,KGSU1AND2,NTPL,MAPS,KGSU3AND4,KKNP,KKNPPU2,FSTPP I & II,KHSTPP-II,KHSTPP-I,TALA,BRBCL,SASAN
24,05:45-06:00,68.998153,128.380717,124.384996,0,2.1253,95.455943,22.630299,3.094586,0.779669,0,35.154834,27.638981,145.68895,5.534073,19.953313,18.800617,688.715947,55.047339,59.175403,1.873698,23.197435,32.576563,50.688157,5.560434,48.499828,552.443799,9.222505,79.37622,0,2.0496,34.776,42.14808,19.5624,0,105.911988,0,0,0,81.591624,0,0,0,49.529998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.039,148.302375,46.39908,0,20.000002,414

25,06:00-06:15,68.998153,128.380717,124.384996,3.814368,2.1253,95.455943,22.630299,3.094586,0.779669,0,35.154834,27.638981,145.68895,5.534073,22.453313,18.800617,688.715947,55.047339,59.175403,2.201595,23.197435,32.576563,50.688157,5.560434,48.499828,552.443799,9.222505,76.692,0,2.0496,34.776,42.14808,19.5624,0,105.911988,0,0,0,81.591624,0,0,0,48.878287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.039,148.302375,46.39908,0,20.000002,414

26,06:15-06:30,68.998153,128.380717,124.384996,7.628735,2.1253,95.455943,22.630299,3.094586,0.779669,0,35.154834,27.638981,145.68895,5.534073,22.453313,18.800617,657.305947,55.047339,59.175403,6.956102,23.197435,32.576563,50.688157,5.560434,48.499828,552.443799,9.222505,76.692,0,2.0496,34.776,42.14808,19.5624,0,105.911988,0,0,0,81.591624,0,0,0,48.878287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.039,148.302375,46.39908,0,20.000002,414

27,06:30-06:45,68.998153,128.380717,124.384996,39.193389,2.1253,95.455943,22.630299,3.094586,0.779669,0,35.154834,27.638981,145.68895,5.534073,22.453313,18.800617,688.715947,55.047339,59.175403,6.956102,23.197435,32.576563,50.688157,5.560434,48.499828,552.443799,9.222505,76.692,0,2.0496,34.776,42.14808,19.5624,0,105.911988,0,0,0,81.591624,0,0,0,48.878287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.039,148.302375,46.39908,0,20.000002,414

28,06:45-07:00,68.998153,128.380717,124.384996,58.790083,3.187949,95.455943,22.630299,3.094586,0.779669,0,35.154834,27.638981,145.68895,5.534073,22.453313,18.800617,688.715947,82.571008,59.175403,6.956102,23.197435,32.576563,50.688157,5.560434,48.499828,552.443799,9.222505,76.692,0,1.4091,34.776,42.14808,19.5624,0,105.911988,0,0,0,81.591624,0,0,0,48.878287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.039,148.302375,46.39908,0,20.000002,414

29,07:00-07:15,68.998153,128.380717,124.384996,58.790083,4.250599,95.455943,22.630299,3.094586,0.779669,0,35.154834,27.638981,145.68895,5.534073,22.453313,18.800617,688.715947,110.094678,59.175403,6.956102,23.197435,43.536137,50.688157,5.560434,48.499828,552.443799,9.222505,66.815,0,1.4091,34.776,28.09872,19.5624,0,101.83845,0,0,0,81.591624,0,0,0,48.878287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.039,148.302375,46.39908,0,20.000002,414

30,07:15-07:30,68.998153,128.380717,124.384996,58.790083,4.250599,95.455943,22.630299,3.094586,0.779669,0,35.154834,27.638981,145.68895,5.534073,22.453313,18.800617,688.715947,110.094678,59.175403,6.956102,23.197435,43.536137,50.688157,5.560434,48.499828,552.443799,9.222505,66.815,0,1.4091,40.848,28.09872,19.5624,0,101.83845,0,0,0,81.591624,0,0,0,48.878287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.039,148.302375,46.39908,0,20.000002,414

31,07:30-07:45,68.998153,128.380717,124.384996,58.790083,4.250599,95.455943,22.630299,3.094586,0.779669,0,35.154834,27.638981,145.68895,5.534073,22.453313,18.800617,688.715947,110.094678,59.175403,4.637402,23.197435,43.536137,50.688157,5.560434,48.499828,552.443799,9.222505,66.815,0,0,40.848,28.09872,19.5624,0,101.83845,0,0,0,81.591624,0,0,0,48.878287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.039,131.102375,40.89908,0,20.00001,414

32,07:45:08:00,68.998153,128.380717,124.384996,39.193389,4.250599,95.455943,22.630299,3.094586,0.779669,0,35.154834,27.638981,145.68895,5.534073,22.453313,18.800617,688.715947,110.094678,59.175403,4.637402,23.197435,43.536137,50.688157,5.560434,48.499828,552.443799,9.222505,66.815,0,0,40.848,28.09872,19.5624,0,101.83845,0,0,0,81.591624,0,0,0,48.878287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.039,131.102375,40.89908,0,20,414

33,08:00-08:15,68.998153,128.380717,124.384996,6.102988,4.250599,95.455943,22.630299,3.094586,0.779669,0,35.154834,27.638981,145.68895,5.534073,22.453313,12.559116,688.715947,110.094678,59.175403,2.318701,23.197435,43.536137,50.688157,5.560434,48.499828,552.443799,9.222505,52.29,0,0.6405,34.776,28.09872,19.5624,0,101.83845,0,0,0,81.591624,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.039,146.402375,40.89908,0,20,414

34,08:15-08:30,68.998153,130.480717,124.384996,3.814368,4.250599,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.88895,5.534073,22.453313,12.559116,688.715947,110.094678,59.175403,0,23.197435,43.536137,50.688157,5.560434,48.499828,552.443799,9.222505,52.29,0,0.6405,34.776,14.04936,19.5624,0,101.83845,0,0,0,81.591624,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.039,148.302375,46.39908,0,20.0018,414

35,08:30-08:45,68.998153,130.480717,124.384996,0,4.250599,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.88895,5.534073,22.453313,12.559116,688.715947,110.094678,59.175403,0,23.197435,43.536137,50.688157,5.560434,48.499828,552.443799,9.222505,65.072,0,0.6405,34.776,14.04936,19.5624,0,101.83845,0,0,0,81.591624,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.039,148.302375,46.39908,0,20.0018,414

36,08:45:09:00,68.998153,130.480717,124.384996,0,4.250599,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.88895,5.534073,22.453313,12.559116,688.715947,110.094678,59.175403,0,23.197435,43.536137,50.688157,5.560434,48.499828,552.443799,9.222505,65.072,0,0.6405,34.776,14.04936,19.5624,0,101.83845,0,0,0,81.591624,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.039,148.302375,46.39908,0,20.0018,414

37,09:00:09:15,68.998153,130.480717,124.384996,0,3.187949,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.88895,5.534073,22.453313,12.559116,688.715947,82.571008,59.175403,0,23.197435,32.576563,50.688157,5.560434,48.499828,552.443799,9.222505,65.072,0,0.6405,34.776,14.04936,19.5624,0,101.83845,0,0,0,80.254056,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.039,148.302375,46.39908,0,20.0018,414

38,09:15-09:30,68.998153,130.480717,124.384996,0,3.187949,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.88895,5.534073,22.453313,12.559116,688.715947,82.571008,59.175403,0,11.598717,32.576563,50.688157,5.560434,48.499828,552.443799,9.222505,65.072,0,0.6405,34.776,14.04936,19.5624,0,101.83845,0,0,0,80.254056,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.039,148.302375,46.39908,0,20.0018,414

39,09:30-09:45,68.998153,130.480717,124.384996,0,2.1253,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.88895,5.534073,22.453313,12.559116,688.715947,55.047339,59.175403,0,23.197435,32.576563,50.688157,5.560434,48.499828,552.443799,9.222505,65.072,0,0.6405,34.776,14.04936,19.5624,0,101.83845,0,0,0,80.254056,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.039,148.302375,46.39908,0,20.0018,414

40,09:45-10:00,68.998153,130.480717,124.384996,0,2.1253,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.88895,5.534073,22.453313,12.559116,688.715947,55.047339,59.175403,0,23.197435,32.576563,50.688157,5.560434,48.499828,552.443799,9.222505,65.072,0,0.6405,34.776,12.64,19.5624,0,101.83845,0,0,0,80.254056,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.039,148.302375,46.39908,0,20.0018,414

41,10:00-10:15,68.998153,130.480717,124.384996,0,1.031848,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.88895,5.534073,22.453313,12.559116,688.715947,26.743647,59.175403,0,23.197435,21.717709,50.688157,5.560434,48.499828,552.443799,0,65.072,0,0.6405,34.776,12.64,13.0416,0,101.83845,0,0,0,80.254056,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.039,148.302375,46.39908,0,20.0018,414

42,10:15-10:30,68.998153,130.480717,124.384996,0,0.939444,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.88895,5.534073,22.453313,12.559116,688.715947,24.515009,59.175403,0,23.197435,21.717709,50.688157,5.560434,48.499828,552.443799,0,65.072,0,9.6075,40.848,12.64,13.0416,0,101.83845,0,0,0,80.254056,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.039,148.302375,46.39908,0,20.0018,414

43,10:30-10:45,68.998153,130.480717,124.384996,0,0.939444,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.88895,5.534073,22.453313,12.559116,688.715947,24.515009,59.175403,0,23.197435,21.717709,50.688157,5.560434,48.499828,552.443799,0,65.072,0,9.6075,40.848,12.64,13.0416,0,101.83845,0,0,0,80.254056,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.039,148.302375,46.39908,0,20.0018,414

44,10:45-11:00,68.998153,130.480717,124.384996,0,0.939444,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.88895,5.534073,22.453313,12.559116,688.715947,24.515009,59.175403,0,23.197435,21.717709,50.688157,5.560434,48.499828,552.443799,0,65.072,0,9.6075,40.848,12.64,13.0416,0,101.83845,0,0,0,80.254056,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.039,148.302375,46.39908,0,20.0018,414

45,11:00-11:15,68.998153,130.480717,124.384996,0,0.939444,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.88895,5.534073,22.453313,12.559116,688.715947,24.515009,59.175403,0,23.197435,10.858854,50.688157,5.560434,48.499828,552.443799,0,40.67,0,9.6075,34.776,13.035,13.0416,0,100.480604,0,0,0,80.254056,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.039,148.302375,46.39908,0,20.0018,414

46,11:15-11:30,68.998153,130.480717,124.384996,0,0.939444,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.88895,5.534073,22.453313,12.559116,688.715947,24.515009,59.175403,0,23.197435,10.858854,50.688157,5.560434,48.499828,552.443799,0,40.67,0,0,34.776,14.04936,13.0416,0,100.480604,0,0,0,80.254056,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.039,148.302375,46.39908,0,20.0018,414

47,11:30-11:45,68.998153,130.480717,124.384996,0,0.939444,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.88895,5.534073,22.453313,12.559116,688.715947,24.515009,59.175403,0,23.197435,10.858854,50.688157,5.560434,48.499828,552.443799,0,40.67,0,0,34.776,14.04936,13.0416,0,100.480604,0,0,0,80.254056,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.039,148.302375,46.39908,0,20.0018,414

48,11:45-12:00,68.998153,130.480717,124.384996,0,0.939444,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.88895,5.534073,22.453313,12.559116,688.715947,24.515009,59.175403,0,11.598717,10.858854,50.688157,5.560434,48.499828,552.443799,0,40.67,0,0,34.776,14.04936,13.0416,0,100.480604,0,0,0,80.254056,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.039,148.302375,46.39908,0,20.0018,414

49,12:00-12:15,68.998153,130.480717,124.384996,0,0.939444,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.88895,5.534073,22.453313,12.559116,688.715947,24.515009,59.175403,0,11.598717,10.858854,50.688157,5.560434,32.333219,552.443799,0,40.67,0,0,34.776,14.04936,13.0416,0,100.480604,0,0,0,78.916488,0,0,0,47.574866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.039,148.302375,46.39908,0,20.0018,414

50,12:15-12:30,68.998153,130.480717,124.384996,0,0.939444,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.88895,5.534073,22.453313,12.559116,688.715947,24.515009,59.175403,0,11.598717,10.858854,50.688157,5.560434,32.333219,552.443799,0,40.67,0,0,34.776,14.04936,13.0416,0,100.480604,0,0,0,78.916488,0,0,0,47.574866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.039,148.302375,46.39908,0,20.0018,414

