Block,Time,CHAMERA2,DADRT2,CHAMERA3,DHAULIGNGA,URI2,UNCHAHAR2,UNCHAHAR1,UNCHAHAR4,UNCHAHAR3,SEWA2,NJPC,RIHAND1,KISHANGANGA,RAPPC,NAPP,JHAJJAR,KOTESHWR,SINGRAULI_HYDRO,DULHASTI,RIHAND3,TEHRI,KOLDAM,PARBATI3,SINGRAULI,RAMPUR,RIHAND2,TANDA2,CHAMERA1,BSIUL,URI,TANAKPUR,SALAL,RAPPB,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,TALST2,VALLURNTECL,SIMHST2,NLCTS2EXP,NNTPP,NTPL,RSTPSU1TO6,RSTPSU7,SIMHST1,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,KUDGI,MAPS,NLCEXP,NLCIIST1,NLCIIST2,BRBCL,FSTPP I & II,TALA,KHSTPP-II,KHSTPP-I,SASAN
50,12:15-12:30,41.864567,688.249014,30.573593,28.714951,33.873497,43.050737,22.034892,0.814833,14.695482,16.588865,160.017672,93.324175,2.184458,55.190641,40.306669,657.89409,8.443451,1.068766,51.987209,125.295291,0,1.21456,0,142.003256,1.754582,119.5917,1.44175,42.14808,13.1076,46.368,6.1488,84.9422,0,0,83.849666,0,0,0,37.956655,0,0,0,66.809429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,45.525,418.77

51,12:30-12:45,41.864567,688.249014,30.573593,28.714951,33.873497,43.050737,22.034892,0.814833,14.695482,16.588865,160.017672,93.324175,2.184458,55.190641,40.306669,657.89409,8.443451,1.068766,51.987209,125.295291,0,1.82184,0,142.003256,1.754582,119.5917,1.44175,42.14808,13.1076,46.368,12.1695,84.9422,0,0,83.849666,0,0,0,37.956655,0,0,0,66.809429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,45.525,416.25

52,12:45-13:00,41.864567,688.249014,30.573593,28.714951,33.873497,43.050737,22.034892,0.814833,14.695482,16.588865,160.017672,93.324175,2.184458,55.190641,40.306669,657.89409,8.443451,1.068766,51.987209,125.295291,0,1.82184,0,142.003256,1.754582,119.5917,1.44175,42.14808,13.1076,46.368,12.1695,84.9422,0,0,83.849666,0,0,0,37.956655,0,0,0,66.809429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,45.525,416.25

53,13:00-13:15,41.864567,688.249014,30.573593,28.714951,33.873497,43.050737,22.034892,0.814833,14.695482,16.588865,160.017672,93.324175,2.184458,55.190641,40.306669,657.89409,8.443451,1.068766,51.987209,125.295291,0,1.82184,0,142.003256,1.754582,119.5917,1.44175,42.14808,13.1076,48.576,12.1695,84.9422,0,0,83.849666,0,0,0,36.840283,0,0,0,66.809429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,45.525,416.25

54,13:15-13:30,41.864567,688.249014,30.573593,28.714951,33.873497,43.050737,22.034892,0.814833,14.695482,16.588865,160.017672,93.324175,2.184458,55.190641,40.306669,657.89409,8.443451,1.068766,51.987209,125.295291,0,2.429119,0,142.003256,1.754582,119.5917,1.44175,42.14808,13.1076,48.576,12.1695,84.9422,0,0,83.849666,0,0,0,36.840283,0,0,0,66.809429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,45.525,416.25

55,13:30-13:45,41.864567,688.249014,30.573593,28.714951,33.873497,43.050737,22.034892,0.814833,14.695482,16.588865,160.017672,93.324175,2.184458,55.190641,40.306669,657.89409,8.443451,1.088558,51.987209,125.295291,0,2.429119,0,142.003256,1.754582,119.5917,1.44175,42.14808,13.1076,46.368,6.1488,84.9422,0,0,83.849666,0,0,0,36.840283,0,0,0,66.809429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,45.525,416.25

56,13:45-14:00,41.864567,688.249014,30.573593,28.714951,33.873497,43.050737,22.034892,0.814833,14.695482,16.588865,160.017672,93.324175,2.184458,55.190641,40.306669,657.89409,8.443451,1.088558,51.987209,125.295291,0,2.429119,0,142.003256,1.754582,119.5917,1.44175,42.14808,13.1076,46.368,6.1488,84.9422,0,0,83.849666,0,0,0,36.840283,0,0,0,66.809429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,45.525,416.25

57,14:00-14:15,41.864567,688.249014,30.573593,28.714951,33.873497,43.050737,22.034892,0.814833,14.695482,16.588865,160.017672,93.324175,2.184458,55.190641,40.306669,657.89409,8.443451,1.088558,51.987209,125.295291,0,2.429119,0,142.003256,1.754582,119.5917,1.44175,42.14808,13.1076,46.368,6.1488,84.9422,0,0,83.849666,0,0,0,36.840283,0,0,0,66.809429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,45.525,416.25

58,14:15-14:30,41.864567,688.249014,30.573593,28.714951,33.873497,43.050737,22.034892,0.814833,14.695482,16.588865,160.017672,93.324175,2.184458,55.190641,40.306669,657.89409,8.443451,1.088558,51.987209,125.295291,0,2.429119,0,142.003256,1.754582,119.5917,1.44175,42.14808,13.1076,46.368,6.1488,84.9422,0,0,83.849666,0,0,0,36.840283,0,0,0,66.809429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,45.525,416.25

59,14:30-14:45,41.864567,688.249014,30.573593,28.714951,33.873497,43.050737,22.034892,0.814833,14.695482,16.588865,160.017672,93.324175,2.184458,55.190641,40.306669,657.89409,8.443451,1.088558,51.987209,125.295291,0,2.429119,0,142.003256,1.754582,119.5917,1.44175,42.14808,6.6,46.368,8.967,84.9422,0,0,83.849666,0,0,0,36.840283,0,0,0,66.809429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,45.525,418.77

60,14:45-15:00,41.864567,688.249014,30.573593,28.714951,33.873497,43.050737,22.034892,0.814833,14.695482,16.588865,160.017672,93.324175,2.184458,55.190641,40.306669,657.89409,8.443451,1.088558,51.987209,125.295291,0,2.429119,0,142.003256,1.754582,119.5917,1.44175,42.14808,6.6,46.368,8.967,84.9422,0,0,83.849666,0,0,0,36.840283,0,0,0,66.809429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,45.525,418.77

61,15:00-15:15,41.864567,688.249014,30.573593,28.714951,33.873497,43.050737,22.034892,0.814833,14.695482,16.588865,160.017672,93.324175,2.184458,55.190641,40.306669,657.89409,8.443451,1.088558,51.987209,125.295291,0,2.429119,0,142.003256,1.754582,119.5917,1.44175,42.14808,6.6,46.368,11.529,83.083,0,0,83.849666,0,0,0,35.723911,0,0,0,66.809429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,45.525,418.77

62,15:15-15:30,41.864567,688.249014,30.573593,28.714951,33.873497,43.050737,22.034892,0.814833,14.695482,16.588865,160.017672,93.324175,2.184458,55.190641,40.306669,657.89409,8.443451,1.088558,51.987209,125.295291,0,2.429119,0,142.003256,1.754582,119.5917,1.44175,42.14808,6.6,46.368,11.529,83.083,0,0,83.849666,0,0,0,35.723911,0,0,0,66.809429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,45.525,418.77

63,15:30-15:45,41.864567,688.249014,30.573593,28.714951,33.873497,43.050737,22.034892,0.814833,14.695482,16.588865,160.017672,93.324175,2.184458,55.190641,40.306669,657.89409,8.443451,1.108349,51.987209,125.295291,0,2.429119,0,142.003256,1.754582,119.5917,1.44175,42.14808,6.6,46.368,11.529,83.083,0,0,83.849666,0,0,0,35.723911,0,0,0,66.809429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,45.525,418.77

64,15:45-16:00,41.864567,688.249014,30.573593,28.714951,33.873497,43.050737,22.034892,0.814833,14.695482,16.588865,160.017672,93.324175,2.184458,55.190641,40.306669,657.89409,8.443451,1.108349,51.987209,125.295291,0,2.429119,0,142.003256,1.754582,119.5917,1.44175,42.14808,6.6,46.368,11.529,83.083,0,0,83.849666,0,0,0,35.723911,0,0,0,66.809429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,45.525,418.77

65,16:00-16:15,41.864567,688.249014,30.573593,28.714951,33.873497,43.050737,21.043264,0.814833,14.695482,16.588865,160.017672,93.324175,2.184458,55.190641,40.306669,657.89409,8.443451,1.108349,51.987209,125.295291,0,2.429119,3.34799,142.003256,1.754582,119.5917,1.44175,42.14808,6.6,46.368,11.529,83.083,0,0,83.849666,0,0,0,35.723911,0,0,0,66.809429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,41.883,418.77

66,16:15-16:30,41.864567,688.249014,30.573593,28.714951,33.873497,43.050737,21.043264,0.814833,14.695482,16.588865,160.017672,93.324175,2.184458,55.190641,40.306669,657.89409,8.443451,1.108349,51.987209,125.295291,0,2.429119,16.070349,142.003256,1.754582,119.5917,1.44175,42.14808,6.6,46.368,11.529,83.083,0,0,83.849666,0,0,0,35.723911,0,0,0,66.809429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,41.883,418.77

67,16:30-16:45,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,21.043264,0.814833,14.695482,16.588865,160.017672,93.324175,2.184458,55.190641,40.306669,657.89409,8.443451,1.108349,51.987209,125.295291,0,2.429119,16.070349,142.003256,1.754582,119.5917,1.44175,42.14808,6.6,46.368,11.529,83.083,0,0,83.849666,0,0,0,35.723911,0,0,0,66.809429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,41.883,418.77

68,16:45-17:00,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,21.043264,0.814833,14.695482,16.588865,146.839746,93.324175,2.184458,55.190641,40.306669,657.89409,8.443451,1.108349,51.987209,125.295291,0,2.429119,16.070349,142.003256,1.645676,119.5917,1.44175,42.14808,6.6,46.368,10.248,83.083,0,0,83.849666,0,0,0,35.723911,0,0,0,66.809429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,41.883,418.77

69,17:00-17:15,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,21.043264,0.814833,14.695482,16.588865,146.839746,93.324175,2.184458,55.190641,40.306669,657.89409,8.443451,1.108349,51.987209,125.295291,8.62322,2.429119,16.070349,142.003256,1.645676,119.5917,1.44175,42.14808,6.6,48.576,10.248,83.083,0,0,83.849666,0,0,0,35.723911,0,0,0,66.809429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,41.883,418.77

70,17:15-17:30,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,21.043264,0.814833,14.695482,16.588865,146.839746,93.324175,2.184458,55.190641,40.306669,657.89409,8.443451,1.108349,51.987209,125.295291,8.62322,2.429119,16.070349,142.003256,1.645676,119.5917,1.44175,42.14808,6.6,48.576,10.248,83.083,0,0,83.849666,0,0,0,35.723911,0,0,0,66.809429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,41.883,418.77

71,17:30-17:45,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,21.043264,0.814833,14.695482,16.588865,146.839746,93.324175,2.184458,55.190641,40.306669,657.89409,8.443451,1.108349,51.987209,125.295291,8.62322,2.429119,16.070349,138.371948,1.645676,119.5917,1.44175,42.14808,6.6,46.368,11.529,83.083,0,0,83.849666,0,0,0,35.723911,0,0,0,66.809429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,41.883,418.77

72,17:45-18:00,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,21.043264,0.814833,14.695482,16.588865,146.839746,93.324175,2.184458,55.190641,40.306669,657.89409,8.443451,1.108349,51.987209,125.295291,8.62322,2.429119,16.070349,138.371948,1.645676,119.5917,1.44175,42.14808,6.6,46.368,11.529,83.083,0,0,83.849666,0,0,0,35.723911,0,0,0,66.809429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,41.883,418.77

73,18:00-18:15,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,21.043264,0.814833,14.695482,16.588865,146.839746,93.324175,2.184458,55.190641,40.306669,657.89409,8.443451,1.108349,51.987209,125.295291,25.869661,2.226693,3.34799,142.003256,1.645676,119.5917,1.44175,37.92,6.6,46.368,8.967,83.083,0,0,83.849666,0,0,0,35.723911,0,0,0,66.809429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,41.883,418.77

74,18:15-18:30,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,21.043264,0.814833,14.695482,16.588865,146.839746,93.324175,2.184458,55.190641,40.306669,657.89409,8.443451,1.108349,51.987209,125.295291,25.869661,2.226693,3.34799,142.003256,1.645676,119.5917,1.44175,37.92,6.6,46.368,8.967,83.083,0,0,83.849666,0,0,0,35.723911,0,0,0,66.809429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,41.883,418.77

75,18:30-18:45,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,21.043264,0.814833,14.695482,16.588865,146.839746,93.324175,2.184458,55.190641,40.306669,657.89409,8.443451,1.088558,51.987209,125.295291,25.869661,2.429119,3.34799,142.003256,1.645676,119.5917,1.44175,42.14808,6.6,46.368,8.967,83.083,0,0,83.849666,0,0,0,35.723911,0,0,0,66.809429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,41.883,418.77

76,18:45-19:00,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,21.043264,0.814833,14.695482,16.588865,146.839746,93.324175,2.184458,55.190641,40.306669,657.89409,8.443451,1.088558,51.987209,125.295291,25.869661,2.429119,10.713565,142.003256,1.645676,119.5917,1.44175,42.14808,6.6,46.368,8.967,83.083,0,0,83.849666,0,0,0,35.723911,0,0,0,66.809429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,41.883,418.77

77,19:00-19:15,41.864567,688.249014,32.150297,38.375382,33.873497,43.050737,21.043264,0.814833,14.695482,16.588865,160.017672,93.324175,2.237415,55.190641,40.306669,657.89409,8.958295,1.088558,51.987209,125.295291,25.869661,2.429119,68.802518,142.003256,1.754582,119.5917,1.44175,42.14808,19.6614,48.576,11.529,83.083,0,0,83.849666,0,0,0,35.723911,0,0,0,66.809429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,41.883,418.77

78,19:15-19:30,41.864567,688.249014,32.150297,38.375382,33.873497,43.050737,21.043264,0.814833,14.695482,16.588865,160.017672,93.324175,2.237415,55.190641,40.306669,657.89409,8.958295,1.088558,51.987209,125.295291,25.869661,2.429119,68.802518,142.003256,1.754582,119.5917,1.44175,42.14808,19.6614,48.576,11.529,83.083,0,0,83.849666,0,0,0,35.723911,0,0,0,66.809429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,41.883,418.77

79,19:30-19:45,41.864567,688.249014,32.150297,38.375382,33.873497,43.050737,21.043264,0.814833,14.695482,16.588865,160.017672,93.324175,2.237415,55.190641,40.306669,657.89409,8.958295,1.088558,51.987209,125.295291,25.869661,2.429119,68.802518,142.003256,1.754582,119.5917,1.44175,42.14808,19.6614,46.368,12.1695,83.083,0,0,83.849666,0,0,0,35.723911,0,0,0,66.809429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,41.883,418.77

80,19:45-20:00,41.864567,688.249014,32.150297,38.375382,33.873497,43.050737,21.043264,0.814833,14.695482,16.588865,160.017672,93.324175,2.237415,55.190641,40.306669,657.89409,8.958295,1.088558,51.987209,125.295291,25.869661,2.429119,68.802518,142.003256,1.754582,119.5917,1.44175,42.14808,19.6614,46.368,12.1695,83.083,0,0,83.849666,0,0,0,35.723911,0,0,0,66.809429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,41.883,418.77

81,20:00-20:15,41.864567,688.249014,32.150297,38.375382,33.873497,43.050737,21.043264,0.814833,14.695482,16.588865,160.017672,93.324175,2.237415,55.190641,40.306669,657.89409,8.958295,1.088558,51.987209,125.295291,25.869661,2.429119,68.802518,142.003256,1.754582,119.5917,1.44175,42.14808,19.6614,46.368,12.1695,83.083,0,0,83.849666,0,0,0,36.840283,0,0,0,66.809429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,41.883,418.77

82,20:15-20:30,41.864567,688.249014,32.150297,38.375382,33.873497,43.050737,21.043264,0.814833,14.695482,16.588865,160.017672,93.324175,2.237415,55.190641,40.306669,657.89409,8.958295,1.088558,51.987209,125.295291,25.869661,2.429119,68.802518,142.003256,1.754582,119.5917,1.44175,42.14808,19.6614,46.368,8.967,83.083,0,0,83.849666,0,0,0,36.840283,0,0,0,66.809429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,41.883,418.77

83,20:30-20:45,43.785479,688.249014,32.150297,38.375382,33.873497,43.050737,21.043264,0.814833,14.695482,16.588865,160.017672,93.324175,2.237415,55.190641,40.306669,657.89409,8.958295,1.088558,51.987209,125.295291,25.869661,2.429119,6.695978,142.003256,1.754582,119.5917,1.44175,42.14808,19.6614,46.368,12.1695,83.083,0,0,83.849665,0,0,0,36.840283,0,0,0,66.809428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,41.883,418.77

84,20:45-21:00,42.373044,688.249014,30.573593,38.375382,33.873497,43.050737,21.043264,0.814833,14.695482,16.588865,146.839746,93.324175,2.184458,55.190641,40.306669,657.89409,8.443451,1.088558,51.987209,125.295291,25.869661,2.429119,3.34799,142.003256,1.645676,119.5917,1.44175,42.14808,13.1076,46.368,12.1695,83.083,0,0,83.849666,0,0,0,36.840283,0,0,0,66.809429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,41.883,418.77

85,21:00-21:15,42.373044,688.249014,30.573593,38.375382,33.873497,43.050737,21.043264,0.814833,14.695482,16.588865,146.839746,93.324175,2.184458,55.190641,40.306669,657.89409,8.443451,1.088558,51.987209,125.295291,25.869661,2.429119,3.34799,142.003256,1.645676,119.5917,1.44175,42.14808,13.1076,46.368,12.1695,83.083,0,0,83.849666,0,0,0,39.073027,0,0,0,66.809429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,41.883,418.77

86,21:15-21:30,42.373044,688.249014,30.573593,38.375382,33.873497,43.050737,21.043264,0.814833,14.695482,16.588865,146.839746,93.324175,2.184458,55.190641,40.306669,657.89409,8.443451,1.088558,51.987209,125.295291,25.869661,2.429119,3.34799,142.003256,1.645676,119.5917,1.44175,42.14808,13.1076,46.368,12.1695,83.083,0,0,83.849666,0,0,0,39.073026,0,0,0,66.809429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,41.883,418.77

87,21:30-21:45,42.373044,688.249014,30.573593,38.375382,33.873497,43.050737,21.043264,0.814833,14.695482,16.588865,146.839746,93.324175,2.184458,55.190641,40.306669,657.89409,8.443451,1.088558,51.987209,125.295291,25.869661,2.429119,3.34799,142.003256,1.645676,119.5917,1.44175,42.14808,13.1076,46.368,7.686,83.083,0,0,83.849666,0,0,0,39.073028,0,0,0,66.809429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,41.883,418.77

88,21:45-22:00,43.785479,688.249014,32.150297,38.375382,33.873497,43.050737,21.043264,0.814833,14.695482,16.588865,146.839746,93.324175,2.237415,55.190641,40.306669,657.89409,16.886902,1.088558,51.987209,125.295291,25.869661,2.429119,3.34799,142.003256,1.645676,119.5917,1.44175,42.14808,19.6614,46.368,7.686,83.083,0,0,83.849666,0,0,0,39.073027,0,0,0,66.809429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,41.883,418.77

89,22:00-22:15,43.785479,688.249014,32.150297,38.375382,33.873497,43.050737,21.043264,0.814833,14.695482,16.588865,146.839746,93.324175,2.237415,55.190641,40.306669,657.89409,16.886902,1.088558,51.987209,125.295291,25.869661,2.429119,3.34799,142.003256,1.645676,119.5917,1.44175,42.14808,19.6614,46.368,7.686,83.083,0,0,83.849666,0,0,0,39.073028,0,0,0,66.809429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,41.883,418.77

90,22:15-22:30,43.785479,688.249014,32.150297,38.375382,33.873497,43.050737,21.043264,0.814833,14.695482,16.588865,146.839746,93.324175,2.237415,55.190641,40.306669,657.89409,16.886902,1.088558,51.987209,125.295291,25.869661,2.429119,3.34799,142.003256,1.645676,119.5917,1.44175,42.14808,19.6614,46.368,7.686,83.083,0,0,83.849666,0,0,0,39.073028,0,0,0,66.809429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,41.883,418.77

91,22:30-22:45,43.785479,688.249014,32.150297,38.375382,33.873497,43.050737,20.755001,0.814833,14.695482,16.588865,146.839746,93.324175,2.237415,55.190641,40.306669,657.89409,16.886902,1.088558,51.987209,125.295291,25.869661,2.429119,3.34799,142.003256,1.645676,119.5917,1.44175,42.14808,19.6614,46.368,10.8885,83.083,0,0,83.849666,0,0,0,39.073028,0,0,0,66.809429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,41.883,418.77

92,22:45-23:00,43.785479,688.249014,32.150297,38.375382,33.873497,43.050737,20.755001,0.814833,14.695482,16.588865,146.839746,93.324175,2.237415,55.190641,40.306669,657.89409,16.886902,1.088558,51.987209,125.295291,25.869661,2.429119,3.34799,142.003256,1.645676,119.5917,1.44175,42.14808,19.6614,46.368,10.8885,83.083,0,0,83.849666,0,0,0,39.073028,0,0,0,66.809429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,0,147.515625,41.883,418.77

93,23:00-23:15,42.373044,688.249014,30.573593,38.375382,33.873497,43.050737,20.755001,0.814833,14.695482,16.588865,146.839746,93.324175,2.184458,55.190641,40.306669,657.89409,16.680963,1.088558,51.987209,125.295291,25.869661,2.429119,3.34799,142.003256,1.645676,119.5917,1.44175,42.14808,6.5494,46.368,10.8885,81.34,0,0,83.849666,0,0,0,39.073028,0,0,0,67.961315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,1.764,147.515625,41.883,418.77

94,23:15-23:30,42.373044,688.249014,30.573593,38.375382,33.873497,43.050737,20.755001,0.814833,14.695482,16.588865,146.839746,93.324175,2.184458,55.190641,40.306669,657.89409,16.680963,1.088558,51.987209,125.295291,25.869661,2.429119,3.34799,142.003256,1.645676,119.5917,1.44175,42.14808,6.5494,46.368,10.8885,81.34,0,0,83.849666,0,0,0,39.073028,0,0,0,67.961315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,1.764,147.515625,41.883,418.77

95,23:30-23:45,42.373044,688.249014,30.573593,38.375382,33.873497,43.050737,20.755001,0.814833,18.874418,16.588865,146.839746,93.324175,2.184458,55.190641,40.306669,657.89409,16.680963,1.088558,51.987209,125.295291,25.869661,2.429119,3.34799,142.003256,1.645676,119.5917,1.44175,42.14808,6.5494,46.368,6.405,83.083,0,0,83.849666,0,0,0,39.073028,0,0,0,67.961315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,1.764,147.515625,42.49,418.77

96,23:45-24:00,42.373044,688.249014,30.573593,38.375382,33.873497,43.050737,20.755001,0.814833,23.068732,16.588865,146.839746,93.324175,2.184458,55.190641,40.306669,657.89409,16.680963,1.088558,51.987209,125.295291,25.869661,2.429119,3.34799,142.003256,1.645676,119.5917,1.44175,42.14808,6.5494,46.368,6.405,83.083,0,0,83.849666,0,0,0,39.073028,0,0,0,67.961315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,18.140334,1.764,147.515625,42.49,418.77

