genconame,ANTA_CRF,ANTA_GF,ANTA_LF,ANTA_RF,AURY_CRF,AURY_GF,AURY_LF,AURY_RF,BRBCL,BSIUL,CHAMERA1,CHAMERA2,CHAMERA3,DADR_CRF,DADRI_GF,DADRI_LF,DADRI_RF,DADRI_T2,DHAULIGNGA,DULHASTI,FARAKKA,JHAJJAR,KGSU1AND2,KGSU3AND4,KAHLGAN1,KAHLGAN2,KISHANGANGA,KKNP,KKNPPU2,KOLDAM,KOTESHWR,KUDGI,MAPS,NAPP,NJPC,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,PARBATI2,PARBATI3,RAMPUR,RAPPB,RAPPC,RIHAND1,RIHAND2,RIHAND3,RSTPS1TO6,RSTOSU7,SALAL,SASAN,SEWA2,SIMHST1,SIMHST2,SNGRAULI,SINGRAULI_HYDRO,TALA,TALST2,TANAKPUR,TANDA2,TEHRI,TelanganaSTPP,UNCHHAR1,UNCHHAR2,UNCHHAR3,UNCHAHAR4,URI,URI2,VALLURNTECL
1,0,0,0,13.6849152,0,0,0,21.81417975,,3.1499424,0,8.29680885,2.957702,0,0,0,19.0349577,141.03547425,0,5.02827325,3.526776,11.02653695,,,11.0706948,35.823348,,,,0,,0,,19.30283355,0,,,,,,,1.6898189,5.0572896,0,0,18.1641174,36.2502063,30.1631561,41.990289,,,0.955999,34.15697505,4.7849472,,,13.519968,,0,,0,1.7756255,,,5.28323565,11.0263538,6.7783199,0.5908276,8.4014568,9.6392065,
2,0,0,0,13.6849152,0,0,0,21.81417975,,3.1499424,0,8.29680885,2.957702,0,0,0,19.0349577,141.03547425,0,5.02827325,3.526776,11.02653695,,,11.0706948,35.823348,,,,0,,0,,19.30283355,0,,,,,,,1.6898189,5.0572896,0,0,18.1641174,36.2502063,30.1631561,41.990289,,,0.955999,34.15697505,4.7849472,,,13.519968,,0,,0,1.7756255,,,5.28323565,11.0263538,6.7783199,0.5908276,8.4014568,9.6392065,
3,0,0,0,13.6849152,0,0,0,21.81417975,,3.1499424,0,8.29680885,2.957702,0,0,0,19.0349577,141.03547425,0,5.02827325,3.526776,11.02653695,,,11.0706948,35.823348,,,,0,,0,,19.30283355,0,,,,,,,1.6898189,5.0572896,0,0,18.1641174,36.2502063,30.1631561,41.990289,,,0.955999,34.15697505,4.7849472,,,13.519968,,0,,0,1.7756255,,,5.28323565,11.0263538,6.7783199,0.5908276,8.4014568,9.2693447,
4,0,0,0,13.6849152,0,0,0,21.81417975,,3.1499424,0,4.14968125,2.957702,0,0,0,19.0349577,141.03547425,0,5.02827325,3.526776,11.02653695,,,11.0706948,35.823348,,,,0,,0,,19.30283355,0,,,,,,,1.6898189,1.0891452,0,0,18.1641174,36.2502063,30.1631561,41.990289,,,0.955999,34.15697505,4.7849472,,,13.519968,,0,,0,1.7756255,,,5.28323565,11.0263538,6.7783199,0.5908276,8.4014568,9.2693447,
5,0,0,0,13.6849152,0,0,0,21.81417975,,3.1499424,0,4.14968125,2.957702,0,0,0,19.0349577,141.03547425,0,5.02827325,3.526776,11.02653695,,,11.0706948,35.823348,,,,0,,0,,19.30283355,0,,,,,,,1.6898189,0,0,0,18.1641174,36.2502063,30.1631561,41.990289,,,0.955999,34.15697505,4.7849472,,,13.519968,,0,,0,1.7756255,,,5.28323565,11.0263538,6.7783199,0.5908276,8.4014568,9.2693447,
6,0,0,0,13.751496,0,0,0,21.81417975,,3.1499424,0,4.14968125,2.957702,0,0,0,19.0349577,141.03547425,0,5.02827325,3.526776,11.02653695,,,11.0706948,35.823348,,,,0,,0,,19.30283355,0,,,,,,,1.6898189,0,0,0,18.1641174,36.2502063,30.1631561,41.990289,,,0.955999,34.15697505,4.7849472,,,13.519968,,0,,0,1.7756255,,,5.28323565,11.0263538,6.7783199,0.5908276,8.4014568,9.2693447,
7,0,0,0,13.751496,0,0,0,21.81417975,,3.1499424,0,0,0,0,0,0,19.0349577,141.03547425,0,5.02827325,3.526776,11.02653695,,,11.0706948,35.823348,,,,0,,0,,19.30283355,0,,,,,,,1.6898189,0,0,0,18.1641174,36.2502063,30.1631561,41.990289,,,0.955999,34.15697505,4.7849472,,,13.519968,,0,,0,1.7756255,,,5.28323565,11.0263538,6.7783199,0.5908276,8.4014568,9.2693447,
8,0,0,0,13.751496,0,0,0,21.81417975,,3.1499424,0,0,0,0,0,0,19.0349577,141.03547425,0,5.02827325,3.526776,11.02653695,,,11.0706948,35.823348,,,,0,,0,,19.30283355,0,,,,,,,1.6898189,0,0,0,18.1641174,36.2502063,30.1631561,41.990289,,,0.955999,34.15697505,4.7849472,,,13.519968,,0,,0,1.7756255,,,5.28323565,11.0263538,6.7783199,0.5908276,8.4014568,9.2693447,
9,0,0,0,13.751496,0,0,0,21.81417975,,3.1499424,0,0,0,0,0,0,19.0349577,141.03547425,0,5.02827325,3.526776,11.02653695,,,11.0706948,35.823348,,,,0,,0,,19.30283355,0,,,,,,,1.6898189,0,0,0,18.1641174,36.2502063,30.1631561,41.990289,,,5.481608,34.15697505,4.7849472,,,13.519968,,0,,0,1.7756255,,,5.28323565,11.0263538,6.7783199,0.5908276,8.4014568,10.0394679,
10,0,0,0,13.751496,0,0,0,21.81417975,,3.1499424,0,0,0,0,0,0,19.0349577,141.03547425,0,5.02827325,3.526776,11.02653695,,,11.0706948,35.823348,,,,0,,0,,19.30283355,0,,,,,,,1.6898189,0,0,0,18.1641174,36.2502063,30.1631561,41.990289,,,29.082064,34.15697505,4.7849472,,,13.519968,,0,,0,1.7756255,,,5.28323565,11.0263538,6.7783199,0.5908276,8.4014568,10.0394679,
