genconame,ANTA_CRF,ANTA_GF,ANTA_LF,ANTA_RF,AURY_CRF,AURY_GF,AURY_LF,AURY_RF,BRBCL,BSIUL,CHAMERA1,CHAMERA2,CHAMERA3,DADR_CRF,DADRI_GF,DADRI_LF,DADRI_RF,DADRI_T2,DHAULIGNGA,DULHASTI,FARAKKA,JHAJJAR,KGSU1AND2,KGSU3AND4,KAHLGAN1,KAHLGAN2,KISHANGANGA,KKNP,KKNPPU2,KOLDAM,KOTESHWR,KUDGI,MAPS,NAPP,NJPC,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,PARBATI2,PARBATI3,RAMPUR,RAPPB,RAPPC,RIHAND1,RIHAND2,RIHAND3,RSTPS1TO6,RSTOSU7,SALAL,SASAN,SEWA2,SIMHST1,SIMHST2,SNGRAULI,SINGRAULI_HYDRO,TALA,TALST2,TANAKPUR,TANDA2,TEHRI,TelanganaSTPP,UNCHHAR1,UNCHHAR2,UNCHHAR3,UNCHAHAR4,URI,URI2,VALLURNTECL
11,0,0,0,6.007419,0,0,0,9.62790675,,2.732532,0,3.6775431,2.7026835,0,0,0,8.3372542,90.28674655,0,4.6022592,2.136013,26.72973655,,,6.402451,20.71751,,,,0,,0,,0,0,,,,,,,0,0,0,0,7.2605258,0,16.5886413,27.85171125,,,9.901936,121.376475,2.2066,,,36.378188,,0,,0.071247,0,,,2.9098839,5.9211999,3.68744255,0,4.781931,4.64047485,
12,0,0,0,6.007419,0,0,0,9.62790675,,2.732532,0,3.6775431,2.7026835,0,0,0,8.3372542,90.28674655,0,4.6022592,2.136013,26.72973655,,,6.402451,20.71751,,,,0,,0,,0,0,,,,,,,0,0,0,0,7.2605258,0,16.5886413,27.85171125,,,9.901936,121.376475,2.2066,,,36.378188,,0,,0.071247,0,,,2.9098839,5.9211999,3.68744255,0,4.781931,4.64047485,
13,0,0,0,6.0376239,0,0,0,9.62790675,,2.732532,0,3.6775431,2.7026835,0,0,0,8.3372542,90.28674655,0,4.6022592,2.136013,26.72973655,,,6.402451,20.71751,,,,0,,0,,0,0,,,,,,,0,0,0,0,7.2605258,0,16.5886413,27.85171125,,,7.142861,121.376475,2.2066,,,36.378188,,0,,0.215138,0,,,2.9098839,5.9211999,3.68744255,0,4.781931,4.45546475,
14,0,0,0,6.0823719,0,0,0,9.62790675,,2.732532,0,3.6775431,2.7026835,0,0,0,8.3372542,90.28674655,0,4.6022592,2.136013,26.72973655,,,6.402451,20.71751,,,,0,,0,,0,0,,,,,,,0,0,0,0,7.2605258,0,16.5886413,27.85171125,,,7.142861,121.376475,2.2066,,,36.378188,,0,,0.215138,0,,,2.9098839,5.9211999,3.68744255,0,4.781931,4.45546475,
15,0,0,0,6.0823719,0,0,0,9.62790675,,2.732532,0,3.6775431,2.7026835,0,0,0,8.3372542,90.28674655,0,4.6022592,2.136013,26.72973655,,,6.402451,20.71751,,,,0,,0,,0,0,,,,,,,0,0,0,0,7.2605258,0,16.5886413,27.85171125,,,7.142861,121.376475,2.2066,,,36.378188,,0,,0.215138,0,,,2.9098839,5.9211999,3.68744255,0,4.781931,4.45546475,
16,0,0,0,6.0823719,0,0,0,9.62790675,,2.732532,0,3.6775431,2.7026835,0,0,0,8.3372542,90.28674655,0,4.6022592,2.136013,26.72973655,,,6.402451,20.71751,,,,0,,0,,0,2.90877895,,,,,,,0,0,0,0,7.2605258,0,16.5886413,27.85171125,,,7.142861,121.376475,2.2066,,,36.378188,,0,,0.215138,0,,,2.9098839,5.9211999,3.68744255,0,4.781931,4.45546475,
17,0,0,0,6.0823719,0,0,0,9.62790675,,2.732532,0,3.6775431,2.7026835,0,0,0,8.3372542,90.28674655,0,4.6022592,2.136013,26.72973655,,,6.402451,20.71751,,,,0,,0,,0,2.90877895,,,,,,,0,0,0,0,7.2605258,0,16.5886413,27.85171125,,,7.142861,123.0607609,2.2066,,,38.0628325,,0,,0.215138,0,,,2.9098839,5.9211999,3.68744255,0,4.781931,4.45546475,
18,0,0,0,6.0823719,0,0,0,9.62790675,,2.732532,0,3.6775431,2.7026835,0,0,0,8.3372542,90.28674655,0,4.6022592,2.136013,26.72973655,,,6.402451,20.71751,,,,0,,0,,0,2.90877895,,,,,,,0,0,0,0,7.2605258,0,16.5886413,27.85171125,,,7.142861,123.0607609,2.2066,,,38.0628325,,0,,0.215138,0,,,2.9098839,5.9211999,3.68744255,0,4.781931,4.45546475,
19,0,0,0,6.0823719,0,0,0,9.62790675,,2.732532,0,3.6775431,2.7026835,0,0,0,8.3372542,90.28674655,0,4.6022592,2.136013,26.72973655,,,6.402451,20.71751,,,,0,,0,,0,2.90877895,,,,,,,0,0,0,0,7.2605258,0,16.5886413,27.85171125,,,7.142861,123.0607609,2.2066,,,38.0628325,,0,,0.215138,0,,,2.9098839,5.9211999,3.68744255,0,4.781931,4.45546475,
20,0,0,0,6.0823719,0,0,0,9.62790675,,2.732532,0,3.6775431,2.7026835,0,0,0,8.3372542,90.28674655,0,4.6022592,2.136013,26.72973655,,,6.402451,20.71751,,,,0,,0,,0,3.26572785,,,,,,,0,0,0,0,7.2605258,0,16.5886413,27.85171125,,,7.142861,123.0607609,2.2066,,,38.0628325,,0,,0.215138,0,,,2.9098839,5.9211999,3.68744255,0,4.781931,4.45546475,
21,0,0,0,6.0823719,0,0,0,9.62790675,,2.732532,0,3.6775431,2.7026835,0,0,0,8.3372542,90.28674655,1.2756403,4.6022592,2.136013,26.72973655,,,6.402451,20.71751,,,,0,,0,,0,6.5314557,,,,,,,0,0,0,0,7.2605258,0,16.5886413,27.85171125,,,5.600573,123.0607609,2.2066,,,38.0628325,,0,,0.215138,0,,,2.9098839,5.9211999,3.68744255,0,4.781931,4.45546475,
22,0,0,0,6.0823719,0,0,0,9.62790675,,2.732532,0,3.6775431,2.7026835,0,0,0,8.3372542,89.7139925,2.5512806,4.6022592,2.136013,26.19568655,,,6.402451,20.71751,,,,0,,0,,0,6.5314557,,,,,,,0,0,0,0,7.2605258,0,16.5886413,27.85171125,,,5.600573,123.0607609,2.2066,,,38.0628325,,0,,0.215138,0,,,2.9098839,5.9211999,3.68744255,0,4.781931,4.45546475,
23,0,0,0,6.0823719,0,0,0,9.62790675,,2.732532,0,3.6775431,2.7026835,0,0,0,8.3372542,89.7139925,2.5512806,4.6022592,2.136013,26.19568655,,,6.402451,20.71751,,,,0,,0,,0,6.5314557,,,,,,,0,0,0,0,7.2605258,0,16.5886413,27.85171125,,,5.600573,123.0607609,2.2066,,,38.0628325,,0,,0.215138,0,,,2.9098839,5.9211999,3.68744255,0,4.781931,4.45546475,
24,0,0,0,6.0823719,0,0,0,9.62790675,,2.732532,0,3.6775431,2.7026835,0,0,0,8.3372542,89.7192351,2.5512806,4.6022592,2.136013,26.19568655,,,6.402451,20.71751,,,,0,,0,,0,6.5314557,,,,,,,0,0,0,0,7.2605258,0,16.5886413,27.85171125,,,5.600573,123.0607609,2.2066,,,38.0628325,,0,,0.215138,0,,,2.9098839,5.9211999,3.68744255,0,4.781931,4.45546475,
25,0,0,0,6.0823719,0,0,0,9.62790675,,1.821688,0,3.6775431,2.7026835,0,0,0,8.3372542,89.7192351,2.5512806,4.6022592,2.136013,26.19568655,,,6.402451,20.71751,,,,0,,0,,0,6.5314557,,,,,,,0.476025,0.49761855,0,0,7.2605258,0,16.5886413,27.85171125,,,5.600573,123.0607609,2.2066,,,38.0628325,,0,,0.215138,0,,,2.9098839,5.9211999,3.68744255,0,5.553075,4.45546475,
26,0,0,0,6.0823719,0,0,0,9.62790675,,1.821688,0,3.6775431,2.7026835,0,0,0,8.3372542,89.7192351,2.5512806,4.6022592,2.136013,26.19568655,,,6.402451,20.71751,,,,0,,0,,0,6.5314557,,,,,,,1.5207412,0.533577,0,0,7.2605258,0,16.5886413,27.85171125,,,5.600573,123.0607609,2.2066,,,38.0628325,,0,,0.215138,0,,,2.9098839,5.9211999,3.68744255,0,5.553075,4.45546475,
27,0,0,0,6.0823719,0,0,0,9.62790675,,2.732532,0,3.6775431,2.7026835,0,0,0,8.3372542,89.7192351,2.5512806,6.9033888,2.136013,26.19568655,,,6.402451,20.71751,,,,0,,0,,0,6.5314557,,,,,,,1.5207412,0.533577,0,0,7.2605258,0,16.5886413,27.85171125,,,5.600573,123.0607609,2.2066,,,38.0628325,,0,,0.215138,0,,,2.9098839,5.9211999,3.68744255,0,5.553075,4.45546475,
28,0,0,0,6.0823719,0,0,0,9.62790675,,2.732532,0,3.6775431,2.7026835,0,0,0,8.3372542,89.7139925,1.2756403,6.9033888,2.136013,26.19568655,,,6.402451,20.71751,,,,0,,0,,0,6.5314557,,,,,,,1.5207412,1.9556757,0,0,7.2605258,0,16.5886413,27.85171125,,,5.600573,123.0607609,2.2066,,,38.0628325,,0,,0.215138,0,,,2.9098839,5.9211999,3.68744255,0,5.553075,4.45546475,
29,0,0,0,6.0532857,0,0,0,9.62790675,,2.732532,0,3.6775431,2.7026835,0,0,0,8.3372542,90.28674655,1.2756403,6.9033888,2.136013,26.19568655,,,6.402451,20.71751,,,,0,,0,,0,6.5314557,,,,,,,1.5207412,1.9556757,0,0,7.2605258,0,16.5886413,27.85171125,,,5.600573,123.0607609,2.2066,,,38.0628325,,0,,0.215138,0,,,2.9098839,5.9211999,3.68744255,0,4.781931,4.45546475,
30,0,0,0,6.0532857,0,0,0,9.62790675,,2.732532,0,3.6775431,4.0575051,0,0,0,8.3372542,90.28674655,1.2756403,6.9033888,2.136013,35.80858655,,,6.402451,20.71751,,,,0,,0,,0,6.5314557,,,,,,,1.5207412,1.9556757,0,0,7.2605258,0,16.5886413,27.85171125,,,5.600573,123.0607609,2.2066,,,38.0628325,,0,,0.215138,0,,,2.9098839,5.9211999,3.68744255,0,4.781931,4.45546475,
31,0,0,0,6.0532857,0,0,0,9.62790675,,1.821688,0,3.6775431,4.0575051,0,0,0,8.3372542,90.28674655,1.2756403,6.9033888,2.136013,35.80858655,,,6.402451,20.71751,,,,0,,0,,0,6.5314557,,,,,,,1.5207412,1.9556757,0,0,7.2605258,0,16.5886413,27.85171125,,,5.600573,123.0607609,2.2066,,,38.0628325,,0,,0.215138,0,,,2.9098839,5.9211999,3.68744255,0,4.781931,4.45546475,
32,0,0,0,6.0532857,0,0,0,9.62790675,,1.821688,0,3.6775431,4.0575051,0,0,0,8.3372542,90.28674655,1.2756403,6.9033888,2.136013,35.80858655,,,6.402451,20.71751,,,,0,,0,,0,6.5314557,,,,,,,1.5207412,1.9556757,0,0,7.2605258,0,16.5886413,27.85171125,,,5.600573,123.0607609,2.2066,,,38.0628325,,0,,0.215138,0,,,2.9098839,5.9211999,3.68744255,0,4.781931,4.45546475,
33,0,0,0,6.0532857,0,0,0,9.62790675,,1.821688,0,3.6775431,4.0575051,0,0,0,8.3372542,90.28674655,1.2756403,4.6022592,2.136013,35.80858655,,,6.402451,20.71751,,,,0,,0,,0,6.5314557,,,,,,,1.5207412,1.9556757,0,0,7.2605258,0,16.5886413,27.85171125,,,5.600573,123.0607609,2.2066,,,38.0628325,,0,,0.215138,0,,,2.9098839,5.9211999,3.68744255,0,4.858766,4.45546475,
34,0,0,0,6.0532857,0,0,0,9.62790675,,1.821688,0,3.6775431,1.35134175,0,0,0,8.3372542,90.28674655,1.2756403,4.6022592,2.136013,35.80858655,,,6.402451,20.71751,,,,0,,0,,0,6.5314557,,,,,,,1.5207412,1.9556757,0,0,7.2605258,0,16.5886413,27.85171125,,,5.600573,123.0607609,2.2066,,,38.0628325,,0,,0.215138,0,,,2.9098839,5.9211999,3.68744255,0,5.553075,4.45546475,
35,0,0,0,6.0532857,0,0,0,9.62790675,,1.821688,0,1.8393375,0,0,0,0,8.3372542,90.28674655,1.2756403,4.6022592,2.136013,35.80858655,,,6.402451,20.71751,,,,0,,0,,0,6.5314557,,,,,,,1.5207412,1.9556757,0,0,7.2605258,0,16.5886413,27.85171125,,,7.466965,123.0607609,2.2066,,,38.0628325,,0,,0.215138,0,,,2.9098839,5.9211999,3.68744255,0,4.781931,4.45546475,
36,0,0,0,6.0532857,0,0,0,9.62790675,,1.821688,0,1.8393375,0,0,0,0,8.3372542,90.28674655,1.2756403,4.6022592,2.136013,35.80858655,,,6.402451,20.71751,,,,0,,0,,0,6.5314557,,,,,,,1.5207412,1.9556757,0,0,7.2605258,0,16.5886413,27.85171125,,,7.466965,123.0607609,2.2066,,,38.0628325,,0,,0.215138,0,,,2.9098839,5.9211999,3.68744255,0,4.781931,4.45546475,
37,0,0,0,6.0532857,0,0,0,9.62790675,,1.821688,0,1.8393375,0,0,0,0,8.3372542,90.28674655,1.2756403,4.6022592,2.136013,35.80858655,,,6.402451,20.71751,,,,0,,0,,0,6.5314557,,,,,,,1.5207412,1.9556757,0,0,7.2605258,0,16.5886413,27.85171125,,,7.466965,123.0607609,2.2066,,,38.0628325,,0,,0.215138,0,,,2.9098839,5.9211999,3.68744255,0,4.781931,4.45546475,
38,0,0,0,6.0532857,0,0,0,9.62790675,,1.821688,0,1.8393375,0,0,0,0,8.3372542,90.28674655,1.2756403,4.6022592,2.136013,35.80858655,,,6.402451,20.71751,,,,0,,0,,0,6.5314557,,,,,,,1.5207412,1.9556757,0,0,7.2605258,0,16.5886413,27.85171125,,,7.466965,123.0607609,2.2066,,,38.0628325,,0,,0.215138,0,,,2.9098839,5.9211999,3.68744255,0,4.781931,4.45546475,
39,0,0,0,6.0376239,0,0,0,9.62790675,,1.821688,0,1.8393375,0,0,0,0,8.3372542,90.28674655,0,4.6022592,2.136013,35.80858655,,,6.402451,20.71751,,,,0,,0,,0,6.5314557,,,,,,,1.9015612,1.9556757,0,0,7.2605258,0,16.5886413,27.85171125,,,7.466965,123.0607609,2.2066,,,38.0628325,,0,,0.215138,0,,,2.9098839,5.9211999,3.68744255,0,4.781931,4.45546475,
40,0,0,0,6.0376239,0,0,0,9.62790675,,1.821688,0,1.8393375,0,0,0,0,8.3372542,90.28674655,0,4.6022592,2.136013,35.80858655,,,6.402451,20.71751,,,,0,,0,,0,3.26572785,,,,,,,1.9015612,1.9556757,0,0,7.2605258,0,16.5886413,27.85171125,,,7.466965,123.0607609,2.2066,,,38.0628325,,0,,0.215138,0,,,2.9098839,5.9211999,3.68744255,0,4.781931,4.45546475,
41,0,0,0,5.9783328,0,0,0,9.62790675,,1.821688,0,1.8393375,0,0,0,0,8.3372542,90.28674655,0,4.6022592,2.136013,35.80858655,,,6.402451,20.71751,,,,0,,0,,0,3.26572785,,,,,,,1.9015612,1.9556757,0,0,7.243753,0,16.5886413,27.85171125,,,7.466965,123.0607609,2.2066,,,38.0628325,,0,,0.215138,0,,,2.9098839,5.9211999,3.68744255,0,4.781931,4.45546475,
42,0,0,0,5.9783328,0,0,0,9.62790675,,1.821688,0,0,0,0,0,0,8.3372542,90.28674655,0,4.6022592,2.136013,35.80858655,,,6.402451,20.71751,,,,0,,0,,0,3.26572785,,,,,,,1.9015612,1.9556757,0,0,7.243753,0,16.5886413,27.85171125,,,7.466965,123.0607609,2.2066,,,38.0628325,,0,,0.215138,0,,,2.9098839,5.9211999,3.68744255,0,4.781931,4.45546475,
43,0,0,0,5.9783328,0,0,0,9.62790675,,1.821688,0,0,0,0,0,0,8.3372542,90.28674655,1.2756403,4.6022592,2.136013,35.80858655,,,6.402451,20.71751,,,,0,,0,,0,3.26572785,,,,,,,1.9015612,1.9556757,0,0,7.243753,0,16.5886413,27.85171125,,,7.466965,123.0607609,2.2066,,,38.0628325,,0,,0.215138,0,,,2.9098839,5.9211999,3.68744255,0,5.553075,4.13228255,
44,0,0,0,5.9783328,0,0,0,9.62790675,,1.821688,0,0,0,0,0,0,8.3372542,90.28674655,1.2756403,4.6022592,2.136013,35.80858655,,,6.402451,20.71751,,,,0,,0,,0,3.26572785,,,,,,,1.9015612,1.9556757,0,0,7.243753,0,16.5886413,27.85171125,,,7.466965,123.0607609,2.2066,,,38.0628325,,0,,0.215138,0,,,2.9098839,5.9211999,3.68744255,0,5.553075,4.13228255,
45,0,0,0,5.9347035,0,0,0,9.62790675,,1.821688,0,0,0,0,0,0,8.3372542,90.28674655,1.2756403,4.6022592,2.136013,35.80858655,,,6.402451,20.71751,,,,0,,0,,0,3.26572785,,,,,,,1.9015612,1.9556757,0,0,7.243753,0,16.5886413,27.85171125,,,7.466965,123.0607609,2.2066,,,38.0628325,,0,,0.215138,0,,,2.9098839,5.9211999,3.68744255,0,5.553075,4.13228255,
46,0,0,0,5.9347035,0,0,0,9.62790675,,1.821688,0,0,0,0,0,0,8.3372542,90.28674655,1.2756403,4.6022592,2.136013,35.80858655,,,6.402451,20.71751,,,,0,,0,,0,3.26572785,,,,,,,1.9015612,1.9556757,0,0,7.243753,0,16.5886413,27.85171125,,,7.466965,123.0607609,2.2066,,,38.0628325,,0,,0.215138,0,,,2.9098839,5.9211999,3.68744255,0,4.858766,4.13228255,
47,0,0,0,5.9347035,0,0,0,9.62790675,,1.821688,0,0,0,0,0,0,8.3372542,90.28674655,1.2756403,4.6022592,2.136013,35.80858655,,,6.402451,20.71751,,,,0,,0,,0,3.26572785,,,,,,,1.9015612,1.9556757,0,0,7.243753,0,16.5886413,27.85171125,,,5.600573,123.0607609,2.2066,,,38.0628325,,0,,0.215138,0,,,2.9098839,5.9211999,3.68744255,0,4.858766,4.45546475,
48,0,0,0,5.8910742,0,0,0,9.62790675,,1.821688,0,0,0,0,0,0,8.3372542,90.28674655,1.2756403,4.6022592,2.136013,35.80858655,,,6.402451,20.71751,,,,0,,0,,0,3.26572785,,,,,,,1.9015612,1.9556757,0,0,7.243753,0,16.5886413,27.85171125,,,5.600573,123.0607609,2.2066,,,38.0628325,,0,,0.215138,0,,,2.9098839,5.9211999,3.68744255,0,4.858766,4.45546475,
49,0,0,0,5.8910742,0,0,0,9.62790675,,2.732532,0,0,0,0,0,0,8.3372542,90.28674655,1.2756403,4.6022592,2.136013,35.80858655,,,6.402451,20.71751,,,,0,,0,,0,3.26572785,,,,,,,1.9015612,1.9556757,0,0,7.243753,0,16.5886413,27.85171125,,,5.600573,123.0607609,2.2066,,,38.0628325,,0,,0.215138,0,,,2.9098839,5.9211999,3.68744255,0,4.858766,4.45546475,
50,0,0,0,5.7736107,0,0,0,9.62790675,,2.732532,0,0,0,0,0,0,8.3372542,90.28674655,1.2756403,4.6022592,2.136013,35.80858655,,,6.402451,20.71751,,,,0,,0,,0,3.26572785,,,,,,,1.9015612,1.9556757,0,0,7.243753,0,16.5886413,27.85171125,,,5.600573,123.0607609,2.2066,,,38.0628325,,0,,0.215138,0,,,2.9098839,5.9211999,3.68744255,0,4.858766,4.45546475,
51,0,0,0,5.7736107,0,0,0,9.62790675,,2.732532,0,0,0,0,0,0,8.3372542,90.28674655,1.4752144,4.6022592,2.136013,35.80858655,,,6.402451,20.71751,,,,0,,0,,0,3.26572785,,,,,,,1.9015612,1.9556757,0,0,7.243753,0,16.5886413,27.85171125,,,5.600573,123.0607609,2.2066,,,38.0628325,,0,,0.215138,0,,,2.9098839,5.9211999,3.68744255,0,4.858766,4.45546475,
52,0,0,0,5.7736107,0,0,0,9.62790675,,2.732532,0,0,0,0,0,0,8.3372542,90.28674655,1.4752144,4.6022592,2.136013,35.80858655,,,6.402451,20.71751,,,,0,,0,,0,3.26572785,,,,,,,1.9015612,1.9556757,0,0,7.243753,0,16.5886413,27.85171125,,,5.600573,123.0607609,2.2066,,,38.0628325,,0,,0.215138,0,,,2.9098839,5.9211999,3.68744255,0,4.858766,4.45546475,
53,0,0,0,5.7736107,0,0,0,9.62790675,,2.732532,0,0,0,0,0,0,8.3372542,90.28674655,1.4752144,4.6022592,2.136013,35.80858655,,,6.402451,20.71751,,,,0,,0,,0,3.26572785,,,,,,,1.9015612,1.9556757,0,0,7.243753,0,16.5886413,27.85171125,,,5.600573,123.0607609,2.2066,,,38.0628325,,0,,0.215138,0,,,2.9098839,5.9211999,3.68744255,0,4.858766,4.45546475,
54,0,0,0,5.7736107,0,0,0,9.62790675,,2.732532,0,0,0,0,0,0,8.3372542,90.28674655,1.4752144,4.6022592,2.136013,35.80858655,,,6.402451,20.71751,,,,0,,0,,0,3.26572785,,,,,,,1.9015612,1.9556757,0,0,7.243753,0,16.5886413,27.85171125,,,5.600573,123.0607609,2.2066,,,38.0628325,,0,,0.215138,0,,,2.9098839,5.9211999,3.68744255,0,4.858766,4.45546475,
55,0,0,0,5.7736107,0,0,0,9.62790675,,2.732532,0,0,0,0,0,0,8.3372542,90.28674655,1.4752144,4.6022592,2.136013,35.80858655,,,6.402451,20.71751,,,,0,,0,,0,3.26572785,,,,,,,1.8076256,1.9556757,0,0,7.243753,0,16.5886413,27.85171125,,,5.600573,124.74804375,2.2066,,,38.0628325,,0,,0.215138,0,,,2.9098839,5.9211999,3.68744255,0,4.858766,4.45546475,
56,0,0,0,5.7736107,0,0,0,9.62790675,,2.732532,0,0,0,0,0,0,8.3372542,90.28674655,1.4752144,4.6022592,2.136013,35.80858655,,,6.402451,20.71751,,,,0,,0,,0,3.26572785,,,,,,,1.8076256,1.9556757,0,0,7.243753,0,16.5886413,27.85171125,,,5.600573,124.74804375,2.2066,,,38.0628325,,0,,0.215138,0,,,2.9098839,5.9211999,3.68744255,0,4.858766,4.45546475,
57,0,0,0,5.7736107,0,0,0,9.62790675,,0.910844,0,0,0,0,0,0,8.3372542,90.28674655,1.4752144,4.6022592,2.136013,35.80858655,,,6.402451,20.71751,,,,0,,0,,0,6.34588955,,,,,,,1.8076256,1.9556757,0,0,7.243753,0,16.5886413,27.85171125,,,5.600573,124.74804375,2.2066,,,38.0628325,,0,,0.215138,0,,,2.9098839,5.9211999,3.68744255,0,4.858766,4.45546475,
58,0,0,0,5.7736107,0,0,0,9.62790675,,0.910844,0,0,0,0,0,0,8.3372542,90.28674655,1.4752144,4.6022592,2.136013,35.80858655,,,6.402451,20.71751,,,,0,,0,,0,6.34588955,,,,,,,1.8076256,1.9556757,0,0,7.243753,0,16.5886413,27.85171125,,,5.600573,124.74804375,2.2066,,,38.0628325,,0,,0.215138,0,,,2.9098839,5.9211999,3.68744255,0,4.858766,4.45546475,
