genconame,ANTA_CRF,ANTA_GF,ANTA_LF,ANTA_RF,AURY_CRF,AURY_GF,AURY_LF,AURY_RF,BRBCL,BSIUL,CHAMERA1,CHAMERA2,CHAMERA3,DADR_CRF,DADRI_GF,DADRI_LF,DADRI_RF,DADRI_T2,DHAULIGNGA,DULHASTI,FARAKKA,JHAJJAR,KGSU1AND2,KGSU3AND4,KAHLGAN1,KAHLGAN2,KISHANGANGA,KKNP,KKNPPU2,KOLDAM,KOTESHWR,KUDGI,MAPS,NAPP,NJPC,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,PARBATI3,RAMPUR,RAPPB,RAPPC,RIHAND1,RIHAND2,RIHAND3,RSTPS1TO6,RSTOSU7,SALAL,SASAN,SEWA2,SIMHST1,SIMHST2,SNGRAULI,SINGRAULI_HYDRO,TALA,TALST2,TANAKPUR,TANDA2,TEHRI,TelanganaSTPP,UNCHHAR1,UNCHHAR2,UNCHHAR3,UNCHAHAR4,URI,URI2,VALLURNTECL
1,0,0,0,10.35177,0,0,0,16.8168561,,1.5749712,6.787836,9.5435604,4.67671765,0,0,0,21.83787045,280.2870378,6.6372988,11.77758945,5.024448,3.6653111,,,10.8508752,23.8830372,,,,0,,0,,15.7169012,28.2591859,,,,,,,0.7679529,0,0,12.50761655,17.5400247,28.6906983,40.521932,,,26.226376,12.5707978,0,,,12.2236785,,0.2850408,,3.14028,0,,,4.9674152,10.086615,0,0,6.667056,7.9930015,
2,0,0,0,10.35177,0,0,0,16.8168561,,1.5749712,6.787836,6.1163388,4.67671765,0,0,0,21.83787045,280.2870378,6.6372988,11.77758945,5.024448,3.6653111,,,10.8508752,23.8830372,,,,0,,0,,15.7169012,28.2591859,,,,,,,0.7679529,0,0,12.50761655,17.5400247,28.6906983,40.521932,,,26.226376,12.5707978,0,,,12.2236785,,0.2850408,,3.14028,0,,,4.9674152,10.086615,0,0,6.667056,7.9930015,
3,0,0,0,10.35177,0,0,0,16.8168561,,1.5749712,6.787836,6.1163388,4.67671765,0,0,0,21.83787045,280.2870378,6.6372988,11.77758945,5.024448,3.6653111,,,10.8508752,23.8830372,,,,0,,0,,15.7169012,28.2591859,,,,,,,0.7679529,0,0,12.50761655,17.5400247,28.6906983,40.521932,,,32.569614,12.5707978,0,,,12.2236785,,0.3550932,,3.14028,0,,,4.9674152,10.086615,0,0,6.667056,7.9930015,
4,0,0,0,10.35177,0,0,0,16.8168561,,1.5749712,6.787836,6.1163388,4.67671765,0,0,0,21.83787045,280.2870378,6.6372988,11.77758945,5.024448,3.6653111,,,10.8508752,23.8830372,,,,0,,0,,15.7169012,28.2591859,,,,,,,0.7679529,0,0,12.50761655,17.5400247,28.6906983,40.521932,,,32.569614,12.5707978,0,,,12.2236785,,0.3550932,,3.14028,0,,,4.9674152,10.086615,0,0,6.667056,7.9930015,
5,0,0,0,10.35177,0,0,0,16.8168561,,1.5749712,6.787836,6.1163388,4.67671765,0,0,0,21.83787045,140.1414762,6.6372988,11.77758945,5.024448,3.6653111,,,10.8508752,23.8830372,,,,0,,0,,15.7169012,28.2591859,,,,,,,0.7679529,0,0,12.50761655,17.5400247,28.6906983,40.521932,,,32.569614,12.5707978,0,,,11.4087666,,0.3550932,,3.14028,0,,,4.9674152,10.086615,0,0,6.667056,4.5473252,
6,0,0,0,10.35177,0,0,0,16.8168561,,1.5749712,6.787836,6.1163388,4.67671765,0,0,0,21.83787045,140.1414762,6.6372988,11.77758945,5.024448,3.6653111,,,10.8508752,23.8830372,,,,0,,0,,15.7169012,28.2591859,,,,,,,0.7679529,0,0,12.50761655,17.5400247,28.6906983,40.521932,,,32.569614,12.5707978,0,,,10.5938547,,0.3550932,,3.14028,0,,,4.9674152,10.086615,0,0,6.667056,4.5473252,
7,0,0,0,10.35177,0,0,0,16.8168561,,1.5749712,6.787836,6.1163388,4.67671765,0,0,0,21.83787045,140.1414762,6.6372988,11.77758945,5.024448,3.6653111,,,10.8508752,23.8830372,,,,0,,0,,15.7169012,28.2591859,,,,,,,0.7679529,0,0,12.50761655,17.5400247,28.6906983,40.521932,,,32.569614,12.5707978,0,,,9.7789428,,0.3550932,,3.14028,0,,,4.9674152,10.086615,0,0,12.1335588,4.5473252,
8,0,0,0,10.35177,0,0,0,16.8168561,,1.5749712,6.787836,6.1163388,4.67671765,0,0,0,21.83787045,140.1414762,6.6372988,11.77758945,5.024448,3.6653111,,,10.8508752,23.8830372,,,,0,,0,,15.7169012,28.2591859,,,,,,,0.7679529,0,0,12.50761655,17.5400247,28.6906983,40.521932,,,32.569614,12.5707978,0,,,9.7789428,,0.3550932,,3.14028,0,,,4.9674152,10.086615,0,0,12.1335588,4.5473252,
9,0,0,0,10.35177,0,0,0,16.8168561,,1.5749712,6.787836,6.1163388,4.67671765,0,0,0,21.83787045,140.1414762,6.6372988,11.77758945,5.024448,3.6653111,,,10.8508752,23.8830372,,,,0,,0,,15.7169012,28.2591859,,,,,,,0.6147999,0,0,12.50761655,17.5400247,28.6906983,40.521932,,,20.978639,12.5707978,0,,,9.7789428,,0.3550932,,3.14028,0,,,4.9674152,10.086615,0,0,5.3336448,4.5473252,
10,0,0,0,10.35177,0,0,0,16.8168561,,1.5749712,6.787836,6.1163388,4.67671765,0,0,0,21.83787045,140.1414762,6.6372988,11.77758945,5.024448,3.6653111,,,10.8508752,23.8830372,,,,0,,0,,15.7169012,28.2591859,,,,,,,0.6147999,0,0,12.50761655,17.5400247,28.6906983,40.521932,,,15.735005,12.5707978,0,,,9.7789428,,0.3550932,,3.14028,0,,,4.9674152,10.086615,0,0,5.3336448,4.5473252,
11,0,0,0,10.35177,0,0,0,16.8168561,,1.5749712,6.787836,6.1163388,4.67671765,0,0,0,21.83787045,140.1414762,6.6372988,11.77758945,5.024448,3.6653111,,,10.8508752,23.8830372,,,,0,,0,,15.7169012,28.2591859,,,,,,,0.6147999,0,0,12.50761655,17.5400247,28.6906983,40.521932,,,15.735005,12.5707978,0,,,9.7789428,,0.3550932,,3.14028,0,,,4.9674152,10.088958,0,0,5.3336448,4.5473252,
12,0,0,0,10.35177,0,0,0,16.8168561,,1.5749712,6.787836,6.1163388,4.67671765,0,0,0,21.83787045,140.1414762,6.6372988,11.77758945,5.024448,3.6653111,,,10.8508752,23.8830372,,,,0,,0,,15.7169012,28.2591859,,,,,,,0.6147999,0,0,12.50761655,17.5400247,28.6906983,40.521932,,,15.735005,12.5707978,0,,,9.7789428,,0.3550932,,3.14028,0,,,4.9674152,10.088958,0,0,5.3336448,4.5473252,
13,0,0,0,10.35177,0,0,0,16.8168561,,1.5749712,6.787836,6.1163388,4.67671765,0,0,0,21.83787045,140.1414762,6.6372988,11.77758945,5.024448,5.1843561,,,10.8508752,23.8830372,,,,0,,0,,15.7169012,28.2591859,,,,,,,0.6147999,0,0,12.50761655,17.5400247,28.6906983,40.521932,,,15.735005,12.5707978,0,,,9.7789428,,0.3550932,,2.8455768,0,,,4.9674152,10.088958,0,0,5.3336448,4.5473252,
14,0,0,0,10.35177,0,0,0,16.8168561,,1.5749712,6.787836,6.1163388,4.67671765,0,0,0,21.83787045,140.1414762,6.6372988,11.77758945,5.024448,5.1843561,,,10.8508752,23.8830372,,,,0,,0,,15.7169012,28.2591859,,,,,,,0.6147999,0,0,12.50761655,17.5400247,28.6906983,40.521932,,,15.735005,12.5707978,0,,,9.7789428,,0.3550932,,2.8455768,0,,,4.9674152,10.241253,0,0,5.3336448,4.5473252,
15,0,0,0,10.35177,0,0,0,16.8168561,,1.5749712,6.787836,6.1163388,4.67671765,0,0,0,21.83787045,140.1414762,6.6372988,11.77758945,5.024448,5.0039451,,,10.8508752,23.8830372,,,,0,,0,,15.7169012,33.9119077,,,,,,,0.6147999,0,0,12.50761655,17.5400247,28.6906983,40.521932,,,15.735005,12.5707978,0,,,9.7789428,,0.3550932,,2.8455768,0,,,4.9674152,10.088958,0,0,5.3336448,4.5473252,
