genconame,ANTA_CRF,ANTA_GF,ANTA_LF,ANTA_RF,AURY_CRF,AURY_GF,AURY_LF,AURY_RF,BRBCL,BSIUL,CHAMERA1,CHAMERA2,CHAMERA3,DADR_CRF,DADRI_GF,DADRI_LF,DADRI_RF,DADRI_T2,DHAULIGNGA,DULHASTI,FARAKKA,JHAJJAR,KGSU1AND2,KGSU3AND4,KAHLGAN1,KAHLGAN2,KISHANGANGA,KKNP,KKNPPU2,KOLDAM,KOTESHWR,KUDGI,MAPS,NAPP,NJPC,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,PARBATI3,RAMPUR,RAPPB,RAPPC,RIHAND1,RIHAND2,RIHAND3,RSTPS1TO6,RSTOSU7,SALAL,SASAN,SEWA2,SIMHST1,SIMHST2,SNGRAULI,SINGRAULI_HYDRO,TALA,TALST2,TANAKPUR,TANDA2,TEHRI,TelanganaSTPP,UNCHHAR1,UNCHHAR2,UNCHHAR3,UNCHAHAR4,URI,URI2,VALLURNTECL
1,0,0,2.4082212,4.79996825,0,0,0,11.6366184,,3.3005544,7.112391,6.6688182,4.9032676,0,0,0,11.9626892,5.1318036,6.197158,8.22744945,2.412982,198.6908715,,,5.4283658,25.024142,,,,0,,0,,6.7940895,25.8161145,,,,,,,3.009072,0,0,8.6923936,15.5235465,20.0419857,0,,,0,33.2206875,2.66638185,,,20.7555425,,1.6671512,,1.1676808,0,,,3.469928,7.1544528,4.45283575,0,5.4013674,5.53782075,
2,0,0,2.4082212,4.79996825,0,0,0,11.6366184,,3.3005544,7.112391,6.6688182,4.9032676,0,0,0,11.9626892,5.1318036,6.197158,8.22744945,2.412982,198.6908715,,,5.4283658,25.024142,,,,0,,0,,6.7940895,25.8161145,,,,,,,3.009072,0,0,8.6923936,15.5235465,20.0419857,0,,,0,33.2206875,2.66638185,,,20.7555425,,1.6671512,,1.1676808,0,,,3.469928,7.1544528,4.45283575,0,5.4013674,5.53782075,
3,0,0,2.4082212,4.79996825,0,0,0,11.6366184,,3.3005544,7.112391,6.6688182,4.9032676,0,0,0,11.9626892,5.1318036,6.197158,8.22744945,2.412982,198.6908715,,,5.4283658,25.024142,,,,0,,0,,6.7940895,25.8161145,,,,,,,3.009072,0,0,8.6923936,15.5235465,20.0419857,0,,,0,33.2206875,2.66638185,,,20.7555425,,1.6671512,,1.8156424,0,,,3.469928,7.1544528,4.45283575,0,5.4013674,5.53782075,
4,0,0,2.4082212,4.79996825,0,0,0,11.6366184,,3.3005544,7.112391,6.6688182,4.9032676,0,0,0,11.9626892,5.1318036,6.197158,8.22744945,2.412982,198.6908715,,,5.4283658,25.024142,,,,0,,0,,6.7940895,25.8161145,,,,,,,3.009072,0,0,8.6923936,15.5235465,20.0419857,0,,,0,33.2206875,2.66638185,,,20.7555425,,1.6671512,,1.1676808,0,,,3.469928,7.1544528,4.45283575,0,5.4013674,5.53782075,
5,0,0,2.4082212,4.79996825,0,0,0,11.6366184,,3.3005544,7.112391,6.6688182,4.9032676,0,0,0,11.9626892,5.1318036,6.197158,8.22744945,2.412982,198.6908715,,,5.4283658,25.024142,,,,0,,0,,6.7940895,25.8161145,,,,,,,3.009072,0,0,8.6923936,15.5235465,20.0419857,0,,,0,33.2206875,2.66638185,,,20.7555425,,1.6907748,,1.1676808,0,,,3.469928,7.1544528,4.45283575,0,5.4013674,5.53782075,
6,0,0,2.4082212,4.79996825,0,0,0,11.6366184,,3.3005544,7.112391,6.6688182,4.9032676,0,0,0,11.9626892,5.1318036,6.197158,8.22744945,2.412982,198.6908715,,,5.4283658,25.024142,,,,0,,0,,6.7940895,25.8161145,,,,,,,3.009072,0,0,8.6923936,15.5235465,20.0419857,0,,,0,33.2206875,2.66638185,,,20.7555425,,1.6907748,,1.8156424,0,,,3.469928,7.1544528,4.45283575,0,5.4013674,5.53782075,
7,0,0,2.4082212,4.79996825,0,0,0,11.6366184,,3.3005544,7.112391,6.6688182,4.9032676,0,0,0,11.9626892,5.1318036,6.197158,8.22744945,2.412982,198.6908715,,,5.4283658,25.024142,,,,0,,0,,6.7940895,25.8161145,,,,,,,3.009072,0,0,8.6923936,15.5235465,20.0419857,0,,,0,33.2206875,2.66638185,,,20.7555425,,1.7363346,,1.1676808,0,,,3.469928,7.1544528,4.45283575,0,5.4013674,5.53782075,
8,0,0,2.4082212,4.79996825,0,0,0,11.6366184,,3.3005544,7.112391,6.6688182,4.9032676,0,0,0,11.9626892,5.1318036,6.197158,8.22744945,2.412982,198.6908715,,,5.4283658,25.024142,,,,0,,0,,6.7940895,25.8161145,,,,,,,3.009072,0,0,8.6923936,15.5235465,20.0419857,0,,,0,33.2206875,2.66638185,,,20.7555425,,1.7363346,,1.1676808,0,,,3.469928,7.1544528,4.45283575,0,5.4013674,5.53782075,
9,0,0,2.4082212,4.79996825,0,0,0,11.6366184,,2.2003696,7.112391,6.6688182,4.9032676,0,0,0,11.9626892,5.1318036,6.197158,8.22744945,2.412982,198.6908715,,,5.4283658,25.024142,,,,0,,0,,6.7940895,25.8161145,,,,,,,3.009072,0,0,8.6923936,15.5235465,20.0419857,0,,,0,33.2206875,2.66638185,,,20.7555425,,1.7363346,,1.8156424,0,,,3.469928,7.1544528,4.45283575,0,5.4013674,3.7451337,
10,0,0,2.4082212,4.79996825,0,0,0,11.6366184,,2.2003696,7.112391,6.6688182,4.9032676,0,0,0,11.9626892,5.1318036,6.197158,8.22744945,2.412982,198.6908715,,,5.4283658,25.024142,,,,0,,0,,6.7940895,25.8161145,,,,,,,3.009072,0,0,8.6923936,15.5235465,20.0419857,0,,,0,33.2206875,2.66638185,,,20.7555425,,1.7363346,,1.1676808,0,,,3.469928,7.1544528,4.45283575,0,5.4013674,3.7451337,
