genconame,ANTA_CRF,ANTA_GF,ANTA_LF,ANTA_RF,AURY_CRF,AURY_GF,AURY_LF,AURY_RF,BRBCL,BSIUL,CHAMERA1,CHAMERA2,CHAMERA3,DADR_CRF,DADRI_GF,DADRI_LF,DADRI_RF,DADRI_T2,DHAULIGNGA,DULHASTI,FARAKKA,JHAJJAR,KGSU1AND2,KGSU3AND4,KAHLGAN1,KAHLGAN2,KISHANGANGA,KKNP,KKNPPU2,KOLDAM,KOTESHWR,KUDGI,MAPS,NAPP,NJPC,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,PARBATI2,PARBATI3,RAMPUR,RAPPB,RAPPC,RAPPD,RIHAND1,RIHAND2,RIHAND3,RSTPS1TO6,RSTOSU7,SALAL,SASAN,SEWA2,SIMHST1,SIMHST2,SNGRAULI,SINGRAULI_HYDRO,TALA,TALST2,TANAKPUR,TANDA2,TEHRI,TEHRIPSP,TelanganaSTPP,UNCHHAR1,UNCHHAR2,UNCHHAR3,UNCHAHAR4,URI,URI2,VALLURNTECL
1,0,0,0,7.175168,0,0,0,11.1803186,,2.2003696,7.112391,6.6707784,4.9038209,0,0,0,10.6984592,4.1093624,6.1675273,7.7639991,3.0491318,276.8955475,,,7.6827322,25.024142,,,,0,,0,,3.2441332,25.80509305,,,,,,,0,2.7914502,0,0,8.671421,3.3350878,15.5252196,20.04257365,0,,,0,25.8644672,2.6680115,,,23.15725555,,3.298867,,2.2037444,0,,0,,3.51866625,7.15275,4.4500599,0,8.8352264,2.49678275,
2,0,0,0,7.175168,0,0,0,11.1803186,,2.2003696,7.112391,6.6707784,4.9038209,0,0,0,10.6984592,4.1093624,6.1675273,7.7639991,3.0491318,282.9403665,,,7.6827322,25.024142,,,,0,,0,,3.2441332,25.80509305,,,,,,,0,2.7914502,0,0,8.671421,3.3350878,15.5252196,20.04257365,0,,,0,25.8644672,2.6680115,,,23.15725555,,3.298867,,2.2037444,0,,0,,3.51866625,7.15275,4.4500599,0,8.8352264,2.49678275,
3,0,0,0,7.175168,0,0,0,11.1803186,,2.2003696,7.112391,6.6707784,4.9038209,0,0,0,10.6984592,4.1093624,6.1675273,7.7639991,3.0491318,317.5909825,,,7.6827322,25.024142,,,,0,,0,,3.2441332,25.80509305,,,,,,,0,2.7914502,0,0,8.671421,3.3350878,15.5252196,20.04257365,0,,,0,25.8644672,1.7777045,,,22.90388375,,3.0525066,,1.8595148,0,,0,,3.51866625,7.15275,4.4500599,0,4.4699226,2.49678275,
4,0,0,0,7.175168,0,0,0,11.1803186,,2.2003696,7.112391,6.6707784,4.9038209,0,0,0,10.6984592,4.1093624,6.1675273,7.7639991,3.0491318,317.5909825,,,7.6827322,25.024142,,,,0,,0,,3.2441332,25.80509305,,,,,,,0,2.7914502,0,0,8.671421,3.3350878,15.5252196,20.04257365,0,,,0,25.8644672,0.890307,,,22.90388375,,3.0525066,,1.8595148,0,,0,,3.51866625,7.15275,4.4500599,0,4.4699226,2.49678275,
5,0,0,0,7.175168,0,0,0,11.1803186,,2.2003696,7.112391,6.6707784,4.9038209,0,0,0,10.6984592,4.1093624,6.1675273,7.7639991,3.0491318,317.5909825,,,7.6827322,25.024142,,,,0,,0,,3.2441332,25.80509305,,,,,,,0,2.7914502,0,0,8.671421,3.3350878,15.5252196,20.04257365,0,,,0,25.8644672,0,,,22.90388375,,3.2499324,,1.8595148,0,,0,,3.51866625,7.15275,4.4500599,0,5.2157534,2.49678275,
6,0,0,0,7.175168,0,0,0,11.1803186,,2.2003696,7.112391,6.6707784,4.9038209,0,0,0,10.6984592,4.1093624,6.1675273,7.7639991,3.0491318,317.5909825,,,7.6827322,25.024142,,,,0,,0,,3.2441332,25.80509305,,,,,,,0,2.7914502,0,0,8.671421,3.3350878,15.5252196,20.04257365,0,,,0,25.8644672,0,,,22.90388375,,3.2499324,,1.8595148,0,,0,,3.51866625,7.15275,4.4500599,0,5.2157534,2.49678275,
7,0,0,0,7.175168,0,0,0,11.1803186,,2.2003696,7.112391,6.6707784,4.9038209,0,0,0,10.6984592,4.1093624,6.1675273,7.7639991,3.0491318,317.5909825,,,7.6827322,25.024142,,,,0,,0,,3.2441332,25.80509305,,,,,,,0,2.7914502,0,0,8.671421,3.3350878,15.5252196,20.04257365,0,,,0,25.8644672,0,,,22.90388375,,3.2499324,,1.8595148,0,,0,,3.51866625,7.15275,4.4500599,0,5.2157534,2.49678275,
8,0,0,0,7.175168,0,0,0,11.1803186,,2.2003696,7.112391,6.6707784,4.9038209,0,0,0,10.6984592,4.1093624,6.1675273,7.7639991,3.0491318,317.5909825,,,7.6827322,25.024142,,,,0,,0,,3.2441332,25.80509305,,,,,,,0,2.7914502,0,0,8.671421,3.3350878,15.5252196,20.04257365,0,,,0,25.8644672,0,,,22.90388375,,3.2499324,,1.8595148,0,,0,,3.51866625,7.15275,4.4500599,0,5.2157534,2.49678275,
9,0,0,0,7.175168,0,0,0,11.2170124,,2.2003696,7.112391,6.6707784,4.9038209,0,0,0,10.6984592,4.1093624,6.1675273,7.7639991,3.0491318,317.5909825,,,7.6827322,25.024142,,,,0,,0,,3.2441332,25.80509305,,,,,,,0,2.7914502,0,0,8.671421,3.3350878,15.5252196,20.04257365,0,,,0,25.8644672,0,,,22.90388375,,3.2499324,,1.8595148,0,,0,,3.51866625,7.15275,4.4500599,0,4.4699226,2.49678275,
10,0,0,0,7.175168,0,0,0,11.2170124,,2.2003696,7.112391,6.6707784,4.9038209,0,0,0,10.6984592,4.1093624,6.1675273,7.7639991,3.0491318,317.5909825,,,7.6827322,25.024142,,,,0,,0,,3.2441332,25.80509305,,,,,,,0,2.7914502,0,0,8.671421,3.3350878,15.5252196,20.04257365,0,,,0,25.8644672,0,,,22.90388375,,3.2499324,,1.8595148,0,,0,,3.51866625,7.15275,4.4500599,0,4.4699226,2.49678275,
