genconame,ANTA_CRF,ANTA_GF,ANTA_LF,ANTA_RF,AURY_CRF,AURY_GF,AURY_LF,AURY_RF,BRBCL,BSIUL,CHAMERA1,CHAMERA2,CHAMERA3,DADR_CRF,DADRI_GF,DADRI_LF,DADRI_RF,DADRI_T2,DHAULIGNGA,DULHASTI,FARAKKA,JHAJJAR,KGSU1AND2,KGSU3AND4,KAHLGAN1,KAHLGAN2,KISHANGANGA,KKNP,KKNPPU2,KOLDAM,KOTESHWR,KUDGI,MAPS,NAPP,NJPC,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,PARBATI2,PARBATI3,RAMPUR,RAPPB,RAPPC,RAPPD,RIHAND1,RIHAND2,RIHAND3,RSTPS1TO6,RSTOSU7,SALAL,SASAN,SEWA2,SIMHST1,SIMHST2,SNGRAULI,SINGRAULI_HYDRO,TALA,TALST2,TANAKPUR,TANDA2,TEHRI,TEHRIPSP,TelanganaSTPP,UNCHHAR1,UNCHHAR2,UNCHHAR3,UNCHAHAR4,URI,URI2,VALLURNTECL
1,0,0,0,12.7375677,0,0,0,19.77157215,,4.7249136,10.181754,11.5118872,8.2825479,0,0,0,26.9766783,280.3998725,10.3593908,13.6790544,4.867434,7.8647646,,,10.9982268,23.8830372,,,,2.2311146,,0,,8.7555105,42.86023885,,,,,,,5.81009385,13.78553715,1.4675661,0,16.089227,5.9441129,36.7121964,30.3704588,42.205713,,,34.329801,28.1709197,4.4735845,,,13.80754375,,4.8505248,,3.1547736,0.7402538,,0,,5.1423306,10.580031,6.5483044,0.3960099,10.6672896,9.1276735,
2,0,0,0,12.7375677,0,0,0,19.77157215,,4.7249136,10.181754,11.5118872,8.2825479,0,0,0,26.9766783,280.3998725,10.3593908,13.6790544,4.867434,7.7209671,,,10.9982268,23.8830372,,,,2.2311146,,0,,8.7555105,42.86023885,,,,,,,5.81009385,13.78553715,1.4675661,0,16.089227,5.9441129,36.7121964,30.3704588,42.205713,,,34.329801,28.1709197,4.4735845,,,13.80754375,,4.8505248,,3.1547736,0.7428421,,0,,5.1423306,10.5824565,6.54588,0.3960099,10.6672896,9.1276735,
3,0,0,0,12.7375677,0,0,0,19.77157215,,4.7249136,10.181754,11.5118872,8.2825479,0,0,0,26.9766783,280.3998725,10.3593908,13.6790544,4.867434,6.3925521,,,10.9982268,23.8830372,,,,2.2311146,,0,,8.7555105,42.86023885,,,,,,,5.81009385,13.78553715,1.4675661,0,16.089227,5.9441129,36.7121964,30.3704588,42.205713,,,34.329801,28.1709197,4.4735845,,,13.80754375,,4.8505248,,3.1547736,0.7480187,,0,,5.1447528,10.5824565,6.5507288,0.4011865,10.6672896,7.9861045,
4,0,0,0,12.7375677,0,0,0,19.77157215,,4.7249136,10.181754,11.5118872,8.2825479,0,0,0,26.9766783,280.3998725,10.3593908,13.6790544,4.867434,9.13798875,,,10.9982268,23.8830372,,,,2.2311146,,0,,8.7555105,42.86023885,,,,,,,5.81009385,13.78553715,1.4675661,0,16.089227,5.9441129,36.7121964,30.3704588,42.205713,,,34.329801,28.1709197,4.4735845,,,13.80754375,,4.8843432,,3.1547736,0.750607,,0,,5.1447528,10.5776055,6.5507288,0.4011865,12.6480816,7.9861045,
5,0,0,0,12.7987002,0,0,0,19.77157215,,0,10.181754,11.5118872,8.2825479,0,0,0,26.9766783,280.3998725,10.3593908,13.6790544,4.867434,9.13798875,,,10.9982268,23.8830372,,,,2.2311146,,0,,8.7555105,42.86023885,,,,,,,2.9864307,13.78553715,1.4675661,0,16.089227,5.9441129,36.7121964,30.3704588,42.205713,,,34.329801,28.1709197,4.4735845,,,13.80754375,,4.8843432,,3.1547736,0.7454304,,0,,5.1447528,10.5824565,6.5555776,0.3960099,12.6480816,9.1276735,
6,0,0,0,12.7987002,0,0,0,19.77157215,,0,10.181754,11.5118872,8.2825479,0,0,0,26.9766783,280.3998725,10.3593908,13.6790544,4.867434,9.13798875,,,10.9982268,23.8830372,,,,2.2311146,,0,,8.7555105,42.86023885,,,,,,,2.9864307,13.78553715,1.4675661,0,16.089227,5.9441129,36.7121964,30.3704588,42.205713,,,34.329801,28.1709197,4.4735845,,,13.80754375,,4.8843432,,3.1547736,0.7609602,,0,,5.1447528,10.5921585,6.558002,0.3934216,10.6672896,9.1276735,
7,0,0,0,12.7987002,0,0,0,19.77157215,,0,10.181754,11.5118872,8.2825479,0,0,0,26.9766783,281.9047165,10.3593908,13.6790544,4.867434,9.13798875,,,10.9982268,23.8830372,,,,2.2311146,,0,,8.7555105,42.86023885,,,,,,,2.9864307,13.78553715,1.4675661,0,16.089227,5.9441129,36.7121964,30.3704588,42.205713,,,34.329801,28.1709197,4.4735845,,,13.80754375,,4.8843432,,3.1547736,0.7454304,,0,,5.1447528,10.5824565,6.5507288,0.3960099,10.6672896,7.9861045,
8,0,0,0,12.7987002,0,0,0,19.77157215,,0,10.181754,11.5118872,8.2825479,0,0,0,26.9766783,281.9047165,10.3593908,13.6790544,4.867434,9.13798875,,,10.9982268,23.8830372,,,,2.2311146,,0,,8.7555105,42.86023885,,,,,,,2.9864307,13.78553715,1.4675661,0,16.089227,5.9441129,36.7121964,30.3704588,42.205713,,,34.329801,28.1709197,4.4735845,,,13.80754375,,4.8843432,,3.1547736,0.7480187,,0,,5.1423306,10.5824565,6.5507288,0.3985982,10.6672896,7.9861045,
9,0,0,0,12.8598327,0,0,0,19.77157215,,0,10.181754,11.5118872,8.2825479,0,0,0,26.9766783,281.9047165,10.3593908,13.6790544,4.867434,9.13798875,,,10.9982268,23.8830372,,,,2.2311146,,0,,8.7555105,42.86023885,,,,,,,2.9864307,13.78553715,1.4675661,0,16.089227,5.9441129,36.7121964,30.3704588,42.205713,,,34.329801,28.1709197,4.4735845,,,13.80754375,,4.9060836,,3.1547736,0.7324889,,0,,5.1568638,10.7861985,6.654978,0.7040176,10.6672896,9.1276735,
10,0,0,0,12.8598327,0,0,0,19.77157215,,0,10.181754,11.5118872,8.2825479,0,0,0,26.9766783,281.9047165,10.3593908,13.6790544,4.867434,9.13798875,,,10.9982268,23.8830372,,,,2.2311146,,0,,8.7555105,42.86023885,,,,,,,2.9864307,13.78553715,1.4675661,0,16.089227,5.9441129,36.7121964,30.3704588,42.205713,,,34.329801,28.1709197,4.4735845,,,13.80754375,,4.9060836,,3.1547736,0.7324889,,0,,5.244063,10.5776055,6.5483044,0.4736589,10.6672896,9.1276735,
