timeslot,revisionno,discomcode,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,KUDGI,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,SOLAPUR,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL,ASEJ2PL_BYPL,ASEJ2PL_TPDDL,CHANJUII
1,71EnBRPL2024/01/13,BRPL,0.0000,0.0000,0.0000,0.0000,12.4590,0.0000,0.0000,0.0000,122.2300,0.0000,17.4426,74.9685,0.0000,0.0000,21.2175,0.0000,39.6158,9.4250,0.0000,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,509.6150,0.0000,0.0000,9.1046,63.7744,25.9392,73.2868,62.1120,23.1192,4.6380,18.6177,11.5905,20.3789,64.7908,0.0000,14.2960,0.0000,0.0000,0.0000,0.0000,6.1487,0.0000,0.0000,15.1048,0.0000,0.0000,0.0000,23.9671,0.0000,0.0000,0.0000,0.0000,0.9706,2.0686,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0369,0.0000,0.0000,0.0000,0.0000,0.0000,392.9910,0.0000,0.0000,0.0000,33.0100,0.0000,0.0000,0.0000,0.0000,0.0000,15.7409,40.9159,17.5000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,6.6600,11.6700,0.0000,0.0000,0.0000,0.0000,0.0000,10.4300,23.0300,0.0000,300.0000,0.0000,0.0000,0.0000
2,71EnBRPL2024/01/13,BRPL,0.0000,0.0000,0.0000,0.0000,12.4590,0.0000,0.0000,0.0000,122.2300,0.0000,17.4426,74.9685,0.0000,0.0000,21.2175,0.0000,39.6158,9.4250,0.0000,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,509.6150,0.0000,0.0000,9.1046,63.7744,25.9392,73.2868,62.1120,23.1192,4.6380,18.6177,11.5905,20.3789,64.7908,0.0000,14.2960,0.0000,0.0000,0.0000,0.0000,6.1487,0.0000,0.0000,15.1048,0.0000,0.0000,0.0000,23.9671,0.0000,0.0000,0.0000,0.0000,0.9706,2.0686,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0369,0.0000,0.0000,0.0000,0.0000,0.0000,392.9910,0.0000,0.0000,0.0000,32.8100,0.0000,0.0000,0.0000,0.0000,0.0000,15.7409,40.9159,17.5000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,6.6600,11.6700,0.0000,0.0000,0.0000,0.0000,0.0000,10.4300,23.0300,0.0000,300.0000,0.0000,0.0000,0.0000
3,71EnBRPL2024/01/13,BRPL,0.0000,0.0000,0.0000,0.0000,12.4590,0.0000,0.0000,0.0000,122.2300,0.0000,17.4426,74.9685,0.0000,0.0000,21.2175,0.0000,39.6158,9.4250,0.0000,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,509.6150,0.0000,0.0000,9.1046,63.7744,25.9392,73.2868,62.1120,23.1192,4.6380,18.6177,11.5905,20.3789,64.7908,0.0000,14.2960,0.0000,0.0000,0.0000,0.0000,6.1487,0.0000,0.0000,15.1048,0.0000,0.0000,0.0000,23.9671,0.0000,0.0000,0.0000,0.0000,0.9706,2.0686,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0369,0.0000,0.0000,0.0000,0.0000,0.0000,392.9910,0.0000,0.0000,0.0000,32.6100,0.0000,0.0000,0.0000,0.0000,0.0000,15.7409,40.9159,17.5000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,6.6600,11.6700,0.0000,0.0000,0.0000,0.0000,0.0000,10.4300,23.0300,0.0000,300.0000,0.0000,0.0000,0.0000
4,71EnBRPL2024/01/13,BRPL,0.0000,0.0000,0.0000,0.0000,12.4590,0.0000,0.0000,0.0000,122.2300,0.0000,17.4426,74.9685,0.0000,0.0000,21.2175,0.0000,39.6158,9.4250,0.0000,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,509.6150,0.0000,0.0000,9.1046,63.7744,25.9392,73.2868,62.1120,23.1192,4.6380,18.6177,11.5905,20.3789,64.7908,0.0000,14.2960,0.0000,0.0000,0.0000,0.0000,6.1487,0.0000,0.0000,15.1048,0.0000,0.0000,0.0000,23.9671,0.0000,0.0000,0.0000,0.0000,0.9706,2.0686,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0369,0.0000,0.0000,0.0000,0.0000,0.0000,392.9910,0.0000,0.0000,0.0000,32.1100,0.0000,0.0000,0.0000,0.0000,0.0000,15.7409,40.9159,17.5000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,6.6600,11.6700,0.0000,0.0000,0.0000,0.0000,0.0000,10.4300,23.0300,0.0000,300.0000,0.0000,0.0000,0.0000
5,71EnBRPL2024/01/13,BRPL,0.0000,0.0000,0.0000,0.0000,12.4590,0.0000,0.0000,0.0000,122.2300,0.0000,17.4426,74.9685,0.0000,0.0000,21.2175,0.0000,39.6158,9.4250,0.0000,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,509.6150,0.0000,0.0000,9.1046,63.7744,25.9392,73.2868,62.1120,23.1192,4.6380,18.6177,11.5905,20.3789,64.7908,0.0000,14.2960,0.0000,0.0000,0.0000,0.0000,6.1487,0.0000,0.0000,15.1048,0.0000,0.0000,0.0000,23.9671,0.0000,0.0000,0.0000,0.0000,0.9706,3.6629,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0369,0.0000,0.0000,0.0000,0.0000,0.0000,392.9910,0.0000,0.0000,0.0000,31.1400,0.0000,0.0000,0.0000,0.0000,0.0000,15.7409,40.9159,17.5000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,6.6600,11.6700,0.0000,0.0000,0.0000,0.0000,0.0000,10.4300,23.0300,0.0000,300.0000,0.0000,0.0000,0.0000
6,71EnBRPL2024/01/13,BRPL,0.0000,0.0000,0.0000,0.0000,12.4590,0.0000,0.0000,0.0000,122.2300,0.0000,17.4426,74.9685,0.0000,0.0000,21.2175,0.0000,39.6158,9.4250,0.0000,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,509.6150,0.0000,0.0000,9.1046,63.7744,25.9392,73.2868,62.1120,23.1192,4.6380,18.6177,11.5905,20.3789,64.7908,0.0000,14.2960,0.0000,0.0000,0.0000,0.0000,6.1487,0.0000,0.0000,15.1048,0.0000,0.0000,0.0000,23.9671,0.0000,0.0000,0.0000,0.0000,0.9706,3.6629,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0369,0.0000,0.0000,0.0000,0.0000,0.0000,392.9910,0.0000,0.0000,0.0000,25.7800,0.0000,0.0000,0.0000,0.0000,0.0000,15.7409,40.9159,10.0000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,3.3400,6.6700,0.0000,0.0000,0.0000,0.0000,0.0000,10.4300,23.0300,0.0000,300.0000,0.0000,0.0000,0.0000
7,71EnBRPL2024/01/13,BRPL,0.0000,0.0000,0.0000,0.0000,12.4590,0.0000,0.0000,0.0000,122.2300,0.0000,17.4426,74.9685,0.0000,0.0000,21.2175,0.0000,39.6158,9.4250,0.0000,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,509.6150,0.0000,0.0000,9.1046,63.7744,25.9392,73.2868,62.1120,23.1192,4.6380,18.6177,11.5905,20.3789,64.7908,0.0000,14.2960,0.0000,0.0000,0.0000,0.0000,6.1487,0.0000,0.0000,15.1048,0.0000,0.0000,0.0000,23.9671,0.0000,0.0000,0.0000,0.0000,10.6682,3.6629,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0369,0.1142,0.0000,0.0000,0.0000,0.0000,392.9910,0.0000,0.0000,0.0000,25.0200,0.0000,0.0000,0.0000,0.0000,0.0000,15.7409,40.9159,10.0000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,3.3400,6.6700,0.0000,0.0000,0.0000,0.0000,0.0000,10.4300,23.0300,0.0000,300.0000,0.0000,0.0000,0.0000
8,71EnBRPL2024/01/13,BRPL,0.0000,0.0000,0.0000,0.0000,12.4590,0.0000,0.0000,0.0000,122.2300,0.0000,17.4426,74.9685,0.0000,0.0000,21.2175,0.0000,39.6158,9.4250,0.0000,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,509.6150,0.0000,0.0000,9.1046,63.7744,25.9392,73.2868,62.1120,23.1192,4.6380,18.6177,11.5905,20.3789,64.7908,0.0000,14.2960,0.0000,0.0000,0.0000,0.0000,6.1487,0.0000,0.0000,15.1048,0.0000,0.0000,0.0000,23.9671,0.0000,0.0000,0.0000,0.0000,10.6682,3.6629,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0369,0.1142,0.0000,0.0000,0.0000,0.0000,392.9910,0.0000,0.0000,0.0000,24.4200,0.0000,0.0000,0.0000,0.0000,0.0000,15.7409,40.9159,10.0000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,3.3400,6.6700,0.0000,0.0000,0.0000,0.0000,0.0000,10.4300,23.0300,0.0000,300.0000,0.0000,0.0000,0.0000
9,71EnBRPL2024/01/13,BRPL,0.0000,0.0000,0.0000,0.0000,12.4590,0.0000,0.0000,0.0000,122.2300,0.0000,17.4426,74.9685,0.0000,0.0000,21.2175,0.0000,39.6158,9.4250,0.0000,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,509.6150,0.0000,0.0000,9.1046,63.7744,25.9392,73.2868,62.1120,23.1192,4.6380,18.6177,11.5905,20.3789,64.7908,0.0000,14.2960,0.0000,0.0000,0.0000,0.0000,6.1487,0.0000,0.0000,15.1048,0.0000,0.0000,0.0000,23.9671,0.0000,0.0000,0.0000,0.0000,0.9706,3.6629,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0369,0.1142,0.0000,0.0000,0.0000,0.0000,392.9910,0.0000,0.0000,0.0000,24.3200,0.0000,0.0000,0.0000,0.0000,0.0000,15.7409,40.9159,10.0000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,3.3400,6.6700,0.0000,0.0000,0.0000,0.0000,0.0000,10.4300,23.0300,0.0000,300.0000,0.0000,0.0000,0.0000
10,71EnBRPL2024/01/13,BRPL,0.0000,0.0000,0.0000,0.0000,12.4590,0.0000,0.0000,0.0000,122.2300,0.0000,17.4426,74.9685,0.0000,0.0000,21.2175,0.0000,39.6158,9.4250,0.0000,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,509.6150,0.0000,0.0000,9.1046,63.7744,25.9392,73.2868,62.1120,23.1192,4.6380,18.6177,11.5905,20.3789,64.7908,0.0000,14.2960,0.0000,0.0000,0.0000,0.0000,6.1487,0.0000,0.0000,15.1048,0.0000,0.0000,0.0000,23.9671,0.0000,0.0000,0.0000,0.0000,0.9706,3.6629,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0369,0.1142,0.0000,0.0000,0.0000,0.0000,392.9910,0.0000,0.0000,0.0000,24.2600,0.0000,0.0000,0.0000,0.0000,0.0000,15.7409,40.9159,10.0000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,3.3400,6.6700,0.0000,0.0000,0.0000,0.0000,0.0000,10.4300,23.0300,0.0000,300.0000,0.0000,0.0000,0.0000
