timeslot,revisionno,discomcode,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,KUDGI,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,SOLAPUR,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL,ASEJ2PL_BYPL,ASEJ2PL_TPDDL,CHANJUII,SECI_BRPL,SECI_BYPL,SECI_TPDDL,APSEPL_FTG,PARBATI2,KHURJA,GHATAMPUR,RAPPD,TEHRIPSP,TEHRIPSP_P
1,68EnNDPL2025/07/28,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,38.8446,0.0000,22.5492,55.9120,0.0000,0.0000,0.0000,0.0000,27.6734,577.4382,46.9184,0.0000,65.2500,0.0000,0.0000,115.6200,0.0000,271.0700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3137,0.0000,0.0000,6.1820,28.2277,36.4410,0.0000,40.8995,21.0506,6.3976,13.0050,8.0910,13.9686,30.3333,0.0000,13.2394,20.7281,20.5239,0.0000,16.5462,10.8890,3.2322,0.0000,6.2581,0.0000,0.0000,0.0000,15.7662,7.9921,0.0000,0.0000,6.0555,16.2573,9.9051,12.9316,12.1287,8.9160,11.2137,14.1164,10.9336,0.0000,0.0000,4.0007,0.0000,0.0000,0.0000,207.7125,0.0000,0.0000,10.5100,0.0000,0.0000,200.0000,6.5400,10.6000,0.0000,0.0000,0.0000,0.0000,0.0000,27.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.3721,0.0000,0.0000,0.0000,0.0000,200.0000,18.7000,0.0000,0.0000,100.0000,0.0000,2.3974,0.0000,0.0000,6.0168,0.0000,0.0000
2,68EnNDPL2025/07/28,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,38.8446,0.0000,22.5492,55.9120,0.0000,0.0000,0.0000,0.0000,27.6734,577.4382,46.9184,0.0000,65.2500,0.0000,0.0000,115.6200,0.0000,271.0700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3263,0.0000,0.0000,6.1820,28.2277,36.4410,0.0000,40.8995,21.0506,6.3976,13.0050,8.0910,13.9686,30.3333,0.0000,13.2394,20.7281,20.5239,0.0000,16.5462,10.8890,3.2322,0.0000,6.2581,0.0000,0.0000,0.0000,15.7662,7.9921,0.0000,0.0000,6.0555,16.2573,9.9051,12.9316,12.1287,8.9160,11.2137,14.1164,10.9336,0.0000,0.0000,4.0007,0.0000,0.0000,0.0000,207.7125,0.0000,0.0000,10.5100,0.0000,0.0000,200.0000,6.5400,10.6000,0.0000,0.0000,0.0000,0.0000,0.0000,27.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.3721,0.0000,0.0000,0.0000,0.0000,200.0000,18.7000,0.0000,0.0000,100.0000,0.0000,2.3974,0.0000,0.0000,6.0168,0.0000,0.0000
3,68EnNDPL2025/07/28,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,38.8446,0.0000,22.5492,55.9120,0.0000,0.0000,0.0000,0.0000,27.6734,577.4382,46.9184,0.0000,65.2500,0.0000,0.0000,115.6200,0.0000,271.0700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3263,0.0000,0.0000,6.1820,28.2277,36.4410,0.0000,40.8995,21.0506,6.3976,13.0050,8.0910,13.9686,30.3333,0.0000,13.2394,20.7281,20.5239,0.0000,16.5462,10.8890,4.8509,0.0000,6.2581,0.0000,0.0000,0.0000,15.7662,7.9921,0.0000,0.0000,6.0555,16.2573,8.0442,12.9316,12.1287,8.9160,11.2137,14.1164,10.9336,0.0000,0.0000,4.0007,0.0000,0.0000,0.0000,207.7125,0.0000,0.0000,10.5100,0.0000,0.0000,200.0000,6.5400,10.6000,0.0000,0.0000,0.0000,0.0000,0.0000,27.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.3721,0.0000,0.0000,0.0000,0.0000,200.0000,18.7000,0.0000,0.0000,100.0000,0.0000,2.3974,0.0000,0.0000,6.0168,0.0000,0.0000
4,68EnNDPL2025/07/28,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,38.8446,0.0000,22.5492,55.9120,0.0000,0.0000,0.0000,0.0000,27.6734,577.4382,46.9184,0.0000,65.2500,0.0000,0.0000,115.6200,0.0000,271.0700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3263,0.0000,0.0000,6.1820,28.2277,36.4410,0.0000,40.8995,21.0506,6.3976,13.0050,8.0910,13.9686,30.3333,0.0000,13.2394,20.7281,20.5239,0.0000,16.5462,10.8890,4.8509,0.0000,6.2581,0.0000,0.0000,0.0000,15.7662,7.9921,0.0000,0.0000,6.0555,14.9013,8.0442,12.9316,12.1287,8.9160,11.2137,14.1164,10.9336,0.0000,0.0000,4.0007,0.0000,0.0000,0.0000,207.7125,0.0000,0.0000,10.5100,0.0000,0.0000,200.0000,6.5400,10.6000,0.0000,0.0000,0.0000,0.0000,0.0000,27.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.3721,0.0000,0.0000,0.0000,0.0000,200.0000,18.7000,0.0000,0.0000,100.0000,0.0000,2.3974,0.0000,0.0000,6.0168,0.0000,0.0000
5,68EnNDPL2025/07/28,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,38.8446,0.0000,22.5492,55.9120,0.0000,0.0000,0.0000,0.0000,27.6734,577.4382,46.9184,0.0000,65.2500,0.0000,0.0000,115.6200,0.0000,271.0700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3263,0.0000,0.0000,6.1820,28.2277,36.4410,0.0000,40.8995,21.0506,6.3976,13.0050,8.0910,13.9686,30.3333,0.0000,13.2394,20.7281,20.5239,0.0000,16.5462,10.8890,4.8509,0.0000,6.2581,0.0000,0.0000,0.0000,15.7662,8.1455,0.0000,0.0000,6.0555,14.9013,9.9051,12.9316,12.1287,8.9160,11.2137,14.1164,9.7646,0.0000,1.1812,4.0007,0.0000,0.0000,0.0000,207.7125,0.0000,0.0000,10.5100,0.0000,0.0000,200.0000,6.5400,10.4500,0.0000,0.0000,0.0000,0.0000,0.0000,27.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.3721,0.0000,0.0000,0.0000,0.0000,200.0000,18.7000,0.0000,0.0000,100.0000,0.0000,2.3974,0.0000,0.0000,6.0168,0.0000,0.0000
6,68EnNDPL2025/07/28,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,38.8446,0.0000,22.5492,55.9120,0.0000,0.0000,0.0000,0.0000,27.6734,577.4382,46.9184,0.0000,65.2500,0.0000,0.0000,115.6200,0.0000,271.0700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3263,0.0000,0.0000,6.1820,28.2277,36.4410,0.0000,40.8995,21.0506,6.3976,13.0050,8.0910,13.9686,30.3333,0.0000,13.2394,20.7281,20.5239,0.0000,16.5462,10.8890,4.8509,0.0000,6.2581,0.0000,0.0000,0.0000,15.7662,8.1455,0.0000,0.0000,6.0555,14.9013,9.9051,12.9316,12.1287,8.9160,11.2137,14.1164,9.7646,0.0000,2.3562,4.0007,0.0000,0.0000,0.0000,207.7125,0.0000,0.0000,10.5100,0.0000,0.0000,200.0000,6.5400,10.4500,0.0000,0.0000,0.0000,0.0000,0.0000,27.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.3721,0.0000,0.0000,0.0000,0.0000,200.0000,18.7000,0.0000,0.0000,100.0000,0.0000,2.3974,0.0000,0.0000,6.0168,0.0000,0.0000
7,68EnNDPL2025/07/28,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,38.8446,0.0000,22.5492,55.9120,0.0000,0.0000,0.0000,0.0000,27.6734,577.4382,46.9184,0.0000,65.2500,0.0000,0.0000,115.6200,0.0000,271.0700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3263,0.0000,0.0000,6.1820,28.2277,36.4410,0.0000,40.8995,21.0506,6.3976,13.0050,8.0910,13.9686,30.3333,0.0000,13.2394,20.7281,20.5239,0.0000,16.5462,10.8890,4.8509,0.0000,6.2581,0.0000,0.0000,0.0000,15.7662,8.2345,0.0000,0.0000,6.0555,14.9013,8.0442,12.9316,12.1287,8.9160,11.2137,14.1164,9.7646,0.0000,3.6540,4.0007,0.0000,0.0000,0.0000,207.7125,0.0000,0.0000,10.5100,0.0000,0.0000,200.0000,6.5400,10.4500,0.0000,0.0000,0.0000,0.0000,0.0000,24.1700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.3721,0.0000,0.0000,0.0000,0.0000,200.0000,18.7000,0.0000,0.0000,100.0000,0.0000,2.3974,0.0000,0.0000,6.0168,0.0000,0.0000
8,68EnNDPL2025/07/28,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,38.8446,0.0000,22.5492,55.9120,0.0000,0.0000,0.0000,0.0000,27.6734,577.4382,46.9184,0.0000,65.2500,0.0000,0.0000,115.6200,0.0000,271.0700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3263,0.0000,0.0000,6.1820,28.2277,36.4410,0.0000,40.8995,21.0506,6.3976,13.0050,8.0910,13.9686,30.3333,0.0000,13.2394,20.7281,20.5239,0.0000,16.5462,10.8890,4.8509,0.0000,6.2581,0.0000,0.0000,0.0000,15.7662,8.2345,0.0000,0.0000,6.0555,14.9013,8.0442,12.9316,12.1287,8.9160,11.2137,14.1164,9.7646,0.0000,3.6540,4.0007,0.0000,0.0000,0.0000,207.7125,0.0000,0.0000,10.5100,0.0000,0.0000,200.0000,6.5400,10.4500,0.0000,0.0000,0.0000,0.0000,0.0000,24.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.3721,0.0000,0.0000,0.0000,0.0000,200.0000,18.7000,0.0000,0.0000,100.0000,0.0000,2.3974,0.0000,0.0000,6.0168,0.0000,0.0000
9,68EnNDPL2025/07/28,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,38.8446,0.0000,22.5492,55.9120,0.0000,0.0000,0.0000,0.0000,27.6734,577.4382,46.9184,0.0000,65.2500,0.0000,0.0000,94.4600,0.0000,271.0700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3756,0.0000,0.0000,6.1820,28.2277,36.4410,0.0000,40.8995,21.0506,6.3976,13.0050,8.0910,13.9686,30.3333,0.0000,13.2394,20.7281,20.5239,0.0000,16.5462,6.0497,4.8509,0.0000,6.2581,0.0000,0.0000,0.0000,15.7662,8.2345,0.0000,0.0000,6.0555,14.9013,9.9051,12.9316,12.1287,8.9160,11.2137,14.1164,8.9817,0.0000,3.6540,4.0007,0.0000,0.0000,0.0000,207.7125,0.0000,0.0000,10.5100,0.0000,0.0000,200.0000,6.4000,10.4500,0.0000,0.0000,0.0000,0.0000,0.0000,20.8300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.3721,0.0000,0.0000,0.0000,0.0000,200.0000,18.5100,0.0000,0.0000,100.0000,0.0000,2.3974,0.0000,0.0000,6.0168,0.0000,0.0000
10,68EnNDPL2025/07/28,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,38.8446,0.0000,22.5492,55.9120,0.0000,0.0000,0.0000,0.0000,27.6734,577.4382,46.9184,0.0000,65.2500,0.0000,0.0000,70.2800,0.0000,271.0700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3756,0.0000,0.0000,6.1820,28.2277,36.4410,0.0000,40.8995,21.0506,6.3976,13.0050,8.0910,13.9686,30.3333,0.0000,13.2394,20.7281,20.5239,0.0000,16.5462,5.4458,4.8509,0.0000,6.2581,0.0000,0.0000,0.0000,15.7662,8.2345,0.0000,0.0000,6.0555,14.9013,9.9051,12.9316,12.1287,8.9160,11.2137,14.1164,8.9817,0.0000,3.6540,4.0007,0.0000,0.0000,0.0000,207.7125,0.0000,0.0000,10.5100,0.0000,0.0000,200.0000,6.4000,10.4500,0.0000,0.0000,0.0000,0.0000,0.0000,21.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.3721,0.0000,0.0000,0.0000,0.0000,200.0000,18.5100,0.0000,0.0000,100.0000,0.0000,2.3974,0.0000,0.0000,6.0168,0.0000,0.0000
