genconame,ANTA_CRF,ANTA_GF,ANTA_LF,ANTA_RF,AURY_CRF,AURY_GF,AURY_LF,AURY_RF,BRBCL,BSIUL,CHAMERA1,CHAMERA2,CHAMERA3,DADR_CRF,DADRI_GF,DADRI_LF,DADRI_RF,DADRI_T2,DHAULIGNGA,DULHASTI,FARAKKA,JHAJJAR,KGSU1AND2,KGSU3AND4,KAHLGAN1,KAHLGAN2,KISHANGANGA,KKNP,KKNPPU2,KOLDAM,KOTESHWR,KUDGI,MAPS,NAPP,NJPC,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,PARBATI2,PARBATI3,RAMPUR,RAPPB,RAPPC,RIHAND1,RIHAND2,RIHAND3,RSTPS1TO6,RSTOSU7,SALAL,SASAN,SEWA2,SIMHST1,SIMHST2,SNGRAULI,SINGRAULI_HYDRO,TALA,TALST2,TANAKPUR,TANDA2,TEHRI,TelanganaSTPP,UNCHHAR1,UNCHHAR2,UNCHHAR3,UNCHAHAR4,URI,URI2,VALLURNTECL
1,0,0,0,7.2216144,0,0,0,11.62765725,,2.2003696,7.112391,6.6642202,3.265262,0,0,0,10.0758867,5.1527476,1.54074745,5.5588841,3.071068,221.88867855,,,7.6827322,25.024142,,,,0,,0,,7.0070583,11.8350342,,,,,,,1.523115,2.3627604,0,0,3.0602264,7.4237856,20.03376375,0,,,0,70.6632498,2.6655728,,,23.568215,,0,,1.0579998,0,,,3.5166054,3.30253385,4.45141125,0,8.1957018,5.60388015,
2,0,0,0,7.2216144,0,0,0,11.62765725,,2.2003696,7.112391,6.6642202,3.265262,0,0,0,10.0758867,5.1527476,1.54074745,5.5588841,3.071068,221.88867855,,,7.6827322,25.024142,,,,0,,0,,7.0070583,6.3879772,,,,,,,1.523115,2.3627604,0,0,3.0602264,7.4237856,20.03376375,0,,,0,70.6632498,2.6655728,,,23.568215,,0,,1.0579998,0,,,3.5166054,3.30253385,4.45141125,0,8.1957018,5.60388015,
3,0,0,0,7.2216144,0,0,0,11.62765725,,1.1001848,7.112391,6.6642202,3.265262,0,0,0,10.0758867,5.1527476,1.54074745,5.5588841,3.071068,221.88867855,,,7.6827322,25.024142,,,,0,,0,,7.0070583,6.3879772,,,,,,,1.523115,0.6012006,0,0,3.0602264,7.4237856,20.03376375,0,,,0,70.6632498,2.6655728,,,23.568215,,0,,1.0579998,0,,,3.5166054,3.30253385,4.45141125,0,8.1957018,5.60388015,
4,0,0,0,7.2216144,0,0,0,11.62765725,,1.1001848,7.112391,6.6642202,3.265262,0,0,0,10.0758867,5.1527476,1.54074745,5.5588841,3.071068,221.88867855,,,7.6827322,25.024142,,,,0,,0,,7.0070583,6.3879772,,,,,,,1.523115,0.6012006,0,0,3.0602264,7.4237856,20.03376375,0,,,0,70.6632498,2.6655728,,,23.568215,,0,,1.0579998,0,,,3.5166054,3.30253385,4.45141125,0,8.1957018,5.60388015,
5,0,0,0,7.2216144,0,0,0,11.62765725,,1.1001848,4.741594,6.6642202,3.265262,0,0,0,10.0758867,5.1527476,1.54074745,5.5588841,3.071068,221.88867855,,,7.6827322,25.024142,,,,0,,0,,7.0070583,6.3879772,,,,,,,1.523115,0,0,0,3.0602264,7.4237856,20.03376375,0,,,0,70.6632498,2.6655728,,,23.568215,,0,,1.0579998,0,,,3.5166054,3.30253385,4.45141125,0,8.1957018,5.60388015,
6,0,0,0,7.2216144,0,0,0,11.62765725,,1.1001848,4.741594,6.6642202,3.265262,0,0,0,10.0758867,5.1527476,1.54074745,5.5588841,3.071068,221.88867855,,,7.6827322,25.024142,,,,0,,0,,7.0070583,6.3879772,,,,,,,1.523115,0,0,0,3.0602264,7.4237856,20.03376375,0,,,0,70.6632498,2.6655728,,,23.568215,,0,,1.0579998,0,,,3.5166054,3.30253385,4.45141125,0,8.1957018,5.60388015,
7,0,0,0,7.2216144,0,0,0,11.62765725,,1.1001848,4.741594,6.6642202,3.265262,0,0,0,10.0758867,5.1527476,1.54074745,5.5588841,3.071068,221.88867855,,,7.6827322,25.024142,,,,0,,0,,7.0070583,6.3879772,,,,,,,1.523115,0,0,0,3.0602264,7.4237856,20.03376375,0,,,0,70.6632498,2.6655728,,,23.568215,,0,,1.0579998,0,,,3.5166054,3.30253385,4.45141125,0,2.235805,5.60388015,
8,0,0,0,7.2216144,0,0,0,11.62765725,,1.1001848,2.370797,6.6642202,3.265262,0,0,0,10.0758867,5.1527476,1.54074745,5.5588841,3.071068,221.88867855,,,7.6827322,25.024142,,,,0,,0,,7.0070583,6.3879772,,,,,,,1.523115,0,0,0,3.0602264,7.4237856,20.03376375,0,,,0,70.6632498,2.6655728,,,23.568215,,0,,1.0579998,0,,,3.5166054,3.30253385,4.45141125,0,0.9314448,5.60388015,
9,0,0,0,7.2216144,0,0,0,11.62765725,,1.1001848,2.370797,4.4423577,3.265262,0,0,0,10.0758867,5.1527476,1.54074745,5.5588841,3.071068,221.88867855,,,7.6827322,25.024142,,,,0,,0,,7.0070583,7.8900228,,,,,,,1.523115,0,0,0,3.2958233,7.4237856,20.03376375,0,,,0,70.6632498,2.6655728,,,23.568215,,0,,0,0,,,3.5166054,3.30253385,4.45141125,0,0.9314448,5.60388015,
10,0,0,0,7.2216144,0,0,0,11.62765725,,1.1001848,0,4.4423577,3.265262,0,0,0,10.0758867,5.1527476,1.54074745,5.5588841,3.071068,221.88867855,,,7.6827322,25.024142,,,,0,,0,,7.0070583,7.8900228,,,,,,,1.523115,0,0,0,3.2958233,7.4237856,20.03376375,0,,,0,70.6632498,2.6655728,,,23.568215,,0,,0,0,,,3.5166054,3.30253385,4.45141125,0,2.235805,5.60388015,
11,0,0,0,7.2216144,0,0,0,11.62765725,,1.1001848,0,4.4423577,3.265262,0,0,0,10.0758867,5.1527476,1.54074745,5.5588841,3.071068,221.88867855,,,7.6827322,25.024142,,,,0,,0,,7.0070583,7.8900228,,,,,,,1.523115,0,0,0,3.2958233,7.4237856,20.03376375,0,,,0,70.6632498,2.6655728,,,23.568215,,0,,0,0,,,3.5166054,3.30253385,4.45141125,0,8.1957018,5.60388015,
12,0,0,0,7.2216144,0,0,0,11.62765725,,1.1001848,0,4.4423577,3.265262,0,0,0,10.0758867,5.1527476,1.54074745,5.5588841,3.071068,221.88867855,,,7.6827322,25.024142,,,,0,,0,,7.0070583,7.8900228,,,,,,,1.523115,0,0,0,3.2958233,7.4237856,20.03376375,0,,,0,70.6632498,2.6655728,,,23.568215,,0,,0,0,,,3.5166054,3.30253385,4.45141125,0,8.1957018,5.60388015,
13,0,0,0,7.2216144,0,0,0,11.62765725,,1.1001848,0,4.4423577,1.632631,0,0,0,10.0758867,5.1527476,1.54074745,5.5588841,3.071068,221.88867855,,,7.6827322,25.024142,,,,0,,0,,7.0070583,7.8900228,,,,,,,1.523115,0,0,0,3.2958233,7.4237856,20.03376375,0,,,0,70.6632498,2.6655728,,,23.568215,,0,,0,0,,,3.5166054,3.30253385,4.45141125,0,8.1957018,5.38046025,
14,0,0,0,7.2216144,0,0,0,11.62765725,,1.1001848,0,2.2218625,1.632631,0,0,0,10.0758867,5.1527476,1.54074745,5.5588841,3.071068,221.88867855,,,7.6827322,25.024142,,,,0,,0,,7.0070583,7.8900228,,,,,,,1.523115,0,0,0,3.2958233,7.4237856,20.03376375,0,,,0,70.6632498,2.6655728,,,23.568215,,0,,0,0,,,3.5166054,3.30253385,4.45141125,0,8.1957018,5.38046025,
15,0,0,0,7.2216144,0,0,0,11.62765725,,1.1001848,0,2.2218625,1.632631,0,0,0,10.0758867,5.1527476,1.54074745,5.5588841,3.071068,221.88867855,,,7.6827322,25.024142,,,,0,,0,,7.0070583,7.8900228,,,,,,,1.523115,0,0,0,3.2958233,7.4237856,20.03376375,0,,,0,70.6632498,2.6655728,,,23.568215,,0,,0.194051,0,,,3.5166054,3.30253385,4.45141125,0,8.1957018,5.38046025,
16,0,0,0,7.2216144,0,0,0,11.62765725,,1.1001848,0,2.2218625,1.632631,0,0,0,10.0758867,5.1527476,1.54074745,5.5588841,3.071068,221.88867855,,,7.6827322,25.024142,,,,0,,0,,7.0070583,7.8900228,,,,,,,1.523115,0,0,0,3.2958233,7.4237856,20.03376375,0,,,0,70.6632498,2.6655728,,,23.568215,,0,,1.0579998,0,,,3.5166054,3.30253385,4.45141125,0,8.1957018,5.38046025,
17,0,0,0,7.2216144,0,0,0,11.62765725,,2.2003696,0,2.2218625,1.632631,0,0,0,10.0758867,5.1527476,1.54074745,5.5588841,1.974258,221.88867855,,,7.6827322,25.024142,,,,0,,0,,7.0070583,7.8900228,,,,,,,1.523115,0,0,0,3.2958233,7.4237856,20.03376375,0,,,0,70.6632498,2.6655728,,,23.568215,,0,,1.0579998,0,,,3.5166054,3.30253385,4.45141125,0,8.1957018,5.38046025,
18,0,0,0,7.2216144,0,0,0,11.62765725,,2.2003696,0,2.2218625,1.632631,0,0,0,10.0758867,5.1527476,1.54074745,5.5588841,1.974258,221.88867855,,,7.6827322,25.024142,,,,0,,0,,7.0070583,7.8900228,,,,,,,1.523115,2.3627604,0,0,3.53015355,7.4237856,20.03376375,0,,,0,70.6632498,2.6655728,,,23.568215,,0,,1.0579998,0,,,3.5166054,3.30253385,4.45141125,0,8.1957018,5.38046025,
19,0,0,0,7.2216144,0,0,0,11.62765725,,2.2003696,0,2.2218625,1.632631,0,0,0,10.0758867,5.1527476,1.54074745,5.5588841,1.974258,221.88867855,,,7.6827322,25.024142,,,,0,,0,,7.0070583,7.8900228,,,,,,,1.523115,2.3627604,0,0,3.53015355,7.4237856,20.03376375,0,,,0,70.6632498,2.6655728,,,23.568215,,0,,1.0579998,0,,,3.5166054,3.30253385,4.45141125,0,8.1957018,5.38046025,
20,0,0,0,7.2216144,0,0,0,11.62765725,,2.2003696,0,2.2218625,1.632631,0,0,0,10.0758867,5.1527476,1.54074745,5.5588841,1.974258,221.88867855,,,7.6827322,25.024142,,,,0,,0,,7.0070583,7.8900228,,,,,,,1.523115,2.3627604,0,0,3.53015355,7.4237856,20.03376375,0,,,0,70.6632498,2.6655728,,,23.568215,,0,,0.4319744,0,,,3.5166054,3.30253385,4.45141125,0,8.1957018,5.38046025,
21,0,0,0,7.1864793,0,0,0,11.62765725,,2.2003696,0,2.2218625,1.632631,0,0,0,10.0758867,5.1527476,1.54074745,5.5588841,1.974258,221.88867855,,,7.6827322,25.024142,,,,0,,0,,7.0070583,7.8900228,,,,,,,1.523115,2.3627604,0,0,3.53015355,7.4237856,20.03376375,0,,,0,70.6632498,2.6655728,,,23.568215,,0,,0.151866,0,,,3.5166054,4.3408365,4.45141125,0,8.1957018,5.38046025,
22,0,0,0,7.2216144,0,0,0,11.62765725,,2.2003696,0,2.2218625,1.632631,0,0,0,10.0758867,5.1527476,1.54074745,5.5588841,1.974258,221.88867855,,,7.6827322,25.024142,,,,0,,0,,7.0070583,7.8900228,,,,,,,1.523115,2.3627604,0,0,3.53015355,7.4237856,20.03376375,0,,,0,70.6632498,2.6655728,,,23.568215,,0,,0.151866,0,,,3.5166054,4.3408365,4.45141125,0,8.1957018,5.38046025,
23,0,0,0,7.2216144,0,0,0,11.62765725,,2.2003696,0,2.2218625,1.632631,0,0,0,10.0758867,5.1527476,1.54074745,5.5588841,1.974258,221.88867855,,,7.6827322,25.024142,,,,0,,0,,7.0070583,7.8900228,,,,,,,1.523115,2.3627604,0,0,3.53015355,7.4237856,20.03376375,0,,,0,70.6632498,2.6655728,,,23.568215,,0,,0.151866,0,,,3.5166054,4.9068943,4.45141125,0,8.1957018,5.38046025,
