genconame,ANTA_CRF,ANTA_GF,ANTA_LF,ANTA_RF,AURY_CRF,AURY_GF,AURY_LF,AURY_RF,BRBCL,BSIUL,CHAMERA1,CHAMERA2,CHAMERA3,DADR_CRF,DADRI_GF,DADRI_LF,DADRI_RF,DADRI_T2,DHAULIGNGA,DULHASTI,FARAKKA,JHAJJAR,KGSU1AND2,KGSU3AND4,KAHLGAN1,KAHLGAN2,KISHANGANGA,KKNP,KKNPPU2,KOLDAM,KOTESHWR,KUDGI,MAPS,NAPP,NJPC,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,PARBATI3,RAMPUR,RAPPB,RAPPC,RIHAND1,RIHAND2,RIHAND3,RSTPS1TO6,RSTOSU7,SALAL,SASAN,SEWA2,SIMHST1,SIMHST2,SNGRAULI,SINGRAULI_HYDRO,TALA,TALST2,TANAKPUR,TANDA2,TEHRI,TelanganaSTPP,UNCHHAR1,UNCHHAR2,UNCHHAR3,UNCHAHAR4,URI,URI2,VALLURNTECL
1,0,0,0,0,0,0,0,0,,0,0,2.590133367745,1.66284401822,0,0,0,0,1.59024083988,2.013764016935,2.80550585623,0,3.276051552675,,,0,0,,,,2.94187482468,,0,,2.63469035676,7.78967482139,,,,,,,0.20394967208,1.94331541635,0,4.76727888087,1.457294984145,1.62135842286,1.802666798185,,,0,0,0,,,2.9179595214,,0,,0,1.59431454765,,,0.232752625215,0.714001261875,0.31914272566,0.89151928074,0,1.7276182594,
2,0,0,0,0,0,0,0,0,,0,0,2.590133367745,1.66284401822,0,0,0,0,1.59024083988,2.013764016935,2.80550585623,0,3.276051552675,,,0,0,,,,2.94187482468,,0,,2.63469035676,7.78967482139,,,,,,,0.20394967208,1.94331541635,0,4.76727888087,1.457294984145,1.62135842286,1.802666798185,,,0,0,0,,,2.9179595214,,0,,0,1.59431454765,,,0.232752625215,0.714001261875,0.31914272566,0.89151928074,0,1.7276182594,
3,0,0,0,0,0,0,0,0,,0,0,2.590133367745,1.66284401822,0,0,0,0,1.59024083988,2.013764016935,2.80550585623,0,3.276051552675,,,0,0,,,,2.94187482468,,0,,2.63469035676,7.78967482139,,,,,,,0.20394967208,1.94331541635,0,4.76727888087,1.457294984145,1.62135842286,1.802666798185,,,0,0,0,,,2.9179595214,,0,,0,1.59431454765,,,0.232752625215,0.714001261875,0.31914272566,0.89151928074,0,1.4571678693,
4,0,0,0,0,0,0,0,0,,0,0,2.590133367745,1.66284401822,0,0,0,0,1.59024083988,2.013764016935,2.80550585623,0,3.276051552675,,,0,0,,,,2.94187482468,,0,,2.63469035676,7.78967482139,,,,,,,0.20394967208,1.94331541635,0,4.76727888087,1.457294984145,1.62135842286,1.802666798185,,,0,0,0,,,2.9179595214,,0,,0,1.59431454765,,,0.232752625215,0.714001261875,0.31914272566,0.89151928074,0,1.4571678693,
5,0,0,0,0,0,0,0,0,,0,0,2.590133367745,1.66284401822,0,0,0,0,1.59024083988,2.013764016935,2.80550585623,0,3.276051552675,,,0,0,,,,2.94187482468,,0,,2.63469035676,7.78967482139,,,,,,,0.14567832356,1.94331541635,0,4.76727888087,1.457294984145,1.62135842286,1.802666798185,,,0,0,0,,,2.9179595214,,0,,0,1.59431454765,,,0.232752625215,0.714001261875,0.31914272566,0.89151928074,0,1.4571678693,
6,0,0,0,0,0,0,0,0,,0,0,2.590133367745,1.66284401822,0,0,0,0,1.59024083988,2.013764016935,2.80550585623,0,3.276051552675,,,0,0,,,,2.94187482468,,0,,2.63469035676,7.78967482139,,,,,,,0.14567832356,1.94331541635,0,4.76727888087,1.457294984145,1.62135842286,1.802666798185,,,0,0,0,,,2.9179595214,,0,,0,1.59431454765,,,0.232752625215,0.714001261875,0.31914272566,0.89151928074,0,1.4571678693,
7,0,0,0,0,0,0,0,0,,0,0,2.590133367745,1.66284401822,0,0,0,0,1.59024083988,2.013764016935,2.80550585623,0,3.276051552675,,,0,0,,,,2.94187482468,,0,,2.63469035676,7.78967482139,,,,,,,0,1.94331541635,0,4.76727888087,1.457294984145,1.62135842286,1.802666798185,,,0,0,0,,,2.9179595214,,0,,0,1.59431454765,,,0.232752625215,0.714001261875,0.31914272566,0.89151928074,0,1.4571678693,
8,0,0,0,0,0,0,0,0,,0,0,2.590133367745,1.66284401822,0,0,0,0,1.59024083988,2.013764016935,2.80550585623,0,3.276051552675,,,0,0,,,,2.94187482468,,0,,2.63469035676,7.78967482139,,,,,,,0,1.94331541635,0,4.76727888087,1.457294984145,1.62135842286,1.802666798185,,,0,0,0,,,2.9179595214,,0,,0,1.59431454765,,,0.232752625215,0.714001261875,0.31914272566,0.89151928074,0,1.4571678693,
9,0,0,0,0,0,0,0,0,,0,0,2.590133367745,1.66284401822,0,0,0,0,1.59024083988,2.013764016935,2.80550585623,0,3.276051552675,,,0,0,,,,2.94187482468,,0,,2.63469035676,7.78967482139,,,,,,,0,1.94331541635,0,4.76727888087,1.457294984145,1.62135842286,1.802666798185,,,0,0,0,,,2.9179595214,,0,,0,1.59431454765,,,0.232752625215,0.714001261875,0.31914272566,0.89151928074,0,1.4571678693,
10,0,0,0,0,0,0,0,0,,0,0,2.590133367745,1.66284401822,0,0,0,0,1.59024083988,2.013764016935,2.80550585623,0,3.276051552675,,,0,0,,,,2.94187482468,,0,,2.63469035676,7.78967482139,,,,,,,0,1.94331541635,0,4.76727888087,1.457294984145,1.62135842286,1.802666798185,,,0,0,0,,,2.9179595214,,0,,0,1.59431454765,,,0.232752625215,0.714001261875,0.31914272566,0.89151928074,0,1.4571678693,
11,0,0,0,0,0,0,0,0,,0,0,2.590133367745,1.66284401822,0,0,0,0,1.59024083988,2.013764016935,2.80550585623,0,3.276051552675,,,0,0,,,,2.94187482468,,0,,2.63469035676,7.78967482139,,,,,,,0,1.94331541635,0,4.76727888087,1.457294984145,1.62135842286,1.802666798185,,,0,0,0,,,2.9179595214,,0,,0,1.59431454765,,,0.213143429345,0.714001261875,0.31914272566,0.89151928074,0,1.4571678693,
