genconame,ANTA_CRF,ANTA_GF,ANTA_LF,ANTA_RF,AURY_CRF,AURY_GF,AURY_LF,AURY_RF,BRBCL,BSIUL,CHAMERA1,CHAMERA2,CHAMERA3,DADR_CRF,DADRI_GF,DADRI_LF,DADRI_RF,DADRI_T2,DHAULIGNGA,DULHASTI,FARAKKA,JHAJJAR,KGSU1AND2,KGSU3AND4,KAHLGAN1,KAHLGAN2,KISHANGANGA,KKNP,KKNPPU2,KOLDAM,KOTESHWR,KUDGI,MAPS,NAPP,NJPC,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,PARBATI2,PARBATI3,RAMPUR,RAPPB,RAPPC,RAPPD,RIHAND1,RIHAND2,RIHAND3,RSTPS1TO6,RSTOSU7,SALAL,SASAN,SEWA2,SIMHST1,SIMHST2,SNGRAULI,SINGRAULI_HYDRO,TALA,TALST2,TANAKPUR,TANDA2,TEHRI,TEHRIPSP,TelanganaSTPP,UNCHHAR1,UNCHHAR2,UNCHHAR3,UNCHAHAR4,URI,URI2,VALLURNTECL
1,0,0,0,5.58515925,0,0,0,9.1192794,,1.821688,5.888355,5.529612,4.06640465,0,0,0,8.5866264,90.54625525,5.11291,6.8225795,2.90576,35.82674425,,,6.317234,20.71751,,,,0,,0,,0,21.4022424,,,,,,,3.6125353,6.8580743,0,0,7.1974056,2.3854545,0,16.884054,28.1895152,,,11.931777,131.7803828,0,,,39.4045245,,4.189603,,1.251712,0,,10.47759669,,2.9367899,5.95557875,3.7285479,0,6.401054,4.32961485,
2,0,0,0,5.58515925,0,0,0,9.1192794,,1.821688,5.888355,5.529612,4.06640465,0,0,0,8.5866264,90.54625525,5.11291,6.8225795,2.90576,35.82674425,,,6.317234,20.71751,,,,0,,0,,0,21.4022424,,,,,,,3.6125353,6.8580743,0,0,7.1974056,2.3854545,0,16.884054,28.1895152,,,11.931777,131.7803828,0,,,39.4045245,,4.189603,,1.251712,0,,10.47759669,,2.9367899,6.0042763,3.7285479,0,6.401054,4.32961485,
3,0,0,0,5.58515925,0,0,0,9.1192794,,1.821688,5.888355,5.529612,4.06640465,0,0,0,8.5866264,90.54625525,5.11291,6.7506285,2.90576,35.82674425,,,6.317234,20.71751,,,,0,,0,,0,21.4022424,,,,,,,3.6125353,6.8580743,0,0,7.1974056,2.3854545,0,16.884054,28.1895152,,,11.931777,131.7803828,0,,,39.4045245,,4.31673,,1.251712,0,,10.47759669,,2.9367899,6.0042763,3.7285479,0,6.401054,4.32961485,
4,0,0,0,5.58515925,0,0,0,9.1192794,,1.821688,5.888355,5.529612,4.06640465,0,0,0,8.5866264,90.54625525,5.11291,6.7506285,2.90576,35.82674425,,,6.317234,20.71751,,,,0,,0,,0,21.4022424,,,,,,,3.6125353,6.8580743,0,0,7.1974056,2.3854545,0,16.884054,28.1895152,,,11.931777,131.7803828,0,,,39.4045245,,4.31673,,1.251712,0,,10.47759669,,2.9367899,6.0042763,3.7285479,0,6.401054,4.32961485,
5,0,0,0,5.73275505,0,0,0,9.1192794,,1.821688,5.888355,5.529612,4.06640465,0,0,0,8.5866264,90.54625525,5.11291,6.7506285,2.90576,35.82674425,,,6.317234,20.71751,,,,0,,0,,0,21.4022424,,,,,,,3.6125353,6.8580743,0,0,7.1974056,2.3854545,0,16.884054,28.1895152,,,11.931777,131.7803828,0,,,39.4045245,,4.357243,,1.251712,0,,0,,2.9367899,6.0042763,3.7285479,0,6.401054,4.32961485,
6,0,0,0,5.73275505,0,0,0,9.1192794,,1.821688,5.888355,5.529612,4.06640465,0,0,0,8.5866264,90.54625525,5.11291,6.7506285,2.90576,35.82674425,,,6.317234,20.71751,,,,0,,0,,0,21.4022424,,,,,,,3.6125353,6.8580743,0,0,7.1974056,2.3854545,0,16.884054,28.1895152,,,11.931777,131.7803828,0,,,39.4045245,,4.357243,,1.251712,0,,0,,2.9367899,6.0042763,3.7285479,0,6.401054,4.32961485,
7,0,0,0,5.73275505,0,0,0,9.1192794,,1.821688,5.888355,5.529612,4.06640465,0,0,0,8.5866264,90.54625525,5.11291,6.7506285,2.90576,35.82674425,,,6.317234,20.71751,,,,0,,0,,0,21.4022424,,,,,,,3.6125353,6.8580743,0,0,7.1974056,2.3854545,0,16.884054,28.1895152,,,11.931777,131.7803828,0,,,39.4045245,,4.357243,,1.251712,0,,0,,2.9367899,6.0042763,3.7285479,0,6.401054,4.32961485,
8,0,0,0,5.73275505,0,0,0,9.1192794,,1.821688,5.888355,5.529612,4.06640465,0,0,0,8.5866264,90.54625525,5.11291,6.7506285,2.90576,35.82674425,,,6.317234,20.71751,,,,0,,0,,0,21.4022424,,,,,,,3.6125353,6.8580743,0,0,7.1974056,2.3854545,0,16.884054,28.1895152,,,11.931777,131.7803828,0,,,39.4045245,,4.357243,,1.251712,0,,0,,2.9367899,6.0042763,3.7285479,0,6.401054,4.32961485,
9,0,0,0,5.80655295,0,0,0,9.1192794,,1.821688,5.888355,5.529612,4.06640465,0,0,0,8.5866264,90.54625525,5.11291,6.7506285,2.90576,35.82674425,,,6.317234,20.71751,,,,0,,0,,0,21.4022424,,,,,,,4.7955105,6.8580743,0,0,7.1974056,2.3854545,0,16.884054,28.1895152,,,11.931777,131.7803828,0,,,39.4045245,,4.230116,,1.700149,0,,0,,2.9367899,6.0042763,3.7285479,0,6.401054,4.32961485,
10,0,0,0,5.80655295,0,0,0,9.1192794,,1.821688,5.888355,5.529612,4.06640465,0,0,0,8.5866264,90.54625525,5.11291,6.7506285,2.90576,35.82674425,,,6.317234,20.71751,,,,0,,0,,0,21.4022424,,,,,,,4.7955105,6.8580743,0,0,7.1974056,2.3854545,0,16.884054,28.1895152,,,11.931777,131.7803828,0,,,39.4045245,,4.230116,,1.700149,0,,0,,2.9367899,6.0042763,3.7285479,0,6.401054,4.32961485,
11,0,0,0,5.80655295,0,0,0,9.1192794,,1.821688,5.888355,5.529612,4.06640465,0,0,0,8.5866264,90.54625525,5.11291,6.7506285,2.90576,35.82674425,,,6.317234,20.71751,,,,0,,0,,0,21.4022424,,,,,,,4.7955105,6.8580743,0,0,7.1974056,2.3854545,0,16.884054,28.1895152,,,11.931777,131.7803828,0,,,39.4045245,,4.230116,,1.700149,0,,0,,2.9367899,6.0042763,3.7285479,0,6.401054,4.32961485,
