Timeslot,Revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,KUDGI,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,SOLAPUR,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL,ASEJ2PL_BYPL,ASEJ2PL_TPDDL,CHANJUII,SECI_BRPL,SECI_BYPL,SECI_TPDDL,APSEPL_FTG
00:00-00:15,67DC2025/02/26,0,0,0,0,60.2501,0,0,0,44.77,0,0,165,0,0,165,0,3.49000000000001,206.39,0,0,50,0,0,0,4.03,0,0,0,0,0,0,0,417.82,0,0,0.800000000000001,3.56,4.60000000000001,1.4,16.2,5.41,6.5,19.22,0,1.76,5.86000000000001,0,43.99,70.81,90.42,0,0,0.34,0,0,1.69,0,0,0,1.01,0,0,0,0,0.03,0.18,0,0,0,0,0,0,0.0499999999999998,0.22,0,0,0,0,700,0,0.0299999999999999,0,0,0,200,0,0,0,0,0,0,0,0,300,300,100,200,0,0,0,0,0,0,0,16.68,11.5,0,300,300,200,200,18.7,100,100,100,200
00:15-00:30,67DC2025/02/26,0,0,0,0,60.2501,0,0,0,75.75,0,0,165,0,0,165,0,3.49000000000001,206.39,0,0,50,0,0,0,4.03,0,0,0,0,0,0,0,417.82,0,0,0.800000000000001,3.56,4.60000000000001,1.4,16.2,5.41,6.5,19.22,0,1.76,5.86000000000001,0,43.99,70.81,90.42,0,0,0.34,0,0,1.69,0,0,0,1.01,0,0,0,0,0.03,0.18,0,0,0,0,0,0,0.0499999999999998,0.22,0,0,0,0,700,0,0.0299999999999999,0,0,0,200,0,0,0,0,0,0,0,0,300,300,100,200,0,0,0,0,0,0,0,16.68,0,0,300,300,200,200,18.7,100,100,100,200
00:30-00:45,67DC2025/02/26,0,0,0,0,60.2501,0,0,0,99.8,0,0,165,0,0,165,0,3.49000000000001,206.39,0,0,50,0,0,0,4.03,0,0,0,0,0,0,0,417.82,0,0,0.800000000000001,3.56,4.60000000000001,1.4,16.2,5.41,6.5,19.22,0,1.76,5.86000000000001,0,44.21,70.81,90.42,0,0,0.34,0,0,1.69,0,0,0,1.01,0,0,0,0,0.03,0.18,0,0,0,0,0,0,0.0499999999999998,0.22,0,0,0,0,700,0,0.0299999999999999,0,0,0,200,0,0,0,0,0,0,0,0,300,300,100,200,0,0,0,0,0,0,0,16.68,0,0,300,300,200,200,18.7,100,100,100,200
00:45-01:00,67DC2025/02/26,0,0,0,0,60.2501,0,0,0,99.8,0,0,165,0,0,165,0,21.39,206.39,0,0,50,0,0,0,4.03,0,0,0,0,0,0,0,417.82,0,0,0.800000000000001,3.56,4.60000000000001,1.4,16.2,5.41,6.5,19.22,0,1.76,5.86000000000001,0,44.21,70.81,90.42,0,0,0.34,0,0,1.69,0,0,0,1.01,0,0,0,0,0.03,0.18,0,0,0,0,0,0,0.0499999999999998,0.22,0,0,0,0,700,0,0.0299999999999999,0,0,0,200,0,0,0,0,0,0,0,0,300,300,100,200,0,0,0,0,0,0,0,16.68,0,0,300,300,200,200,18.7,100,100,100,200
01:00-01:15,67DC2025/02/26,0,0,0,0,60.2501,0,0,0,99.8,0,0,165,0,0,165,0,21.39,206.39,0.73,0,50,0,0,0,4.03,0,0,0,0,0,0,0,417.82,0,0,4.77,3.56,4.60000000000001,1.4,16.2,5.41,6.5,19.21,0,1.76,5.86000000000001,0,44.21,70.81,90.42,0,0,0.34,0,0,1.69,0,0,0,1.01,0,0,0,0,0.03,0.18,0,0,0,0,0,0,0.0499999999999998,0.22,0,0,0,0,700,0,0.0299999999999999,0,0,0,200,0,0,0,0,0,0,0,0,300,300,100,200,0,0,0,0,0,0,0,16.68,0,0,300,300,200,200,18.7,100,100,100,200
01:15-01:30,67DC2025/02/26,0,0,0,0,60.2501,0,0,0,99.8,0,0,165,0,0,165,0,21.39,206.39,0.73,0,50,0,0,0,4.03,0,0,0,0,0,0,0,417.82,0,0,4.77,3.56,4.60000000000001,1.4,16.2,5.41,6.5,19.21,0,1.76,5.86000000000001,0,44.21,70.81,90.42,0,0,0.34,0,0,1.69,0,0,0,1.01,0,0,0,0,0.03,0.18,0,0,0,0,0,0,0.0499999999999998,0.22,0,0,0,0,700,0,0.0299999999999999,0,0,0,200,0,0,0,0,0,0,0,0,300,300,100,200,0,0,0,0,0,0,0,16.68,0,0,300,300,200,200,18.7,100,100,100,200
01:30-01:45,67DC2025/02/26,0,0,0,0,60.2501,0,0,0,99.8,0,0,165,0,0,165,0,21.39,206.39,0.73,0,50,0,0,0,4.03,0,0,0,0,0,0,0,417.82,0,0,4.77,3.56,4.60000000000001,5.85,16.2,5.41,6.82,19.98,0,1.76,5.86000000000001,0,44.21,70.81,90.42,0,0,0.34,0,0,1.69,0,0,0,1.01,0,0,0,0,0.03,0.18,0,0,0,0,0,0,0.0499999999999998,0,0,0,0,0,700,0,0.0299999999999999,0,0,0,200,0,0,0,0,0,0,0,0,300,300,100,200,0,0,0,0,0,0,0,16.68,0,0,300,300,200,200,18.7,100,100,100,200
01:45-02:00,67DC2025/02/26,0,0,0,0,60.2501,0,0,0,99.8,0,0,165,0,0,165,0,21.39,206.39,0.73,0,50,0,0,0,4.03,0,0,0,0,0,0,0,417.82,0,0,4.77,3.56,4.60000000000001,5.83,16.2,5.41,6.82,19.98,0,1.76,5.86000000000001,0,44.21,70.81,90.42,0,0,0.34,0,0,1.69,0,0,0,1.01,0,0,0,0,0.03,0.18,0,0,0,0,0,0,0.0499999999999998,0,0,0,0,0,700,0,0.0299999999999999,0,0,0,200,0,0,0,0,0,0,0,0,300,300,100,200,0,0,0,0,0,0,0,16.68,0,0,300,300,200,200,18.7,100,100,100,200
02:00-02:15,67DC2025/02/26,0,0,0,0,60.2501,0,0,0,133.12,0,0,165,0,0,165,0,43.1,206.39,0,0,50,0,0,0,33.04,0,0,0,0,0,0,0,417.82,0,0,9.52,3.56,4.60000000000001,12.54,16.2,5.41,7.05,19.98,0,5.18,5.86000000000001,0,44.21,70.81,90.42,0,0,0.34,0,0,1.69,0,0,0,1.01,0,0,0,0,0.02,0.18,0,0,0,0,0,0,0.0499999999999998,0,0,0,0,0,700,0,0.0299999999999999,0,0,0,200,0,0,0,0,0,0,0,0,300,300,100,200,0,0,0,0,0,0,0,16.68,0,0,300,300,200,200,18.51,100,100,100,200
02:15-02:30,67DC2025/02/26,0,0,0,0,60.2501,0,0,0,133.12,0,0,165,0,0,165,0,43.1,206.39,0,0,50,0,0,0,33.04,0,0,0,0,0,0,0,417.82,0,0,9.52,3.56,4.60000000000001,12.54,16.2,5.41,7.05,19.98,0,13.81,28.44,0,44.42,70.81,90.42,0,0,0.34,0,0,1.69,0,0,0,1.01,0,0,0,0,0.02,0.18,0,0,0,0,0,0,0.0499999999999998,0,0,0,0,0,700,0,0.0299999999999999,0,0,0,200,0,0,0,0,0,0,0,0,300,300,100,200,0,0,0,0,0,0,0,16.68,0,0,300,300,200,200,18.51,100,100,100,200
