Timeslot,Revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,KUDGI,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,SOLAPUR,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL,ASEJ2PL_BYPL,ASEJ2PL_TPDDL,CHANJUII,SECI_BRPL,SECI_BYPL,SECI_TPDDL,APSEPL_FTG
23:45-24:00,71DC2024/12/25,0.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00,135.75,0.00,42.00,150.00,0.00,0.00,180.00,0.00,90.20,654.30,0.00,0.00,320.00,0.00,0.00,70.15,104.18,74.81,0.00,0.00,0.00,0.00,0.00,0.00,683.14,0.00,0.00,18.20,92.00,118.75,124.32,418.77,125.96,20.56,42.39,26.39,45.22,148.30,0.00,0.00,0.00,5.48,0.00,0.00,8.88,0.00,0.00,43.68,0.00,0.00,0.00,53.68,0.00,0.00,0.00,23.57,1.33,4.44,0.00,0.00,0.00,0.00,16.48,0.00,1.40,0.25,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.73,6.00,0.00,200.00,1.62,1.14,45.05,71.13,64.12,120.00,40.00,40.00,300.00,300.00,100.00,200.00,0.00,40.33,80.00,80.00,0.00,0.00,0.00,16.68,26.10,24.22,300.00,300.00,200.00,200.00,18.98,100.00,100.00,100.00,200.00
23:30-23:45,71DC2024/12/25,0.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00,135.75,0.00,42.00,150.00,0.00,0.00,180.00,0.00,90.20,654.30,0.00,0.00,320.00,0.00,0.00,70.15,104.18,74.81,0.00,0.00,0.00,0.00,0.00,0.00,683.14,0.00,0.00,18.20,92.00,118.75,124.32,418.77,125.96,20.56,42.39,26.39,45.22,148.30,0.00,0.00,0.00,5.48,0.00,0.00,8.88,0.00,0.00,43.68,0.00,0.00,0.00,53.68,0.00,0.00,0.00,23.57,1.33,4.44,0.00,0.00,0.00,0.00,16.48,0.00,1.40,0.25,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.73,6.00,0.00,200.00,1.62,1.14,45.05,71.13,64.12,120.00,40.00,40.00,300.00,300.00,100.00,200.00,0.00,40.33,80.00,80.00,0.00,0.00,0.00,16.68,26.10,24.22,300.00,300.00,200.00,200.00,18.98,100.00,100.00,100.00,200.00
23:15-23:30,71DC2024/12/25,0.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00,135.75,0.00,42.00,150.00,0.00,0.00,180.00,0.00,90.20,654.30,0.00,0.00,320.00,0.00,0.00,70.15,104.18,74.81,0.00,0.00,0.00,0.00,0.00,0.00,683.14,0.00,0.00,18.20,92.00,118.75,124.32,418.77,125.96,20.56,42.39,26.39,45.22,148.30,0.00,0.00,0.00,5.48,0.00,0.00,8.88,0.00,0.00,43.68,0.00,0.00,0.00,53.68,0.00,0.00,0.00,23.57,1.33,4.44,0.00,0.00,0.00,0.00,16.48,0.00,1.40,0.00,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.73,6.00,0.00,200.00,1.62,1.14,45.05,71.13,64.12,120.00,40.00,40.00,300.00,300.00,100.00,200.00,0.00,40.33,80.00,80.00,0.00,0.00,0.00,16.68,26.10,24.22,300.00,300.00,200.00,200.00,18.98,100.00,100.00,100.00,200.00
23:00-23:15,71DC2024/12/25,0.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00,135.75,0.00,42.00,150.00,0.00,0.00,180.00,0.00,90.20,654.30,0.00,0.00,320.00,0.00,0.00,70.15,104.18,74.81,0.00,0.00,0.00,0.00,0.00,0.00,683.14,0.00,0.00,18.20,92.00,118.75,124.32,418.77,125.96,20.56,42.39,26.39,45.22,148.30,0.00,0.00,0.00,5.48,0.00,0.00,8.88,0.00,0.00,43.68,0.00,0.00,0.00,53.68,0.00,0.00,0.00,23.57,1.33,4.44,0.00,0.00,0.00,0.00,16.48,0.00,1.40,0.00,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.73,6.00,0.00,200.00,1.62,1.14,44.83,71.13,64.12,120.00,40.00,40.00,300.00,300.00,100.00,200.00,0.00,40.33,80.00,80.00,0.00,0.00,0.00,16.68,26.10,24.22,300.00,300.00,200.00,200.00,18.98,100.00,100.00,100.00,200.00
22:45-23:00,71DC2024/12/25,0.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00,135.75,0.00,42.00,150.00,0.00,0.00,180.00,0.00,90.20,654.30,0.00,0.00,320.00,0.00,0.00,70.15,104.18,74.81,0.00,0.00,0.00,0.00,0.00,0.00,683.14,0.00,0.00,18.20,92.00,118.75,124.32,418.77,125.96,20.56,42.39,26.39,45.22,148.30,0.00,0.00,0.00,5.48,0.00,0.00,8.88,0.00,0.00,43.68,0.00,0.00,0.00,53.68,0.00,0.00,0.00,23.57,4.41,4.44,0.00,0.00,0.00,0.00,16.48,0.00,1.40,0.00,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.73,6.00,0.00,200.00,1.62,1.14,44.83,71.13,64.12,120.00,40.00,40.00,300.00,300.00,100.00,200.00,0.00,40.33,80.00,80.00,0.00,0.00,0.00,16.68,26.10,24.22,300.00,300.00,200.00,200.00,18.98,100.00,100.00,100.00,200.00
22:30-22:45,71DC2024/12/25,0.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00,135.75,0.00,42.00,150.00,0.00,0.00,180.00,0.00,90.20,654.30,0.00,0.00,320.00,0.00,0.00,70.15,104.18,74.81,0.00,0.00,0.00,0.00,0.00,0.00,683.14,0.00,0.00,18.20,92.00,118.75,124.32,418.77,125.96,20.56,42.39,26.39,45.22,148.30,0.00,0.00,0.00,5.48,0.00,15.56,8.88,0.00,0.00,43.68,0.00,0.00,0.00,53.68,0.00,0.00,0.00,23.57,4.41,4.44,0.00,0.00,0.00,0.00,16.48,0.00,1.40,0.00,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.73,6.00,0.00,200.00,1.62,1.14,44.83,71.13,64.12,120.00,40.00,40.00,300.00,300.00,100.00,200.00,0.00,40.33,80.00,80.00,0.00,0.00,0.00,16.68,26.10,24.22,300.00,300.00,200.00,200.00,18.98,100.00,100.00,100.00,200.00
22:15-22:30,71DC2024/12/25,0.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00,135.75,0.00,42.00,150.00,0.00,0.00,180.00,0.00,90.20,654.30,0.00,0.00,320.00,0.00,0.00,70.15,104.18,94.89,0.00,0.00,0.00,0.00,0.00,0.00,683.14,0.00,0.00,18.20,92.00,118.75,124.32,418.77,125.96,20.56,42.39,26.39,45.22,148.30,0.00,0.00,0.00,5.48,0.00,15.56,8.88,0.00,0.00,43.68,0.00,0.00,0.00,53.68,0.00,0.00,0.00,23.57,8.28,4.44,0.00,0.00,0.00,0.00,16.48,0.00,1.40,0.00,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.73,6.00,0.00,200.00,1.62,1.14,44.83,71.13,64.12,120.00,40.00,40.00,300.00,300.00,100.00,200.00,0.00,40.33,80.00,80.00,0.00,0.00,0.00,16.68,26.10,24.22,300.00,300.00,200.00,200.00,18.98,100.00,100.00,100.00,200.00
22:00-22:15,71DC2024/12/25,0.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00,135.75,0.00,42.00,150.00,0.00,0.00,180.00,0.00,90.20,654.30,0.00,0.00,320.00,0.00,0.00,70.15,104.18,115.09,0.00,0.00,0.00,0.00,0.00,0.00,683.14,0.00,0.00,18.20,92.00,118.75,124.32,418.77,125.96,20.56,42.39,26.39,45.22,148.30,0.00,0.00,0.00,5.48,0.00,16.19,8.88,0.00,0.00,43.68,0.00,0.00,0.00,53.68,0.00,0.00,0.00,23.57,8.39,4.44,0.00,0.00,0.00,0.00,16.48,0.00,1.40,0.00,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.73,6.00,0.00,200.00,1.62,1.14,44.63,71.13,64.12,120.00,40.00,40.00,300.00,300.00,100.00,200.00,0.00,40.33,80.00,80.00,0.00,0.00,0.00,16.68,26.10,24.22,300.00,300.00,200.00,200.00,18.98,100.00,100.00,100.00,200.00
21:45-22:00,71DC2024/12/25,0.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00,135.75,0.00,42.00,150.00,0.00,0.00,180.00,0.00,76.00,654.30,0.00,0.00,320.00,0.00,0.00,70.15,104.18,135.30,0.00,0.00,0.00,0.00,0.00,0.00,683.14,0.00,0.00,18.20,92.00,118.75,124.32,418.77,125.96,20.56,42.39,26.39,45.22,148.30,0.00,0.00,0.00,5.48,0.00,31.12,8.88,0.00,0.00,43.68,0.00,0.00,0.00,53.68,0.00,0.00,0.00,23.57,11.04,4.44,0.00,0.00,0.00,0.00,16.48,0.00,1.40,0.00,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.73,6.00,0.00,200.00,1.62,1.14,44.41,71.13,64.12,120.00,40.00,40.00,300.00,300.00,100.00,200.00,0.00,40.33,80.00,80.00,0.00,0.00,0.00,16.68,26.10,24.22,300.00,300.00,200.00,200.00,18.70,100.00,100.00,100.00,200.00
21:30-21:45,71DC2024/12/25,0.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00,135.75,0.00,42.00,150.00,0.00,0.00,180.00,0.00,76.00,654.30,0.00,0.00,320.00,0.00,0.00,70.15,104.18,135.30,0.00,0.00,0.00,0.00,0.00,0.00,683.14,0.00,0.00,18.20,92.00,118.75,124.32,418.77,125.96,20.56,42.39,26.39,45.22,148.30,0.00,0.00,0.00,5.48,0.00,31.12,8.88,0.00,0.00,43.68,0.00,0.00,0.00,53.68,0.00,0.00,0.00,23.57,11.04,4.44,0.00,0.00,0.00,0.00,16.48,0.00,1.40,0.00,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.73,6.00,0.00,200.00,1.62,1.14,44.41,71.13,64.12,120.00,40.00,40.00,300.00,300.00,100.00,200.00,0.00,40.33,80.00,80.00,0.00,0.00,0.00,16.68,26.10,24.22,300.00,300.00,200.00,200.00,18.70,100.00,100.00,100.00,200.00
