genconame,ANTA_CRF,ANTA_GF,ANTA_LF,ANTA_RF,AURY_CRF,AURY_GF,AURY_LF,AURY_RF,BRBCL,BSIUL,CHAMERA1,CHAMERA2,CHAMERA3,DADR_CRF,DADRI_GF,DADRI_LF,DADRI_RF,DADRI_T2,DHAULIGNGA,DULHASTI,FARAKKA,JHAJJAR,KGSU1AND2,KGSU3AND4,KAHLGAN1,KAHLGAN2,KISHANGANGA,KKNP,KKNPPU2,KOLDAM,KOTESHWR,KUDGI,MAPS,NAPP,NJPC,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,PARBATI2,PARBATI3,RAMPUR,RAPPB,RAPPC,RAPPD,RIHAND1,RIHAND2,RIHAND3,RSTPS1TO6,RSTOSU7,SALAL,SASAN,SEWA2,SIMHST1,SIMHST2,SNGRAULI,SINGRAULI_HYDRO,TALA,TALST2,TANAKPUR,TANDA2,TEHRI,TelanganaSTPP,UNCHHAR1,UNCHHAR2,UNCHHAR3,UNCHAHAR4,URI,URI2,VALLURNTECL
1,0,0,0,6.90922925,0,0,0,10.62864,,1.1001848,7.112391,6.6684222,4.9052509,0,0,0,13.318932,3.4327216,1.54236225,8.3416025,2.6036582,180.88395765,,,7.6827322,25.024142,,,,0,,0,,3.4604361,23.6817933,,,,,,,3.7257803,4.7274128,0,0,8.737355,2.8055115,15.52422795,20.0418075,0,,,0,34.92918,2.6663175,,,23.565795,,1.9843824,,1.0579998,0,,,3.5657985,7.0757225,4.4514976,0,6.2400052,4.7672933,
2,0,0,0,6.90922925,0,0,0,10.62864,,1.1001848,7.112391,6.6684222,4.9052509,0,0,0,13.318932,3.4327216,1.54236225,8.3416025,2.6036582,180.88395765,,,7.6827322,25.024142,,,,0,,0,,3.4604361,23.6817933,,,,,,,3.7257803,4.7274128,0,0,8.737355,2.8055115,15.52422795,20.0418075,0,,,0,34.92918,2.6663175,,,23.565795,,1.9843824,,1.0579998,0,,,3.5657985,7.0757225,4.4514976,0,6.2400052,4.7672933,
3,0,0,0,6.90922925,0,0,0,10.62864,,2.2003696,7.112391,6.6684222,4.9052509,0,0,0,13.318932,3.4327216,1.54236225,8.3416025,2.6036582,180.88395765,,,7.6827322,25.024142,,,,0,,0,,3.4604361,23.6817933,,,,,,,3.7257803,4.7274128,0,0,8.737355,2.8055115,15.52422795,20.0418075,0,,,0,34.92918,2.6663175,,,23.565795,,1.9843824,,1.0579998,0,,,3.5657985,7.0757225,4.4514976,0,6.2400052,4.7672933,
4,0,0,0,6.90922925,0,0,0,10.62864,,2.2003696,7.112391,6.6684222,4.9052509,0,0,0,13.318932,3.4327216,1.54236225,8.3416025,2.6036582,180.88395765,,,7.6827322,25.024142,,,,0,,0,,3.4604361,23.6817933,,,,,,,3.7257803,4.7274128,0,0,8.737355,2.8055115,15.52422795,20.0418075,0,,,0,34.92918,2.6663175,,,23.565795,,1.9843824,,1.0579998,0,,,3.5657985,7.0757225,4.4514976,0,6.2400052,4.7672933,
5,0,0,0,6.90922925,0,0,0,10.62864,,2.2003696,7.112391,6.6684222,4.9052509,0,0,0,13.318932,3.4327216,1.54236225,8.3416025,2.6036582,180.88395765,,,7.6827322,25.024142,,,,0,,0,,3.4604361,23.6817933,,,,,,,3.7257803,4.7274128,0,0,8.737355,2.8055115,15.52422795,20.0418075,0,,,0,34.92918,2.6663175,,,23.565795,,1.9843824,,1.0579998,0,,,3.5657985,7.0757225,4.4514976,0,6.2400052,4.7672933,
6,0,0,0,6.90922925,0,0,0,10.62864,,2.2003696,7.112391,6.6684222,4.9052509,0,0,0,13.318932,3.4327216,1.54236225,8.3416025,2.6036582,180.88395765,,,7.6827322,25.024142,,,,0,,0,,3.4604361,23.6817933,,,,,,,3.7257803,4.7274128,0,0,8.737355,2.8055115,15.52422795,20.0418075,0,,,0,34.92918,2.6663175,,,23.565795,,1.9843824,,1.0579998,0,,,3.5657985,7.0757225,4.4514976,0,6.2400052,4.7672933,
7,0,0,0,6.90922925,0,0,0,10.62864,,2.2003696,7.112391,6.6684222,4.9052509,0,0,0,13.318932,3.4327216,1.54236225,8.3416025,2.6036582,180.88395765,,,7.6827322,25.024142,,,,0,,0,,3.4604361,23.6817933,,,,,,,3.7257803,4.7274128,0,0,8.737355,2.8055115,15.52422795,20.0418075,0,,,0,34.92918,2.6663175,,,23.565795,,1.8848258,,0.0860574,0,,,3.5657985,7.0757225,4.4514976,0,6.2400052,4.7672933,
8,0,0,0,6.90922925,0,0,0,10.62864,,2.2003696,7.112391,6.6684222,4.9052509,0,0,0,13.318932,3.4327216,1.54236225,8.3416025,2.6036582,180.88395765,,,7.6827322,25.024142,,,,0,,0,,3.4604361,23.6817933,,,,,,,3.7257803,4.7274128,0,0,8.737355,2.8055115,15.52422795,20.0418075,0,,,0,34.92918,2.6663175,,,23.565795,,1.8848258,,0.0860574,0,,,3.5657985,7.0757225,4.4514976,0,6.2400052,4.7672933,
9,0,0,0,6.99834575,0,0,0,10.62864,,2.2003696,7.112391,6.6684222,3.2668999,0,0,0,13.318932,3.4327216,1.54236225,8.3416025,2.6036582,180.88395765,,,7.6827322,25.024142,,,,0,,0,,3.4604361,23.6817933,,,,,,,3.7257803,4.7274128,0,0,8.737355,2.8055115,15.52422795,20.0418075,0,,,0,34.92918,2.6663175,,,23.565795,,1.8848258,,0.0860574,0,,,3.5657985,7.0757225,4.4514976,0,6.2400052,4.7672933,
10,0,0,0,6.99834575,0,0,0,10.62864,,2.2003696,7.112391,6.6684222,3.2668999,0,0,0,13.318932,3.4327216,1.54236225,8.3416025,2.6036582,180.88395765,,,7.6827322,25.024142,,,,0,,0,,3.4604361,23.6817933,,,,,,,3.7257803,4.7274128,0,0,8.737355,2.8055115,15.52422795,20.0418075,0,,,0,34.92918,2.6663175,,,23.565795,,1.8848258,,0.0860574,0,,,3.5657985,7.0757225,4.4514976,0,6.2400052,4.7672933,
