genconame,ANTA_CRF,ANTA_GF,ANTA_LF,ANTA_RF,AURY_CRF,AURY_GF,AURY_LF,AURY_RF,BRBCL,BSIUL,CHAMERA1,CHAMERA2,CHAMERA3,DADR_CRF,DADRI_GF,DADRI_LF,DADRI_RF,DADRI_T2,DHAULIGNGA,DULHASTI,FARAKKA,JHAJJAR,KGSU1AND2,KGSU3AND4,KAHLGAN1,KAHLGAN2,KISHANGANGA,KKNP,KKNPPU2,KOLDAM,KOTESHWR,KUDGI,MAPS,NAPP,NJPC,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,PARBATI2,PARBATI3,RAMPUR,RAPPB,RAPPC,RAPPD,RIHAND1,RIHAND2,RIHAND3,RSTPS1TO6,RSTOSU7,SALAL,SASAN,SEWA2,SIMHST1,SIMHST2,SNGRAULI,SINGRAULI_HYDRO,TALA,TALST2,TANAKPUR,TANDA2,TEHRI,TEHRIPSP,TelanganaSTPP,UNCHHAR1,UNCHHAR2,UNCHHAR3,UNCHAHAR4,URI,URI2,VALLURNTECL
1,0,0,0,2.351646,0,0,0,3.6850968,,0,0,2.194632,1.4088635,0,0,0,3.5805726,1.169883,1.707519,2.31952875,0,4.39071325,,,0,0,,,,2.5105245,,0,,1.1144243,6.5960356,,,,,,,4.4014245,2.376077,1.6595392,0,4.0460684,1.6062178,1.1853765,1.3948,1.5434342,,,0,0,0,,,2.6012976,,0,,0,1.367234,,0,,0.1897027,0.6222568,0.30789,0.9382054,0,1.54221705,
2,0,0,0,2.351646,0,0,0,3.6850968,,0,0,2.194632,1.4088635,0,0,0,3.5805726,1.169883,1.707519,2.31952875,0,4.39071325,,,0,0,,,,2.5105245,,0,,1.1144243,6.5960356,,,,,,,4.4014245,2.376077,1.6595392,0,4.0460684,1.6062178,1.1853765,1.3948,1.5434342,,,0,0,0,,,2.6012976,,0,,0,1.367234,,0,,0.1897027,0.6222568,0.30789,0.9382054,0,1.54221705,
3,0,0,0,2.351646,0,0,0,3.6850968,,0,0,2.194632,1.4088635,0,0,0,3.5805726,1.169883,1.707519,2.31952875,0,4.39071325,,,0,0,,,,2.5105245,,0,,1.1144243,6.5960356,,,,,,,4.4014245,2.376077,1.6595392,0,4.0460684,1.6062178,1.1853765,1.3948,1.5434342,,,0,0,0,,,2.6012976,,0,,0,1.367234,,0,,0.1897027,0.6222568,0.30789,0.9382054,0,1.54221705,
4,0,0,0,2.351646,0,0,0,3.6850968,,0,0,2.194632,1.4088635,0,0,0,3.5805726,1.169883,1.707519,2.31952875,0,4.39071325,,,0,0,,,,2.5105245,,0,,1.1144243,6.5960356,,,,,,,4.4014245,2.376077,1.6595392,0,4.0460684,1.6062178,1.1853765,1.3948,1.5434342,,,0,0,0,,,2.6012976,,0,,0,1.367234,,0,,0.1897027,0.6222568,0.30789,0.9382054,0,1.54221705,
5,0,0,0,2.4137916,0,0,0,3.6850968,,0,0,2.194632,1.4088635,0,0,0,3.5805726,1.169883,1.707519,2.31952875,0,4.39071325,,,0,0,,,,2.5105245,,0,,1.1144243,6.5960356,,,,,,,5.8427325,2.376077,1.6595392,0,4.0460684,1.6062178,1.1853765,1.3948,1.5434342,,,0,0,0,,,2.6012976,,0,,0,1.367234,,0,,0.1897027,0.6222568,0.30789,0.9382054,0,1.2336203,
6,0,0,0,2.4137916,0,0,0,3.6850968,,0,0,2.194632,1.4088635,0,0,0,3.5805726,1.169883,1.707519,2.31952875,0,4.39071325,,,0,0,,,,2.5105245,,0,,1.1144243,6.5960356,,,,,,,5.8427325,2.376077,1.6595392,0,4.0460684,1.6062178,1.1853765,1.3948,1.5434342,,,0,0,0,,,2.6012976,,0,,0,1.367234,,0,,0.1897027,0.6222568,0.30789,0.9382054,0,1.2336203,
7,0,0,0,2.4137916,0,0,0,3.6850968,,0,0,2.194632,1.4088635,0,0,0,3.5805726,1.169883,1.707519,2.31952875,0,4.39071325,,,0,0,,,,2.5105245,,0,,1.1144243,6.5960356,,,,,,,5.8427325,2.376077,1.6595392,0,4.0460684,1.6062178,1.1853765,1.3948,1.5434342,,,0,0,0,,,2.6012976,,0,,0,1.367234,,0,,0.1897027,0.6222568,0.30789,0.9382054,0,1.2336203,
8,0,0,0,2.4137916,0,0,0,3.6850968,,0,0,2.194632,1.4088635,0,0,0,3.5805726,1.169883,1.707519,2.31952875,0,4.39071325,,,0,0,,,,2.5105245,,0,,1.1144243,6.5960356,,,,,,,5.8427325,2.376077,1.6595392,0,4.0460684,1.6062178,1.1853765,1.3948,1.5434342,,,0,0,0,,,2.6012976,,0,,0,1.367234,,0,,0.1897027,0.6222568,0.30789,0.9382054,0,1.2336203,
9,0,0,0,2.4448644,0,0,0,3.6850968,,0,0,2.194632,1.4088635,0,0,0,3.5805726,1.169883,1.707519,2.31952875,0,4.39071325,,,0,0,,,,2.5105245,,0,,1.1144243,6.5960356,,,,,,,5.8427325,2.376077,1.6595392,0,4.0460684,1.6062178,1.1853765,1.3948,1.5434342,,,0,0,0,,,2.6012976,,0,,0,1.367234,,0,,0.1897027,0.6222568,0.30789,0.9382054,0,1.2336203,
10,0,0,0,2.4448644,0,0,0,3.6850968,,0,0,2.194632,1.4088635,0,0,0,3.5805726,1.169883,1.707519,2.31952875,0,4.39071325,,,0,0,,,,2.5105245,,0,,1.1144243,6.5960356,,,,,,,5.8427325,2.376077,1.6595392,0,4.0460684,1.6062178,1.1853765,1.3948,1.5434342,,,0,0,0,,,2.6012976,,0,,0,1.367234,,0,,0.1897027,0.6222568,0.30789,0.9382054,0,1.2336203,
11,0,0,0,2.4448644,0,0,0,3.6850968,,0,0,2.194632,1.4088635,0,0,0,3.5805726,1.169883,1.707519,2.31952875,0,4.39071325,,,0,0,,,,2.5105245,,0,,1.1144243,6.5960356,,,,,,,5.8427325,2.376077,1.6595392,0,4.0460684,1.6062178,1.1853765,1.3948,1.5434342,,,0,0,0,,,2.6012976,,0,,0,1.367234,,0,,0.1897027,0.6222568,0.30789,0.9382054,0,1.2336203,
12,0,0,0,2.4448644,0,0,0,3.6850968,,0,0,2.194632,1.4088635,0,0,0,3.5805726,1.169883,1.707519,2.31952875,0,4.39071325,,,0,0,,,,2.5105245,,0,,1.1144243,6.5960356,,,,,,,5.8427325,2.376077,1.6595392,0,4.0460684,1.6062178,1.1853765,1.3948,1.5434342,,,0,0,0,,,2.6012976,,0,,0,1.367234,,0,,0.1897027,0.6222568,0.30789,0.9382054,0,1.2336203,
13,0,0,0,2.4632256,0,0,0,3.6850968,,0,0,2.194632,1.4088635,0,0,0,3.5805726,1.169883,1.707519,2.31952875,0,4.39071325,,,0,0,,,,2.5105245,,0,,1.1144243,6.5960356,,,,,,,5.8427325,2.376077,1.6595392,0,4.0460684,1.6062178,1.1853765,1.3948,1.5434342,,,0,0,0,,,2.6012976,,0,,0,1.367234,,0,,0.1897027,0.6222568,0.30789,0.9382054,0,1.2336203,
14,0,0,0,2.4632256,0,0,0,3.6850968,,0,0,2.194632,1.4088635,0,0,0,3.5805726,1.169883,1.707519,2.31952875,0,4.39071325,,,0,0,,,,2.5105245,,0,,1.1144243,6.5960356,,,,,,,5.8427325,2.376077,1.6595392,0,4.0460684,1.6062178,1.1853765,1.3948,1.5434342,,,0,0,0,,,2.6012976,,0,,0,1.367234,,0,,0.1897027,0.6222568,0.30789,0.9382054,0,1.2336203,
15,0,0,0,2.4632256,0,0,0,3.6850968,,0,0,2.194632,1.4088635,0,0,0,3.5805726,1.169883,1.707519,2.31952875,0,4.39071325,,,0,0,,,,2.5105245,,0,,1.1144243,6.5960356,,,,,,,5.8427325,2.376077,1.6595392,0,4.0460684,1.6062178,1.1853765,1.3948,1.5434342,,,0,0,0,,,2.6012976,,0,,0,1.6666111,,0,,0.1897027,0.6222568,0.30789,0.9382054,0,1.2336203,
16,0,0,0,2.4632256,0,0,0,3.6850968,,0,0,2.194632,1.4088635,0,0,0,3.5805726,1.169883,1.707519,2.31952875,0,4.39071325,,,0,0,,,,2.5105245,,0,,1.1144243,6.5960356,,,,,,,5.8427325,2.376077,1.6595392,0,4.0460684,1.6062178,1.1853765,1.3948,1.5434342,,,0,0,0,,,2.6012976,,0,,0,1.6666111,,0,,0.1897027,0.6222568,0.30789,0.9382054,0,1.2336203,
17,0,0,0,2.4632256,0,0,0,3.6850968,,0,0,2.194632,1.4088635,0,0,0,3.5805726,1.169883,1.707519,2.31952875,0,4.39071325,,,0,0,,,,2.5105245,,0,,1.1144243,6.5960356,,,,,,,5.8427325,2.376077,1.6595392,0,4.0460684,1.6062178,1.1853765,1.3948,1.5434342,,,0,0,0,,,2.6012976,,0,,0,1.6666111,,0,,0.1897027,0.6222568,0.30789,0.9382054,0,1.2336203,
