Timeslot,Revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,KUDGI,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,SOLAPUR,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL,ASEJ2PL_BYPL,ASEJ2PL_TPDDL,CHANJUII,SECI_BRPL,SECI_BYPL,SECI_TPDDL,APSEPL_FTG
23:45-24:00,68DC2025/01/07,0,0,0,0,40,0,0,0,47.02,0,2,150,0,0,180,0,31.1,309.93,0,0,49.4,0,0,0,4.59,269,0,0,0,0,0,0,399.24,0,0,2.89,4.06,5.24,5.47999999999999,18.36,5.55,9.08,20.87,12.11,1.96,6.54000000000002,0,45.05,71.46,67.18,0,0,0.390000000000001,0,0,1.96,0,0,0,2.37,0,0,0,23.57,0.1,0.31,0,0,0,0,0.720000000000001,0,0.0599999999999998,0,0,0,0,0,1000,0,0,200,0,0,200,0,0,0,0,2.19,0,0,0,300,300,100,200,0,0,0,0,0,0,0,16.68,0,100,300,300,200,200,18.98,100,100,100,200
23:30-23:45,68DC2025/01/07,0,0,0,0,40,0,0,0,47.02,0,2,150,0,0,180,0,31.1,309.93,0,0,49.4,0,0,0,4.59,269,0,0,0,0,0,0,399.24,0,0,2.89,4.06,5.24,5.47999999999999,18.36,5.55,9.08,20.87,12.11,1.96,6.54000000000002,0,45.05,71.46,67.18,0,0,0.390000000000001,0,0,1.96,0,0,0,2.37,0,0,0,23.57,0.1,0.31,0,0,0,0,0.720000000000001,0,0.0599999999999998,0,0,0,0,0,1000,0,0,200,0,0,200,0,0,0,0,2.19,0,0,0,300,300,100,200,0,0,0,0,0,0,0,16.68,0,100,300,300,200,200,18.98,100,100,100,200
23:15-23:30,68DC2025/01/07,0,0,0,0,40,0,0,0,47.02,0,2,150,0,0,180,0,31.1,309.93,0,0,49.4,0,0,0,4.59,269,0,0,0,0,0,0,399.24,0,0,2.89,4.06,5.24,5.47999999999999,18.36,5.55,9.08,20.87,12.11,1.96,6.54000000000002,0,45.05,71.46,67.18,0,0,0.390000000000001,0,0,1.96,0,0,0,2.37,0,0,0,23.57,0.1,0.199999999999999,0,0,0,0,0.720000000000001,0,0.0599999999999998,0.02,0,0,0,0,1000,0,0,200,0,0,200,0,0,0,0,2.19,0,0,0,300,300,100,200,0,0,0,0,0,0,0,16.68,0,100,300,300,200,200,18.98,100,100,100,200
23:00-23:15,68DC2025/01/07,0,0,0,0,40,0,0,0,47.02,0,2,150,0,0,180,0,31.1,309.93,0,0,49.4,0,0,0,4.59,269,0,0,0,0,0,0,399.24,0,0,2.89,4.06,5.24,5.47999999999999,18.36,5.55,9.08,20.87,12.11,1.96,6.54000000000002,0,44.83,71.46,67.18,0,0,0.390000000000001,0,0,1.96,0,0,0,2.37,0,0,0,23.57,0.19,0.199999999999999,0,0,0,0,0.720000000000001,0,0.0599999999999998,0.02,0,0,0,0,1000,0,0,200,0,0,200,0,0,0,0,2.19,0,0,0,300,300,100,200,0,0,0,0,0,0,0,16.68,0,100,300,300,200,200,18.98,100,100,100,200
22:45-23:00,68DC2025/01/07,0,0,0,0,40,0,0,0,33.21,0,3.0001,150,0,0,180,0,17.95,309.93,0,0,49.4,0,0,0,4.59,269,0,0,0,0,0,0,399.24,0,0,0.710000000000001,4.06,5.24,5.47999999999999,18.36,5.55,4.76,16.31,6.04,1.96,6.54000000000002,0,44.83,71.46,67.18,0,0,0.390000000000001,0,0,1.96,0,0,0,2.37,0,0,0,23.57,0.540000000000001,0.199999999999999,0,0,0,0,0.720000000000001,0,0.0599999999999998,0.02,0,0,0,0,1000,0,0,200,0,0,200,0,0,0,0,2.19,0,0,0,300,300,100,200,0,0,0,0,0,0,0,16.68,0,0,300,300,200,200,18.98,100,100,100,200
22:30-22:45,68DC2025/01/07,0,0,0,0,40,0,0,0,33.21,0,3.0001,150,0,0,180,0,17.95,309.93,0,0,49.4,0,0,0,4.59,269,0,0,0,0,0,0,399.24,0,0,0.710000000000001,4.06,5.24,5.47999999999999,18.36,5.55,4.76,16.31,6.04,1.96,6.54000000000002,0,44.83,71.46,67.18,0,0,0.390000000000001,0,0,1.96,0,0,0,2.37,0,0,0,23.57,0.530000000000001,0.199999999999999,0,0,0,0,0.720000000000001,0,0.0599999999999998,0.02,0,0,0,0,1000,0,0,200,0,0,200,0,0,0,0,2.19,0,0,0,300,300,100,200,0,0,0,0,0,0,0,16.68,0,0,300,300,200,200,18.98,100,100,100,200
22:15-22:30,68DC2025/01/07,0,0,0,0,40,0,0,0,33.21,0,3.0001,150,0,0,180,0,17.95,309.93,0,0,49.4,0,0,0,4.59,269,0,0,0,0,0,0,399.24,0,0,0.710000000000001,4.06,5.24,5.47999999999999,18.36,5.55,4.76,16.31,6.04,1.96,6.54000000000002,0,44.83,71.46,67.18,0,0,0.390000000000001,0,0,1.96,0,0,0,2.37,0,0,0,23.57,0.530000000000001,0.199999999999999,0,0,0,0,0.720000000000001,0,0.0599999999999998,0.02,0,0,0,0,1000,0,0,200,0,0,200,0,0,0,0,2.19,0,0,0,300,300,100,200,0,0,0,0,0,0,0,16.68,0,0,300,300,200,200,18.98,100,100,100,200
22:00-22:15,68DC2025/01/07,0,0,0,0,40,0,0,0,33.21,0,3.0001,150,0,0,180,0,17.95,309.93,0,0,49.4,0,0,0,4.59,269,0,0,0,0,0,0,351.49,0,0,0.710000000000001,4.06,5.24,5.47999999999999,18.36,5.55,4.76,16.31,6.04,1.96,6.54000000000002,0,44.63,71.46,67.18,0,0,0.390000000000001,0,0,1.96,0,0,0,2.37,0,0,0,23.57,0.540000000000001,0.199999999999999,0,0,0,0,0.720000000000001,0,0.0599999999999998,0.02,0,0,0,0,1000,0,0,200,0,0,200,0,0,0,0,2.19,0,0,0,300,300,100,200,0,0,0,0,0,0,0,16.68,0,0,300,300,200,200,18.98,100,100,100,200
21:45-22:00,68DC2025/01/07,0,0,0,0,40,0,0,0,33.21,0,3.0001,150,0,0,180,0,17.95,280.94,0,0,49.4,0,0,0,4.59,269,0,0,0,0,0,0,343.66,0,0,0.710000000000001,4.06,5.24,5.47999999999999,18.36,5.55,4.63,16.31,6.04,1.96,6.54000000000002,0,44.41,71.46,67.18,0,0,0.390000000000001,0,0,1.96,0,0,0,2.37,0,0,0,23.57,0.540000000000001,0.199999999999999,0,0,0,0,0.720000000000001,0,0.0599999999999998,0.02,0,0,0,0,1000,0,0,200,0,0,200,0,0,0,0,2.19,0,0,0,300,300,100,200,0,0,0,0,0,0,0,16.68,0,0,300,300,200,200,18.7,100,100,100,200
21:30-21:45,68DC2025/01/07,0,0,0,0,40,0,0,0,10.48,0,3.0001,150,0,0,180,0,3.98,280.94,0,0,49.4,0,0,0,4.59,269,0,0,0,0,0,0,343.66,0,0,0.710000000000001,4.06,5.24,5.47999999999999,18.36,5.55,0.91,16.31,1.16,1.96,6.54000000000002,0,44.41,71.46,67.18,0,0,0.390000000000001,0,0,1.96,0,0,0,2.37,0,0,0,23.57,0.540000000000001,0.199999999999999,0,0,0,0,0.720000000000001,0,0.0599999999999998,0.02,0,0,0,0,1000,0,0,200,0,0,200,0,0,0,0,2.19,0,0,0,300,300,100,200,0,0,0,0,0,0,0,16.68,0,0,300,300,200,200,18.7,100,100,100,200
