Timeslot,Revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,KUDGI,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,SOLAPUR,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL,ASEJ2PL_BYPL,ASEJ2PL_TPDDL,CHANJUII,SECI_BRPL,SECI_BYPL,SECI_TPDDL,APSEPL_FTG,PARBATI2,KHURJA,GHATAMPUR
02:30-02:45,59DC2025/04/01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,270.60,0.00,76.00,155.00,0.00,0.00,155.00,0.00,90.20,670.51,0.00,0.00,305.00,0.00,0.00,70.14,104.18,133.82,0.00,0.00,0.00,0.00,0.00,0.00,688.87,0.00,0.00,18.20,95.98,123.13,129.05,418.77,109.74,21.63,44.87,27.67,45.83,148.30,0.00,53.70,85.35,74.38,0.00,0.00,10.41,0.00,0.00,53.44,0.00,0.00,0.00,70.45,0.00,0.00,0.00,0.00,33.12,35.29,0.00,0.00,0.00,0.00,19.81,0.00,70.88,7.05,13.04,2.88,0.00,0.00,975.00,0.00,0.82,2.56,5.00,0.00,200.00,2.05,2.68,0.00,0.00,0.00,58.99,19.67,19.67,300.00,300.00,100.00,200.00,0.00,9.00,35.00,35.00,4.35,5.45,0.00,16.68,0.00,28.26,300.00,300.00,200.00,200.00,18.51,100.00,100.00,100.00,0.00,0.00,200.00,200.00
02:45-03:00,59DC2025/04/01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,270.60,0.00,76.00,155.00,0.00,0.00,155.00,0.00,90.20,670.51,0.00,0.00,305.00,0.00,0.00,70.14,104.18,133.82,0.00,0.00,0.00,0.00,0.00,0.00,688.87,0.00,0.00,18.20,95.98,123.13,129.05,418.77,109.74,21.63,44.87,27.67,45.83,148.30,0.00,53.70,85.35,74.38,0.00,0.00,10.41,0.00,0.00,53.44,0.00,0.00,0.00,70.45,0.00,0.00,0.00,0.00,33.12,35.29,0.00,0.00,0.00,0.00,19.81,0.00,26.73,7.05,13.04,2.88,0.00,0.00,975.00,0.00,0.82,2.56,5.00,0.00,200.00,2.05,2.68,0.00,0.00,0.00,60.00,20.00,20.00,300.00,300.00,100.00,200.00,0.00,9.00,36.00,36.00,4.35,5.45,0.00,16.68,0.00,28.26,300.00,300.00,200.00,200.00,18.51,100.00,100.00,100.00,0.00,0.00,200.00,200.00
03:00-03:15,59DC2025/04/01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,270.60,0.00,76.00,155.00,0.00,0.00,155.00,0.00,90.20,670.51,0.00,0.00,305.00,0.00,0.00,70.14,104.18,133.82,0.00,0.00,0.00,0.00,0.00,0.00,688.87,0.00,0.00,18.20,95.98,123.13,129.05,418.77,109.74,21.63,44.87,27.67,45.83,148.30,0.00,53.97,85.35,74.38,0.00,0.00,10.41,0.00,0.00,53.44,0.00,0.00,0.00,70.45,0.00,0.00,0.00,0.00,33.12,39.63,0.00,0.00,0.00,0.00,19.81,0.00,26.73,6.27,13.04,2.88,0.00,0.00,975.00,0.00,0.82,2.56,5.00,0.00,200.00,1.96,2.61,0.00,0.00,0.00,62.51,20.83,20.83,300.00,300.00,100.00,200.00,0.00,9.00,36.66,36.67,4.35,5.45,0.00,16.68,0.00,27.25,300.00,300.00,200.00,200.00,18.33,100.00,100.00,100.00,0.00,0.00,200.00,200.00
03:15-03:30,59DC2025/04/01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,270.60,0.00,76.00,155.00,0.00,0.00,155.00,0.00,90.20,670.51,0.00,0.00,305.00,0.00,0.00,70.14,104.18,133.82,0.00,0.00,0.00,0.00,0.00,0.00,688.87,0.00,0.00,18.20,95.98,123.13,129.05,418.77,109.74,21.63,44.87,27.67,45.83,148.30,0.00,54.37,85.35,74.38,0.00,0.00,10.41,0.00,0.00,53.44,0.00,0.00,0.00,70.45,0.00,0.00,0.00,0.00,33.12,39.63,0.00,0.00,0.00,0.00,19.81,0.00,26.73,6.27,13.04,2.88,0.00,0.00,975.00,0.00,0.82,2.56,5.00,0.00,200.00,1.96,2.61,0.00,0.00,0.00,64.01,21.33,21.33,300.00,300.00,100.00,200.00,0.00,9.34,37.34,37.33,4.35,5.45,0.00,16.68,0.00,27.25,300.00,300.00,200.00,200.00,18.33,100.00,100.00,100.00,0.00,0.00,200.00,200.00
03:30-03:45,59DC2025/04/01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,270.60,0.00,76.00,155.00,0.00,0.00,155.00,0.00,90.20,670.51,0.00,0.00,305.00,0.00,0.00,70.14,104.18,133.82,0.00,0.00,0.00,0.00,0.00,0.00,688.87,0.00,0.00,18.20,95.98,123.13,129.05,418.77,109.74,21.63,44.87,27.67,45.83,148.30,0.00,54.37,85.35,74.38,0.00,0.00,10.41,0.00,0.00,53.44,0.00,0.00,0.00,70.45,0.00,0.00,0.00,0.00,33.12,39.63,0.00,0.00,0.00,0.00,19.81,0.00,26.73,6.27,13.04,2.88,0.00,0.00,975.00,0.00,0.82,2.56,5.00,0.00,200.00,1.96,2.61,0.00,0.00,0.00,55.01,18.33,18.33,300.00,300.00,100.00,200.00,0.00,7.66,45.00,45.00,4.35,5.45,0.00,16.68,0.00,27.25,300.00,300.00,200.00,200.00,18.33,100.00,100.00,100.00,0.00,0.00,200.00,200.00
03:45-04:00,59DC2025/04/01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,270.60,0.00,76.00,155.00,0.00,0.00,155.00,0.00,90.20,670.51,0.00,0.00,305.00,0.00,0.00,70.14,104.18,133.82,0.00,0.00,0.00,0.00,0.00,0.00,688.87,0.00,0.00,18.20,95.98,123.13,129.05,418.77,109.74,21.63,44.87,27.67,45.83,148.30,0.00,54.37,85.35,74.38,0.00,0.00,10.41,0.00,0.00,53.44,0.00,0.00,0.00,70.45,0.00,0.00,0.00,0.00,33.12,39.63,0.00,0.00,0.00,0.00,19.81,0.00,26.73,6.27,13.04,2.88,0.00,0.00,975.00,0.00,0.82,2.56,5.00,0.00,200.00,1.96,2.61,0.00,0.00,0.00,54.00,18.00,18.00,300.00,300.00,100.00,200.00,0.00,7.34,43.34,43.33,4.35,5.45,0.00,16.68,0.00,27.25,300.00,300.00,200.00,200.00,18.33,100.00,100.00,100.00,0.00,0.00,200.00,200.00
04:00-04:15,59DC2025/04/01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,270.60,0.00,76.00,155.00,0.00,0.00,155.00,0.00,90.20,670.51,0.00,0.00,305.00,0.00,0.00,70.14,104.18,133.82,0.00,0.00,0.00,0.00,0.00,0.00,688.87,0.00,0.00,18.20,95.98,123.13,129.05,418.77,109.74,21.63,44.87,27.67,45.83,148.30,0.00,54.37,85.35,74.38,0.00,0.00,10.41,0.00,0.00,53.44,0.00,0.00,0.00,70.45,0.00,0.00,0.00,0.00,33.12,35.29,0.00,0.00,0.00,0.00,19.81,0.00,26.73,6.27,13.04,2.42,0.00,0.00,975.00,0.00,0.82,2.56,5.00,0.00,200.00,1.96,2.61,0.00,0.00,0.00,52.50,17.50,17.50,300.00,300.00,100.00,200.00,0.00,7.00,30.00,30.00,4.35,5.45,0.00,16.68,0.00,29.27,300.00,300.00,200.00,200.00,18.05,100.00,100.00,100.00,0.00,0.00,200.00,200.00
04:15-04:30,59DC2025/04/01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,270.60,0.00,76.00,155.00,0.00,0.00,155.00,0.00,90.20,670.51,0.00,0.00,305.00,0.00,0.00,70.14,104.18,133.82,0.00,0.00,0.00,0.00,0.00,0.00,688.87,0.00,0.00,18.20,95.98,123.13,129.05,418.77,109.74,21.63,44.87,27.67,45.83,148.30,0.00,54.37,85.35,74.38,0.00,0.00,10.41,0.00,0.00,53.44,0.00,0.00,0.00,70.45,0.00,0.00,0.00,0.00,33.12,35.29,0.00,0.00,0.00,0.00,19.81,0.00,26.73,6.27,13.04,2.42,0.00,0.00,975.00,0.00,0.82,2.56,5.00,0.00,200.00,1.96,2.61,0.00,0.00,0.00,51.49,17.17,17.17,300.00,300.00,100.00,200.00,0.00,6.66,30.00,30.00,4.35,5.45,0.00,16.68,0.00,29.27,300.00,300.00,200.00,200.00,18.05,100.00,100.00,100.00,0.00,0.00,200.00,200.00
04:30-04:45,59DC2025/04/01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,270.60,0.00,76.00,155.00,0.00,0.00,155.00,0.00,90.20,670.51,0.00,0.00,305.00,0.00,0.00,66.00,104.18,133.82,0.00,0.00,0.00,0.00,0.00,0.00,687.47,0.00,0.00,18.20,95.98,123.13,129.05,418.77,109.74,21.63,44.87,27.67,45.83,148.30,0.00,54.37,85.35,74.38,0.00,0.00,10.41,0.00,0.00,53.44,0.00,0.00,0.00,70.45,0.00,0.00,0.00,0.00,33.12,35.29,0.00,0.00,0.00,0.00,19.81,0.00,13.36,0.00,13.04,2.42,0.00,0.00,975.00,0.00,0.82,2.56,5.00,0.00,200.00,1.96,2.76,0.00,0.00,0.00,57.49,19.17,19.17,300.00,300.00,100.00,200.00,0.00,6.66,30.00,30.00,4.35,5.45,0.00,16.68,0.00,29.27,300.00,300.00,200.00,200.00,18.05,100.00,100.00,100.00,0.00,0.00,200.00,200.00
04:45-05:00,59DC2025/04/01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,270.60,0.00,76.00,155.00,0.00,0.00,155.00,0.00,90.20,670.51,27.63,0.00,305.00,0.00,0.00,66.00,104.18,133.82,0.00,0.00,0.00,0.00,0.00,0.00,687.47,0.00,0.00,18.20,95.98,123.13,129.05,418.77,109.74,21.63,44.87,27.67,45.83,148.30,0.00,54.37,85.35,74.38,0.00,0.00,10.41,0.00,0.00,53.44,0.00,0.00,1.07,70.45,0.00,0.00,0.00,0.00,33.12,35.29,0.00,0.00,0.00,0.00,19.81,0.00,13.36,0.00,13.04,2.42,0.00,0.00,975.00,0.00,0.82,2.56,5.00,0.00,200.00,1.96,2.76,0.00,0.00,0.00,55.99,18.67,18.67,300.00,300.00,100.00,200.00,0.00,6.66,30.00,30.00,4.35,5.45,0.00,16.68,0.00,29.27,300.00,300.00,200.00,200.00,18.05,100.00,100.00,100.00,0.00,0.00,200.00,200.00
05:00-05:15,59DC2025/04/01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,270.60,0.00,76.00,155.00,0.00,0.00,155.00,0.00,90.20,670.51,55.26,0.00,305.00,0.00,0.00,66.00,104.18,133.82,0.00,0.00,0.00,0.00,0.00,0.00,687.47,0.00,0.00,18.20,95.98,123.13,129.05,418.77,109.74,21.63,44.87,27.67,45.83,148.30,0.00,54.37,85.35,74.38,0.00,0.00,10.41,0.00,0.00,53.44,0.00,0.00,2.15,70.45,0.00,0.00,0.00,0.00,33.12,35.29,0.00,0.00,0.00,0.00,19.81,0.00,13.36,0.00,13.04,2.42,0.00,0.00,975.00,0.00,0.82,2.56,5.00,0.00,200.00,1.96,2.76,0.00,0.00,0.00,55.01,18.33,18.33,300.00,300.00,100.00,200.00,0.00,6.66,25.00,25.00,4.35,5.45,0.00,16.68,0.00,29.27,300.00,300.00,200.00,200.00,17.77,100.00,100.00,100.00,0.00,0.00,200.00,200.00
05:15-05:30,59DC2025/04/01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,270.60,0.00,76.00,155.00,0.00,0.00,155.00,0.00,90.20,670.51,55.26,0.00,305.00,0.00,0.00,66.00,104.18,133.82,0.00,0.00,0.00,0.00,0.00,0.00,687.47,0.00,0.00,18.20,95.98,123.13,129.05,418.77,109.74,21.63,44.87,27.67,45.83,148.30,0.00,54.37,85.35,74.38,0.00,0.00,10.41,0.00,0.00,53.44,0.00,0.00,2.15,70.45,0.00,0.00,0.00,0.00,33.12,35.29,0.00,0.00,0.00,0.00,19.81,0.00,13.36,0.00,13.04,2.42,0.00,0.00,975.00,0.00,0.82,2.56,5.00,0.00,200.00,1.96,2.76,0.00,0.00,0.00,54.00,18.00,18.00,300.00,300.00,100.00,200.00,0.00,6.66,24.66,24.67,4.35,5.45,0.00,16.68,0.00,29.27,300.00,300.00,200.00,200.00,17.77,100.00,100.00,100.00,0.00,0.00,200.00,200.00
05:30-05:45,59DC2025/04/01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,270.60,0.00,76.00,155.00,0.00,0.00,155.00,0.00,90.20,670.51,55.26,0.00,305.00,0.00,0.00,82.94,104.18,133.82,0.00,0.00,0.00,0.00,0.00,0.00,687.47,0.00,0.00,18.20,95.98,123.13,129.05,418.77,109.74,21.63,44.87,27.67,45.83,148.30,0.00,54.37,85.35,74.38,0.00,0.00,10.41,0.00,0.00,53.44,0.00,0.00,2.15,70.45,0.00,0.00,0.00,0.00,33.12,39.63,0.00,0.00,0.00,0.00,39.62,0.00,13.36,0.00,13.04,2.42,0.00,0.00,975.00,0.00,0.82,2.56,5.00,0.00,200.00,1.96,2.76,0.00,0.00,0.00,52.50,17.50,17.50,300.00,300.00,100.00,200.00,0.00,6.66,24.34,24.33,4.35,5.45,0.00,16.68,0.00,29.27,300.00,300.00,200.00,200.00,17.77,100.00,100.00,100.00,0.00,0.00,200.00,200.00
05:45-06:00,59DC2025/04/01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,270.60,0.00,76.00,155.00,0.00,0.00,155.00,0.00,90.20,670.51,55.26,0.00,305.00,0.00,0.00,115.01,104.18,133.82,0.00,0.00,0.00,0.00,0.00,0.00,687.47,0.00,0.00,18.20,95.98,123.13,129.05,418.77,109.74,21.63,44.87,27.67,45.83,148.30,0.00,54.37,85.35,74.38,0.00,0.00,10.41,0.00,0.00,53.44,0.00,0.00,2.15,70.45,0.00,0.00,0.00,0.00,33.12,39.63,0.00,0.00,0.00,0.00,39.62,0.00,13.36,0.00,13.04,2.42,0.00,0.00,975.00,0.00,0.82,2.56,5.00,0.00,200.00,1.96,2.76,0.00,0.00,0.00,51.00,17.00,17.00,300.00,300.00,100.00,200.00,0.00,6.66,24.00,24.00,4.35,5.45,0.00,16.68,0.00,29.27,300.00,300.00,200.00,200.00,17.77,100.00,100.00,100.00,0.00,0.00,200.00,200.00
