genconame,ANTA_CRF,ANTA_GF,ANTA_LF,ANTA_RF,AURY_CRF,AURY_GF,AURY_LF,AURY_RF,BRBCL,BSIUL,CHAMERA1,CHAMERA2,CHAMERA3,DADR_CRF,DADRI_GF,DADRI_LF,DADRI_RF,DADRI_T2,DHAULIGNGA,DULHASTI,FARAKKA,JHAJJAR,KGSU1AND2,KGSU3AND4,KAHLGAN1,KAHLGAN2,KISHANGANGA,KKNP,KKNPPU2,KOLDAM,KOTESHWR,KUDGI,MAPS,NAPP,NJPC,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,PARBATI3,RAMPUR,RAPPB,RAPPC,RIHAND1,RIHAND2,RIHAND3,RSTPS1TO6,RSTOSU7,SALAL,SASAN,SEWA2,SIMHST1,SIMHST2,SNGRAULI,SINGRAULI_HYDRO,TALA,TALST2,TANAKPUR,TANDA2,TEHRI,TelanganaSTPP,UNCHHAR1,UNCHHAR2,UNCHHAR3,UNCHAHAR4,URI,URI2,VALLURNTECL
1,0,0,0,10.3242744,0,0,0,16.78842,,0,0,3.1813452,2.3383008,0,0,5.2949952,16.148286,140.146171,2.2006116,7.9618176,5.024448,3.748488315,,,10.9982268,35.823348,,,,0,,0,,15.879479,11.3001768,,,,,,,0,0,0,12.5079768,35.07592,28.6876656,40.5196176,,,5.243634,32.12055,0,,,15.1804224,,0,,3.1547736,0,,,5.0341104,10.242144,0,0,1.3334112,6.497964,
2,0,0,0,10.3242744,0,0,0,16.78842,,0,0,3.1813452,2.3383008,0,0,5.2949952,16.148286,140.146171,2.2006116,7.9618176,5.024448,3.748488315,,,10.9982268,35.823348,,,,0,,0,,15.879479,11.3001768,,,,,,,0,0,0,12.5079768,35.07592,28.6876656,40.5196176,,,5.243634,32.12055,0,,,15.1804224,,0,,3.1547736,0,,,5.0341104,10.242144,0,0,1.3334112,6.497964,
3,0,0,0,10.3242744,0,0,0,16.78842,,0,0,3.1813452,2.3383008,0,0,5.2949952,16.148286,140.146171,2.2006116,7.9618176,5.024448,3.748488315,,,10.9982268,35.823348,,,,0,,0,,15.879479,11.3001768,,,,,,,0,0,0,12.5079768,35.07592,28.6876656,40.5196176,,,5.243634,32.12055,0,,,15.1804224,,0,,2.2271832,0,,,5.0341104,10.242144,0,0,1.3334112,6.497964,
4,0,0,0,10.3242744,0,0,0,16.78842,,0,0,3.1813452,2.3383008,0,0,5.2949952,16.148286,140.146171,2.2006116,7.9618176,5.024448,3.748488315,,,10.9982268,35.823348,,,,0,,0,,15.879479,11.3001768,,,,,,,0,0,0,12.5079768,35.07592,28.6876656,40.5196176,,,5.243634,32.12055,0,,,15.1804224,,0,,2.2271832,0,,,5.0341104,10.242144,0,0,1.3334112,6.497964,
5,0,0,0,10.3242744,0,0,0,16.78842,,0,0,3.1813452,2.3383008,0,0,5.2949952,16.148286,140.146171,2.2006116,7.9618176,5.024448,3.748488315,,,10.9982268,35.823348,,,,0,,0,,15.879479,9.6092568,,,,,,,0,0,0,12.5079768,35.07592,28.6876656,40.5196176,,,32.569614,32.12055,0,,,15.1804224,,0,,2.2271832,0,,,5.0341104,10.242144,0,0,7.2009036,6.497964,
6,0,0,0,10.3242744,0,0,0,16.78842,,0,0,3.1813452,2.3383008,0,0,5.2949952,16.148286,140.146171,2.2006116,7.9618176,5.024448,3.748488315,,,10.9982268,35.823348,,,,0,,0,,15.879479,9.6092568,,,,,,,0,0,0,12.5079768,35.07592,28.6876656,40.5196176,,,32.569614,32.12055,0,,,15.1804224,,0,,2.2271832,0,,,5.0341104,10.242144,0,0,7.2009036,6.497964,
7,0,0,0,10.3242744,0,0,0,16.78842,,0,0,3.1813452,2.3383008,0,0,5.2949952,16.148286,140.146171,2.2006116,7.9618176,5.024448,3.748488315,,,10.9982268,35.823348,,,,0,,0,,15.879479,9.6092568,,,,,,,0,0,0,12.5079768,35.07592,28.6876656,40.5196176,,,32.569614,32.12055,0,,,15.1804224,,0,,2.3213916,0,,,5.0341104,10.242144,0,0,1.6015428,1.1039292,
8,0,0,0,10.3242744,0,0,0,16.78842,,0,0,3.1813452,2.3383008,0,0,5.2949952,16.148286,140.146171,2.2006116,7.9618176,5.024448,3.748488315,,,10.9982268,35.823348,,,,0,,0,,15.879479,9.6092568,,,,,,,0,0,0,12.5079768,35.07592,28.6876656,40.5196176,,,32.569614,32.12055,0,,,15.1804224,,0,,2.3213916,0,,,5.0341104,10.242144,0,0,0.9324216,1.1039292,
9,0,0,0,10.3242744,0,0,0,16.78842,,0,0,3.1813452,2.3383008,0,0,5.2949952,16.148286,140.146171,2.2006116,7.9618176,5.024448,3.748488315,,,10.9982268,35.823348,,,,0,,0,,15.879479,9.6092568,,,,,,,0,0,0,12.5079768,35.07592,28.6876656,40.5196176,,,5.243634,32.12055,0,,,15.1804224,,0,,3.1547736,0,,,5.0341104,10.242144,0,0,0.9324216,1.1039292,
10,0,0,0,10.3242744,0,0,0,16.78842,,0,0,3.1813452,2.3383008,0,0,5.2949952,16.148286,140.146171,2.2006116,7.9618176,5.024448,3.748488315,,,10.9982268,35.823348,,,,0,,0,,15.879479,9.6092568,,,,,,,0,0,0,12.5079768,35.07592,28.6876656,40.5196176,,,5.243634,32.12055,0,,,15.1804224,,0,,3.1547736,0,,,5.0341104,10.242144,0,0,0.9324216,1.1039292,
