genconame,ANTA_CRF,ANTA_GF,ANTA_LF,ANTA_RF,AURY_CRF,AURY_GF,AURY_LF,AURY_RF,BRBCL,BSIUL,CHAMERA1,CHAMERA2,CHAMERA3,DADR_CRF,DADRI_GF,DADRI_LF,DADRI_RF,DADRI_T2,DHAULIGNGA,DULHASTI,FARAKKA,JHAJJAR,KGSU1AND2,KGSU3AND4,KAHLGAN1,KAHLGAN2,KISHANGANGA,KKNP,KKNPPU2,KOLDAM,KOTESHWR,KUDGI,MAPS,NAPP,NJPC,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,PARBATI2,PARBATI3,RAMPUR,RAPPB,RAPPC,RAPPD,RIHAND1,RIHAND2,RIHAND3,RSTPS1TO6,RSTOSU7,SALAL,SASAN,SEWA2,SIMHST1,SIMHST2,SNGRAULI,SINGRAULI_HYDRO,TALA,TALST2,TANAKPUR,TANDA2,TEHRI,TelanganaSTPP,UNCHHAR1,UNCHHAR2,UNCHHAR3,UNCHAHAR4,URI,URI2,VALLURNTECL
1,0,0,0,2.4090836,0,0,0,3.6782658,,0,0,2.1905928,0.9366995,0,0,0,4.6909797,1.0868616,0.426393,2.3725625,0,4.38953515,,,0,0,,,,2.2606507,,0,,1.17824795,5.0365953,,,,,,,1.890207,0.7391615,1.2776566,0,4.08560845,1.3794429,1.23530715,1.37038,1.5250114,,,0,0,0.48756565,,,2.5136848,,0,,0,1.343661,,,0.1906586,0.60698,0.30448,0.542179,0,1.4605635,
2,0,0,0,2.4090836,0,0,0,3.6782658,,0,0,2.1905928,0.9366995,0,0,0,4.6909797,1.0868616,0.426393,2.3725625,0,4.38953515,,,0,0,,,,2.2606507,,0,,1.17824795,5.0365953,,,,,,,1.890207,0.7391615,1.2776566,0,4.08560845,1.3794429,1.23530715,1.37038,1.5250114,,,0,0,0.48756565,,,2.5136848,,0,,0,1.343661,,,0.1906586,0.6138,0.30448,0.542179,0,1.4605635,
3,0,0,0,2.4090836,0,0,0,3.6782658,,0,0,2.1905928,0.9366995,0,0,0,4.6909797,1.0868616,0.426393,2.3725625,0,4.38953515,,,0,0,,,,1.6948987,,0,,1.17824795,5.0365953,,,,,,,1.890207,0.7391615,1.2776566,0,4.08560845,1.3794429,1.23530715,1.37038,1.5250114,,,0,0,0.48756565,,,2.5136848,,0,,0,1.343661,,,0.1906586,0.6138,0.30448,0.542179,0,1.4605635,
4,0,0,0,2.4090836,0,0,0,3.6782658,,0,0,2.1905928,0.9366995,0,0,0,4.6909797,1.0868616,0.426393,2.3725625,0,4.38953515,,,0,0,,,,1.1291467,,0,,1.17824795,5.0365953,,,,,,,1.890207,0.7391615,1.2776566,0,4.08560845,1.3794429,1.23530715,1.37038,1.5250114,,,0,0,0.48756565,,,2.5136848,,0,,0,1.343661,,,0.1906586,0.6138,0.30448,0.754336,0,1.4605635,
5,0,0,0,2.4090836,0,0,0,3.6782658,,0,0,2.1905928,0.9366995,0,0,0,4.6909797,1.0868616,0.426393,2.3725625,0,4.38953515,,,0,0,,,,1.1291467,,0,,1.17824795,5.0365953,,,,,,,1.890207,0.7391615,1.2776566,0,4.08560845,1.3794429,1.23530715,1.37038,1.5250114,,,0,0,0.48756565,,,2.5136848,,0,,0,1.343661,,,0.1906586,0.6138,0.30448,0.754336,0,1.4605635,
6,0,0,0,2.4090836,0,0,0,3.6782658,,0,0,2.1905928,0.9366995,0,0,0,4.6909797,1.0868616,0.426393,2.3725625,0,4.38953515,,,0,0,,,,1.1291467,,0,,1.17824795,5.0365953,,,,,,,1.890207,0.7391615,1.2776566,0,4.08560845,1.3794429,1.23530715,1.37038,1.5250114,,,0,0,0.48756565,,,2.5136848,,0,,0,1.343661,,,0.1906586,0.6138,0.30448,0.754336,0,1.4605635,
7,0,0,0,2.4401564,0,0,0,3.6782658,,0,0,2.1905928,0.9366995,0,0,0,4.6909797,1.0868616,0.426393,2.3725625,0,4.38953515,,,0,0,,,,1.1291467,,0,,1.17824795,5.0365953,,,,,,,1.890207,0.7391615,1.2776566,0,4.08560845,1.3794429,1.23530715,1.37038,1.5250114,,,0,0,0.48756565,,,2.5136848,,0,,0,1.343661,,,0.1906586,0.6138,0.30448,0.754336,0,1.4605635,
8,0,0,0,2.4401564,0,0,0,3.6782658,,0,0,2.1905928,0.9366995,0,0,0,4.6909797,1.0868616,0.426393,2.3725625,0,4.38953515,,,0,0,,,,1.1291467,,0,,1.17824795,5.0365953,,,,,,,1.890207,0.7391615,1.2776566,0,4.08560845,1.3794429,1.23530715,1.37038,1.5250114,,,0,0,0.48756565,,,2.5136848,,0,,0,1.343661,,,0.1906586,0.6138,0.30448,0.754336,0,1.4605635,
9,0,0,0,2.4401564,0,0,0,3.6782658,,0,0,2.1905928,0.9366995,0,0,0,4.6909797,1.0868616,0.426393,2.3725625,0,4.38953515,,,0,0,,,,1.1291467,,0,,1.17824795,5.0365953,,,,,,,1.890207,0.7391615,1.2776566,0,4.08560845,1.3794429,1.23530715,1.37038,1.5250114,,,0,0,0.48756565,,,2.5136848,,0,,0,1.343661,,,0.1906586,0.6138,0.30448,0.754336,0,1.4605635,
10,0,0,0,2.4401564,0,0,0,3.6782658,,0,0,2.1905928,0.9366995,0,0,0,4.6909797,1.0868616,0.426393,2.3725625,0,4.38953515,,,0,0,,,,1.1291467,,0,,1.17824795,5.0365953,,,,,,,1.890207,0.7391615,1.2776566,0,4.08560845,1.3794429,1.23530715,1.37038,1.5250114,,,0,0,0.2435895,,,2.5136848,,0,,0,1.343661,,,0.1906586,0.6138,0.30448,0.754336,0,1.4605635,
