genconame,ANTA_CRF,ANTA_GF,ANTA_LF,ANTA_RF,AURY_CRF,AURY_GF,AURY_LF,AURY_RF,BRBCL,BSIUL,CHAMERA1,CHAMERA2,CHAMERA3,DADR_CRF,DADRI_GF,DADRI_LF,DADRI_RF,DADRI_T2,DHAULIGNGA,DULHASTI,FARAKKA,JHAJJAR,KGSU1AND2,KGSU3AND4,KAHLGAN1,KAHLGAN2,KISHANGANGA,KKNP,KKNPPU2,KOLDAM,KOTESHWR,KUDGI,MAPS,NAPP,NJPC,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,PARBATI2,PARBATI3,RAMPUR,RAPPB,RAPPC,RAPPD,RIHAND1,RIHAND2,RIHAND3,RSTPS1TO6,RSTOSU7,SALAL,SASAN,SEWA2,SIMHST1,SIMHST2,SNGRAULI,SINGRAULI_HYDRO,TALA,TALST2,TANAKPUR,TANDA2,TEHRI,TEHRIPSP,TelanganaSTPP,UNCHHAR1,UNCHHAR2,UNCHHAR3,UNCHAHAR4,URI,URI2,VALLURNTECL
1,0,0,0,12.7375677,0,0,0,19.8033396,,4.7249136,10.181754,11.5118872,8.2825479,0,0,0,26.9766783,280.3998725,10.3593908,13.6790544,4.5316656,6.09194685,,,10.9982268,23.8830372,,,,2.2311146,,0,,8.708535,42.86023885,,,,,,,8.46627155,9.07078095,1.4675661,0,16.047526,5.9244141,17.5570329,30.3704588,42.205713,,,34.805749,34.15697505,4.4735845,,,13.80754375,,4.9374864,,3.1547736,1.1673233,,0,,5.147175,10.599435,6.5676996,0.4193046,7.4666196,9.1276735,
2,0,0,0,12.7375677,0,0,0,19.8033396,,4.7249136,10.181754,11.5118872,8.2825479,0,0,0,26.9766783,280.3998725,10.3593908,13.6790544,4.5316656,3.61041285,,,10.9982268,23.8830372,,,,2.2311146,,0,,8.708535,42.86023885,,,,,,,8.46627155,9.07078095,1.4675661,0,16.047526,5.9244141,17.5570329,30.3704588,42.205713,,,34.805749,34.15697505,4.4735845,,,13.80754375,,4.9374864,,3.1547736,1.1673233,,0,,5.147175,10.599435,6.5676996,0.4193046,7.4666196,9.1276735,
3,0,0,0,12.7375677,0,0,0,19.8033396,,4.7249136,10.181754,11.5118872,8.2825479,0,0,0,26.9766783,280.3998725,10.3593908,13.6790544,4.5316656,3.34609935,,,10.9982268,23.8830372,,,,2.2311146,,0,,8.708535,42.86023885,,,,,,,8.46627155,9.07078095,1.4675661,0,16.047526,5.9244141,17.5570329,30.3704588,42.205713,,,34.805749,34.15697505,4.4735845,,,13.80754375,,4.9374864,,3.1547736,1.1673233,,0,,5.147175,10.599435,6.5676996,0.4193046,9.0657468,6.0834895,
4,0,0,0,12.7375677,0,0,0,19.8033396,,4.7249136,10.181754,11.5118872,8.2825479,0,0,0,26.9766783,280.3998725,10.3593908,13.6790544,4.5316656,3.34609935,,,10.9982268,23.8830372,,,,2.2311146,,0,,8.708535,42.86023885,,,,,,,8.46627155,9.07078095,1.4675661,0,16.047526,5.9244141,17.5570329,30.3704588,42.205713,,,34.805749,34.15697505,4.4735845,,,13.80754375,,4.9374864,,3.1547736,1.1673233,,0,,5.147175,10.599435,6.5676996,0.4193046,9.0657468,6.0834895,
5,0,0,0,12.7987002,0,0,0,19.8033396,,4.7249136,10.181754,11.5118872,8.2825479,0,0,0,26.9766783,281.9047165,10.3593908,13.6790544,4.5316656,6.09194685,,,10.9982268,23.8830372,,,,2.2311146,,0,,8.708535,42.86023885,,,,,,,8.46627155,9.07078095,1.4675661,0,16.047526,5.9244141,17.5570329,30.3704588,42.205713,,,34.805749,34.15697505,4.4735845,,,13.80754375,,4.9374864,,3.1547736,1.1673233,,0,,5.147175,10.599435,6.5676996,0.4193046,9.0657468,9.1276735,
6,0,0,0,12.7987002,0,0,0,19.8033396,,4.7249136,10.181754,11.5118872,8.2825479,0,0,0,26.9766783,281.9047165,10.3593908,13.6790544,4.5316656,6.09194685,,,10.9982268,23.8830372,,,,2.2311146,,0,,8.708535,42.86023885,,,,,,,8.46627155,9.07078095,1.4675661,0,16.047526,5.9244141,17.5570329,30.3704588,42.205713,,,34.805749,34.15697505,4.4735845,,,13.80754375,,4.9374864,,3.1547736,1.1673233,,0,,5.2392186,10.599435,6.5676996,0.4193046,9.0657468,9.1276735,
7,0,0,0,12.7987002,0,0,0,19.8033396,,4.7249136,10.181754,11.5118872,8.2825479,0,0,0,26.9766783,281.9047165,10.3593908,13.6790544,4.5316656,6.09194685,,,10.9982268,23.8830372,,,,2.2311146,,0,,8.708535,42.86023885,,,,,,,8.46627155,9.07078095,1.4675661,0,16.047526,5.9244141,17.5570329,30.3704588,42.205713,,,34.805749,34.15697505,4.4735845,,,13.80754375,,4.9374864,,3.1547736,1.1673233,,0,,5.244063,10.91475,6.7131636,0.4193046,12.6480816,9.1276735,
8,0,0,0,12.7987002,0,0,0,19.8033396,,4.7249136,10.181754,11.5118872,8.2825479,0,0,0,26.9766783,281.9047165,10.3593908,13.6790544,4.5316656,6.09194685,,,10.9982268,23.8830372,,,,2.2311146,,0,,8.708535,42.86023885,,,,,,,8.46627155,9.07078095,1.4675661,0,16.047526,5.9244141,17.5570329,30.3704588,42.205713,,,34.805749,34.15697505,4.4735845,,,13.80754375,,4.9374864,,3.1547736,1.1673233,,0,,5.244063,10.91475,6.7131636,0.4193046,12.6480816,9.1276735,
9,0,0,0,12.8598327,0,0,0,19.8033396,,4.7249136,10.181754,11.5118872,8.2825479,0,0,0,26.9766783,281.9047165,10.3593908,13.6790544,4.5316656,6.09194685,,,10.9982268,23.8830372,,,,2.2311146,,0,,8.708535,42.86023885,,,,,,,8.46627155,9.07078095,1.4675661,0,16.047526,5.9244141,17.5570329,30.3704588,42.205713,,,34.805749,34.15697505,4.4735845,,,13.80754375,,4.9012524,,3.1547736,1.1673233,,0,,5.244063,10.91475,6.7131636,0.4193046,7.4666196,6.0834895,
10,0,0,0,12.8598327,0,0,0,19.8033396,,4.7249136,10.181754,11.5118872,8.2825479,0,0,0,26.9766783,281.9047165,10.3593908,13.6790544,4.5316656,6.09194685,,,10.9982268,23.8830372,,,,2.2311146,,0,,8.708535,42.86023885,,,,,,,8.46627155,9.07078095,1.4675661,0,16.047526,5.9244141,17.5570329,30.3704588,42.205713,,,34.805749,34.15697505,4.4735845,,,13.80754375,,4.9012524,,3.1547736,1.1673233,,0,,5.244063,10.91475,6.7131636,0.4193046,7.4666196,6.0834895,
