genconame,ANTA_CRF,ANTA_GF,ANTA_LF,ANTA_RF,AURY_CRF,AURY_GF,AURY_LF,AURY_RF,BRBCL,BSIUL,CHAMERA1,CHAMERA2,CHAMERA3,DADR_CRF,DADRI_GF,DADRI_LF,DADRI_RF,DADRI_T2,DHAULIGNGA,DULHASTI,FARAKKA,JHAJJAR,KGSU1AND2,KGSU3AND4,KAHLGAN1,KAHLGAN2,KISHANGANGA,KKNP,KKNPPU2,KOLDAM,KOTESHWR,KUDGI,MAPS,NAPP,NJPC,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,PARBATI2,PARBATI3,RAMPUR,RAPPB,RAPPC,RAPPD,RIHAND1,RIHAND2,RIHAND3,RSTPS1TO6,RSTOSU7,SALAL,SASAN,SEWA2,SIMHST1,SIMHST2,SNGRAULI,SINGRAULI_HYDRO,TALA,TALST2,TANAKPUR,TANDA2,TEHRI,TEHRIPSP,TelanganaSTPP,UNCHHAR1,UNCHHAR2,UNCHHAR3,UNCHAHAR4,URI,URI2,VALLURNTECL
1,0,0,0,12.73470275,0,0,0,19.9348952,,4.7249136,10.181754,11.5118872,8.2825479,0,0,0,25.924129,281.9047165,10.3593908,9.34898085,4.867434,9.13798875,,,10.9982268,23.8830372,,,,2.2311146,,0,,8.802486,0,,,,,,,11.6201877,13.9685634,0,0,16.047526,6.0457738,17.95656555,30.3704588,42.205713,,,34.805749,34.15697505,2.263624,,,13.8012875,,6.2902224,,3.1668516,1.4830959,,0,,5.244063,10.91475,6.3199664,0.7143708,7.4666196,9.1276735,
2,0,0,0,12.73470275,0,0,0,19.9348952,,4.7249136,10.181754,11.5118872,8.2825479,0,0,0,25.924129,281.9047165,10.3593908,9.34898085,4.867434,9.13798875,,,10.9982268,23.8830372,,,,2.2311146,,0,,8.802486,0,,,,,,,11.6201877,13.9685634,0,0,16.047526,6.0457738,17.95656555,30.3704588,42.205713,,,34.805749,34.15697505,2.263624,,,13.8012875,,6.2902224,,3.1668516,1.4830959,,0,,5.244063,10.91475,6.3199664,0.7143708,7.4666196,9.1276735,
3,0,0,0,12.73470275,0,0,0,19.9348952,,3.1499424,10.181754,11.5118872,8.2825479,0,0,0,25.924129,281.9047165,10.3593908,9.34898085,4.867434,9.13798875,,,10.9982268,23.8830372,,,,2.2311146,,0,,8.802486,0,,,,,,,11.6201877,13.9685634,0,0,16.047526,6.0457738,17.95656555,30.3704588,42.205713,,,34.805749,34.15697505,2.263624,,,13.8012875,,6.3337032,,2.6716536,1.4830959,,0,,5.244063,10.91475,6.3199664,0.7143708,7.4666196,9.1276735,
4,0,0,0,12.73470275,0,0,0,19.9348952,,3.1499424,10.181754,11.5118872,8.2825479,0,0,0,25.924129,281.9047165,10.3593908,9.34898085,4.867434,9.13798875,,,10.9982268,23.8830372,,,,2.2311146,,0,,8.802486,0,,,,,,,11.6201877,13.9685634,0,0,16.047526,6.0457738,17.95656555,30.3704588,42.205713,,,34.805749,34.15697505,2.263624,,,13.8012875,,6.3337032,,2.6716536,1.4830959,,0,,5.244063,10.91475,6.3199664,0.7143708,7.4666196,9.1276735,
5,0,0,0,12.7958215,0,0,0,19.9348952,,3.1499424,10.181754,11.5118872,8.2825479,0,0,0,25.924129,281.9047165,10.3593908,9.34898085,4.867434,9.13798875,,,10.9982268,23.8830372,,,,2.2311146,,0,,8.802486,0,,,,,,,11.6201877,0,0,0,16.047526,6.0457738,17.95656555,30.3704588,42.205713,,,34.805749,34.15697505,2.263624,,,13.8012875,,6.3337032,,2.6716536,1.4830959,,0,,5.244063,10.91475,6.3199664,0.7143708,6.9351876,5.7029665,
6,0,0,0,12.7958215,0,0,0,19.9348952,,3.1499424,10.181754,11.5118872,8.2825479,0,0,0,25.924129,281.9047165,10.3593908,9.34898085,4.867434,9.13798875,,,10.9982268,23.8830372,,,,2.2311146,,0,,8.802486,0,,,,,,,11.6201877,0,0,0,16.047526,6.0457738,17.95656555,30.3704588,42.205713,,,34.805749,34.15697505,2.263624,,,13.8012875,,6.3337032,,2.6716536,1.4830959,,0,,5.244063,10.91475,6.3199664,0.7143708,6.9351876,5.7029665,
7,0,0,0,12.7958215,0,0,0,19.9348952,,3.1499424,10.181754,11.5118872,8.2825479,0,0,0,25.924129,281.9047165,10.3593908,9.34898085,4.867434,9.13798875,,,11.208384,23.8830372,,,,2.2311146,,0,,8.802486,0,,,,,,,11.6201877,0,0,0,16.047526,6.0457738,17.95656555,30.3704588,42.205713,,,34.805749,34.15697505,2.263624,,,13.8012875,,6.3337032,,2.6716536,1.4830959,,0,,5.244063,10.91475,6.3199664,0.7143708,6.9351876,5.7029665,
8,0,0,0,12.7958215,0,0,0,19.9348952,,3.1499424,10.181754,11.5118872,8.2825479,0,0,0,25.924129,281.9047165,10.3593908,9.34898085,4.867434,9.13798875,,,11.208384,23.8830372,,,,2.2311146,,0,,8.802486,0,,,,,,,11.6201877,0,0,0,16.047526,6.0457738,17.95656555,30.3704588,42.205713,,,34.805749,34.15697505,2.263624,,,13.8012875,,6.3337032,,2.6716536,1.4830959,,0,,5.244063,10.91475,6.3199664,0.7143708,6.9351876,5.7029665,
9,0,0,0,12.85694025,0,0,0,19.9348952,,3.1499424,10.181754,11.5118872,8.2825479,0,0,0,25.924129,281.9047165,10.3593908,9.34898085,4.867434,9.13798875,,,11.208384,23.8830372,,,,2.2311146,,0,,8.802486,0,,,,,,,11.6201877,0,0,0,16.047526,6.0457738,17.95656555,30.3704588,42.205713,,,34.805749,34.15697505,2.263624,,,13.8012875,,6.3119628,,2.6716536,1.4830959,,0,,5.244063,10.91475,6.3199664,0.7143708,5.8674924,5.7029665,
10,0,0,0,12.85694025,0,0,0,19.9348952,,3.1499424,10.181754,11.5118872,8.2825479,0,0,0,25.924129,281.9047165,10.3593908,9.34898085,4.867434,9.13798875,,,11.208384,23.8830372,,,,2.2311146,,0,,8.802486,0,,,,,,,11.6201877,0,0,0,16.047526,6.0457738,17.95656555,30.3704588,42.205713,,,34.805749,34.15697505,2.263624,,,13.8012875,,6.3119628,,2.6716536,1.4830959,,0,,5.244063,10.91475,6.3199664,0.7143708,5.8674924,5.7029665,
