genconame,ANTA_CRF,ANTA_GF,ANTA_LF,ANTA_RF,AURY_CRF,AURY_GF,AURY_LF,AURY_RF,BRBCL,BSIUL,CHAMERA1,CHAMERA2,CHAMERA3,DADR_CRF,DADRI_GF,DADRI_LF,DADRI_RF,DADRI_T2,DHAULIGNGA,DULHASTI,FARAKKA,JHAJJAR,KGSU1AND2,KGSU3AND4,KAHLGAN1,KAHLGAN2,KISHANGANGA,KKNP,KKNPPU2,KOLDAM,KOTESHWR,KUDGI,MAPS,NAPP,NJPC,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,PARBATI2,PARBATI3,RAMPUR,RAPPB,RAPPC,RAPPD,RIHAND1,RIHAND2,RIHAND3,RSTPS1TO6,RSTOSU7,SALAL,SASAN,SEWA2,SIMHST1,SIMHST2,SNGRAULI,SINGRAULI_HYDRO,TALA,TALST2,TANAKPUR,TANDA2,TEHRI,TEHRIPSP,TelanganaSTPP,UNCHHAR1,UNCHHAR2,UNCHHAR3,UNCHAHAR4,URI,URI2,VALLURNTECL
1,0,0,0,6.0271002,0,0,0,9.3911598,,2.732532,5.888355,5.520108,4.0600725,0,0,2.6550458,8.9987128,77.1822579,5.1049658,6.426849,2.620772,35.81798,,,6.360541,13.812139,,,,0,,0,,0,21.3672745,,,,,,,0.98938125,4.9787925,0,0,7.1782095,2.39442995,0,16.5907588,27.8564902,,,9.739884,127.02949875,1.4712269,,,18.7042746,,3.984244,,1.539494,0,,0,,2.5523355,5.9202,3.6885849,0,7.402703,3.3829136,
2,0,0,0,6.0271002,0,0,0,9.3911598,,2.732532,5.888355,5.520108,4.0600725,0,0,2.6550458,8.9987128,77.1822579,5.1049658,6.426849,2.620772,35.81798,,,6.360541,13.812139,,,,0,,0,,0,21.3672745,,,,,,,0.98938125,4.9787925,0,0,7.1782095,2.39442995,0,16.5907588,27.8564902,,,9.739884,127.02949875,1.4712269,,,18.7042746,,3.984244,,1.539494,0,,0,,2.5523355,5.9202,3.6885849,0,7.402703,3.3829136,
3,0,0,0,6.0271002,0,0,0,9.3911598,,2.732532,5.888355,5.520108,4.0600725,0,0,2.6550458,8.9987128,77.1822579,5.1049658,6.426849,2.620772,30.50366,,,6.360541,13.812139,,,,0,,0,,0,21.3672745,,,,,,,0.98938125,4.9787925,0,0,7.1782095,2.39442995,0,16.5907588,27.8564902,,,9.739884,127.02949875,1.4712269,,,18.7042746,,3.984244,,1.539494,0,,0,,2.5523355,5.9202,3.6885849,0,7.402703,3.3829136,
4,0,0,0,6.0271002,0,0,0,9.3911598,,2.732532,5.888355,5.520108,4.0600725,0,0,2.6550458,8.9987128,77.1822579,5.1049658,6.426849,2.620772,29.08114,,,6.360541,13.812139,,,,0,,0,,0,21.3672745,,,,,,,0.98938125,4.9787925,0,0,7.1782095,2.39442995,0,16.5907588,27.8564902,,,9.739884,127.02949875,1.4712269,,,18.7042746,,3.984244,,1.539494,0,,0,,2.5523355,5.9202,3.6885849,0,6.785229,3.3829136,
5,0,0,0,6.0271002,0,0,0,9.3911598,,2.732532,5.888355,5.520108,4.0600725,0,0,2.6550458,8.9987128,77.1822579,5.1049658,6.426849,2.620772,35.81798,,,6.360541,13.812139,,,,0,,0,,0,21.3672745,,,,,,,0.98938125,4.9787925,0,0,7.1782095,2.39442995,0,16.5907588,27.8564902,,,9.739884,127.02949875,1.4712269,,,18.7042746,,3.984244,,1.539494,0,,0,,2.5523355,5.9202,3.6885849,0,6.785229,3.3829136,
6,0,0,0,6.0271002,0,0,0,9.3911598,,2.732532,5.888355,5.520108,4.0600725,0,0,2.6550458,8.9987128,77.1822579,5.1049658,6.426849,2.620772,35.81798,,,6.360541,13.812139,,,,0,,0,,0,21.3672745,,,,,,,0.98938125,4.9787925,0,0,7.1782095,2.39442995,0,16.5907588,27.8564902,,,9.739884,127.02949875,1.4712269,,,18.7042746,,3.984244,,1.539494,0,,0,,2.5523355,5.9202,3.6885849,0,6.785229,3.3829136,
7,0,0,0,6.0271002,0,0,0,9.3911598,,2.732532,5.888355,5.520108,4.0600725,0,0,2.6550458,8.9987128,77.1822579,5.1049658,6.426849,2.620772,35.81798,,,6.360541,13.812139,,,,0,,0,,0,21.3672745,,,,,,,0.98938125,4.9787925,0,0,7.1782095,2.39442995,0,16.5907588,27.8564902,,,9.739884,101.5391047,1.4712269,,,18.7042746,,4.077843,,1.539494,0,,0,,2.5523355,5.9202,3.6885849,0,6.785229,4.4571032,
8,0,0,0,6.0271002,0,0,0,9.3911598,,2.732532,5.888355,5.520108,4.0600725,0,0,2.6550458,8.9987128,77.1822579,5.1049658,6.426849,2.620772,35.81798,,,6.360541,13.812139,,,,0,,0,,0,21.3672745,,,,,,,0.98938125,4.9787925,0,0,7.1782095,2.39442995,0,16.5907588,27.8564902,,,9.739884,101.5391047,1.4712269,,,18.7042746,,4.077843,,1.539494,0,,0,,2.5523355,5.9202,3.6885849,0,6.785229,4.4571032,
9,0,0,0,6.0271002,0,0,0,9.3911598,,2.732532,5.888355,5.520108,4.0600725,0,0,2.6550458,8.9987128,90.2777579,5.1049658,6.426849,2.620772,35.81798,,,6.360541,13.812139,,,,0,,0,,0,21.3672745,,,,,,,0.98938125,4.9787925,0,0,7.1782095,2.39442995,0,16.5907588,27.8564902,,,9.739884,101.5391047,1.4712269,,,18.7042746,,4.038727,,1.539494,0,,0,,2.5523355,5.9202,3.6885849,0,6.785229,4.4571032,
10,0,0,0,6.0271002,0,0,0,9.3911598,,2.732532,5.888355,5.520108,4.0600725,0,0,2.6550458,8.9987128,90.2777579,5.1049658,6.426849,2.620772,35.81798,,,6.360541,13.812139,,,,0,,0,,0,21.3672745,,,,,,,0.98938125,4.9787925,0,0,7.1782095,2.39442995,0,16.5907588,27.8564902,,,9.739884,101.5391047,1.4712269,,,18.7042746,,4.038727,,1.539494,0,,0,,2.5523355,5.9202,3.6885849,0,6.785229,4.4571032,
