Timeslot,revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,KUDGI,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,SOLAPUR,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL,ASEJ2PL_BYPL,ASEJ2PL_TPDDL,CHANJUII,SECI_BRPL,SECI_BYPL,SECI_TPDDL,APSEPL_FTG
11,67IS2025/02/26,0.0000,0.0000,0.0000,0.0000,-0.2501,0.0000,0.0000,0.0000,137.4800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,47.1000,228.2600,0.0000,0.0000,270.0000,0.0000,0.0000,35.0600,71.1400,271.8100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,265.3200,0.0000,0.0000,11.2000,88.4400,114.1600,49.6200,402.5700,134.2800,13.3600,22.4100,3.9800,31.7200,142.4400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.5300,0.0000,0.0000,41.9900,0.0000,0.0000,0.0000,25.0000,0.0000,0.0000,0.0000,0.0000,0.5300,4.1300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6800,0.6200,17.0000,0.0000,0.0000,1.2000,0.9200,0.0000,0.0000,0.0000,19.9900,6.6700,6.6700,0.0000,0.0000,0.0000,0.0000,0.0000,6.3300,13.3400,13.3300,0.0000,0.0000,0.0000,0.0000,12.5000,26.2400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
12,67IS2025/02/26,0.0000,0.0000,0.0000,0.0000,-0.2501,0.0000,0.0000,0.0000,137.4800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,47.1000,228.2600,0.0000,0.0000,270.0000,0.0000,0.0000,35.0600,71.1400,271.8100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,265.3200,0.0000,0.0000,11.2000,88.4400,114.1600,49.6200,402.5700,134.2800,13.3600,22.4100,3.9800,31.7200,142.4400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.5300,0.0000,0.0000,41.9900,0.0000,0.0000,0.0000,25.0000,0.0000,0.0000,0.0000,0.0000,0.5300,4.1300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6800,0.6200,17.6000,0.0000,0.0000,1.2000,0.9200,0.0000,0.0000,0.0000,19.9900,6.6700,6.6700,0.0000,0.0000,0.0000,0.0000,0.0000,6.3300,13.3400,13.3300,0.0000,0.0000,0.0000,0.0000,12.5000,26.2400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
13,67IS2025/02/26,0.0000,0.0000,0.0000,0.0000,-0.2501,0.0000,0.0000,0.0000,137.4800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,47.1000,228.2600,0.0000,0.0000,270.0000,0.0000,0.0000,35.0600,71.1400,271.8100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,265.3200,0.0000,0.0000,14.9200,88.4400,114.1600,49.6200,402.5700,134.2800,13.3600,22.4100,7.3000,31.7200,142.4400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.5300,0.0000,0.0000,41.9900,0.0000,0.0000,0.0000,25.0000,0.0000,0.0000,0.0000,0.0000,0.5300,4.1300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6800,0.6200,18.2000,0.0000,0.0000,1.2000,0.9200,0.0000,0.0000,0.0000,19.9900,6.6700,6.6700,0.0000,0.0000,0.0000,0.0000,0.0000,6.3300,13.3400,13.3300,0.0000,0.0000,0.0000,0.0000,12.5000,26.2400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14,67IS2025/02/26,0.0000,0.0000,0.0000,0.0000,-0.2501,0.0000,0.0000,0.0000,137.4800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,47.1000,228.2600,0.0000,0.0000,270.0000,0.0000,0.0000,35.0600,71.1400,271.8100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,265.3200,0.0000,0.0000,14.9200,88.4400,114.1600,49.6200,402.5700,134.2800,13.3600,22.4100,7.9600,31.7200,142.4400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.5300,0.0000,0.0000,41.9900,0.0000,0.0000,0.0000,25.0000,0.0000,0.0000,0.0000,0.0000,0.5300,4.1300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6800,0.6200,18.8000,0.0000,0.0000,1.2000,0.9200,0.0000,0.0000,0.0000,19.9900,6.6700,6.6700,0.0000,0.0000,0.0000,0.0000,0.0000,6.3300,13.3400,13.3300,0.0000,0.0000,0.0000,0.0000,12.5000,26.2400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
15,67IS2025/02/26,0.0000,0.0000,0.0000,0.0000,-0.2501,0.0000,0.0000,0.0000,137.4800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,47.1000,228.2600,0.0000,0.0000,270.0000,0.0000,0.0000,35.0600,71.1400,271.8100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,265.3200,0.0000,0.0000,12.9100,88.4400,114.1600,59.7500,402.5700,134.2800,13.3600,22.4100,11.2900,31.7200,142.5600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.5300,0.0000,0.0000,41.9900,0.0000,0.0000,0.0000,25.0000,0.0000,0.0000,0.0000,0.0000,0.5300,4.1300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6800,0.6200,16.2000,0.0000,0.0000,1.2000,0.9200,0.0000,0.0000,0.0000,19.9900,6.6700,6.6700,0.0000,0.0000,0.0000,0.0000,0.0000,6.3300,13.3400,13.3300,0.0000,0.0000,0.0000,0.0000,12.5000,26.2400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
16,67IS2025/02/26,0.0000,0.0000,0.0000,0.0000,-0.2501,0.0000,0.0000,0.0000,137.4800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,47.1000,228.2600,0.0000,0.0000,270.0000,0.0000,0.0000,35.0600,71.1400,271.8100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,265.3200,0.0000,0.0000,12.9100,88.4400,114.1600,59.7500,402.5700,134.2800,13.3600,22.4100,11.2900,31.7200,142.5600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.5300,0.0000,0.0000,41.9900,0.0000,0.0000,0.0000,25.0000,0.0000,0.0000,0.0000,0.0000,0.5300,4.1300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6800,0.6200,16.2000,0.0000,0.0000,1.2000,0.9200,0.0000,0.0000,0.0000,19.9900,6.6700,6.6700,0.0000,0.0000,0.0000,0.0000,0.0000,6.3300,13.3400,13.3300,0.0000,0.0000,0.0000,0.0000,12.5000,26.2400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
17,67IS2025/02/26,0.0000,0.0000,0.0000,0.0000,-0.2501,0.0000,0.0000,0.0000,137.4800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,47.1000,228.2600,0.0000,0.0000,270.0000,0.0000,0.0000,35.0600,71.1400,271.8100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,265.3200,0.0000,0.0000,14.8900,88.4400,114.1600,59.7500,402.5700,134.2800,13.3600,22.4100,14.6000,31.7200,142.5600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.5300,0.0000,0.0000,41.9900,0.0000,0.0000,0.0000,25.0000,0.0000,0.0000,0.0000,0.0000,0.5300,4.1300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6800,0.6200,23.0100,0.0000,0.0000,1.2000,0.9200,0.0000,0.0000,0.0000,19.9900,6.6700,6.6700,0.0000,0.0000,0.0000,0.0000,0.0000,6.3300,13.3400,13.3300,0.0000,0.0000,0.0000,0.0000,12.5000,26.2400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
18,67IS2025/02/26,0.0000,0.0000,0.0000,0.0000,-0.2501,0.0000,0.0000,0.0000,177.5300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,68.8100,228.2600,20.0300,0.0000,270.0000,0.0000,0.0000,35.0600,100.1500,271.8100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,265.3200,0.0000,0.0000,16.0300,88.4400,114.1600,59.7500,402.5700,134.2800,13.4100,27.1500,14.6000,43.7700,142.5600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.5300,0.0000,0.0000,41.9900,0.0000,0.0000,0.0000,25.0000,0.0000,0.0000,0.0000,0.0000,0.5300,4.1300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6800,0.6200,23.4100,0.0000,0.0000,1.2000,0.9200,0.0000,0.0000,0.0000,19.9900,6.6700,6.6700,0.0000,0.0000,0.0000,0.0000,0.0000,6.3300,13.3400,13.3300,0.0000,0.0000,0.0000,0.0000,12.5000,26.7400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
19,67IS2025/02/26,0.0000,0.0000,0.0000,0.0000,-0.2501,0.0000,0.0000,0.0000,177.5300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,68.8100,228.2600,20.0300,0.0000,270.0000,0.0000,0.0000,35.0600,100.1500,271.8100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,265.3200,0.0000,0.0000,16.0300,88.4400,114.1600,59.7500,402.5700,134.2800,13.4100,27.1500,16.7800,43.7700,142.5600,0.0000,0.0000,0.0000,0.0000,0.0000,11.9900,8.5300,0.0000,0.0000,41.9900,0.0000,0.0000,0.0000,25.0000,0.0000,0.0000,0.0000,0.0000,0.5300,4.1300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6800,0.6200,23.8100,0.0000,0.0000,1.2000,0.9200,0.0000,0.0000,0.0000,19.9900,6.6700,6.6700,0.0000,0.0000,0.0000,0.0000,0.0000,6.3300,13.3400,13.3300,0.0000,0.0000,0.0000,0.0000,12.5000,26.7400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20,67IS2025/02/26,0.0000,0.0000,0.0000,0.0000,-0.2501,0.0000,0.0000,0.0000,177.5300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,68.8100,228.2600,20.0300,0.0000,270.0000,0.0000,0.0000,35.0600,100.1500,271.8100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,302.4900,0.0000,0.0000,16.0300,88.4400,114.1600,59.7500,402.5700,134.2800,13.4100,27.1500,17.9200,43.7700,142.5600,0.0000,0.0000,0.0000,0.0000,0.0000,11.9900,8.5300,0.0000,0.0000,41.9900,0.0000,0.0000,0.0000,25.0000,0.0000,0.0000,0.0000,0.0000,0.5300,4.1300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6800,0.6200,24.0100,0.0000,0.0000,1.2000,0.9200,0.0000,0.0000,0.0000,19.9900,6.6700,6.6700,0.0000,0.0000,0.0000,0.0000,0.0000,6.3300,13.3400,13.3300,0.0000,0.0000,0.0000,0.0000,12.5000,26.7400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
