genconame,ANTA_CRF,ANTA_GF,ANTA_LF,ANTA_RF,AURY_CRF,AURY_GF,AURY_LF,AURY_RF,BRBCL,BSIUL,CHAMERA1,CHAMERA2,CHAMERA3,DADR_CRF,DADRI_GF,DADRI_LF,DADRI_RF,DADRI_T2,DHAULIGNGA,DULHASTI,FARAKKA,JHAJJAR,KGSU1AND2,KGSU3AND4,KAHLGAN1,KAHLGAN2,KISHANGANGA,KKNP,KKNPPU2,KOLDAM,KOTESHWR,KUDGI,MAPS,NAPP,NJPC,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,PARBATI3,RAMPUR,RAPPB,RAPPC,RIHAND1,RIHAND2,RIHAND3,RSTPS1TO6,RSTOSU7,SALAL,SASAN,SEWA2,SIMHST1,SIMHST2,SNGRAULI,SINGRAULI_HYDRO,TALA,TALST2,TANAKPUR,TANDA2,TEHRI,TelanganaSTPP,UNCHHAR1,UNCHHAR2,UNCHHAR3,UNCHAHAR4,URI,URI2,VALLURNTECL
1,0,0,0,7.5646142,0,0,0,9.4561896,,0,0,0,0,0,0,3.9772018,11.651497,5.1474599,0,2.7808352,3.509792,318.7324305,,,5.6848506,25.024142,,,,0,,0,,7.3891246,0,,,,,,,0,0,0,8.993842,15.52408,20.037875,0,,,0,9.491625,0,,,21.2544904,,0,,0.9719424,0,,,1.7329598,7.1528886,4.4530486,0,0.1873014,0.7272694,
2,0,0,0,7.5646142,0,0,0,9.4561896,,0,0,0,0,0,0,3.9772018,11.651497,5.1474599,0,2.7808352,3.509792,318.7324305,,,5.6848506,25.024142,,,,0,,0,,7.3891246,0,,,,,,,0,0,0,8.993842,15.52408,20.037875,0,,,0,9.87129,0,,,21.2544904,,0,,0.9719424,0,,,1.7329598,7.1528886,4.4530486,0,0.1873014,0.7272694,
3,0,0,0,7.5646142,0,0,0,9.4561896,,0,0,0,0,0,0,3.9772018,11.651497,5.1474599,0,2.7808352,3.509792,318.7324305,,,5.6848506,25.024142,,,,0,,0,,7.3891246,0,,,,,,,0,0,0,8.993842,15.52408,20.037875,0,,,0,10.250955,0,,,21.2544904,,0,,0.9719424,0,,,1.7329598,7.1528886,4.4530486,0,0.1873014,0.7272694,
4,0,0,0,7.5646142,0,0,0,9.4561896,,0,0,0,0,0,0,3.9772018,11.651497,5.1474599,0,2.7808352,3.509792,318.7324305,,,5.6848506,25.024142,,,,0,,0,,7.3891246,0,,,,,,,0,0,0,8.993842,15.52408,20.037875,0,,,0,10.63062,0,,,21.2544904,,0,,0.9719424,0,,,1.7329598,7.1528886,4.4530486,0,0.1873014,0.7272694,
5,0,0,0,7.5646142,0,0,0,9.4561896,,0,0,0,0,0,0,3.9772018,11.651497,5.1474599,0,2.7808352,3.509792,318.7324305,,,5.6848506,25.024142,,,,0,,0,,7.3891246,0,,,,,,,0,0,0,8.993842,15.52408,20.037875,0,,,0,11.010285,0,,,21.2544904,,0,,0.9719424,0,,,1.7329598,7.1528886,4.4530486,0,0.1873014,0.7272694,
6,0,0,0,7.5646142,0,0,0,9.4561896,,0,0,0,0,0,0,3.9772018,11.651497,5.1474599,0,2.7808352,3.509792,318.7324305,,,5.6848506,25.024142,,,,0,,0,,7.3891246,0,,,,,,,0,0,0,8.993842,15.52408,20.037875,0,,,0,11.38995,0,,,21.2544904,,0,,0.9719424,0,,,1.7329598,7.1528886,4.4530486,0,0.1873014,0.7272694,
7,0,0,0,7.5646142,0,0,0,9.4561896,,0,0,0,0,0,0,3.9772018,11.651497,5.1474599,0,2.7808352,3.509792,318.7324305,,,5.6848506,25.024142,,,,0,,0,,7.3891246,0,,,,,,,0,0,0,8.993842,15.52408,20.037875,0,,,0,11.769615,0,,,21.2544904,,0,,0.9719424,0,,,1.7329598,7.1528886,4.4530486,0,0.1873014,0.7272694,
8,0,0,0,7.5646142,0,0,0,9.4561896,,0,0,0,0,0,0,3.9772018,11.651497,5.1474599,0,2.7808352,3.509792,318.7324305,,,5.6848506,25.024142,,,,0,,0,,7.3891246,0,,,,,,,0,0,0,8.993842,15.52408,20.037875,0,,,0,12.14928,0,,,21.2544904,,0,,0.9719424,0,,,1.7329598,7.1528886,4.4530486,0,0.1873014,0.7272694,
9,0,0,0,7.5646142,0,0,0,9.4561896,,0,0,0,0,0,0,3.9772018,11.651497,5.1474599,0,2.7808352,3.509792,318.7324305,,,5.6848506,25.024142,,,,0,,0,,7.3891246,0,,,,,,,0,0,0,8.993842,15.52408,20.037875,0,,,0,12.528945,0,,,21.2544904,,0,,0,0,,,1.7329598,7.1528886,4.4530486,0,0.1873014,0.7272694,
10,0,0,0,7.5646142,0,0,0,9.4561896,,0,0,0,0,0,0,3.9772018,11.651497,5.1474599,0,2.7808352,3.509792,318.7324305,,,5.6848506,25.024142,,,,0,,0,,7.3891246,0,,,,,,,0,0,0,8.993842,15.52408,20.037875,0,,,0,12.90861,0,,,21.2544904,,0,,0,0,,,1.7329598,7.1528886,4.4530486,0,0.1873014,0.7272694,
11,0,0,0,7.5646142,0,0,0,9.4561896,,0,0,0,0,0,0,3.9772018,11.651497,5.1474599,0,2.7808352,3.509792,318.7324305,,,5.6848506,25.024142,,,,0,,0,,7.3891246,0,,,,,,,0,0,0,8.993842,15.52408,20.037875,0,,,0,13.288275,0,,,21.2544904,,0,,0,0,,,1.7329598,7.1528886,4.4530486,0,0.1873014,0.7272694,
