timeslot,revisionno,discomcode,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,KUDGI,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,SOLAPUR,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL,ASEJ2PL_BYPL,ASEJ2PL_TPDDL,CHANJUII,SECI_BRPL,SECI_BYPL,SECI_TPDDL,APSEPL_FTG,PARBATI2,KHURJA,GHATAMPUR,RAPPD,TEHRIPSP,TEHRIPSP_P
1,61EnBRPL2025/08/03,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,61.1150,0.0000,31.5628,82.0410,0.0000,0.0000,0.0000,0.0000,39.6158,16.6145,77.9277,0.0000,93.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,512.5540,0.0000,0.0000,7.6333,66.7494,55.2190,76.7377,62.1036,25.1046,9.3497,20.0000,11.9104,19.9968,43.4237,0.0000,23.1592,35.9483,46.8353,4.0566,46.6864,20.2481,8.1338,0.0000,16.1753,0.0000,0.0000,2.6824,29.1773,9.1661,0.0000,0.0000,0.0000,23.2732,16.5958,18.5123,20.9307,15.0592,18.8353,25.5634,29.0269,0.0000,5.7360,0.0000,2.0000,0.0000,0.0000,297.2915,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.5000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,12.0000,35.3800,0.0000,1.4730,3.2754,0.0000,6.1884,4.7561,100.0000,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,10.5638,4.1648,2.0189,10.7493,112.2612,263.5776
2,61EnBRPL2025/08/03,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,61.1150,0.0000,31.5628,82.0410,0.0000,0.0000,0.0000,0.0000,39.6158,16.6145,77.9277,0.0000,93.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,512.5540,0.0000,0.0000,7.6333,66.7494,55.2190,76.7377,62.1036,25.1046,9.3497,20.0000,11.9104,19.9968,43.4237,0.0000,23.1592,35.9483,46.8353,4.0566,46.6864,20.2481,8.1338,0.0000,16.1753,0.0000,0.0000,2.6824,29.1773,9.1661,0.0000,0.0000,0.0000,23.2732,16.5958,18.5123,20.9307,15.0592,18.8353,25.5634,29.0269,0.0000,5.7360,0.0000,2.0000,0.0000,0.0000,297.2915,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.0100,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,11.6700,35.1800,0.0000,1.4730,3.2754,0.0000,6.1884,4.7561,100.0000,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,10.5638,4.1648,2.4424,10.7493,56.1306,263.5776
3,61EnBRPL2025/08/03,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,61.1150,0.0000,31.5628,82.0410,0.0000,0.0000,0.0000,0.0000,39.6158,16.6145,77.9277,0.0000,93.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,512.5540,0.0000,0.0000,7.6333,66.7494,55.2190,76.7377,62.1036,25.1046,9.3497,20.0000,11.9104,19.9968,43.4237,0.0000,23.1592,35.9483,46.8353,4.0566,46.6864,20.2481,8.1338,0.0000,16.1753,0.0000,0.0000,2.6824,29.1773,9.1661,0.0000,0.0000,0.0000,20.3657,13.8239,18.5123,20.9307,15.0592,18.8353,25.5634,29.0269,0.0000,5.7360,0.0000,2.0000,0.0000,0.0000,297.2915,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,39.0000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,11.6700,35.4200,0.0000,1.4730,3.2754,0.0000,6.1884,4.7561,100.0000,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,10.5638,4.1648,2.8660,10.7493,0.0000,263.5776
4,61EnBRPL2025/08/03,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,61.1150,0.0000,31.5628,82.0410,0.0000,0.0000,0.0000,0.0000,39.6158,16.6145,77.9277,0.0000,93.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,512.5540,0.0000,0.0000,7.6333,66.7494,55.2190,76.7377,62.1036,25.1046,9.5347,20.0000,11.9016,19.9968,43.4237,0.0000,23.1592,35.9483,46.8353,4.0566,46.6864,20.2481,8.1338,0.0000,16.1753,0.0000,0.0000,2.6824,29.1773,9.1661,0.0000,0.0000,0.0000,20.3657,13.8239,18.5123,20.9307,15.0592,18.8353,25.5634,29.0269,0.0000,5.7360,0.0000,2.0000,0.0000,0.0000,297.2915,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,38.5100,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,11.3300,35.9300,0.0000,1.4730,3.2754,0.0000,6.1884,4.7561,100.0000,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,10.5638,4.1648,2.8848,10.7493,0.0000,263.5776
5,61EnBRPL2025/08/03,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,61.1150,0.0000,31.5628,82.0410,0.0000,0.0000,0.0000,0.0000,39.6158,16.6145,77.9277,0.0000,93.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,512.5540,0.0000,0.0000,7.6333,66.7494,55.2190,76.7377,62.1036,25.1046,9.5347,19.4393,11.9765,19.9968,43.4237,0.0000,23.2704,35.9483,46.8353,4.0566,46.6864,13.6474,8.1338,0.0000,16.1753,0.0000,0.0000,2.6824,29.1773,9.1661,0.0000,0.0000,0.0000,20.3657,16.5958,18.5123,20.9307,15.0592,18.8353,25.5634,29.0269,0.0000,5.7360,0.0000,2.0000,0.0000,0.0000,297.2915,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,39.4900,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,11.3300,36.7300,0.0000,1.4730,3.2754,0.0000,6.1884,4.7561,100.0000,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,10.5638,4.1648,2.8848,10.7493,0.0000,263.5776
6,61EnBRPL2025/08/03,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,61.1150,0.0000,31.5628,82.0410,0.0000,0.0000,0.0000,0.0000,39.6158,16.6145,77.9277,0.0000,93.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,512.5540,0.0000,0.0000,7.6333,66.7494,55.2190,76.7377,62.1036,25.1046,9.5347,19.8450,12.2058,19.9968,43.4237,0.0000,23.2704,35.9483,46.8353,4.0566,46.6864,13.5010,8.1338,0.0000,16.1753,0.0000,0.0000,2.6824,29.1773,9.1661,0.0000,0.0000,0.0000,20.3657,16.5958,18.5123,20.9307,15.0592,18.8353,25.5634,29.0269,0.0000,5.7360,0.0000,2.0000,0.0000,0.0000,297.2915,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.5000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,12.0000,36.7900,0.0000,1.4730,3.2754,0.0000,6.1884,4.7561,100.0000,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,10.5638,4.1648,2.8848,10.7493,0.0000,263.5776
7,61EnBRPL2025/08/03,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,61.1150,0.0000,31.5628,82.0410,0.0000,0.0000,0.0000,0.0000,39.6158,16.6145,77.9277,0.0000,93.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,512.5540,0.0000,0.0000,7.6333,66.7494,55.2190,76.7377,62.1036,25.1046,9.5347,19.8450,12.2058,19.9968,43.4237,0.0000,23.2704,35.9483,46.8353,4.0566,46.6864,13.5010,8.1338,0.0000,16.1753,0.0000,0.0000,2.6824,29.1773,9.1661,0.0000,0.0000,0.0000,20.3657,13.8239,18.5123,20.9307,15.0592,18.8353,25.5634,27.7046,0.0000,5.7360,0.0000,2.0000,0.0000,0.0000,297.2915,0.0000,0.0000,0.0000,8.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,41.5100,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,12.6700,36.4500,0.0000,1.4730,3.2754,0.0000,6.1884,4.7561,100.0000,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,10.5638,4.1648,2.8848,10.7493,0.0000,263.5776
8,61EnBRPL2025/08/03,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,61.1150,0.0000,31.5628,82.0410,0.0000,0.0000,0.0000,0.0000,39.6158,16.6145,77.9277,0.0000,93.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,512.5540,0.0000,0.0000,7.6333,66.7494,55.2190,76.7377,62.1036,25.1046,9.5347,19.8450,12.2058,19.9968,43.4237,0.0000,23.2704,35.9483,46.8353,4.0566,46.6864,13.5010,8.1338,0.0000,16.1753,0.0000,0.0000,2.6824,29.1773,9.1661,0.0000,0.0000,0.0000,20.3657,13.8239,18.5123,20.9307,15.0592,18.8353,25.5634,27.7046,0.0000,5.7360,0.0000,2.0000,0.0000,0.0000,297.2915,0.0000,0.0000,0.0000,8.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,42.4900,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,13.3300,36.0600,0.0000,1.4730,3.2754,0.0000,6.1884,4.7561,100.0000,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,10.5638,4.1648,2.8848,10.7493,0.0000,263.5776
9,61EnBRPL2025/08/03,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,61.1150,0.0000,31.5628,82.0410,0.0000,0.0000,0.0000,0.0000,39.6158,16.6145,77.9277,0.0000,93.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,512.5540,0.0000,0.0000,7.6333,66.7494,55.2190,76.7377,62.1036,25.1046,9.5347,19.8450,12.2058,19.9968,43.4237,0.0000,23.3815,35.9483,46.8353,4.0566,46.6864,13.5010,8.1338,0.0000,16.1753,0.0000,0.0000,2.6824,29.1773,9.1661,0.0000,0.0000,0.0000,20.3657,16.5958,18.5123,20.9307,15.0592,18.8353,25.5634,27.7046,0.0000,5.7360,0.0000,1.5153,0.0000,0.0000,297.2915,0.0000,0.0000,0.0000,8.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,43.0100,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,13.3300,35.7400,0.0000,2.6965,3.2754,0.0000,6.1884,4.7561,100.0000,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,10.5638,4.1648,2.8848,10.7493,0.0000,263.5776
10,61EnBRPL2025/08/03,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,61.1150,0.0000,31.5628,82.0410,0.0000,0.0000,0.0000,0.0000,39.6158,16.6145,77.9277,0.0000,93.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,512.5540,0.0000,0.0000,7.6333,66.7494,55.2190,76.7377,62.1036,25.1046,9.5347,19.8450,12.2058,19.9968,43.4237,0.0000,23.3815,35.9483,46.8353,4.0566,46.6864,13.5010,8.1338,0.0000,16.1753,0.0000,0.0000,2.6824,29.1773,9.1661,0.0000,0.0000,0.0000,20.3657,16.5958,18.5123,20.9307,15.0592,18.8353,25.5634,27.7046,0.0000,5.7360,0.0000,2.0000,0.0000,0.0000,297.2915,0.0000,0.0000,0.0000,8.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,43.9900,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,13.0000,38.2800,0.0000,1.4730,3.2754,0.0000,6.1884,4.7561,100.0000,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,10.5638,4.1648,2.8848,10.7493,0.0000,263.5776
