Timeslot,Revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,KUDGI,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,SOLAPUR,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL,ASEJ2PL_BYPL,ASEJ2PL_TPDDL,CHANJUII,SECI_BRPL,SECI_BYPL,SECI_TPDDL,APSEPL_FTG
23:45-24:00,71DC2025/01/20,0,130,0,0,0,0,0,90,53.65,0,45,0,0,0,0,0,30.8,308.57,0,0,320,0,0,0,4.09,0,0,0,0,0,0,0,318.9,0,0,7.47,3.62,4.67,4.88999999999999,10.6,4.94999999999999,4.29,19.91,12.04,1.31,5.83000000000001,0,45.05,56.04,69.05,0,0,0.350000000000001,0,0,1.74,0,0,0,2.11,0,0,0,23.57,0.0899999999999999,0.18,0,0,0,0,0.65,0,0.0599999999999998,0,0,0,0,0,1000,0,0,200,0,0,200,0,0,0,0,0,0,0,0,300,300,100,200,0,0,0,0,0,0,0,16.68,0,0,300,300,200,200,18.98,100,100,100,200
23:30-23:45,71DC2025/01/20,0,130,0,0,0,0,0,90,53.65,0,45,0,0,0,0,0,30.8,308.57,0,0,320,0,0,0,4.09,0,0,0,0,0,0,0,318.9,0,0,7.47,3.62,4.67,4.88999999999999,10.6,4.94999999999999,4.29,19.91,12.04,1.31,5.83000000000001,0,45.05,56.04,69.05,0,0,0.350000000000001,0,0,1.74,0,0,0,2.11,0,0,0,23.57,0.0899999999999999,0.18,0,0,0,0,0.65,0,0.0599999999999998,0,0,0,0,0,1000,0,0,200,0,0,200,0,0,0,0,0,0,0,0,300,300,100,200,0,0,0,0,0,0,0,16.68,0,0,300,300,200,200,18.98,100,100,100,200
23:15-23:30,71DC2025/01/20,0,130,0,0,0,0,0,90,53.65,0,45,0,0,0,0,0,30.8,308.57,0,0,320,0,0,0,4.09,0,0,0,0,0,0,0,318.9,0,0,7.47,3.62,4.67,4.88999999999999,10.6,4.94999999999999,3.7,15.32,9.42,1.31,5.83000000000001,0,45.05,56.04,69.05,0,0,0.350000000000001,0,0,1.74,0,0,0,2.11,0,0,0,23.57,0.0899999999999999,0.18,0,0,0,0,0.65,0,0.0599999999999998,0,0,0,0,0,1000,0,0,200,0,0,200,0,0,0,0,0,0,0,0,300,300,100,200,0,0,0,0,0,0,0,16.68,0,0,300,300,200,200,18.98,100,100,100,200
23:00-23:15,71DC2025/01/20,0,130,0,0,0,0,0,90,53.65,0,45,0,0,0,0,0,30.8,308.57,0,0,320,0,0,0,4.09,0,0,0,0,0,0,0,318.9,0,0,7.47,3.62,4.67,4.88999999999999,10.6,4.94999999999999,3.7,15.32,9.42,1.31,5.83000000000001,0,44.83,56.04,69.05,0,0,0.350000000000001,0,0,1.74,0,0,0,2.11,0,0,0,23.57,0.0899999999999999,0.18,0,0,0,0,0.65,0,0.0599999999999998,0,0,0,0,0,1000,0,0,200,0,0,200,0,0,0,0,0,0,0,0,300,300,100,200,0,0,0,0,0,0,0,16.68,0,0,300,300,200,200,18.98,100,100,100,200
22:45-23:00,71DC2025/01/20,0,130,0,0,0,0,0,90,35.42,0,46,0,0,0,0,0,27.2,308.57,0,0,320,0,0,0,4.09,0,0,0,0,0,0,0,318.9,0,0,4.7,3.62,4.67,4.88999999999999,10.6,4.94999999999999,2.33,9.69,5.93,1.31,5.83000000000001,0,44.83,56.04,69.05,0,0,0.350000000000001,0,0,1.74,0,0,0,2.11,0,0,0,23.57,0.0899999999999999,0.18,0,0,0,0,0.65,0,0.0599999999999998,0,0,0,0,0,1000,0,0,200,0,0,200,0,0,0,0,0,0,0,0,300,300,100,200,0,0,0,0,0,0,0,16.68,0,0,300,300,200,200,18.98,100,100,100,200
22:30-22:45,71DC2025/01/20,0,130,0,0,0,0,0,90,35.42,0,46,0,0,0,0,0,27.2,308.57,0,0,320,0,0,0,4.09,0,0,0,0,0,0,0,318.9,0,0,4.7,3.62,4.67,4.88999999999999,10.6,4.94999999999999,2.33,9.69,5.93,1.31,5.83000000000001,0,44.83,56.04,69.05,0,0,0.350000000000001,0,0,1.74,0,0,0,2.11,0,0,0,23.57,0.0899999999999999,0.18,0,0,0,0,0.65,0,0.0599999999999998,0,0,0,0,0,1000,0,0,200,0,0,200,0,0,0,0,0,0,0,0,300,300,100,200,0,0,0,0,0,0,0,16.68,0,0,300,300,200,200,18.98,100,100,100,200
22:15-22:30,71DC2025/01/20,0,130,0,0,0,0,0,90,35.42,0,46,0,0,0,0,0,27.2,308.57,0,0,320,0,0,0,4.09,0,0,0,0,0,0,0,318.9,0,0,4.7,3.62,4.67,4.88999999999999,10.6,4.94999999999999,2.33,9.69,5.93,1.31,5.83000000000001,0,44.83,56.04,69.05,0,0,0.350000000000001,0,0,1.74,0,0,0,2.11,0,0,0,23.57,0.17,0.18,0,0,0,0,0.65,0,0.369999999999999,0,0,0,0,0,1000,0,0,200,0,0,200,0,0,0,0,0,0,0,0,300,300,100,200,0,0,0,0,0,0,0,16.68,0,0,300,300,200,200,18.98,100,100,100,200
22:00-22:15,71DC2025/01/20,0,130,0,0,0,0,0,90,35.42,0,46,0,0,0,0,0,27.2,308.57,0,0,320,0,0,0,4.09,0,0,0,0,0,0,0,318.9,0,0,4.7,3.62,4.67,4.88999999999999,10.6,4.94999999999999,2.33,9.69,5.93,1.31,5.83000000000001,0,44.63,56.04,69.05,0,0,0.350000000000001,0,0,1.74,0,0,0,2.11,0,0,0,23.57,0.17,0.18,0,0,0.380000000000001,0,0.65,0,1.64,0,0,0,0,0,1000,0,0,200,0,0,200,0,0,0,0,0,0,0,0,300,300,100,200,0,0,0,0,0,0,0,16.68,0,0,300,300,200,200,18.98,100,100,100,200
21:45-22:00,71DC2025/01/20,0,130,0,0,0,0,0,90,35.42,0,46,0,0,0,0,0,27.2,221.79,0,0,320,0,0,0,4.09,0,0,0,0,0,0,0,318.9,0,0,4.7,3.62,4.67,4.88999999999999,10.6,4.94999999999999,2.33,9.69,5.93,1.31,5.83000000000001,0,44.41,56.04,69.05,0,0,0.350000000000001,0,0,1.74,0,0,0,2.11,0,0,0,23.57,0.52,0.18,0,0,0.380000000000001,0,0.65,0,1.64,0.02,0,0,0,0,1000,0,0,200,0,0,200,0,0,0,0,0,0,0,0,300,300,100,200,0,0,0,0,0,0,0,16.68,0,0,300,300,200,200,18.7,100,100,100,200
21:30-21:45,71DC2025/01/20,0,130,0,0,0,0,0,90,35.42,0,46,0,0,0,0,0,27.2,221.79,0,0,320,0,0,0,4.09,0,0,0,0,0,0,0,318.9,0,0,4.7,3.62,4.67,4.88999999999999,10.6,4.94999999999999,2.33,9.69,5.93,1.31,5.83000000000001,0,44.41,56.04,69.05,0,0,0.350000000000001,0,0,1.74,0,0,0,2.11,0,0,0,23.57,0.52,0.18,0,0.52,0.380000000000001,0,0.65,0,1.64,0.02,0,0,0,0,1000,0,0,200,0,0,200,0,0,0,0,0,0,0,0,300,300,100,200,0,0,0,0,0,0,0,16.68,0,0,300,300,200,200,18.7,100,100,100,200
