timeslot,revisionno,discomcode,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,KUDGI,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,SOLAPUR,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL,ASEJ2PL_BYPL,ASEJ2PL_TPDDL
11,66EnNDPL2023/10/31,NDPL,0.0000,0.0000,0.0000,0.0000,8.9010,0.0000,0.0000,0.0000,70.6266,0.0000,12.4614,51.0920,0.0000,0.0000,12.5320,0.0000,23.5254,578.4950,0.0000,0.0000,69.6064,0.0000,0.0000,71.9300,0.0000,110.2200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.6794,0.0000,0.0000,6.3600,28.2256,17.3956,0.0000,63.6809,31.7538,3.0649,13.0053,8.0965,13.8735,30.1707,0.0000,0.0000,6.8294,10.0876,0.0000,0.0000,2.7213,0.0000,0.0000,6.1605,0.0000,0.0000,0.0000,8.0596,0.5400,12.8856,12.1616,14.2907,3.1171,2.8901,0.0000,0.0000,0.0000,0.0000,5.0561,0.0000,0.0000,1.5708,2.0003,0.0000,0.0000,0.0000,266.4620,0.0000,0.5900,2.2500,0.0000,0.0000,200.0000,2.7500,2.2300,0.0000,1.6659,1.8500,0.0000,0.0000,9.5900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.4021,0.0000,0.0000,0.0000,0.0000,200.0000
12,66EnNDPL2023/10/31,NDPL,0.0000,0.0000,0.0000,0.0000,8.9010,0.0000,0.0000,0.0000,70.6266,0.0000,12.4614,51.0920,0.0000,0.0000,12.5320,0.0000,23.5254,578.4950,0.0000,0.0000,69.6064,0.0000,0.0000,71.9300,0.0000,110.2200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.6794,0.0000,0.0000,6.3600,28.2256,17.3956,0.0000,63.6809,31.7538,3.0649,13.0053,8.0965,13.8735,30.1707,0.0000,0.0000,6.8294,10.0876,0.0000,0.0000,2.7213,0.0000,0.0000,6.1605,0.0000,0.0000,0.0000,8.0596,0.5400,12.8856,12.1616,14.2907,3.1171,2.8901,0.0000,0.0000,0.0000,0.0000,5.0561,0.0000,0.0000,1.5708,2.0003,0.0000,0.0000,0.0000,266.4620,0.0000,0.5900,2.2500,0.0000,0.0000,200.0000,2.7500,2.2300,0.0000,1.6659,1.8500,0.0000,0.0000,9.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.4021,0.0000,0.0000,0.0000,0.0000,200.0000
13,66EnNDPL2023/10/31,NDPL,0.0000,0.0000,0.0000,0.0000,8.9010,0.0000,0.0000,0.0000,70.6266,0.0000,12.4614,51.0920,0.0000,0.0000,12.5320,0.0000,23.5254,578.4950,0.0000,0.0000,69.6064,0.0000,0.0000,71.9300,0.0000,110.2200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.6794,0.0000,0.0000,6.3600,28.2256,17.3956,0.0000,63.6809,31.7538,3.0649,13.0053,8.0965,13.8735,30.1707,0.0000,0.0000,6.8294,10.0876,0.0000,0.0000,2.7213,0.0000,0.0000,6.1605,0.0000,0.0000,0.0000,8.0596,0.5400,12.8856,12.1616,14.2907,3.1171,2.8901,0.0000,0.0000,0.0000,0.0000,5.0561,0.0000,0.0000,1.5708,0.3375,0.0000,0.0000,0.0000,266.4620,0.0000,0.5900,2.1800,0.0000,0.0000,200.0000,2.7500,2.2300,0.0000,1.6659,1.8500,0.0000,0.0000,9.2800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.4021,0.0000,0.0000,0.0000,0.0000,200.0000
14,66EnNDPL2023/10/31,NDPL,0.0000,0.0000,0.0000,0.0000,8.9010,0.0000,0.0000,0.0000,70.6266,0.0000,12.4614,51.0920,0.0000,0.0000,12.5320,0.0000,23.5254,578.4950,0.0000,0.0000,69.6064,0.0000,0.0000,71.9300,0.0000,110.2200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.6794,0.0000,0.0000,6.3600,28.2256,17.3956,0.0000,63.6809,31.7538,3.0649,13.0053,8.0965,13.8735,30.1707,0.0000,0.0000,6.8294,10.0876,0.0000,0.0000,2.7213,0.0000,0.0000,6.1605,0.0000,0.0000,0.0000,8.0596,0.5400,12.8856,12.1616,14.2907,3.1171,2.8901,0.0000,0.0000,0.0000,0.0000,5.0561,0.0000,0.0000,1.5708,0.3375,0.0000,0.0000,0.0000,266.4620,0.0000,0.5900,2.1800,0.0000,0.0000,200.0000,2.7500,2.2300,0.0000,1.6659,1.8500,0.0000,0.0000,9.2600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.4021,0.0000,0.0000,0.0000,0.0000,200.0000
15,66EnNDPL2023/10/31,NDPL,0.0000,0.0000,0.0000,0.0000,8.9010,0.0000,0.0000,0.0000,70.6266,0.0000,12.4614,51.0920,0.0000,0.0000,12.5320,0.0000,23.5254,578.4950,0.0000,0.0000,69.6064,0.0000,0.0000,71.9300,0.0000,110.2200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.6794,0.0000,0.0000,6.3600,28.2256,17.3956,0.0000,63.6809,31.7538,3.0649,13.0053,8.0965,13.8735,30.1707,0.0000,0.0000,6.8294,10.0876,0.0000,0.0000,2.7213,0.0000,0.0000,6.1605,0.0000,0.0000,0.0000,8.0596,0.5400,12.8856,12.1616,14.2907,3.1171,2.8901,0.0000,0.0000,0.0000,0.0000,5.0561,0.0000,0.0000,1.5708,0.3375,0.0000,0.0000,0.0000,266.4620,0.0000,0.5900,2.1800,0.0000,0.0000,200.0000,2.7500,2.2300,0.0000,1.6659,1.8500,0.0000,0.0000,9.2400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.4021,0.0000,0.0000,0.0000,0.0000,200.0000
16,66EnNDPL2023/10/31,NDPL,0.0000,0.0000,0.0000,0.0000,8.9010,0.0000,0.0000,0.0000,70.6266,0.0000,12.4614,51.0920,0.0000,0.0000,12.5320,0.0000,23.5254,578.4950,0.0000,0.0000,69.6064,0.0000,0.0000,71.9300,0.0000,110.2200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.6794,0.0000,0.0000,6.3600,28.2256,17.3956,0.0000,63.6809,31.7538,3.0649,13.0053,8.0965,13.8735,30.1707,0.0000,0.0000,6.8294,10.0876,0.0000,0.0000,2.7213,0.0000,0.0000,6.1605,0.0000,0.0000,0.0000,8.0596,0.5400,12.8856,12.1616,14.2907,3.1171,2.8901,0.0000,0.0000,0.0000,0.0000,5.0561,0.0000,0.0000,1.5708,0.3375,0.0000,0.0000,0.0000,266.4620,0.0000,0.5900,2.1800,0.0000,0.0000,200.0000,2.7500,2.2300,0.0000,1.6659,1.8500,0.0000,0.0000,10.8200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.4021,0.0000,0.0000,0.0000,0.0000,200.0000
17,66EnNDPL2023/10/31,NDPL,0.0000,0.0000,0.0000,0.0000,8.9010,0.0000,0.0000,0.0000,70.6266,0.0000,12.4614,51.0920,0.0000,0.0000,12.5320,0.0000,23.5254,578.4950,6.9736,0.0000,69.6064,0.0000,0.0000,71.9300,0.0000,123.7500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.6794,0.0000,0.0000,6.3600,28.2256,17.3956,0.0000,63.6809,31.7538,3.0649,13.0053,8.0965,13.8735,30.1707,0.0000,0.0000,6.8294,10.0876,0.0000,0.0000,2.7213,0.0000,0.0000,6.1605,0.0000,0.0000,0.0000,8.0596,0.5400,12.8856,12.1616,14.2907,3.1171,2.8901,0.0000,0.0000,0.0000,0.0000,5.0561,0.0000,0.0000,1.5708,0.3375,0.0000,0.0000,0.0000,266.4620,0.0000,0.5900,2.1800,0.0000,0.0000,200.0000,2.7500,2.2300,0.0000,1.6659,1.8500,0.0000,0.0000,10.6600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.4021,0.0000,0.0000,0.0000,0.0000,200.0000
18,66EnNDPL2023/10/31,NDPL,0.0000,0.0000,0.0000,0.0000,8.9010,0.0000,0.0000,0.0000,70.6266,0.0000,12.4614,51.0920,0.0000,0.0000,12.5320,0.0000,23.5254,578.4950,6.9736,0.0000,69.6064,0.0000,0.0000,71.9300,0.0000,123.7500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.6794,0.0000,0.0000,6.3600,28.2256,17.3956,0.0000,63.6809,31.7538,3.0649,13.0053,8.0965,13.8735,30.1707,0.0000,0.0000,6.8294,10.0876,0.0000,0.0000,2.7213,0.0000,0.0000,6.1605,0.0000,0.0000,0.0000,8.0596,0.5400,12.8856,12.1616,14.2907,3.1171,2.8901,0.0000,0.0000,0.0000,0.0000,5.0561,0.0000,0.0000,1.5708,0.3375,0.0000,0.0000,0.0000,266.4620,0.0000,0.5900,2.1800,0.0000,0.0000,200.0000,2.7500,2.2300,0.0000,1.6659,1.8500,0.0000,0.0000,10.7400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.4021,0.0000,0.0000,0.0000,0.0000,200.0000
19,66EnNDPL2023/10/31,NDPL,0.0000,0.0000,0.0000,0.0000,8.9010,0.0000,0.0000,0.0000,70.6266,0.0000,12.4614,51.0920,0.0000,0.0000,12.5320,0.0000,23.5254,578.4950,6.9736,0.0000,69.6064,0.0000,0.0000,71.9300,0.0000,123.7500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.6794,0.0000,0.0000,6.3600,28.2256,17.3956,0.0000,63.6809,31.7538,3.0649,13.0053,8.0965,13.8735,30.1707,0.0000,0.0000,6.8294,10.0876,0.0000,0.0000,2.7213,0.0000,0.0000,6.1605,0.0000,0.0000,0.0000,8.0596,0.5400,12.8856,12.1616,14.2907,3.1171,2.8901,0.0000,0.0000,0.0000,0.0000,5.0561,0.0000,0.0000,1.5708,0.3375,0.0000,0.0000,0.0000,266.4620,0.0000,0.5900,2.1800,0.0000,0.0000,200.0000,2.7500,2.2300,0.0000,1.6659,1.8500,0.0000,0.0000,10.5600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.4021,0.0000,0.0000,0.0000,0.0000,200.0000
20,66EnNDPL2023/10/31,NDPL,0.0000,0.0000,0.0000,0.0000,8.9010,0.0000,0.0000,0.0000,70.6266,0.0000,12.4614,51.0920,0.0000,0.0000,12.5320,0.0000,23.5254,578.4950,6.9736,0.0000,69.6064,0.0000,0.0000,96.6800,0.0000,123.7500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.6794,0.0000,0.0000,6.3600,28.2256,17.3956,0.0000,63.6809,31.7538,3.0649,13.0053,8.0965,13.8735,30.1707,0.0000,0.0000,6.8294,10.0876,0.0000,0.0000,2.7213,0.0000,0.0000,6.1605,0.0000,0.0000,0.0000,8.0596,0.5400,12.8856,12.1616,14.2907,3.1171,2.8901,0.0000,4.0406,0.0000,0.0000,5.0561,0.0000,0.0000,1.5708,0.3375,0.0000,0.0000,0.0000,266.4620,0.0000,0.5900,2.1800,0.0000,0.0000,200.0000,2.7500,2.2300,0.0000,1.6659,1.8500,0.0000,0.0000,10.4200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.4021,0.0000,0.0000,0.0000,0.0000,200.0000
21,66EnNDPL2023/10/31,NDPL,0.0000,0.0000,0.0000,0.0000,8.9010,0.0000,0.0000,0.0000,70.6266,0.0000,12.4614,51.0920,0.0000,0.0000,12.5320,0.0000,23.5254,578.4950,12.2014,0.0000,69.6064,0.0000,0.0000,105.3800,0.0000,123.7500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.6794,0.0000,0.0000,6.3600,28.2256,17.3956,0.0000,63.6809,31.7538,3.0649,13.0053,8.0965,13.8735,30.1707,0.0000,0.0000,6.8294,10.0876,0.0000,0.0000,2.7213,0.0000,0.0000,6.1605,0.0000,0.0000,0.0000,8.0596,0.3620,12.8856,12.1616,14.2907,3.1171,2.8901,0.0000,4.0406,0.0000,0.4050,10.1121,0.0000,0.0000,1.5708,0.3375,0.0000,0.0000,0.0000,266.4620,0.0000,0.5900,2.1800,0.0000,0.0000,200.0000,2.7000,2.2300,0.0000,1.6659,1.8500,0.0000,0.0000,11.4400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.4021,0.0000,0.0000,0.0000,0.0000,200.0000
