timeslot,discomcode,revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,SBSRBYPL,SBSRTPDDL,RSTOSU7,RSTPS1TO6,TALST2,SIMHST2,KUDGI,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,MAPS,KGSU1AND2,KGSU3AND4,KKNP,VALLURNTECL
96,BRPL,57DSBRPL2022/07/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,118.0200,0.0000,9.8935,33.9480,0.0000,0.0000,82.3365,0.0000,0.0000,122.6000,63.8000,0.0000,120.6968,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,170.9800,0.0000,0.0000,8.7900,50.2000,50.0900,70.7700,49.9800,26.3300,7.9900,14.2400,11.1900,18.2800,62.5600,0.0000,0.0000,0.0000,0.0000,0.0000,22.7700,5.9400,0.0000,0.0000,25.7400,0.0000,0.0000,0.0000,21.4300,10.1000,0.0000,0.0000,0.0000,20.6000,13.5300,17.6600,16.5500,12.3200,15.3300,20.9600,7.7300,56.4700,3.9700,5.5500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,38.8400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,17.8200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
95,BRPL,57DSBRPL2022/07/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,118.0200,0.0000,9.8935,33.9480,0.0000,0.0000,82.3365,0.0000,0.0000,122.6000,63.8000,0.0000,116.0598,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,170.9800,0.0000,0.0000,8.7900,50.2000,50.0900,70.7700,49.9800,26.3300,7.9900,14.2400,11.1900,18.2800,62.5600,0.0000,0.0000,0.0000,0.0000,0.0000,22.7700,5.9400,0.0000,0.0000,25.7400,0.0000,0.0000,0.0000,21.4300,10.1000,0.0000,0.0000,0.0000,20.6000,13.5300,17.6600,16.5500,12.3200,15.3300,20.9600,7.7300,56.4700,3.9700,5.5500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,38.9000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,18.6300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
94,BRPL,57DSBRPL2022/07/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,118.0200,0.0000,9.8935,33.9480,0.0000,0.0000,82.3365,0.0000,0.0000,122.6000,63.8000,0.0000,119.5096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,170.9800,0.0000,0.0000,8.7900,50.2000,50.0900,70.7700,49.9800,26.3300,7.9800,14.2400,11.1900,18.2800,62.5600,0.0000,0.0000,0.0000,0.0000,0.0000,22.7700,5.9400,0.0000,0.0000,25.7400,0.0000,0.0000,0.0000,21.4300,10.1000,0.0000,0.0000,0.0000,20.6000,13.5300,17.6600,16.5500,12.3200,15.3300,20.9600,13.0700,56.4700,3.9700,5.5500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,39.1600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,19.3200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
93,BRPL,57DSBRPL2022/07/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,118.0200,0.0000,9.8935,33.9480,0.0000,0.0000,82.3365,0.0000,0.0000,122.6000,63.8000,0.0000,119.5096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,170.9800,0.0000,0.0000,8.7900,53.5500,50.0900,70.7700,49.9800,26.3300,7.9800,14.2400,11.1900,18.2800,62.5600,0.0000,0.0000,0.0000,0.0000,0.0000,22.7700,6.0800,4.0700,0.0000,25.7400,0.0000,0.0000,0.0000,21.4300,10.1000,0.0000,0.0000,0.0000,20.6000,13.5300,17.6600,16.5500,12.3200,15.3300,20.9600,13.0700,56.4700,3.9700,5.5500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,39.3100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.2400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
92,BRPL,57DSBRPL2022/07/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,118.0200,0.0000,9.8935,33.9480,0.0000,0.0000,82.3365,0.0000,0.0000,122.6000,64.7500,0.0000,118.9538,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,170.9800,0.0000,0.0000,8.7900,53.5500,50.0900,70.7700,49.9800,26.3300,7.9800,14.2400,11.1900,18.2800,62.5600,0.0000,0.0000,0.0000,0.0000,0.0000,22.7700,19.7900,5.6500,0.0000,25.7400,0.0000,0.0000,0.0000,21.4300,10.1000,0.0000,0.0000,0.0000,20.6000,13.5300,17.6600,16.5500,12.9600,16.3600,20.9600,13.0700,57.1600,3.9700,8.2400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,39.4400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.6600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
91,BRPL,57DSBRPL2022/07/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,118.0200,0.0000,9.8935,33.9480,0.0000,0.0000,82.3365,0.0000,0.0000,122.6000,64.7500,0.0000,118.9538,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,170.9800,0.0000,0.0000,8.7900,53.5500,50.0900,70.7700,49.9800,26.3300,7.9800,14.2400,11.1900,18.2800,62.5600,0.0000,0.0000,0.0000,0.0000,0.0000,22.7700,19.7900,6.6700,0.0000,25.7400,0.0000,0.0000,0.0000,21.4300,10.1000,0.0000,0.0000,0.0000,20.6000,13.5300,17.6600,16.5500,12.9600,16.3600,20.9600,13.0700,56.4700,3.9700,8.2400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,39.6400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.6800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
90,BRPL,57DSBRPL2022/07/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,118.0200,0.0000,9.8935,33.9480,0.0000,0.0000,82.3365,0.0000,0.0000,122.6000,64.7500,0.0000,118.9538,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,170.9800,0.0000,0.0000,8.7900,53.5500,50.0900,70.7700,49.9800,26.3300,7.9800,14.2400,11.1900,18.2800,62.5600,0.0000,0.0000,0.0000,0.0000,0.0000,22.7700,19.7900,6.6700,0.0000,25.7400,0.0000,0.0000,0.0000,21.4300,10.1000,0.0000,0.0000,0.0000,20.6000,13.5300,17.8500,16.5500,12.9600,16.3600,20.9600,13.0700,56.4700,3.9700,8.2400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,39.7100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.7100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
89,BRPL,57DSBRPL2022/07/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,118.0200,0.0000,9.8935,33.9480,0.0000,0.0000,82.3365,0.0000,0.0000,122.6000,64.7500,0.0000,114.8454,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,170.9800,0.0000,0.0000,8.7900,53.5500,50.0900,70.7700,49.9800,26.3300,7.9800,14.2400,11.1900,18.2800,62.5600,0.0000,0.0000,0.0000,0.0000,0.0000,22.7700,19.7900,6.6700,0.0000,25.7400,0.0000,0.0000,0.0000,21.4300,10.1000,0.0000,0.0000,0.0000,20.6000,13.5300,17.8500,16.5500,12.9600,16.3600,20.9600,13.0700,56.4700,3.9700,8.2400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,39.9100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.7300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
88,BRPL,57DSBRPL2022/07/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,118.0200,0.0000,9.8935,33.9480,0.0000,0.0000,82.3365,0.0000,0.0000,122.6000,63.8000,0.0000,116.4476,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,170.9800,0.0000,0.0000,8.7900,53.5500,50.0900,70.7700,49.9800,26.3300,7.9800,14.2400,11.1900,18.0200,62.5600,0.0000,0.0000,0.0000,0.0000,0.0000,22.7700,13.2000,1.7000,0.0000,25.7400,0.0000,0.0000,0.0000,21.4300,10.1000,0.0000,0.0000,0.0000,20.6000,13.5300,17.8500,16.5500,12.3200,15.5100,20.9600,8.0000,56.4700,3.9700,5.5600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,34.5400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
87,BRPL,57DSBRPL2022/07/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,118.0200,0.0000,9.8935,33.9480,0.0000,0.0000,82.3365,0.0000,0.0000,122.6000,63.8000,0.0000,116.4476,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,170.9800,0.0000,0.0000,8.7900,53.5500,50.0900,70.7700,49.9800,26.3300,7.9800,14.2400,11.1900,18.0200,62.5600,0.0000,0.0000,0.0000,0.0000,0.0000,22.7700,13.2000,1.7000,0.0000,25.7400,0.0000,0.0000,0.0000,21.4300,10.1000,0.0000,0.0000,0.0000,20.6000,13.5300,17.8500,16.5500,12.3200,15.5100,20.9600,8.0000,56.4700,3.9700,5.5600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,34.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.4600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
