timeslot,revisionno,discomcode,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,KUDGI,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,SOLAPUR,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL,ASEJ2PL_BYPL,ASEJ2PL_TPDDL
11,54EnBRPL2023/12/12,BRPL,0.0000,0.0000,0.0000,0.0000,12.4590,0.0000,0.0000,0.0000,122.2300,0.0000,17.4426,74.9685,0.0000,0.0000,21.2175,0.0000,35.1360,9.4250,0.0000,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,509.6150,0.0000,0.0000,7.9671,61.0016,51.8827,73.2868,62.1120,24.3799,4.7917,18.6177,11.5905,15.2842,64.7908,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23.8530,0.0000,4.1504,0.0000,0.0000,2.1828,2.3629,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.5339,1.0146,0.0000,0.0000,0.0000,0.0000,400.7730,0.0000,0.0000,0.0000,9.2200,0.0000,0.0000,0.0000,0.0000,4.1504,23.9935,40.6743,10.0000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,3.3400,10.4400,0.0000,0.0000,0.0000,0.0000,0.0000,11.1810,23.9400,0.0000,300.0000,0.0000,0.0000
12,54EnBRPL2023/12/12,BRPL,0.0000,0.0000,0.0000,0.0000,12.4590,0.0000,0.0000,0.0000,122.2300,0.0000,17.4426,74.9685,0.0000,0.0000,21.2175,0.0000,35.1360,9.4250,0.0000,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,509.6150,0.0000,0.0000,7.9671,61.0016,51.8827,73.2868,62.1120,24.3799,4.7917,18.6177,11.5905,15.2842,64.7908,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23.8530,0.0000,4.1504,0.0000,0.0000,2.1828,2.3629,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,52.8765,1.0146,0.0000,0.0000,0.0000,0.0000,400.7730,0.0000,0.0000,0.0000,9.0800,0.0000,0.0000,0.0000,0.0000,4.1504,23.9935,40.6743,10.0000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,3.3400,9.5500,0.0000,0.0000,0.0000,0.0000,0.0000,11.1810,23.9400,0.0000,300.0000,0.0000,0.0000
13,54EnBRPL2023/12/12,BRPL,0.0000,0.0000,0.0000,0.0000,12.4590,0.0000,0.0000,0.0000,122.2300,0.0000,17.4426,74.9685,0.0000,0.0000,21.2175,0.0000,35.1360,9.4250,0.0000,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,509.6150,0.0000,0.0000,7.9671,61.0016,51.8827,73.2868,62.1120,24.3799,4.7917,18.6177,11.5905,15.2842,64.7908,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.1487,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23.8530,0.0000,4.1504,0.0000,0.0000,2.1828,2.3629,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,52.8765,1.0146,0.0000,0.0000,0.0000,0.0000,400.7730,0.0000,0.0000,0.0000,13.1200,0.0000,0.0000,0.0000,0.0000,4.1504,23.8969,40.6743,10.0000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,3.3400,8.5500,0.0000,0.0000,0.0000,0.0000,0.0000,11.1810,23.9400,0.0000,300.0000,0.0000,0.0000
14,54EnBRPL2023/12/12,BRPL,0.0000,0.0000,0.0000,0.0000,12.4590,0.0000,0.0000,0.0000,122.2300,0.0000,17.4426,74.9685,0.0000,0.0000,21.2175,0.0000,35.1360,9.4250,0.0000,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,509.6150,0.0000,0.0000,7.9671,61.0016,51.8827,73.2868,62.1120,24.3799,4.7917,18.6177,11.5905,15.2842,64.7908,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.1487,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23.8530,0.0000,4.1504,0.0000,0.0000,2.1828,2.3629,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,52.8765,1.0146,0.0000,0.0000,0.0000,0.0000,400.7730,0.0000,0.0000,0.0000,12.8000,0.0000,0.0000,0.0000,0.0000,4.1504,23.8969,40.6743,10.0000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,3.3400,7.7700,0.0000,0.0000,0.0000,0.0000,0.0000,11.1810,23.9400,0.0000,300.0000,0.0000,0.0000
15,54EnBRPL2023/12/12,BRPL,0.0000,0.0000,0.0000,0.0000,12.4590,0.0000,0.0000,0.0000,122.2300,0.0000,17.4426,74.9685,0.0000,0.0000,21.2175,0.0000,35.1360,9.4250,0.0000,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,509.6150,0.0000,0.0000,7.9671,61.0016,51.8827,73.2868,62.1120,24.3799,4.7917,18.6177,11.5905,15.2842,64.7908,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.1487,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23.8530,0.0000,4.1504,0.0000,0.0000,2.1828,3.2501,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,52.8765,1.0146,0.0000,0.0000,0.0000,0.0000,400.7730,0.0000,0.0000,0.0000,12.5600,0.0000,0.0000,0.0000,0.0000,4.1504,23.8969,40.6743,10.0000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,3.3400,13.8800,0.0000,0.0000,0.0000,0.0000,0.0000,11.1810,23.9400,0.0000,300.0000,0.0000,0.0000
16,54EnBRPL2023/12/12,BRPL,0.0000,0.0000,0.0000,0.0000,12.4590,0.0000,0.0000,0.0000,122.2300,0.0000,17.4426,74.9685,0.0000,0.0000,21.2175,0.0000,35.1360,9.4250,0.0000,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,509.6150,0.0000,0.0000,7.9671,61.0016,51.8827,73.2868,62.1120,24.3799,4.7917,18.6177,11.5905,15.2842,64.7908,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.1487,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23.8530,0.0000,4.1504,0.0000,0.0000,2.1828,3.2501,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.5339,1.0146,0.0000,0.0000,0.0000,0.0000,400.7730,0.0000,0.0000,0.0000,12.4000,0.0000,0.0000,0.0000,0.0000,4.1504,23.8969,40.6743,10.0000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,3.3400,13.4400,0.0000,0.0000,0.0000,0.0000,0.0000,11.1810,23.9400,0.0000,300.0000,0.0000,0.0000
17,54EnBRPL2023/12/12,BRPL,0.0000,0.0000,0.0000,0.0000,12.4590,0.0000,0.0000,0.0000,122.2300,0.0000,17.4426,74.9685,0.0000,0.0000,21.2175,0.0000,35.1360,9.4250,0.0000,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,509.6150,0.0000,0.0000,7.9671,61.0016,51.8827,73.2868,62.1120,24.3799,4.7917,18.6177,11.5905,15.2842,64.7908,0.0000,0.0000,0.0000,0.0000,0.0000,10.7857,6.1487,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23.8530,0.0000,4.1504,0.0000,0.0000,2.1828,3.2501,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0369,1.0146,0.0000,0.0000,0.0000,0.0000,400.7730,0.0000,0.0000,0.0000,12.0800,0.0000,0.0000,0.0000,0.0000,4.1504,23.8969,40.6743,10.0000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,3.3400,13.2200,0.0000,0.0000,0.0000,0.0000,0.0000,11.1810,23.9400,0.0000,300.0000,0.0000,0.0000
18,54EnBRPL2023/12/12,BRPL,0.0000,0.0000,0.0000,0.0000,12.4590,0.0000,0.0000,0.0000,122.2300,0.0000,17.4426,74.9685,0.0000,0.0000,21.2175,0.0000,35.1360,9.4250,0.0000,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,509.6150,0.0000,0.0000,7.9671,61.0016,51.8827,73.2868,62.1120,24.3799,4.7917,18.6177,11.5905,15.2842,64.7908,0.0000,0.0000,0.0000,0.0000,0.0000,21.5715,6.1487,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23.8530,0.0000,4.1504,0.0000,0.0000,2.1828,3.2501,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0369,1.0146,0.0000,0.0000,0.0000,0.0000,400.7730,0.0000,0.0000,0.0000,11.9200,0.0000,0.0000,0.0000,0.0000,4.1504,23.8969,40.6743,10.0000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,3.3400,12.8800,0.0000,0.0000,0.0000,0.0000,0.0000,11.1810,23.9400,0.0000,300.0000,0.0000,0.0000
19,54EnBRPL2023/12/12,BRPL,0.0000,0.0000,0.0000,0.0000,12.4590,0.0000,0.0000,0.0000,122.2300,0.0000,17.4426,74.9685,0.0000,0.0000,21.2175,0.0000,35.1360,9.4250,0.0000,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,509.6150,0.0000,0.0000,7.9671,61.0016,51.8827,73.2868,62.1120,24.3799,4.7917,18.6177,11.5905,15.2842,64.7908,0.0000,0.0000,0.0000,0.0000,0.0000,21.5715,6.1487,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23.8530,0.0000,4.1504,0.0000,0.0000,2.1828,3.2501,0.0000,0.0000,4.2515,0.0000,0.0000,0.0000,1.0369,1.0146,0.0000,0.0000,0.0000,0.0000,400.7730,0.0000,0.0000,0.0000,11.4400,0.0000,0.0000,0.0000,0.0000,4.1504,23.8969,40.6743,10.0000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,3.3400,12.5500,0.0000,0.0000,0.0000,0.0000,0.0000,11.1810,23.9400,0.0000,300.0000,0.0000,0.0000
20,54EnBRPL2023/12/12,BRPL,0.0000,0.0000,0.0000,0.0000,12.4590,0.0000,0.0000,0.0000,122.2300,0.0000,17.4426,74.9685,0.0000,0.0000,21.2175,0.0000,35.1360,9.4250,0.0000,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,509.6150,0.0000,0.0000,7.9671,61.0016,51.8827,73.2868,62.1120,24.3799,4.7917,18.6177,11.5905,15.2842,64.7908,0.0000,0.0000,0.0000,0.0000,0.0000,21.5715,6.1487,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23.8530,0.0000,4.1504,0.0000,0.0000,2.1828,3.2501,0.0000,5.7843,4.2515,0.0000,0.0000,0.0000,1.0369,1.0146,0.0000,0.0000,0.0000,0.0000,400.7730,0.0000,0.0000,0.0000,11.0300,0.0000,0.0000,0.0000,0.0000,4.1504,23.8969,40.6743,10.0000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,3.3400,11.8800,0.0000,0.0000,0.0000,0.0000,0.0000,11.1810,23.9400,0.0000,300.0000,0.0000,0.0000
21,54EnBRPL2023/12/12,BRPL,0.0000,0.0000,0.0000,0.0000,12.4590,0.0000,0.0000,0.0000,122.2300,0.0000,17.4426,74.9685,0.0000,0.0000,21.2175,0.0000,35.1360,9.4250,0.0000,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,509.6150,0.0000,0.0000,7.9671,61.0016,51.8827,73.2868,62.1120,24.3799,4.7917,18.6177,11.5905,15.2842,64.7908,0.0000,0.0000,0.0000,0.0000,0.0000,21.5715,6.1487,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23.8530,0.0000,4.1504,0.0000,0.0000,2.1828,2.3629,0.0000,5.7843,4.2515,0.0000,7.2380,0.0000,1.0369,1.0146,0.0000,0.0000,0.0000,0.0000,400.7730,0.0000,0.0000,0.0000,11.1500,0.0000,0.0000,0.0000,0.0000,4.1504,23.8969,40.6743,10.0000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,3.3400,11.1100,0.0000,0.0000,0.0000,0.0000,0.0000,11.1810,23.9400,0.0000,300.0000,0.0000,0.0000
