genconame,ANTA_CRF,ANTA_GF,ANTA_LF,ANTA_RF,AURY_CRF,AURY_GF,AURY_LF,AURY_RF,BRBCL,BSIUL,CHAMERA1,CHAMERA2,CHAMERA3,DADR_CRF,DADRI_GF,DADRI_LF,DADRI_RF,DADRI_T2,DHAULIGNGA,DULHASTI,FARAKKA,JHAJJAR,KGSU1AND2,KGSU3AND4,KAHLGAN1,KAHLGAN2,KISHANGANGA,KKNP,KKNPPU2,KOLDAM,KOTESHWR,KUDGI,MAPS,NAPP,NJPC,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,PARBATI2,PARBATI3,RAMPUR,RAPPB,RAPPC,RAPPD,RIHAND1,RIHAND2,RIHAND3,RSTPS1TO6,RSTOSU7,SALAL,SASAN,SEWA2,SIMHST1,SIMHST2,SNGRAULI,SINGRAULI_HYDRO,TALA,TALST2,TANAKPUR,TANDA2,TEHRI,TelanganaSTPP,UNCHHAR1,UNCHHAR2,UNCHHAR3,UNCHAHAR4,URI,URI2,VALLURNTECL
1,0,0,0,13.1036136,0,0,0,20.3029288,,1.5749712,10.181754,12.4670502,8.89534305,0,0,0,25.187448,224.769017,2.77697475,15.10586,4.3649892,8.20062815,,,10.9982268,35.823348,,,,1.8259087,,0,,9.4455196,34.9670574,,,,,,,4.24118475,4.2864228,1.728485,0,17.94196855,5.6765445,36.7169649,30.5183626,42.5564502,,,16.448927,33.95143125,0,,,18.5301567,,0,,1.5145812,1.791339,,,5.3589547,10.93543,6.7807696,0.722821,8.8000308,9.6539685,
2,0,0,0,13.1036136,0,0,0,20.3029288,,1.5749712,10.181754,12.4670502,8.89534305,0,0,0,25.187448,224.769017,2.77697475,15.10586,4.3649892,8.20062815,,,10.9982268,35.823348,,,,1.8259087,,0,,9.4455196,34.9670574,,,,,,,4.24118475,4.2864228,1.728485,0,17.94196855,5.6765445,36.7169649,30.5183626,42.5564502,,,16.448927,33.95143125,0,,,18.5301567,,0,,1.5145812,1.791339,,,5.3589547,10.93543,6.7807696,0.722821,8.8000308,9.6539685,
3,0,0,0,13.1036136,0,0,0,20.3029288,,1.5749712,10.181754,12.4670502,8.89534305,0,0,0,25.187448,224.769017,2.77697475,15.10586,4.3649892,8.20062815,,,10.9982268,35.823348,,,,1.8259087,,0,,9.4455196,34.9670574,,,,,,,4.24118475,4.2864228,1.728485,0,17.94196855,5.6765445,36.7169649,30.5183626,42.5564502,,,16.210953,33.95143125,0,,,18.5301567,,1.2778524,,1.5145812,1.791339,,,5.3589547,10.93543,6.7807696,0.722821,8.8000308,9.6539685,
4,0,0,0,13.1036136,0,0,0,20.3029288,,1.5749712,10.181754,12.4670502,8.89534305,0,0,0,25.187448,224.769017,2.77697475,15.10586,4.3649892,8.20062815,,,10.9982268,35.823348,,,,1.8259087,,0,,9.4455196,34.9670574,,,,,,,4.24118475,4.2864228,1.728485,0,17.94196855,5.6765445,36.7169649,30.5183626,42.5564502,,,16.210953,33.95143125,0,,,18.5301567,,1.2778524,,1.5145812,1.791339,,,5.3589547,10.93543,6.7807696,0.722821,8.8000308,9.6539685,
5,0,0,0,13.1036136,0,0,0,20.3029288,,1.5749712,10.181754,12.4670502,8.89534305,0,0,0,25.187448,224.769017,2.77697475,15.10586,4.3649892,8.20062815,,,10.9982268,35.823348,,,,1.8259087,,0,,9.4455196,34.9670574,,,,,,,4.24118475,4.2864228,1.728485,0,17.94196855,5.6765445,36.7169649,30.5183626,42.5564502,,,16.210953,33.95143125,0,,,13.81811805,,1.2778524,,1.5145812,1.791339,,,5.3589547,10.93543,6.7807696,0.722821,8.8000308,9.6539685,
6,0,0,0,13.1036136,0,0,0,20.3029288,,1.5749712,10.181754,12.4670502,8.89534305,0,0,0,25.187448,224.769017,2.77697475,15.10586,4.3649892,8.20062815,,,10.9982268,35.823348,,,,1.8259087,,0,,9.4455196,34.9670574,,,,,,,4.24118475,4.2864228,1.728485,0,17.94196855,5.6765445,36.7169649,30.5183626,42.5564502,,,16.210953,33.95143125,0,,,13.81811805,,1.2778524,,1.5145812,1.791339,,,5.3589547,10.93543,6.7807696,0.722821,8.8000308,9.6539685,
7,0,0,0,13.1036136,0,0,0,20.3029288,,1.5749712,10.181754,12.4670502,8.89534305,0,0,0,25.187448,224.769017,2.77697475,15.10586,4.3649892,8.20062815,,,10.9982268,35.823348,,,,1.8259087,,0,,9.4455196,34.9670574,,,,,,,4.24118475,4.2864228,1.728485,0,17.94196855,5.6765445,36.7169649,30.5183626,42.5564502,,,16.210953,33.95143125,0,,,13.81811805,,1.5628932,,0.1231956,1.791339,,,5.3589547,10.93543,6.7807696,0.722821,8.8000308,9.6539685,
8,0,0,0,13.1036136,0,0,0,20.3029288,,1.5749712,10.181754,12.4670502,8.89534305,0,0,0,25.187448,224.769017,2.77697475,15.10586,4.3649892,8.20062815,,,10.9982268,35.823348,,,,1.8259087,,0,,9.4455196,34.9670574,,,,,,,4.24118475,4.2864228,1.728485,0,17.94196855,5.6765445,36.7169649,30.5183626,42.5564502,,,16.210953,33.95143125,0,,,13.81811805,,1.5628932,,0.1231956,1.791339,,,5.3589547,10.93543,6.7807696,0.722821,8.8000308,9.6539685,
9,0,0,0,13.2726264,0,0,0,20.3029288,,3.1499424,10.181754,12.4670502,5.92430355,0,0,0,25.187448,224.769017,2.77697475,15.10586,4.3649892,8.20062815,,,10.9982268,35.823348,,,,1.8259087,,0,,9.4455196,34.9670574,,,,,,,4.24118475,4.2864228,1.728485,0,17.94196855,5.6765445,36.7169649,30.5183626,42.5564502,,,16.210953,33.95143125,0,,,13.81811805,,1.5628932,,0.1231956,1.791339,,,5.3589547,10.93543,6.7807696,0.722821,8.8000308,9.6539685,
10,0,0,0,13.2726264,0,0,0,20.3029288,,3.1499424,10.181754,12.4670502,5.92430355,0,0,0,25.187448,224.769017,2.77697475,15.10586,4.3649892,8.20062815,,,10.9982268,35.823348,,,,1.8259087,,0,,9.4455196,34.9670574,,,,,,,4.24118475,4.2864228,1.728485,0,17.94196855,5.6765445,36.7169649,30.5183626,42.5564502,,,16.210953,33.95143125,0,,,13.81811805,,1.5628932,,0.1231956,1.791339,,,5.3589547,10.93543,6.7807696,0.722821,8.8000308,9.6539685,
