genconame,ANTA_CRF,ANTA_GF,ANTA_LF,ANTA_RF,AURY_CRF,AURY_GF,AURY_LF,AURY_RF,BRBCL,BSIUL,CHAMERA1,CHAMERA2,CHAMERA3,DADR_CRF,DADRI_GF,DADRI_LF,DADRI_RF,DADRI_T2,DHAULIGNGA,DULHASTI,FARAKKA,JHAJJAR,KGSU1AND2,KGSU3AND4,KAHLGAN1,KAHLGAN2,KISHANGANGA,KKNP,KKNPPU2,KOLDAM,KOTESHWR,KUDGI,MAPS,NAPP,NJPC,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,PARBATI2,PARBATI3,RAMPUR,RAPPB,RAPPC,RAPPD,RIHAND1,RIHAND2,RIHAND3,RSTPS1TO6,RSTOSU7,SALAL,SASAN,SEWA2,SIMHST1,SIMHST2,SNGRAULI,SINGRAULI_HYDRO,TALA,TALST2,TANAKPUR,TANDA2,TEHRI,TEHRIPSP,TelanganaSTPP,UNCHHAR1,UNCHHAR2,UNCHHAR3,UNCHAHAR4,URI,URI2,VALLURNTECL
1,0,0,0,6.04217955,0,0,0,9.4519062,,0,5.888355,5.520108,4.0600725,0,0,0,11.8015722,90.2777579,5.1049658,6.426849,2.427986,35.81798,,,6.360541,13.812139,,,,0,,0,,0,21.3672745,,,,,,,2.16608535,7.8258675,0,0,7.1782095,2.33605295,0,16.5907588,27.8564902,,,0,160.83490005,2.2080443,,,28.3908625,,2.915539,,1.824482,0,,35.7053136,,2.85490425,5.7386472,3.5993342,0,7.402703,4.5113552,
2,0,0,0,6.04217955,0,0,0,9.4519062,,0,5.888355,5.520108,4.0600725,0,0,0,11.8015722,90.2777579,5.1049658,6.426849,2.427986,35.81798,,,6.360541,13.812139,,,,0,,0,,0,21.3672745,,,,,,,2.16608535,7.8258675,0,0,7.1782095,2.33605295,0,16.5907588,27.8564902,,,0,160.83490005,2.2080443,,,28.3908625,,2.915539,,1.824482,0,,17.8526568,,2.85490425,5.7386472,3.5993342,0,7.402703,4.5113552,
3,0,0,0,6.04217955,0,0,0,9.4519062,,0,5.888355,5.520108,4.0600725,0,0,0,11.8015722,90.2777579,5.1049658,6.426849,2.427986,35.81798,,,6.360541,13.812139,,,,0,,0,,0,21.3672745,,,,,,,2.16608535,7.8258675,0,0,7.1782095,2.33605295,0,16.5907588,27.8564902,,,0,160.83490005,2.2080443,,,28.3908625,,2.915539,,1.824482,0,,0,,2.85490425,5.7386472,3.5993342,0,6.477889,3.7578552,
4,0,0,0,6.04217955,0,0,0,9.4519062,,0,5.888355,5.520108,4.0600725,0,0,0,11.8015722,90.2777579,5.1049658,6.426849,2.427986,35.81798,,,6.360541,13.812139,,,,0,,0,,0,21.3672745,,,,,,,2.16608535,7.8258675,0,0,7.1782095,2.33605295,0,16.5907588,27.8564902,,,0,160.83490005,2.2080443,,,28.3908625,,2.915539,,1.824482,0,,0,,2.91138375,5.7386472,3.59667,0,6.477889,3.7578552,
5,0,0,0,6.0711783,0,0,0,9.4519062,,0,5.888355,5.520108,4.0600725,0,0,0,11.8015722,90.2777579,5.1049658,6.426849,2.427986,35.81798,,,6.360541,13.812139,,,,0,,0,,0,21.3672745,,,,,,,2.16608535,7.8258675,0,0,7.1782095,2.33605295,0,16.5907588,27.8564902,,,0,160.83490005,2.2080443,,,28.3908625,,2.915539,,1.824482,0,,0,,2.91138375,5.7991648,3.6193157,0,6.477889,4.5113552,
6,0,0,0,6.0711783,0,0,0,9.4519062,,0,5.888355,5.520108,4.0600725,0,0,0,11.8015722,90.2777579,5.1049658,6.426849,2.427986,35.81798,,,6.360541,13.812139,,,,0,,0,,0,21.3672745,,,,,,,2.16608535,7.8258675,0,0,7.1782095,2.33605295,0,16.5907588,27.8564902,,,0,160.83490005,2.2080443,,,28.3908625,,2.915539,,1.824482,0,,0,,2.91138375,5.9202,3.6885849,0,6.477889,4.5113552,
7,0,0,0,6.0711783,0,0,0,9.4519062,,0,5.888355,5.520108,4.0600725,0,0,0,11.8015722,90.2777579,5.1049658,6.426849,2.427986,35.81798,,,6.360541,13.812139,,,,0,,0,,0,21.3672745,,,,,,,2.16608535,7.469385,0,0,7.1782095,2.33605295,0,16.5907588,27.8564902,,,0,160.83490005,2.2080443,,,28.3908625,,2.915539,,1.824482,0,,0,,2.91138375,5.9202,3.6885849,0,6.477889,3.7578552,
8,0,0,0,6.0711783,0,0,0,9.4519062,,0,5.888355,5.520108,4.0600725,0,0,0,11.8015722,90.2777579,5.1049658,6.426849,2.427986,35.81798,,,6.360541,13.812139,,,,0,,0,,0,21.3672745,,,,,,,2.16608535,7.469385,0,0,7.1782095,2.33605295,0,16.5907588,27.8564902,,,0,160.83490005,2.2080443,,,28.3908625,,2.915539,,1.824482,0,,0,,2.91138375,5.9202,3.6885849,0,6.477889,3.7578552,
9,0,0,0,6.10017705,0,0,0,9.4519062,,0,5.888355,5.520108,4.0600725,0,0,0,11.8015722,90.2777579,5.1049658,6.426849,2.427986,35.81798,,,6.360541,13.812139,,,,0,,0,,0,21.3672745,,,,,,,2.16608535,7.469385,0,0,7.1782095,2.33605295,0,16.5907588,27.8564902,,,0,160.83490005,2.2080443,,,28.3908625,,2.915539,,1.824482,0,,0,,2.91138375,5.9202,3.6885849,0,6.477889,4.5113552,
10,0,0,0,6.10017705,0,0,0,9.4519062,,0,5.888355,5.520108,4.0600725,0,0,0,11.8015722,90.2777579,5.1049658,6.426849,2.427986,35.81798,,,6.360541,13.812139,,,,0,,0,,0,21.3672745,,,,,,,2.16608535,7.469385,0,0,7.1782095,2.33605295,0,16.5907588,27.8564902,,,0,160.83490005,2.2080443,,,28.3908625,,2.915539,,1.824482,0,,0,,2.91138375,5.9202,3.6885849,0,6.477889,4.5113552,
