Timeslot,Revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,KUDGI,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,SOLAPUR,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL,ASEJ2PL_BYPL,ASEJ2PL_TPDDL,CHANJUII,SECI_BRPL,SECI_BYPL,SECI_TPDDL,APSEPL_FTG,PARBATI2,KHURJA,GHATAMPUR
00:00-00:15,51DC2025/04/03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,270.60,0.00,76.00,155.00,0.00,0.00,155.00,0.00,90.20,670.51,0.00,0.00,305.00,0.00,0.00,115.01,104.18,271.98,0.00,0.00,0.00,0.00,0.00,0.00,344.43,0.00,0.00,14.60,95.98,123.13,129.05,418.77,109.74,21.63,44.87,27.67,45.83,148.30,0.00,53.44,85.35,74.38,0.00,26.44,10.41,18.88,0.00,52.39,0.00,0.00,0.00,69.94,0.00,0.00,0.00,0.00,34.78,38.05,0.00,32.49,11.65,0.00,19.81,19.92,2.33,0.00,13.04,1.88,0.00,0.00,975.00,0.00,0.71,2.17,3.00,0.00,200.00,2.05,2.45,0.00,0.00,0.00,32.51,10.83,10.83,300.00,300.00,100.00,200.00,0.00,7.34,26.67,26.67,5.65,8.45,0.00,16.68,0.00,30.28,300.00,300.00,200.00,200.00,18.70,100.00,100.00,100.00,0.00,7.49,200.00,200.00
00:15-00:30,51DC2025/04/03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,270.60,0.00,76.00,155.00,0.00,0.00,155.00,0.00,90.20,670.51,0.00,0.00,305.00,0.00,0.00,115.01,104.18,271.98,0.00,0.00,0.00,0.00,0.00,0.00,344.43,0.00,0.00,14.60,95.98,123.13,129.05,418.77,109.74,21.63,44.87,27.67,45.83,148.30,0.00,53.44,85.35,74.38,0.00,13.22,10.41,18.88,0.00,52.39,0.00,0.00,0.00,69.94,0.00,0.00,0.00,0.00,34.78,38.05,0.00,32.49,11.65,0.00,19.81,19.92,2.33,0.00,13.04,1.88,0.00,0.00,975.00,0.00,0.71,2.17,3.00,0.00,200.00,2.05,2.45,0.00,0.00,0.00,31.99,10.67,10.67,300.00,300.00,100.00,200.00,0.00,7.34,26.67,26.67,5.65,8.45,0.00,16.68,0.00,30.28,300.00,300.00,200.00,200.00,18.70,100.00,100.00,100.00,0.00,7.49,200.00,200.00
00:30-00:45,51DC2025/04/03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,270.60,0.00,76.00,155.00,0.00,0.00,155.00,0.00,90.20,670.51,0.00,0.00,305.00,0.00,0.00,115.01,104.18,271.98,0.00,0.00,0.00,0.00,0.00,0.00,344.43,0.00,0.00,14.60,95.98,123.13,129.05,418.77,109.74,21.63,44.87,27.67,45.83,148.30,0.00,53.44,85.35,74.38,0.00,0.00,10.41,18.88,0.00,52.39,0.00,0.00,0.00,69.94,0.00,0.00,0.00,0.00,34.78,36.59,0.00,32.49,11.65,0.00,19.81,19.92,2.33,0.00,13.04,1.88,0.00,0.00,975.00,0.00,0.71,2.17,3.00,0.00,200.00,2.05,2.45,0.00,0.00,0.00,31.50,10.50,10.50,300.00,300.00,100.00,200.00,0.00,7.00,26.67,26.67,5.65,8.45,0.00,16.68,0.00,30.28,300.00,300.00,200.00,200.00,18.70,100.00,100.00,100.00,0.00,7.49,200.00,200.00
00:45-01:00,51DC2025/04/03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,270.60,0.00,76.00,155.00,0.00,0.00,155.00,0.00,90.20,670.51,0.00,0.00,305.00,0.00,0.00,115.01,104.18,271.98,0.00,0.00,0.00,0.00,0.00,0.00,344.43,0.00,0.00,14.60,95.98,123.13,129.05,418.77,109.74,21.63,44.87,27.67,45.83,148.30,0.00,53.44,85.35,74.38,0.00,0.00,10.41,18.88,0.00,52.39,0.00,0.00,0.00,69.94,0.00,0.00,0.00,0.00,34.78,36.59,0.00,16.25,11.65,0.00,19.81,4.29,2.33,0.00,13.04,1.88,0.00,0.00,975.00,0.00,0.71,2.17,3.00,0.00,200.00,2.05,2.45,0.00,0.00,0.00,26.51,8.83,8.83,300.00,300.00,100.00,200.00,0.00,6.66,26.33,26.33,5.65,8.45,0.00,16.68,0.00,30.78,300.00,300.00,200.00,200.00,18.70,100.00,100.00,100.00,0.00,7.49,200.00,200.00
01:00-01:15,51DC2025/04/03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,270.60,0.00,76.00,155.00,0.00,0.00,155.00,0.00,90.20,670.51,0.00,0.00,305.00,0.00,0.00,115.01,104.18,271.98,0.00,0.00,0.00,0.00,0.00,0.00,344.43,0.00,0.00,14.60,95.98,123.13,129.05,418.77,109.74,21.63,44.87,27.67,45.83,148.30,0.00,53.44,85.35,74.38,0.00,0.00,10.41,18.88,0.00,52.39,0.00,0.00,0.00,69.94,0.00,0.00,0.00,0.00,34.78,36.59,0.00,16.25,11.65,0.00,19.81,0.00,2.33,0.00,13.04,1.88,0.00,0.00,975.00,0.00,0.71,2.17,3.00,0.00,200.00,2.05,2.30,0.00,0.00,0.00,24.00,8.00,8.00,300.00,300.00,100.00,200.00,0.00,6.66,26.33,26.33,5.65,8.45,0.00,16.68,0.00,31.29,300.00,300.00,200.00,200.00,18.70,100.00,100.00,100.00,0.00,7.49,200.00,200.00
01:15-01:30,51DC2025/04/03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,270.60,0.00,76.00,155.00,0.00,0.00,155.00,0.00,90.20,670.51,0.00,0.00,305.00,0.00,0.00,66.00,104.18,271.98,0.00,0.00,0.00,0.00,0.00,0.00,344.43,0.00,0.00,14.60,95.98,123.13,129.05,418.77,109.74,21.63,44.87,27.67,45.83,148.30,0.00,53.70,85.35,74.38,0.00,0.00,10.41,18.88,0.00,52.39,0.00,0.00,0.00,69.94,0.00,0.00,0.00,0.00,34.78,36.59,0.00,16.25,11.65,0.00,19.81,0.00,2.33,0.00,13.04,1.88,0.00,0.00,975.00,0.00,0.71,2.17,3.00,0.00,200.00,2.05,2.30,0.00,0.00,0.00,21.49,7.17,7.17,300.00,300.00,100.00,200.00,0.00,6.66,26.00,26.00,5.65,8.45,0.00,16.68,0.00,31.29,300.00,300.00,200.00,200.00,18.70,100.00,100.00,100.00,0.00,7.49,200.00,200.00
01:30-01:45,51DC2025/04/03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,270.60,0.00,76.00,155.00,0.00,0.00,155.00,0.00,90.20,670.51,0.00,0.00,305.00,0.00,0.00,66.00,104.18,271.98,0.00,0.00,0.00,0.00,0.00,0.00,344.43,0.00,0.00,14.60,95.98,123.13,129.05,418.77,109.74,21.63,44.87,27.67,45.83,148.30,0.00,53.70,85.35,74.38,0.00,0.00,10.41,18.88,0.00,52.39,0.00,0.00,0.00,69.94,0.00,0.00,0.00,0.00,34.78,36.59,0.00,0.00,0.00,0.00,19.81,0.00,2.33,0.00,13.04,1.88,0.00,0.00,975.00,0.00,0.71,2.17,3.00,0.00,200.00,2.05,2.30,0.00,0.00,0.00,21.49,7.17,7.17,300.00,300.00,100.00,200.00,0.00,6.34,25.67,25.67,5.65,8.45,0.00,16.68,0.00,30.78,300.00,300.00,200.00,200.00,18.70,100.00,100.00,100.00,0.00,7.49,200.00,200.00
01:45-02:00,51DC2025/04/03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,270.60,0.00,76.00,155.00,0.00,0.00,155.00,0.00,90.20,670.51,0.00,0.00,305.00,0.00,0.00,66.00,104.18,271.98,0.00,0.00,0.00,0.00,0.00,0.00,344.43,0.00,0.00,14.60,95.98,123.13,129.05,418.77,109.74,21.63,44.87,27.67,45.83,148.30,0.00,53.70,85.35,74.38,0.00,0.00,10.41,18.88,0.00,52.39,0.00,0.00,0.00,69.94,0.00,0.00,0.00,0.00,34.78,36.59,0.00,0.00,0.00,0.00,19.81,0.00,2.33,0.00,13.04,1.88,0.00,0.00,975.00,0.00,0.71,2.17,3.00,0.00,200.00,2.05,2.30,0.00,0.00,0.00,21.49,7.17,7.17,300.00,300.00,100.00,200.00,0.00,6.34,25.33,25.33,5.65,8.45,0.00,16.68,0.00,30.78,300.00,300.00,200.00,200.00,18.70,100.00,100.00,100.00,0.00,7.49,200.00,200.00
02:00-02:15,51DC2025/04/03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,270.60,0.00,76.00,155.00,0.00,0.00,155.00,0.00,90.20,670.51,0.00,0.00,305.00,0.00,0.00,66.00,104.18,250.09,0.00,0.00,0.00,0.00,0.00,0.00,344.43,0.00,0.00,14.60,95.98,123.13,129.05,418.77,109.74,21.63,44.87,27.67,45.83,148.30,0.00,53.70,85.35,74.38,0.00,0.00,10.41,18.88,0.00,52.39,0.00,0.00,0.00,69.94,0.00,0.00,0.00,0.00,34.78,39.63,0.00,0.00,0.00,0.00,19.81,0.00,13.36,0.00,13.04,1.88,0.00,0.00,975.00,0.00,0.71,2.10,3.00,0.00,200.00,2.05,2.30,0.00,0.00,0.00,21.49,7.17,7.17,300.00,300.00,100.00,200.00,0.00,6.34,25.00,25.00,5.65,8.45,0.00,16.68,0.00,30.78,300.00,300.00,200.00,200.00,18.51,100.00,100.00,100.00,0.00,7.49,200.00,200.00
02:15-02:30,51DC2025/04/03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,270.60,0.00,76.00,155.00,0.00,0.00,155.00,0.00,90.20,670.51,0.00,0.00,305.00,0.00,0.00,66.00,104.18,271.98,0.00,0.00,0.00,0.00,0.00,0.00,344.43,0.00,0.00,14.60,95.98,123.13,129.05,418.77,109.74,21.63,44.87,27.67,45.83,148.30,0.00,53.70,85.35,74.38,0.00,0.00,10.41,18.88,0.00,52.39,0.00,0.00,0.00,69.94,0.00,0.00,0.00,0.00,34.78,39.63,0.00,0.00,0.00,0.00,19.81,0.00,70.88,0.00,13.04,1.88,0.00,0.00,975.00,0.00,0.71,2.10,3.00,0.00,200.00,2.05,2.30,0.00,0.00,0.00,21.49,7.17,7.17,300.00,300.00,100.00,200.00,0.00,6.34,24.33,24.33,5.65,8.45,0.00,16.68,0.00,30.78,300.00,300.00,200.00,200.00,18.51,100.00,100.00,100.00,0.00,7.49,200.00,200.00
