genconame,ANTA_CRF,ANTA_GF,ANTA_LF,ANTA_RF,AURY_CRF,AURY_GF,AURY_LF,AURY_RF,BRBCL,BSIUL,CHAMERA1,CHAMERA2,CHAMERA3,DADR_CRF,DADRI_GF,DADRI_LF,DADRI_RF,DADRI_T2,DHAULIGNGA,DULHASTI,FARAKKA,JHAJJAR,KGSU1AND2,KGSU3AND4,KAHLGAN1,KAHLGAN2,KISHANGANGA,KKNP,KKNPPU2,KOLDAM,KOTESHWR,KUDGI,MAPS,NAPP,NJPC,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,PARBATI3,RAMPUR,RAPPB,RAPPC,RIHAND1,RIHAND2,RIHAND3,RSTPS1TO6,RSTOSU7,SALAL,SASAN,SEWA2,SIMHST1,SIMHST2,SNGRAULI,SINGRAULI_HYDRO,TALA,TALST2,TANAKPUR,TANDA2,TEHRI,TelanganaSTPP,UNCHHAR1,UNCHHAR2,UNCHHAR3,UNCHAHAR4,URI,URI2,VALLURNTECL
1,5.64694771377,0,0,0,0,0,0,9.25330607784,,0.91095576,5.888086776,5.51903792726,4.059408380885,0,0,0,8.38972310275,90.26509897064,3.82878559778,6.90636128413,2.9059097584,22.58384549454,,,6.1902467,20.7038717875,,,,0,,0,,0,18.52476670198,,,,,,,1.956000025265,0,0,7.1798371392,0,16.5898488415,27.858743068365,,,11.6878608,153.3837628125,2.207662451225,,,38.079194626,,0,,0.07158228,0,,,3.048188123805,5.92273477125,3.68786923483,0,5.0895504,4.45554612921,
2,5.64694771377,0,0,0,0,0,0,9.25330607784,,0.91095576,5.888086776,5.51903792726,4.059408380885,0,0,0,8.38972310275,90.26509897064,3.82878559778,6.90636128413,2.9059097584,22.58384549454,,,6.1902467,20.7038717875,,,,0,,0,,0,18.52476670198,,,,,,,1.956000025265,0,0,7.1798371392,0,16.5898488415,27.858743068365,,,11.6878608,153.3837628125,2.207662451225,,,38.079194626,,0,,0.07158228,0,,,3.048188123805,5.92273477125,3.68786923483,0,5.0895504,4.45554612921,
3,5.64694771377,0,0,0,0,0,0,9.25330607784,,0.91095576,5.888086776,5.51903792726,4.059408380885,0,0,0,8.38972310275,90.26509897064,3.82878559778,6.90636128413,2.9059097584,22.58384549454,,,6.1902467,20.7038717875,,,,0,,0,,0,18.52476670198,,,,,,,1.956000025265,0,0,7.1798371392,0,16.5898488415,27.858743068365,,,11.6878608,153.3837628125,1.47103017985,,,38.079194626,,0,,0.07158228,0,,,3.048188123805,5.92273477125,3.68786923483,0,5.0895504,4.45554612921,
4,5.64694771377,0,0,0,0,0,0,9.25330607784,,0.91095576,5.888086776,5.51903792726,4.059408380885,0,0,0,5.58804548225,90.26509897064,3.82878559778,6.90636128413,2.9059097584,22.58384549454,,,6.1902467,20.7038717875,,,,0,,0,,0,18.52476670198,,,,,,,0,0,0,7.1798371392,0,16.5898488415,27.858743068365,,,11.6878608,153.3837628125,1.47103017985,,,38.079194626,,0,,0.25053798,0,,,3.048188123805,5.92273477125,3.68786923483,0,5.0895504,4.45554612921,
5,3.52017516312,0,0,0,0,0,0,9.25330607784,,0.91095576,5.888086776,5.51903792726,4.059408380885,0,0,0,5.58804548225,90.26509897064,3.82878559778,6.90636128413,2.9059097584,22.58384549454,,,6.1902467,20.7038717875,,,,0,,0,,0,18.52476670198,,,,,,,0,0,0,7.1798371392,0,16.5898488415,27.858743068365,,,11.6878608,153.3837628125,1.303444390325,,,38.079194626,,0,,0.25053798,0,,,3.048188123805,5.92273477125,3.68786923483,0,5.0895504,4.45554612921,
6,3.52017516312,0,0,0,0,0,0,9.25330607784,,0.91095576,5.888086776,5.51903792726,4.059408380885,0,0,0,5.58804548225,90.26509897064,3.82878559778,6.90636128413,2.9059097584,22.58384549454,,,6.1902467,20.7038717875,,,,0,,0,,0,18.52476670198,,,,,,,0,0,0,7.1798371392,0,16.5898488415,27.858743068365,,,11.6878608,153.3837628125,0.707584144575,,,38.079194626,,0,,0.25053798,0,,,3.048188123805,5.92273477125,3.68786923483,0,5.0895504,4.45554612921,
7,3.52017516312,0,0,0,0,0,0,9.25330607784,,0.91095576,5.888086776,5.51903792726,4.059408380885,0,0,0,5.58804548225,90.26509897064,3.82878559778,6.90636128413,2.9059097584,22.58384549454,,,6.1902467,20.7038717875,,,,0,,0,,0,18.52476670198,,,,,,,0,0,0,7.1798371392,0,16.5898488415,27.858743068365,,,11.6878608,153.3837628125,0.707584144575,,,38.079194626,,0,,0.25053798,0,,,3.048188123805,5.92273477125,3.68786923483,0,5.0895504,4.45554612921,
8,3.52017516312,0,0,0,0,0,0,9.25330607784,,0.91095576,5.888086776,5.51903792726,4.059408380885,0,0,0,5.6645940505,90.26509897064,3.82878559778,6.90636128413,2.9059097584,22.58384549454,,,6.1902467,20.7038717875,,,,0,,0,,0,18.52476670198,,,,,,,0,0,0,7.1798371392,0,16.5898488415,27.858743068365,,,11.6878608,153.3837628125,0,,,38.079194626,,0,,0.25053798,0,,,3.048188123805,5.92273477125,3.68786923483,0,5.0895504,4.45554612921,
9,3.44683823682,0,0,0,0,0,0,4.62665303892,,0.91095576,5.888086776,5.51903792726,4.059408380885,0,0,0,5.6645940505,90.26509897064,3.82878559778,6.90636128413,2.9059097584,22.58384549454,,,6.1902467,20.7038717875,,,,0,,0,,0,18.52476670198,,,,,,,0,0,0,7.1798371392,0,16.5898488415,27.858743068365,,,11.6878608,153.3837628125,0,,,38.079194626,,0,,1.41375003,0,,,3.048188123805,5.92273477125,3.68786923483,0,5.0895504,4.45554612921,
10,3.44683823682,0,0,0,0,0,0,4.62665303892,,0.91095576,5.888086776,5.51903792726,4.059408380885,0,0,0,5.6645940505,90.30443497064,3.82878559778,6.90636128413,2.9059097584,22.58384549454,,,6.1902467,20.7038717875,,,,0,,0,,0,18.52476670198,,,,,,,0,0,0,7.1798371392,0,16.5898488415,27.858743068365,,,11.6878608,153.3837628125,0,,,38.079194626,,0,,1.41375003,0,,,3.048188123805,5.92273477125,3.68786923483,0,5.0895504,4.45554612921,
11,3.44683823682,0,0,0,0,0,0,4.62665303892,,1.82191152,3.9178865,5.51903792726,4.059408380885,0,0,0,5.6645940505,90.30443497064,3.82878559778,6.90636128413,2.9059097584,22.58384549454,,,6.1902467,20.7038717875,,,,0,,0,,0,18.52476670198,,,,,,,0,0,0,7.1798371392,0,16.5898488415,27.858743068365,,,11.6878608,153.3837628125,0,,,38.079194626,,0,,1.41375003,0,,,3.048188123805,5.92273477125,3.68786923483,0,5.0895504,4.45554612921,
