genconame,ANTA_CRF,ANTA_GF,ANTA_LF,ANTA_RF,AURY_CRF,AURY_GF,AURY_LF,AURY_RF,BRBCL,BSIUL,CHAMERA1,CHAMERA2,CHAMERA3,DADR_CRF,DADRI_GF,DADRI_LF,DADRI_RF,DADRI_T2,DHAULIGNGA,DULHASTI,FARAKKA,JHAJJAR,KGSU1AND2,KGSU3AND4,KAHLGAN1,KAHLGAN2,KISHANGANGA,KKNP,KKNPPU2,KOLDAM,KOTESHWR,KUDGI,MAPS,NAPP,NJPC,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,PARBATI2,PARBATI3,RAMPUR,RAPPB,RAPPC,RAPPD,RIHAND1,RIHAND2,RIHAND3,RSTPS1TO6,RSTOSU7,SALAL,SASAN,SEWA2,SIMHST1,SIMHST2,SNGRAULI,SINGRAULI_HYDRO,TALA,TALST2,TANAKPUR,TANDA2,TEHRI,TEHRIPSP,TelanganaSTPP,UNCHHAR1,UNCHHAR2,UNCHHAR3,UNCHAHAR4,URI,URI2,VALLURNTECL
1,0,0,0,7.2998926,0,0,0,11.5105628,,3.3005544,7.112391,6.6707784,4.9038209,0,0,0,14.3530442,5.1565624,6.1675273,5.37087045,3.2246214,317.5909825,,,7.6827322,16.6833238,,,,0,,0,,3.42357785,25.80509305,,,,,,,5.7735183,8.2703214,0,0,8.671421,3.3350878,7.59365145,20.04257365,0,,,0,34.8346856,1.350008,,,17.57380625,,4.3011826,,1.6637764,0,,0,,3.51866625,5.664978,4.4500599,0,5.2157534,5.4477907,
2,0,0,0,7.2998926,0,0,0,11.5105628,,3.3005544,7.112391,6.6707784,4.9038209,0,0,0,14.3530442,5.1565624,6.1675273,5.37087045,3.2246214,317.5909825,,,7.6827322,16.6833238,,,,0,,0,,3.42357785,25.80509305,,,,,,,5.7735183,8.2703214,0,0,8.671421,3.3350878,7.59365145,20.04257365,0,,,0,34.8346856,1.350008,,,17.57380625,,4.3011826,,1.6637764,0,,0,,3.51866625,5.664978,4.4500599,0,5.2157534,5.4477907,
3,0,0,0,7.2998926,0,0,0,11.5105628,,3.3005544,7.112391,6.6707784,4.9038209,0,0,0,14.3530442,5.1565624,6.1675273,5.37087045,3.2246214,317.5909825,,,7.6827322,16.6833238,,,,0,,0,,3.42357785,25.80509305,,,,,,,5.7735183,8.2703214,0,0,8.671421,3.3350878,7.59365145,20.04257365,0,,,0,35.3316249,1.350008,,,17.57380625,,4.3011826,,1.6637764,0,,0,,3.51866625,5.664978,4.4500599,0,5.2157534,5.4477907,
4,0,0,0,7.2998926,0,0,0,11.5105628,,3.3005544,7.112391,6.6707784,4.9038209,0,0,0,14.3530442,5.1565624,6.1675273,5.37087045,3.2246214,317.5909825,,,7.6827322,16.6833238,,,,0,,0,,3.42357785,25.80509305,,,,,,,5.7735183,8.2703214,0,0,8.671421,3.3350878,7.59365145,20.04257365,0,,,0,35.3316249,1.350008,,,17.57380625,,4.3011826,,1.6637764,0,,0,,3.51866625,5.664978,4.4500599,0,5.2157534,5.4477907,
5,0,0,0,7.3349276,0,0,0,11.5105628,,3.3005544,7.112391,6.6707784,4.9038209,0,0,0,14.3530442,5.1565624,6.1675273,5.37087045,3.2246214,317.5909825,,,7.6827322,16.6833238,,,,0,,0,,3.42357785,25.80509305,,,,,,,5.7735183,8.2703214,0,0,8.671421,3.3350878,7.59365145,20.04257365,0,,,0,35.3316249,1.350008,,,17.57380625,,4.3011826,,1.6637764,0,,0,,3.51866625,5.664978,4.4500599,0,5.2157534,3.4037773,
6,0,0,0,7.3349276,0,0,0,11.5105628,,2.2003696,7.112391,6.6707784,4.9038209,0,0,0,14.3530442,5.1565624,6.1675273,5.37087045,3.2246214,317.5909825,,,7.6827322,16.6833238,,,,0,,0,,3.42357785,25.80509305,,,,,,,5.7735183,8.2703214,0,0,8.671421,3.3350878,7.59365145,20.04257365,0,,,0,35.3316249,1.350008,,,17.57380625,,4.3011826,,1.6637764,0,,0,,3.51866625,5.664978,4.4500599,0,5.2157534,3.4037773,
7,0,0,0,7.3349276,0,0,0,11.5105628,,2.2003696,7.112391,6.6707784,4.9038209,0,0,0,14.3530442,5.1565624,6.1675273,5.37087045,3.2246214,317.5909825,,,7.6827322,16.6833238,,,,0,,0,,3.42357785,25.80509305,,,,,,,5.7735183,8.2703214,0,0,8.671421,3.3350878,7.59365145,20.04257365,0,,,0,35.3316249,1.350008,,,17.57380625,,4.2758716,,1.6637764,0,,0,,3.51866625,5.664978,4.4500599,0,5.2157534,3.4037773,
8,0,0,0,7.3349276,0,0,0,11.5105628,,2.2003696,7.112391,6.6707784,4.9038209,0,0,0,14.3530442,5.1565624,6.1675273,5.37087045,3.2246214,317.5909825,,,7.6827322,16.6833238,,,,0,,0,,3.42357785,25.80509305,,,,,,,5.7735183,8.2703214,0,0,8.671421,3.3350878,7.59365145,20.04257365,0,,,0,35.3316249,1.350008,,,17.57380625,,4.2758716,,1.6637764,0,,0,,3.51866625,5.664978,4.4500599,0,5.2157534,3.4037773,
9,0,0,0,7.3699626,0,0,0,11.5105628,,2.2003696,7.112391,6.6707784,4.9038209,0,0,0,14.3530442,5.1565624,6.1675273,5.37087045,3.2246214,317.5909825,,,7.6827322,16.6833238,,,,0,,0,,3.42357785,25.80509305,,,,,,,5.7735183,8.2703214,0,0,8.671421,3.3350878,7.59365145,20.04257365,0,,,0,35.3316249,1.350008,,,17.57380625,,4.3011826,,1.6637764,0,,0,,3.51866625,5.664978,4.4500599,0,5.2157534,3.4037773,
10,0,0,0,7.3699626,0,0,0,11.5105628,,2.2003696,7.112391,6.6707784,4.9038209,0,0,0,14.3530442,5.1565624,6.1675273,5.37087045,3.2246214,317.5909825,,,7.6827322,16.6833238,,,,0,,0,,3.42357785,25.80509305,,,,,,,5.7735183,8.2703214,0,0,8.671421,3.3350878,7.59365145,20.04257365,0,,,0,35.3316249,1.350008,,,17.57380625,,4.3011826,,1.6637764,0,,0,,3.51866625,5.664978,4.4500599,0,5.2157534,3.4037773,
