genconame,ANTA_CRF,ANTA_GF,ANTA_LF,ANTA_RF,AURY_CRF,AURY_GF,AURY_LF,AURY_RF,BRBCL,BSIUL,CHAMERA1,CHAMERA2,CHAMERA3,DADR_CRF,DADRI_GF,DADRI_LF,DADRI_RF,DADRI_T2,DHAULIGNGA,DULHASTI,FARAKKA,JHAJJAR,KGSU1AND2,KGSU3AND4,KAHLGAN1,KAHLGAN2,KISHANGANGA,KKNP,KKNPPU2,KOLDAM,KOTESHWR,KUDGI,MAPS,NAPP,NJPC,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,PARBATI2,PARBATI3,RAMPUR,RAPPB,RAPPC,RAPPD,RIHAND1,RIHAND2,RIHAND3,RSTPS1TO6,RSTOSU7,SALAL,SASAN,SEWA2,SIMHST1,SIMHST2,SNGRAULI,SINGRAULI_HYDRO,TALA,TALST2,TANAKPUR,TANDA2,TEHRI,TEHRIPSP,TelanganaSTPP,UNCHHAR1,UNCHHAR2,UNCHHAR3,UNCHAHAR4,URI,URI2,VALLURNTECL
1,0,0,0,2.5727251,0,0,0,3.9309116,,0,0,2.215818,1.42097725,0,0,0,5.15933,1.8199896,1.2923856,1.5559236,0,4.44068185,,,0,0,,,,2.5127971,,0,,1.15972395,6.661941,,,,,,,0,1.92909695,1.6538456,0,4.098688,2.56550525,0.90192795,1.89470875,1.8997968,,,0,0,0.7597062,,,2.79654375,,0,,0,1.6684041,,0,,0.2415798,0.7541688,0,0.9404791,0,1.4758128,
2,0,0,0,2.5727251,0,0,0,3.9309116,,0,0,2.215818,1.42097725,0,0,0,5.15933,1.8199896,1.2923856,1.5559236,0,4.44068185,,,0,0,,,,2.5127971,,0,,1.15972395,6.661941,,,,,,,0,1.92909695,1.6538456,0,4.098688,2.56550525,0.90192795,1.89470875,1.8997968,,,0,0,0.7597062,,,2.79654375,,0,,0,1.6684041,,0,,0.2415798,0.7541688,0,0.9404791,0,1.4758128,
3,0,0,0,2.5727251,0,0,0,3.9309116,,0,0,2.215818,1.42097725,0,0,0,5.15933,1.8199896,1.2923856,1.5559236,0,4.44068185,,,0,0,,,,2.5127971,,0,,1.15972395,6.661941,,,,,,,0,1.92909695,1.6538456,0,4.098688,2.56550525,0.90192795,1.89470875,1.8997968,,,0,0,0.7597062,,,2.79654375,,0,,0,1.6684041,,0,,0.2415798,0.7541688,0,0.9404791,0,1.1204358,
4,0,0,0,2.5727251,0,0,0,3.9309116,,0,0,2.215818,1.42097725,0,0,0,5.15933,1.8199896,1.2923856,1.5559236,0,4.44068185,,,0,0,,,,2.5127971,,0,,1.15972395,6.661941,,,,,,,0,1.92909695,1.6538456,0,4.098688,2.56550525,0.90192795,1.89470875,1.8997968,,,0,0,0.7597062,,,2.79654375,,0,,0,1.6684041,,0,,0.2415798,0.7541688,0,0.9404791,0,1.1204358,
5,0,0,0,2.5850726,0,0,0,3.9309116,,0,0,2.215818,1.42097725,0,0,0,5.15933,1.8199896,1.2923856,1.5559236,0,4.44068185,,,0,0,,,,2.5127971,,0,,1.15972395,6.661941,,,,,,,0,1.92909695,1.6538456,0,4.098688,2.56550525,0.90192795,1.89470875,1.8997968,,,0,0,0.7597062,,,2.79654375,,0,,0,1.6684041,,0,,0.2415798,0.7541688,0,0.9404791,0,1.4758128,
6,0,0,0,2.5850726,0,0,0,3.9309116,,0,0,2.215818,1.42097725,0,0,0,5.15933,1.8199896,1.2923856,1.5559236,0,4.44068185,,,0,0,,,,2.5127971,,0,,1.15972395,6.661941,,,,,,,0,1.92909695,1.6538456,0,4.098688,2.56550525,0.90192795,1.89470875,1.8997968,,,0,0,0.7597062,,,2.79654375,,0,,0,1.6684041,,0,,0.2415798,0.7541688,0,0.9404791,0,1.4758128,
7,0,0,0,2.5850726,0,0,0,3.9309116,,0,0,2.215818,1.42097725,0,0,0,5.15933,1.8199896,1.2923856,1.5559236,0,4.44068185,,,0,0,,,,2.5127971,,0,,1.15972395,6.661941,,,,,,,0,1.92909695,1.6538456,0,4.098688,2.56550525,0.90192795,1.89470875,1.8997968,,,0,0,0.7597062,,,2.79654375,,0,,0,1.6684041,,0,,0.2415798,0.7541688,0,0.9404791,0,1.1204358,
8,0,0,0,2.5850726,0,0,0,3.9309116,,0,0,2.215818,1.42097725,0,0,0,5.15933,1.8199896,1.2923856,1.5559236,0,4.44068185,,,0,0,,,,2.5127971,,0,,1.15972395,6.661941,,,,,,,0,1.92909695,1.6538456,0,4.098688,2.56550525,0.90192795,1.89470875,1.8997968,,,0,0,0.7597062,,,2.79654375,,0,,0,1.6684041,,0,,0.2415798,0.7541688,0,0.9404791,0,1.1204358,
9,0,0,0,2.597914,0,0,0,3.9309116,,0,0,2.215818,1.42097725,0,0,0,5.15933,1.8199896,1.2923856,1.5559236,0,4.44068185,,,0,0,,,,2.5127971,,0,,1.15972395,6.661941,,,,,,,0,1.92909695,1.6538456,0,4.098688,2.56550525,0.90192795,1.89470875,1.8997968,,,0,0,0.7597062,,,2.79654375,,0,,0,1.6684041,,0,,0.2415798,0.7541688,0,0.9404791,0,1.1204358,
10,0,0,0,2.597914,0,0,0,3.9309116,,0,0,2.215818,1.42097725,0,0,0,5.15933,1.8199896,1.2923856,1.5559236,0,4.44068185,,,0,0,,,,2.5127971,,0,,1.15972395,6.661941,,,,,,,0,1.92909695,1.6538456,0,4.098688,2.56550525,0.90192795,1.89470875,1.8997968,,,0,0,0.7597062,,,2.79654375,,0,,0,1.6684041,,0,,0.2415798,0.7541688,0,0.9404791,0,1.1204358,
11,0,0,0,2.597914,0,0,0,3.9309116,,0,0,2.215818,1.42097725,0,0,0,5.15933,1.8199896,1.2923856,1.5559236,0,4.44068185,,,0,0,,,,2.5127971,,0,,1.15972395,6.661941,,,,,,,0,1.92909695,1.6538456,0,4.098688,2.56550525,0.90192795,1.89470875,1.8997968,,,0,0,0.7597062,,,2.79654375,,0,,0,1.6684041,,0,,0.2415798,0.7541688,0,0.9404791,0,1.1204358,
12,0,0,0,2.597914,0,0,0,3.9309116,,0,0,2.215818,1.42097725,0,0,0,5.15933,1.8199896,1.2923856,1.5559236,0,4.44068185,,,0,0,,,,2.5127971,,0,,1.15972395,6.661941,,,,,,,0,1.92909695,1.6538456,0,4.098688,2.56550525,0.90192795,1.89470875,1.8997968,,,0,0,0.7597062,,,2.79654375,,0,,0,1.6684041,,0,,0.2415798,0.7541688,0,0.9404791,0,1.1204358,
13,0,0,0,2.6102615,0,0,0,3.9309116,,0,0,2.215818,1.42097725,0,0,0,5.15933,1.8199896,1.2923856,1.5559236,0,4.44068185,,,0,0,,,,2.5127971,,0,,1.15972395,6.661941,,,,,,,0,1.92909695,1.6538456,0,4.098688,2.56550525,0.90192795,1.89470875,1.8997968,,,0,0,0.7597062,,,2.79654375,,0,,0,1.6684041,,0,,0.2415798,0.7541688,0,0.9404791,0,1.4758128,
14,0,0,0,2.6102615,0,0,0,3.9309116,,0,0,2.215818,1.42097725,0,0,0,5.15933,1.8199896,1.2923856,1.5559236,0,4.44068185,,,0,0,,,,2.5127971,,0,,1.15972395,6.661941,,,,,,,0,1.92909695,1.6538456,0,4.098688,2.56550525,0.90192795,1.89470875,1.8997968,,,0,0,0.7597062,,,2.79654375,,0,,0,1.6684041,,0,,0.2415798,0.7541688,0,0.9404791,0,1.4758128,
15,0,0,0,2.6102615,0,0,0,3.9309116,,0,0,2.215818,1.42097725,0,0,0,5.15933,1.8199896,1.2923856,1.5559236,0,4.44068185,,,0,0,,,,2.5127971,,0,,1.15972395,6.661941,,,,,,,0,1.92909695,1.6538456,0,4.098688,2.56550525,0.90192795,1.89470875,1.8997968,,,0,0,0.7597062,,,2.79654375,,0,,0,1.6684041,,0,,0.2415798,0.7541688,0,0.9404791,0,1.1204358,
16,0,0,0,2.6102615,0,0,0,3.9309116,,0,0,2.215818,1.42097725,0,0,0,5.15933,1.8199896,1.2923856,1.5559236,0,4.44068185,,,0,0,,,,2.5127971,,0,,1.15972395,6.661941,,,,,,,0,1.92909695,1.6538456,0,4.098688,2.56550525,0.90192795,1.89470875,1.8997968,,,0,0,0.7597062,,,2.79654375,,0,,0,1.6684041,,0,,0.2415798,0.7541688,0,0.9404791,0,1.1204358,
17,0,0,0,2.6102615,0,0,0,3.9309116,,0,0,2.215818,1.42097725,0,0,0,5.15933,1.8199896,1.2923856,1.5559236,0,4.44068185,,,0,0,,,,2.5127971,,0,,1.15972395,6.661941,,,,,,,0,1.92909695,1.6538456,0,4.098688,2.56550525,0.90192795,1.89470875,1.8997968,,,0,0,0.7597062,,,2.79654375,,0,,0,1.6684041,,0,,0.2415798,0.7541688,0,0.9404791,0,1.1204358,
18,0,0,0,2.6102615,0,0,0,3.9309116,,0,0,2.215818,1.42097725,0,0,0,5.15933,1.8199896,1.2923856,1.5559236,0,4.44068185,,,0,0,,,,2.5127971,,0,,1.15972395,6.661941,,,,,,,0,1.92909695,1.6538456,0,4.098688,2.56550525,0.90192795,1.89470875,1.8997968,,,0,0,0.7597062,,,2.79654375,,0,,0,1.6684041,,0,,0.2415798,0.7541688,0,0.9404791,0,1.1204358,
19,0,0,0,2.6102615,0,0,0,3.9309116,,0,0,2.215818,1.42097725,0,0,0,5.15933,1.8199896,1.2923856,1.5559236,0,4.44068185,,,0,0,,,,2.5127971,,0,,1.15972395,6.661941,,,,,,,0,1.92909695,1.6538456,0,4.098688,2.56550525,0.90192795,1.89470875,1.8997968,,,0,0,0.7597062,,,2.79654375,,0,,0,1.6684041,,0,,0.2415798,0.7541688,0,0.9404791,0,1.1204358,
20,0,0,0,2.6102615,0,0,0,3.9309116,,0,0,2.215818,1.42097725,0,0,0,5.15933,1.8199896,1.2923856,1.5559236,0,4.44068185,,,0,0,,,,2.5127971,,0,,1.15972395,6.661941,,,,,,,0,1.92909695,1.6538456,0,4.098688,2.56550525,0.90192795,1.89470875,1.8997968,,,0,0,0.7597062,,,2.79654375,,0,,0,1.6684041,,0,,0.2415798,0.7541688,0,0.9404791,0,1.1204358,
21,0,0,0,2.597914,0,0,0,3.9309116,,0,0,2.215818,1.42097725,0,0,0,5.15933,1.8199896,1.2923856,1.5559236,0,4.44068185,,,0,0,,,,2.5127971,,0,,1.15972395,6.661941,,,,,,,0,1.92909695,1.6538456,0,4.098688,2.56550525,0.90192795,1.89470875,1.8997968,,,0,0,0.7597062,,,2.79654375,,0,,0,1.6684041,,0,,0.2415798,0.7541688,0,0.9404791,0,1.1204358,
