genconame,ANTA_CRF,ANTA_GF,ANTA_LF,ANTA_RF,AURY_CRF,AURY_GF,AURY_LF,AURY_RF,BRBCL,BSIUL,CHAMERA1,CHAMERA2,CHAMERA3,DADR_CRF,DADRI_GF,DADRI_LF,DADRI_RF,DADRI_T2,DHAULIGNGA,DULHASTI,FARAKKA,JHAJJAR,KGSU1AND2,KGSU3AND4,KAHLGAN1,KAHLGAN2,KISHANGANGA,KKNP,KKNPPU2,KOLDAM,KOTESHWR,KUDGI,MAPS,NAPP,NJPC,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,PARBATI2,PARBATI3,RAMPUR,RAPPB,RAPPC,RAPPD,RIHAND1,RIHAND2,RIHAND3,RSTPS1TO6,RSTOSU7,SALAL,SASAN,SEWA2,SIMHST1,SIMHST2,SNGRAULI,SINGRAULI_HYDRO,TALA,TALST2,TANAKPUR,TANDA2,TEHRI,TelanganaSTPP,UNCHHAR1,UNCHHAR2,UNCHHAR3,UNCHAHAR4,URI,URI2,VALLURNTECL
1,0,0,0,13.1036136,0,0,0,19.9603712,,1.5749712,10.181754,12.4670502,8.89534305,0,0,0,25.187448,187.916267,2.77697475,15.10586,3.7272708,6.28083885,,,10.9982268,35.823348,,,,3.0138493,,0,,9.3497382,41.9589522,,,,,,,8.6773665,8.5728456,2.042755,0,17.94196855,5.6765445,36.7169649,30.5183626,31.1681502,,,34.563672,33.76791,4.790016,,,18.5301567,,2.8407456,,1.5145812,1.791339,,,5.3589547,10.93543,6.7807696,0.722821,8.9328888,8.5492099,
2,0,0,0,13.1036136,0,0,0,19.9603712,,1.5749712,10.181754,12.4670502,8.89534305,0,0,0,25.187448,187.916267,2.77697475,15.10586,3.7272708,6.28083885,,,10.9982268,35.823348,,,,3.0138493,,0,,9.3497382,41.9589522,,,,,,,8.6773665,8.5728456,2.042755,0,17.94196855,5.6765445,36.7169649,30.5183626,31.1681502,,,34.563672,33.76791,4.790016,,,18.5301567,,2.8407456,,1.5145812,1.791339,,,5.3589547,10.93543,6.7807696,0.722821,8.9328888,8.5492099,
3,0,0,0,13.1036136,0,0,0,19.9603712,,3.1499424,10.181754,12.4670502,8.89534305,0,0,0,25.187448,187.916267,2.77697475,15.10586,3.7272708,6.28083885,,,10.9982268,35.823348,,,,3.0138493,,0,,9.3497382,41.9589522,,,,,,,8.6773665,8.5728456,2.042755,0,17.94196855,5.6765445,36.7169649,30.5183626,31.1681502,,,34.563672,33.76791,4.790016,,,18.5301567,,2.8407456,,1.5145812,1.791339,,,5.3589547,10.93543,6.7807696,0.722821,8.9328888,8.5492099,
4,0,0,0,13.1036136,0,0,0,19.9603712,,3.1499424,10.181754,12.4670502,8.89534305,0,0,0,25.187448,187.916267,2.77697475,15.10586,3.7272708,6.28083885,,,10.9982268,35.823348,,,,3.0138493,,0,,9.3497382,41.9589522,,,,,,,8.6773665,8.5728456,2.042755,0,17.94196855,5.6765445,36.7169649,30.5183626,31.1681502,,,34.563672,33.76791,4.790016,,,18.5301567,,2.8407456,,1.5145812,1.791339,,,5.3589547,10.93543,6.7807696,0.722821,8.9328888,8.5492099,
5,0,0,0,13.1036136,0,0,0,19.9603712,,3.1499424,10.181754,12.4670502,8.89534305,0,0,0,25.187448,187.916267,2.77697475,15.10586,3.7272708,6.28083885,,,10.9982268,35.823348,,,,3.0138493,,0,,9.3497382,41.9589522,,,,,,,8.6773665,8.5728456,2.042755,0,17.94196855,5.6765445,36.7169649,30.5183626,31.1681502,,,34.563672,33.76791,4.790016,,,18.5301567,,2.8407456,,1.5145812,1.791339,,,5.3589547,10.93543,6.7807696,0.722821,8.9328888,8.5492099,
6,0,0,0,13.1036136,0,0,0,19.9603712,,3.1499424,10.181754,12.4670502,8.89534305,0,0,0,25.187448,187.916267,2.77697475,15.10586,3.7272708,6.28083885,,,10.9982268,35.823348,,,,3.0138493,,0,,9.3497382,41.9589522,,,,,,,8.6773665,8.5728456,2.042755,0,17.94196855,5.6765445,36.7169649,30.5183626,31.1681502,,,34.563672,33.76791,4.790016,,,18.5301567,,2.8407456,,1.5145812,1.791339,,,5.3589547,10.93543,6.7807696,0.722821,8.9328888,8.5492099,
7,0,0,0,13.1036136,0,0,0,19.9603712,,3.1499424,10.181754,12.4670502,8.89534305,0,0,0,25.187448,187.916267,2.77697475,15.10586,3.7272708,6.28083885,,,10.9982268,35.823348,,,,3.0138493,,0,,9.3497382,41.9589522,,,,,,,8.6773665,8.5728456,2.042755,0,17.94196855,5.6765445,36.7169649,30.5183626,31.1681502,,,34.563672,33.76791,4.790016,,,18.5301567,,2.6982252,,0.1231956,1.791339,,,5.3589547,10.93543,6.7807696,0.722821,8.9328888,8.5492099,
8,0,0,0,13.1036136,0,0,0,19.9603712,,3.1499424,10.181754,12.4670502,8.89534305,0,0,0,25.187448,187.916267,2.77697475,15.10586,3.7272708,6.28083885,,,10.9982268,35.823348,,,,3.0138493,,0,,9.3497382,41.9589522,,,,,,,8.6773665,8.5728456,2.042755,0,17.94196855,5.6765445,36.7169649,30.5183626,31.1681502,,,34.563672,33.76791,4.790016,,,18.5301567,,2.6982252,,0.1231956,1.791339,,,5.3589547,10.93543,6.7807696,0.722821,8.9328888,8.5492099,
9,0,0,0,13.2726264,0,0,0,19.9603712,,3.1499424,10.181754,12.4670502,5.92430355,0,0,0,25.187448,187.916267,2.77697475,15.10586,3.7272708,6.28083885,,,10.9982268,35.823348,,,,3.0138493,,0,,9.3497382,41.9589522,,,,,,,8.6773665,8.5728456,2.042755,0,17.94196855,5.6765445,36.7169649,30.5183626,31.1681502,,,34.563672,33.76791,4.790016,,,18.5301567,,2.6982252,,0.1231956,1.791339,,,5.3589547,10.93543,6.7807696,0.722821,8.9328888,8.5492099,
10,0,0,0,13.2726264,0,0,0,19.9603712,,3.1499424,10.181754,12.4670502,5.92430355,0,0,0,25.187448,187.916267,2.77697475,15.10586,3.7272708,6.28083885,,,10.9982268,35.823348,,,,3.0138493,,0,,9.3497382,41.9589522,,,,,,,8.6773665,8.5728456,2.042755,0,17.94196855,5.6765445,36.7169649,30.5183626,31.1681502,,,34.563672,33.76791,4.790016,,,18.5301567,,2.6982252,,0.1231956,1.791339,,,5.3589547,10.93543,6.7807696,0.722821,8.9328888,8.5492099,
