genconame,ANTA_CRF,ANTA_GF,ANTA_LF,ANTA_RF,AURY_CRF,AURY_GF,AURY_LF,AURY_RF,BRBCL,BSIUL,CHAMERA1,CHAMERA2,CHAMERA3,DADR_CRF,DADRI_GF,DADRI_LF,DADRI_RF,DADRI_T2,DHAULIGNGA,DULHASTI,FARAKKA,JHAJJAR,KGSU1AND2,KGSU3AND4,KAHLGAN1,KAHLGAN2,KISHANGANGA,KKNP,KKNPPU2,KOLDAM,KOTESHWR,KUDGI,MAPS,NAPP,NJPC,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,PARBATI3,RAMPUR,RAPPB,RAPPC,RIHAND1,RIHAND2,RIHAND3,RSTPS1TO6,RSTOSU7,SALAL,SASAN,SEWA2,SIMHST1,SIMHST2,SNGRAULI,SINGRAULI_HYDRO,TALA,TALST2,TANAKPUR,TANDA2,TEHRI,TelanganaSTPP,UNCHHAR1,UNCHHAR2,UNCHHAR3,UNCHAHAR4,URI,URI2,VALLURNTECL
1,0,0,0,0,0,0,0,0,,0,0,2.590133367745,1.66284401822,0,0,0,0,1.59093383988,2.013764016935,2.80550585623,0,3.276051552675,,,0,0,,,,2.94187482468,,0,,2.64881733204,7.78967482139,,,,,,,0.20394967208,1.94331541635,0,4.77907909578,1.457294984145,1.62135842286,1.802666798185,,,0,0,0,,,2.423660382,,0,,0,1.59431454765,,,0.219233239555,0.714001261875,0.3587539604,0.89151928074,0,1.74860144316,
2,0,0,0,0,0,0,0,0,,0,0,2.590133367745,1.66284401822,0,0,0,0,1.59093383988,2.013764016935,2.80550585623,0,3.276051552675,,,0,0,,,,2.94187482468,,0,,2.64881733204,7.78967482139,,,,,,,0.20394967208,1.94331541635,0,4.77907909578,1.457294984145,1.62135842286,1.802666798185,,,0,0,0,,,2.423660382,,0,,0,1.59431454765,,,0.219233239555,0.714001261875,0.3587539604,0.89151928074,0,1.74860144316,
3,0,0,0,0,0,0,0,0,,0,0,2.590133367745,1.66284401822,0,0,0,0,1.59093383988,2.013764016935,2.80550585623,0,3.276051552675,,,0,0,,,,2.94187482468,,0,,2.64881733204,7.78967482139,,,,,,,0.20394967208,1.94331541635,0,4.77907909578,1.457294984145,1.62135842286,1.802666798185,,,0,0,0,,,2.423660382,,0,,0,1.59431454765,,,0.219233239555,0.714001261875,0.3587539604,0.89151928074,0,1.74860144316,
4,0,0,0,0,0,0,0,0,,0,0,2.590133367745,1.66284401822,0,0,0,0,1.59093383988,2.013764016935,2.80550585623,0,3.276051552675,,,0,0,,,,2.94187482468,,0,,2.64881733204,7.78967482139,,,,,,,0.20394967208,1.94331541635,0,4.77907909578,1.457294984145,1.62135842286,1.802666798185,,,0,0,0,,,2.423660382,,0,,0,1.59431454765,,,0.219233239555,0.714001261875,0.3587539604,0.89151928074,0,1.74860144316,
5,0,0,0,0,0,0,0,0,,0,0,2.590133367745,1.66284401822,0,0,0,0,1.59093383988,2.013764016935,2.80550585623,0,3.276051552675,,,0,0,,,,2.94187482468,,0,,2.64881733204,7.78967482139,,,,,,,0.87406994136,1.94331541635,0,4.77907909578,1.457294984145,1.62135842286,1.802666798185,,,0,0,0,,,2.423660382,,0,,0,1.59431454765,,,0.219233239555,0.714001261875,0.3587539604,0.89151928074,0,1.74860144316,
6,0,0,0,0,0,0,0,0,,0,0,2.590133367745,1.66284401822,0,0,0,0,1.59093383988,2.013764016935,2.80550585623,0,3.276051552675,,,0,0,,,,2.94187482468,,0,,2.64881733204,7.78967482139,,,,,,,0.87406994136,1.94331541635,0,4.77907909578,1.457294984145,1.62135842286,1.802666798185,,,0,0,0,,,2.423660382,,0,,0,1.59431454765,,,0.219233239555,0.714001261875,0.3587539604,0.89151928074,0,1.74860144316,
7,0,0,0,0,0,0,0,0,,0,0,2.590133367745,1.66284401822,0,0,0,0,1.59093383988,2.013764016935,2.80550585623,0,3.276051552675,,,0,0,,,,2.94187482468,,0,,2.64881733204,7.78967482139,,,,,,,0.20394967208,1.94331541635,0,4.77907909578,1.457294984145,1.62135842286,1.802666798185,,,0,0,0,,,2.423660382,,0,,0,1.59431454765,,,0.219233239555,0.714001261875,0.3587539604,0.89151928074,0,1.74860144316,
8,0,0,0,0,0,0,0,0,,0,0,2.590133367745,1.66284401822,0,0,0,0,1.59093383988,2.013764016935,2.80550585623,0,3.276051552675,,,0,0,,,,2.94187482468,,0,,2.64881733204,7.78967482139,,,,,,,0.20394967208,1.94331541635,0,4.77907909578,1.457294984145,1.62135842286,1.802666798185,,,0,0,0,,,2.423660382,,0,,0,1.59431454765,,,0.219233239555,0.714001261875,0.3587539604,0.89151928074,0,1.74860144316,
9,0,0,0,0,0,0,0,0,,0,0,2.590133367745,1.66284401822,0,0,0,0,1.59093383988,2.013764016935,2.80550585623,0,3.276051552675,,,0,0,,,,2.94187482468,,0,,2.64881733204,7.78967482139,,,,,,,0.20394967208,1.94331541635,0,4.77907909578,1.457294984145,1.62135842286,1.802666798185,,,0,0,0,,,2.423660382,,0,,0,1.59431454765,,,0.219233239555,0.723670261875,0.3587539604,0.89151928074,0,1.202163469375,
10,0,0,0,0,0,0,0,0,,0,0,2.590133367745,1.66284401822,0,0,0,0,1.59093383988,2.013764016935,2.80550585623,0,3.276051552675,,,0,0,,,,2.94187482468,,0,,2.64881733204,7.78967482139,,,,,,,0.20394967208,1.94331541635,0,4.77907909578,1.457294984145,1.62135842286,1.802666798185,,,0,0,0,,,2.423660382,,0,,0,1.59431454765,,,0.219233239555,0.723670261875,0.3587539604,0.89151928074,0,1.202163469375,
11,0,0,0,0,0,0,0,0,,0,0,2.590133367745,1.66284401822,0,0,0,0,1.59093383988,2.013764016935,2.80550585623,0,3.276051552675,,,0,0,,,,2.94187482468,,0,,2.64881733204,7.78967482139,,,,,,,0.20394967208,1.94331541635,0,4.77907909578,1.457294984145,1.62135842286,1.802666798185,,,0,0,0,,,2.423660382,,0,,0,1.59431454765,,,0.232752625215,0.723670261875,0.3587539604,0.89151928074,0,1.202163469375,
