genconame,ANTA_CRF,ANTA_GF,ANTA_LF,ANTA_RF,AURY_CRF,AURY_GF,AURY_LF,AURY_RF,BRBCL,BSIUL,CHAMERA1,CHAMERA2,CHAMERA3,DADR_CRF,DADRI_GF,DADRI_LF,DADRI_RF,DADRI_T2,DHAULIGNGA,DULHASTI,FARAKKA,JHAJJAR,KGSU1AND2,KGSU3AND4,KAHLGAN1,KAHLGAN2,KISHANGANGA,KKNP,KKNPPU2,KOLDAM,KOTESHWR,KUDGI,MAPS,NAPP,NJPC,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,PARBATI2,PARBATI3,RAMPUR,RAPPB,RAPPC,RAPPD,RIHAND1,RIHAND2,RIHAND3,RSTPS1TO6,RSTOSU7,SALAL,SASAN,SEWA2,SIMHST1,SIMHST2,SNGRAULI,SINGRAULI_HYDRO,TALA,TALST2,TANAKPUR,TANDA2,TEHRI,TEHRIPSP,TelanganaSTPP,UNCHHAR1,UNCHHAR2,UNCHHAR3,UNCHAHAR4,URI,URI2,VALLURNTECL
1,0,0,0,2.56986015,0,0,0,3.8767905,,0,0,2.2132264,1.4205587,0,0,0,4.9515378,1.8199632,1.7211161,2.148465,0,4.44054875,,,0,0,,,,2.5098854,,0,,1.1355729,6.6518936,,,,,,,4.2165585,1.55575035,1.6509339,0,4.0838435,1.569392,0.899283,1.89470875,1.8997968,,,0,0,0.7373597,,,2.7902875,,0,,0,0.9695961,,0,,0.233387,0.7623,0.3776916,0.3377572,0,1.4941806,
2,0,0,0,2.56986015,0,0,0,3.8767905,,0,0,2.2132264,1.4205587,0,0,0,4.9515378,1.8199632,1.7211161,2.148465,0,4.44054875,,,0,0,,,,2.5098854,,0,,1.1355729,6.6518936,,,,,,,4.2165585,1.55575035,1.6509339,0,4.0838435,1.569392,0.899283,1.89470875,1.8997968,,,0,0,0.7373597,,,2.7902875,,0,,0,0.8240111,,0,,0.233387,0.7623,0.3776916,0.3377572,0,1.4941806,
3,0,0,0,2.56986015,0,0,0,3.8767905,,0,0,2.2132264,1.4205587,0,0,0,4.9515378,1.8199632,1.7211161,2.148465,0,4.44054875,,,0,0,,,,2.5098854,,0,,1.1355729,6.6518936,,,,,,,4.2165585,1.55575035,1.6509339,0,4.0838435,1.569392,0.899283,1.89470875,1.8997968,,,0,0,0.7373597,,,2.7902875,,0,,0,0.9113621,,0,,0.233387,0.7623,0.3776916,0.3377572,0,1.4941806,
4,0,0,0,2.56986015,0,0,0,3.8767905,,0,0,2.2132264,1.4205587,0,0,0,4.9515378,1.8199632,1.7211161,2.148465,0,4.44054875,,,0,0,,,,2.5098854,,0,,1.1355729,6.6518936,,,,,,,4.2165585,1.55575035,1.6509339,0,4.0838435,1.569392,0.899283,1.89470875,1.8997968,,,0,0,0.7373597,,,2.7902875,,0,,0,0.9113621,,0,,0.233387,0.7623,0.3776916,0.3377572,0,1.4941806,
5,0,0,0,2.5821939,0,0,0,3.8767905,,0,0,2.2132264,1.4205587,0,0,0,4.9515378,1.8199632,1.7211161,2.148465,0,4.44054875,,,0,0,,,,2.5098854,,0,,1.1355729,6.6518936,,,,,,,5.67328685,1.55575035,1.6509339,0,4.0838435,1.569392,0.899283,1.89470875,1.8997968,,,0,0,0.7373597,,,2.7902875,,0,,0,1.6684041,,0,,0.233387,0.7623,0.3776916,0.8036292,0,0.9958542,
6,0,0,0,2.5821939,0,0,0,3.8767905,,0,0,2.2132264,1.4205587,0,0,0,4.9515378,1.8199632,1.7211161,2.148465,0,4.44054875,,,0,0,,,,2.5098854,,0,,1.1355729,6.6518936,,,,,,,5.67328685,1.55575035,1.6509339,0,4.0838435,1.569392,0.899283,1.89470875,1.8997968,,,0,0,0.7373597,,,2.7902875,,0,,0,1.6684041,,0,,0.233387,0.7623,0.3776916,0.8036292,0,0.9958542,
7,0,0,0,2.5821939,0,0,0,3.8767905,,0,0,2.2132264,1.4205587,0,0,0,4.9515378,1.8199632,1.7211161,2.148465,0,4.44054875,,,0,0,,,,2.5098854,,0,,1.1355729,6.6518936,,,,,,,5.67328685,1.55575035,1.6509339,0,4.0838435,1.569392,0.899283,1.89470875,1.8997968,,,0,0,0.7373597,,,2.7902875,,0,,0,1.6684041,,0,,0.233387,0.7623,0.3776916,0.8036292,0,1.4941806,
8,0,0,0,2.5821939,0,0,0,3.8767905,,0,0,2.2132264,1.4205587,0,0,0,4.9515378,1.8199632,1.7211161,2.148465,0,4.44054875,,,0,0,,,,2.5098854,,0,,1.1355729,6.6518936,,,,,,,5.67328685,1.55575035,1.6509339,0,4.0838435,1.569392,0.899283,1.89470875,1.8997968,,,0,0,0.7373597,,,2.7902875,,0,,0,1.6684041,,0,,0.233387,0.7623,0.3776916,0.8036292,0,1.4941806,
9,0,0,0,2.59452765,0,0,0,3.8767905,,0,0,2.2132264,1.4205587,0,0,0,4.9515378,1.8199632,1.7211161,2.148465,0,4.44054875,,,0,0,,,,2.5098854,,0,,1.1355729,6.6518936,,,,,,,5.67328685,1.55575035,1.6509339,0,4.0838435,1.569392,0.899283,1.89470875,1.8997968,,,0,0,0.7373597,,,2.7902875,,0,,0,1.6684041,,0,,0.233387,0.7623,0.3776916,0.8036292,0,0.9958542,
10,0,0,0,2.59452765,0,0,0,3.8767905,,0,0,2.2132264,1.4205587,0,0,0,4.9515378,1.8199632,1.7211161,2.148465,0,4.44054875,,,0,0,,,,2.5098854,,0,,1.1355729,6.6518936,,,,,,,5.67328685,1.55575035,1.6509339,0,4.0838435,1.569392,0.899283,1.89470875,1.8997968,,,0,0,0.7373597,,,2.7902875,,0,,0,1.6684041,,0,,0.233387,0.7623,0.3776916,0.8036292,0,0.9958542,
11,0,0,0,2.59452765,0,0,0,3.8767905,,0,0,2.2132264,1.4205587,0,0,0,4.9515378,1.8199632,1.7211161,2.148465,0,4.44054875,,,0,0,,,,2.5098854,,0,,1.1355729,6.6518936,,,,,,,5.67328685,1.55575035,1.6509339,0,4.0838435,1.569392,0.899283,1.89470875,1.8997968,,,0,0,0.7373597,,,2.7902875,,0,,0,1.6684041,,0,,0.233387,0.7623,0.3776916,0.8036292,0,0.9958542,
12,0,0,0,2.59452765,0,0,0,3.8767905,,0,0,2.2132264,1.4205587,0,0,0,4.9515378,1.8199632,1.7211161,2.148465,0,4.44054875,,,0,0,,,,2.5098854,,0,,1.1355729,6.6518936,,,,,,,5.67328685,1.55575035,1.6509339,0,4.0838435,1.569392,0.899283,1.89470875,1.8997968,,,0,0,0.7373597,,,2.7902875,,0,,0,1.6684041,,0,,0.233387,0.7623,0.3776916,0.8036292,0,0.9958542,
13,0,0,0,2.59452765,0,0,0,3.8767905,,0,0,2.2132264,1.4205587,0,0,0,4.9515378,1.8199632,1.7211161,2.148465,0,4.44054875,,,0,0,,,,2.5098854,,0,,1.1355729,6.6518936,,,,,,,5.67328685,1.55575035,1.6509339,0,4.0838435,1.569392,0.899283,1.89470875,1.8997968,,,0,0,0.7373597,,,2.7902875,,0,,0,1.6684041,,0,,0.233387,0.7623,0.3776916,0.8036292,0,0.9958542,
14,0,0,0,2.59452765,0,0,0,3.8767905,,0,0,2.2132264,1.4205587,0,0,0,4.9515378,1.8199632,1.7211161,2.148465,0,4.44054875,,,0,0,,,,2.5098854,,0,,1.1355729,6.6518936,,,,,,,5.67328685,1.55575035,1.6509339,0,4.0838435,1.569392,0.899283,1.89470875,1.8997968,,,0,0,0.7373597,,,2.7902875,,0,,0,1.6684041,,0,,0.233387,0.7623,0.3776916,0.8036292,0,0.9958542,
15,0,0,0,2.59452765,0,0,0,3.8767905,,0,0,2.2132264,1.4205587,0,0,0,4.9515378,1.8199632,1.7211161,2.148465,0,4.44054875,,,0,0,,,,2.5098854,,0,,1.1355729,6.6518936,,,,,,,5.3671233,1.55575035,1.6509339,0,4.0838435,1.569392,0.899283,1.89470875,1.8997968,,,0,0,0.7373597,,,2.7902875,,0,,0,1.6684041,,0,,0.233387,0.7623,0.3776916,0.8036292,0,0.9958542,
16,0,0,0,2.59452765,0,0,0,3.8767905,,0,0,2.2132264,1.4205587,0,0,0,4.9515378,1.8199632,1.7211161,2.148465,0,4.44054875,,,0,0,,,,2.5098854,,0,,1.1355729,6.6518936,,,,,,,5.3671233,1.55575035,1.6509339,0,4.0838435,1.569392,0.899283,1.89470875,1.8997968,,,0,0,0.7373597,,,2.7902875,,0,,0,1.6684041,,0,,0.233387,0.7623,0.3776916,0.8036292,0,0.9958542,
17,0,0,0,2.60735475,0,0,0,3.8767905,,0,0,2.2132264,1.4205587,0,0,0,4.9515378,1.8199632,1.7211161,2.148465,0,4.44054875,,,0,0,,,,2.5098854,,0,,1.1355729,6.6518936,,,,,,,5.3671233,1.55575035,1.6509339,0,4.0838435,1.569392,0.899283,1.89470875,1.8997968,,,0,0,0.7373597,,,2.7902875,,0,,0,1.6684041,,0,,0.233387,0.7623,0.3776916,0.8036292,0,0.9958542,
18,0,0,0,2.60735475,0,0,0,3.8767905,,0,0,2.2132264,1.4205587,0,0,0,4.9515378,1.8199632,1.7211161,2.148465,0,4.44054875,,,0,0,,,,2.5098854,,0,,1.1355729,6.6518936,,,,,,,5.3671233,1.55575035,1.6509339,0,4.0838435,1.569392,0.899283,1.89470875,1.8997968,,,0,0,0.7373597,,,2.7902875,,0,,0,1.6684041,,0,,0.233387,0.7623,0.3776916,0.8036292,0,0.9958542,
19,0,0,0,2.60735475,0,0,0,3.8767905,,0,0,2.2132264,1.4205587,0,0,0,4.9515378,1.8199632,1.7211161,2.148465,0,4.44054875,,,0,0,,,,2.5098854,,0,,1.1355729,6.6518936,,,,,,,5.3671233,1.55575035,1.6509339,0,4.0838435,1.569392,0.899283,1.89470875,1.8997968,,,0,0,0.7373597,,,2.7902875,,0,,0,1.6684041,,0,,0.233387,0.7623,0.3776916,0.8036292,0,0.9958542,
20,0,0,0,2.60735475,0,0,0,3.8767905,,0,0,2.2132264,1.4205587,0,0,0,4.9515378,1.8199632,1.7211161,2.148465,0,4.44054875,,,0,0,,,,2.5098854,,0,,1.1355729,6.6518936,,,,,,,5.3671233,1.55575035,1.6509339,0,4.0838435,1.569392,0.899283,1.89470875,1.8997968,,,0,0,0.7373597,,,2.7902875,,0,,0,1.6684041,,0,,0.233387,0.7623,0.3776916,0.8036292,0,0.9958542,
