Timeslot,Revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,KUDGI,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,SOLAPUR,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL,ASEJ2PL_BYPL,ASEJ2PL_TPDDL,CHANJUII,SECI_BRPL,SECI_BYPL,SECI_TPDDL,APSEPL_FTG
23:45-24:00,63DC2025/01/23,0,0,0,0,0,0,0,0,71.39,0,45.0001,150,0,0,180,0,30.8,308.26,0,0,320,0,0,0,51.34,0,0,0,0,0,0,0,317.94,0,0,9.81,3.62,4.67,4.88999999999999,13.71,4.94999999999999,4.5,19.92,12.14,15.3,35.67,0,45.05,53.76,69.05,0,0,0.350000000000001,0,0,1.7,0,0,0,2.09,0,0,0,23.57,0.0899999999999999,0.18,0,0,0.05,0,0.65,0,0.0599999999999998,0.03,0,0,0,0,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,0,300,300,100,200,0,0,0,0,0,0,0,16.68,0,0,300,300,200,200,18.98,100,100,100,200
23:30-23:45,63DC2025/01/23,0,0,0,0,0,0,0,0,71.39,0,45.0001,150,0,0,180,0,30.8,308.26,0,0,320,0,0,0,51.34,0,0,0,0,0,0,0,317.94,0,0,9.81,3.62,4.67,4.88999999999999,13.71,4.94999999999999,4.5,19.92,12.14,15.3,35.67,0,45.05,53.76,69.05,0,0,0.350000000000001,0,0,1.7,0,0,0,2.09,0,0,0,23.57,0.0899999999999999,0.18,0,0,0.77,0,0.65,0,0.0599999999999998,0.03,0,0,0,0,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,0,300,300,100,200,0,0,0,0,0,0,0,16.68,0,0,300,300,200,200,18.98,100,100,100,200
23:15-23:30,63DC2025/01/23,0,0,0,0,0,0,0,0,71.39,0,45.0001,150,0,0,180,0,30.8,308.26,0,0,320,0,0,0,51.34,0,0,0,0,0,0,0,317.94,0,0,9.81,3.62,4.67,4.88999999999999,13.71,4.94999999999999,4.5,19.92,12.14,15.3,35.67,0,45.05,53.76,69.05,0,0,0.350000000000001,0,0,1.7,0,0,0,2.09,0,0,0,23.57,0.0899999999999999,0.18,0,0,0.77,0,0.65,0,0.0599999999999998,0.03,0,0,0,0,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,0,300,300,100,200,0,0,0,0,0,0,0,16.68,0,0,300,300,200,200,18.98,100,100,100,200
23:00-23:15,63DC2025/01/23,0,0,0,0,0,0,0,0,41.3,0,45.0001,150,0,0,180,0,30.8,308.26,0,0,320,0,0,0,4.09,0,0,0,0,0,0,0,317.94,0,0,9.81,3.62,4.67,4.88999999999999,13.71,4.94999999999999,3.08,19.92,12.14,9.21,17.02,0,44.83,53.76,69.05,0,0,0.350000000000001,0,0,1.7,0,0,0,2.09,0,0,0,23.57,0.0899999999999999,0.18,0,0,0.77,0,0.65,0,0.0599999999999998,0.03,0,0,0,0,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,0,300,300,100,200,0,0,0,0,0,0,0,16.68,0,0,300,300,200,200,18.98,100,100,100,200
22:45-23:00,63DC2025/01/23,0,0,0,0,0,0,0,0,23.56,0,45.0001,150,0,0,180,0,30.8,308.26,0,0,320,0,0,0,4.09,0,0,0,0,0,0,0,317.94,0,0,9.81,3.62,4.67,4.88999999999999,13.71,4.94999999999999,1.95,19.92,12.14,5.79,17.02,0,44.83,53.76,69.05,0,0,0.350000000000001,0,0,1.7,0,0,0,2.09,0,0,0,23.57,0.14,0.18,0,0,0,0,0.65,0,0.0599999999999998,0.03,0,0,0,0,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,0,300,300,100,200,0,0,0,0,0,0,0,16.68,0,0,300,300,200,200,18.98,100,100,100,200
22:30-22:45,63DC2025/01/23,0,0,0,0,0,0,0,0,23.56,0,45.0001,150,0,0,180,0,30.8,308.26,0,0,320,0,0,0,4.09,0,0,0,0,0,0,0,317.94,0,0,9.81,3.62,4.67,4.88999999999999,13.71,4.94999999999999,1.95,19.92,12.14,5.79,17.02,0,44.83,53.76,69.05,0,0,0.350000000000001,0,0,1.7,0,0,0,2.09,0,0,0,23.57,0.13,0.18,0,0,0,0,0.65,0,0.0599999999999998,0.03,0,0,0,0,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,0,300,300,100,200,0,0,0,0,0,0,0,16.68,0,0,300,300,200,200,18.98,100,100,100,200
22:15-22:30,63DC2025/01/23,0,0,0,0,0,0,0,0,5.33000000000001,0,45.0001,150,0,0,180,0,30.8,308.26,0,0,320,0,0,0,4.09,0,0,0,0,0,0,0,317.94,0,0,9.81,3.62,4.67,4.88999999999999,13.71,4.94999999999999,1.95,19.92,12.14,5.79,17.02,0,44.83,53.76,69.05,0,0,0.350000000000001,0,0,1.7,0,0,0,2.09,0,0,0,23.57,0.13,0.18,0,0,0,0,0.65,0,0.0599999999999998,0.03,0,0,0,0,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,0,300,300,100,200,0,0,0,0,0,0,0,16.68,0,0,300,300,200,200,18.98,100,100,100,200
22:00-22:15,63DC2025/01/23,0,0,0,0,0,0,0,0,5.33000000000001,0,45.0001,150,0,0,180,0,30.8,308.26,0,0,320,0,0,0,4.09,0,0,0,0,0,0,0,317.94,0,0,5.49,3.62,4.67,4.88999999999999,13.71,4.94999999999999,1.95,15.14,9.99,5.12,14.5,0,44.63,53.76,69.05,0,0,0.350000000000001,0,0,1.7,0,0,0,2.09,0,0,0,23.57,0.14,0.18,0,0,0,0,0.65,0,0.0599999999999998,0.03,0,0,0,0,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,0,300,300,100,200,0,0,0,0,0,0,0,16.68,0,0,300,300,200,200,18.98,100,100,100,200
21:45-22:00,63DC2025/01/23,0,0,0,0,0,0,0,0,5.33000000000001,0,45.0001,150,0,0,180,0,3.54000000000001,269.83,0,0,320,0,0,0,4.09,0,0,0,0,0,0,0,318.07,0,0,0.82,3.62,4.67,4.88999999999999,13.71,4.94999999999999,1.56,9.7,6.04,1.32,3.90000000000001,0,44.41,53.76,69.05,0,0,0.350000000000001,0,0,1.7,0,0,0,2.09,0,0,0,23.57,0.6,0.18,0,0,0,0,0.65,0,0.0599999999999998,0.03,0,0,0,0,1000,0,0,200,0,0,200,0,0,0,0,0,0,0,0,300,300,100,200,0,0,0,0,0,0,0,16.68,0,0,300,300,200,200,18.7,100,100,100,200
21:30-21:45,63DC2025/01/23,0,0,0,0,0,0,0,0,5.33000000000001,0,45.0001,150,0,0,180,0,3.54000000000001,260.22,0,0,320,0,0,0,4.09,0,0,0,0,0,0,0,318.07,0,0,0.82,3.62,4.67,4.88999999999999,13.71,4.94999999999999,1.56,9.7,6.04,1.32,3.90000000000001,0,44.41,53.76,69.05,0,0,0.350000000000001,0,0,1.7,0,0,0,2.09,0,0,0,23.57,0.6,0.18,0,0,0,0,0.65,0,0.0599999999999998,0.03,0,0,0,0,1000,0,0,200,0,0,200,0,0,0,0,0,0,0,0,300,300,100,200,0,0,0,0,0,0,0,16.68,0,0,300,300,200,200,18.7,100,100,100,200
