genconame,ANTA_CRF,ANTA_GF,ANTA_LF,ANTA_RF,AURY_CRF,AURY_GF,AURY_LF,AURY_RF,BRBCL,BSIUL,CHAMERA1,CHAMERA2,CHAMERA3,DADR_CRF,DADRI_GF,DADRI_LF,DADRI_RF,DADRI_T2,DHAULIGNGA,DULHASTI,FARAKKA,JHAJJAR,KGSU1AND2,KGSU3AND4,KAHLGAN1,KAHLGAN2,KISHANGANGA,KKNP,KKNPPU2,KOLDAM,KOTESHWR,KUDGI,MAPS,NAPP,NJPC,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,PARBATI2,PARBATI3,RAMPUR,RAPPB,RAPPC,RAPPD,RIHAND1,RIHAND2,RIHAND3,RSTPS1TO6,RSTOSU7,SALAL,SASAN,SEWA2,SIMHST1,SIMHST2,SNGRAULI,SINGRAULI_HYDRO,TALA,TALST2,TANAKPUR,TANDA2,TEHRI,TelanganaSTPP,UNCHHAR1,UNCHHAR2,UNCHHAR3,UNCHAHAR4,URI,URI2,VALLURNTECL
1,0,0,0,5.72157355,0,0,0,8.64708735,,2.732532,3.918585,5.5194348,2.70359705,0,0,0,11.0199518,90.25004835,1.27677,6.904975,2.90576,23.96122135,,,6.360541,20.71751,,,,0,,0,,0,8.8652256,,,,,,,1.5514158,2.6676727,0,0,7.2330104,2.78025,0,16.5884499,27.8530384,,,5.682996,102.1600316,2.2068585,,,38.0773635,,0,,0,0,,,2.9112292,5.8568675,3.6872528,0,6.940296,4.5109416,
2,0,0,0,5.72157355,0,0,0,8.64708735,,2.732532,3.918585,5.5194348,2.70359705,0,0,0,11.0199518,90.25004835,1.27677,6.904975,2.90576,23.96122135,,,6.360541,20.71751,,,,0,,0,,0,8.8652256,,,,,,,1.5514158,2.6676727,0,0,7.2330104,2.78025,0,16.5884499,27.8530384,,,5.682996,102.1600316,2.2068585,,,38.0773635,,0,,0,0,,,2.9112292,5.8568675,3.6872528,0,6.940296,4.5109416,
3,0,0,0,5.72157355,0,0,0,8.64708735,,2.732532,3.918585,5.5194348,2.70359705,0,0,0,11.0199518,90.25004835,1.27677,6.904975,2.90576,23.96122135,,,6.360541,20.71751,,,,0,,0,,0,8.8652256,,,,,,,1.5514158,2.2759814,0,0,7.2330104,2.78025,0,16.5884499,27.8530384,,,5.682996,102.1600316,2.2068585,,,38.0773635,,0,,0,0,,,2.9112292,5.8568675,3.6872528,0,6.940296,4.5109416,
4,0,0,0,5.72157355,0,0,0,8.64708735,,2.732532,3.918585,5.5194348,2.70359705,0,0,0,11.0199518,90.25004835,1.27677,6.904975,2.90576,23.96122135,,,6.360541,20.71751,,,,0,,0,,0,8.8652256,,,,,,,1.5514158,2.2759814,0,0,7.2330104,2.78025,0,16.5884499,27.8530384,,,5.843651,102.1600316,2.2068585,,,38.0773635,,0,,0,0,,,2.9112292,5.8568675,3.6872528,0,7.314692,4.5109416,
5,0,0,0,5.72157355,0,0,0,8.64708735,,2.732532,3.918585,3.6784924,2.70359705,0,0,0,11.0199518,90.25004835,1.27677,6.904975,2.90576,23.96122135,,,6.360541,20.71751,,,,0,,0,,0,8.8652256,,,,,,,1.5514158,2.2759814,0,0,7.2330104,2.78025,0,16.5884499,27.8530384,,,11.089386,102.1600316,2.2068585,,,38.0773635,,0,,0,0,,,2.9112292,5.8568675,3.6872528,0,7.314692,4.5109416,
6,0,0,0,5.72157355,0,0,0,8.64708735,,2.732532,3.918585,3.6784924,2.70359705,0,0,0,11.0199518,90.25004835,1.27677,6.904975,2.90576,23.96122135,,,6.360541,20.71751,,,,0,,0,,0,8.8652256,,,,,,,1.5514158,2.2759814,0,0,7.2330104,2.78025,0,16.5884499,27.8530384,,,11.089386,102.1600316,2.2068585,,,38.0773635,,0,,0,0,,,2.9112292,5.8568675,3.6872528,0,7.314692,4.5109416,
7,0,0,0,5.72157355,0,0,0,8.6482143,,2.732532,3.918585,3.6784924,2.70359705,0,0,0,11.018832,90.25004835,1.27677,6.904975,2.90576,23.96122135,,,6.360541,20.71751,,,,0,,0,,0,8.8652256,,,,,,,1.5514158,2.2759814,0,0,7.2330104,2.78025,0,16.5884499,27.8530384,,,11.089386,102.1600316,2.2068585,,,38.0773635,,0,,0,0,,,2.9112292,5.8568675,3.6872528,0,7.314692,4.5109416,
8,0,0,0,5.72157355,0,0,0,8.6482143,,2.732532,3.918585,3.6784924,2.70359705,0,0,0,11.018832,90.25004835,1.27677,6.904975,2.90576,23.96122135,,,6.360541,20.71751,,,,0,,0,,0,8.8652256,,,,,,,1.5514158,2.2759814,0,0,7.2330104,2.78025,0,16.5884499,27.8530384,,,11.089386,102.1600316,2.2068585,,,38.0773635,,0,,0,0,,,2.9112292,5.8568675,3.6872528,0,7.314692,4.5109416,
9,0,0,0,5.7942533,0,0,0,8.6482143,,2.732532,3.918585,3.6784924,2.70359705,0,0,0,11.018832,90.25004835,1.27677,6.904975,2.90576,23.96122135,,,6.360541,20.71751,,,,0,,0,,0,8.8652256,,,,,,,1.5514158,2.2759814,0,0,7.2330104,2.78025,0,16.5884499,27.8530384,,,11.089386,102.1600316,2.2068585,,,38.0773635,,0,,0,0,,,2.9112292,5.8568675,3.6872528,0,7.314692,4.5109416,
10,0,0,0,5.7942533,0,0,0,8.6482143,,2.732532,3.918585,3.6784924,2.70359705,0,0,0,11.018832,90.25004835,1.27677,6.904975,2.90576,23.96122135,,,6.360541,20.71751,,,,0,,0,,0,8.8652256,,,,,,,1.5514158,2.2759814,0,0,7.2330104,2.78025,0,16.5884499,27.8530384,,,11.089386,102.1600316,1.47240665,,,38.0773635,,0,,0,0,,,2.9112292,5.8568675,3.6872528,0,6.940296,4.5109416,
