genconame,ANTA_CRF,ANTA_GF,ANTA_LF,ANTA_RF,AURY_CRF,AURY_GF,AURY_LF,AURY_RF,BRBCL,BSIUL,CHAMERA1,CHAMERA2,CHAMERA3,DADR_CRF,DADRI_GF,DADRI_LF,DADRI_RF,DADRI_T2,DHAULIGNGA,DULHASTI,FARAKKA,JHAJJAR,KGSU1AND2,KGSU3AND4,KAHLGAN1,KAHLGAN2,KISHANGANGA,KKNP,KKNPPU2,KOLDAM,KOTESHWR,KUDGI,MAPS,NAPP,NJPC,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,PARBATI2,PARBATI3,RAMPUR,RAPPB,RAPPC,RAPPD,RIHAND1,RIHAND2,RIHAND3,RSTPS1TO6,RSTOSU7,SALAL,SASAN,SEWA2,SIMHST1,SIMHST2,SNGRAULI,SINGRAULI_HYDRO,TALA,TALST2,TANAKPUR,TANDA2,TEHRI,TelanganaSTPP,UNCHHAR1,UNCHHAR2,UNCHHAR3,UNCHAHAR4,URI,URI2,VALLURNTECL
1,0,0,0,5.79537145,0,0,0,8.64708735,,2.732532,3.92557,5.5194348,2.70359705,0,0,0,11.0199518,90.2539803,0,6.904975,2.601214,23.96122135,,,6.360541,20.71751,,,,0,,0,,0,11.1157926,,,,,,,1.8620294,3.9122776,0,0,7.2330104,2.78025,0,16.5884499,27.8530384,,,7.466965,104.5875611,2.2068585,,,38.0773635,,0,,1.01981,0,,,2.9112292,5.8568675,3.6872528,0,6.940296,4.4571285,
2,0,0,0,5.79537145,0,0,0,8.64708735,,2.732532,3.92557,5.5194348,2.70359705,0,0,0,11.0199518,90.2539803,0,6.904975,2.601214,23.96122135,,,6.360541,20.71751,,,,0,,0,,0,11.1157926,,,,,,,1.8620294,3.9122776,0,0,7.2330104,2.78025,0,16.5884499,27.8530384,,,7.466965,104.5875611,2.2068585,,,38.0773635,,0,,1.01981,0,,,2.9112292,5.8568675,3.6872528,0,6.940296,4.4571285,
3,0,0,0,5.79537145,0,0,0,8.64708735,,2.732532,3.92557,5.5194348,2.70359705,0,0,0,11.0199518,90.2539803,0,6.904975,2.601214,23.96122135,,,6.360541,20.71751,,,,0,,0,,0,11.1157926,,,,,,,1.8620294,3.9122776,0,0,7.2330104,2.78025,0,16.5884499,27.8530384,,,7.466965,104.5875611,2.2068585,,,38.0773635,,0,,1.01981,0,,,2.9112292,5.8568675,3.6872528,0,6.940296,4.4571285,
4,0,0,0,5.79537145,0,0,0,8.64708735,,2.732532,3.92557,5.5194348,2.70359705,0,0,0,11.0199518,90.2539803,0,6.904975,2.601214,23.96122135,,,6.360541,20.71751,,,,0,,0,,0,11.1157926,,,,,,,1.8620294,3.9122776,0,0,7.2330104,2.78025,0,16.5884499,27.8530384,,,7.466965,104.5875611,2.2068585,,,38.0773635,,0,,1.01981,0,,,2.9112292,5.8568675,3.6872528,0,7.314692,4.4571285,
5,0,0,0,5.8389793,0,0,0,8.64708735,,2.732532,3.92557,5.5194348,2.70359705,0,0,0,11.0199518,90.2539803,0,6.904975,2.601214,23.96122135,,,6.360541,20.71751,,,,0,,0,,0,11.1157926,,,,,,,1.8620294,3.9122776,0,0,7.2330104,2.78025,0,16.5884499,27.8530384,,,11.089386,104.5875611,2.2068585,,,38.0773635,,0,,0.215138,0,,,2.9112292,5.8568675,3.6872528,0,7.314692,4.4571285,
6,0,0,0,5.8389793,0,0,0,8.64708735,,2.732532,3.92557,5.5194348,2.70359705,0,0,0,11.0199518,90.2539803,0,6.904975,2.601214,23.96122135,,,6.360541,20.71751,,,,0,,0,,0,11.1157926,,,,,,,1.8620294,3.9122776,0,0,7.2330104,2.78025,0,16.5884499,27.8530384,,,11.089386,104.5875611,2.2068585,,,38.0773635,,0,,0.143891,0,,,2.9112292,5.8568675,3.6872528,0,7.314692,4.4571285,
7,0,0,0,5.84009745,0,0,0,8.6482143,,2.732532,3.92557,3.6784924,2.70359705,0,0,0,11.018832,90.2539803,0,6.904975,2.601214,23.96122135,,,6.360541,20.71751,,,,0,,0,,0,11.1157926,,,,,,,1.8620294,3.9122776,0,0,7.2330104,2.78025,0,16.5884499,27.8530384,,,11.089386,104.5875611,2.2068585,,,38.0773635,,0,,0.143891,0,,,2.9112292,5.8568675,3.6872528,0,7.314692,4.4571285,
8,0,0,0,5.84009745,0,0,0,8.6482143,,2.732532,3.92557,3.6784924,2.70359705,0,0,0,11.018832,90.2539803,0,6.904975,2.601214,23.96122135,,,6.360541,20.71751,,,,0,,0,,0,11.1157926,,,,,,,1.8620294,3.9122776,0,0,7.2330104,2.78025,0,16.5884499,27.8530384,,,11.089386,104.5875611,2.2068585,,,38.0773635,,0,,0.143891,0,,,2.9112292,5.8568675,3.6872528,0,7.314692,4.4571285,
9,0,0,0,5.84009745,0,0,0,8.6482143,,2.732532,3.92557,3.6784924,2.70359705,0,0,0,11.018832,90.2539803,0,6.904975,2.601214,23.96122135,,,6.360541,20.71751,,,,0,,0,,0,11.1157926,,,,,,,2.172643,3.9122776,0,0,7.2330104,2.78025,0,16.5884499,27.8530384,,,11.089386,104.5875611,2.2068585,,,38.0773635,,0,,0.143891,0,,,2.9112292,5.8568675,3.6872528,0,7.314692,4.4571285,
10,0,0,0,5.84009745,0,0,0,8.6482143,,2.732532,3.92557,3.6784924,2.70359705,0,0,0,11.018832,90.2539803,0,6.904975,2.601214,23.96122135,,,6.360541,20.71751,,,,0,,0,,0,11.1157926,,,,,,,2.172643,3.9122776,0,0,7.2330104,2.78025,0,16.5884499,27.8530384,,,11.089386,104.5875611,1.47240665,,,38.0773635,,0,,0.143891,0,,,2.9112292,5.8568675,3.6872528,0,6.940296,4.4571285,
