genconame,ANTA_CRF,ANTA_GF,ANTA_LF,ANTA_RF,AURY_CRF,AURY_GF,AURY_LF,AURY_RF,BRBCL,BSIUL,CHAMERA1,CHAMERA2,CHAMERA3,DADR_CRF,DADRI_GF,DADRI_LF,DADRI_RF,DADRI_T2,DHAULIGNGA,DULHASTI,FARAKKA,JHAJJAR,KGSU1AND2,KGSU3AND4,KAHLGAN1,KAHLGAN2,KISHANGANGA,KKNP,KKNPPU2,KOLDAM,KOTESHWR,KUDGI,MAPS,NAPP,NJPC,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,PARBATI2,PARBATI3,RAMPUR,RAPPB,RAPPC,RAPPD,RIHAND1,RIHAND2,RIHAND3,RSTPS1TO6,RSTOSU7,SALAL,SASAN,SEWA2,SIMHST1,SIMHST2,SNGRAULI,SINGRAULI_HYDRO,TALA,TALST2,TANAKPUR,TANDA2,TEHRI,TelanganaSTPP,UNCHHAR1,UNCHHAR2,UNCHHAR3,UNCHAHAR4,URI,URI2,VALLURNTECL
1,0,0,0,2.351646,0,0,0,3.6850968,,0,0,2.194632,0.9383055,0,0,0,3.5805726,1.0522908,0.854733,2.34425125,0,4.39071325,,,0,0,,,,2.2842237,,0,,1.12664585,5.2688911,,,,,,,2.276703,1.542563,1.367234,0,4.0661335,1.74842195,0.82341105,1.0648,1.0770342,,,0,0,0.4879523,,,2.6012976,,0,,0,1.6194651,,,0.1897027,0.6154368,0.30789,0.5846104,0,1.4628636,
2,0,0,0,2.351646,0,0,0,3.6850968,,0,0,2.194632,0.9383055,0,0,0,3.5805726,1.140183,0.854733,2.34425125,0,4.39071325,,,0,0,,,,2.2842237,,0,,1.12664585,5.2688911,,,,,,,2.276703,1.542563,1.367234,0,4.0661335,1.74842195,0.82341105,1.0648,1.0770342,,,0,0,0.24397615,,,2.6012976,,0,,0,1.6194651,,,0.1897027,0.6154368,0.30789,0.5846104,0,1.4628636,
3,0,0,0,2.351646,0,0,0,3.6850968,,0,0,2.194632,0.9383055,0,0,0,3.5805726,1.140183,0.4271718,2.34425125,0,4.39071325,,,0,0,,,,1.7113998,,0,,1.12664585,5.2688911,,,,,,,2.276703,1.542563,1.367234,0,4.0661335,1.74842195,0.82341105,1.0648,1.0770342,,,0,0,0.24397615,,,2.6012976,,0,,0,1.6194651,,,0.1897027,0.6154368,0.30789,0.5846104,0,1.4628636,
4,0,0,0,2.351646,0,0,0,3.6850968,,0,0,2.194632,0.9383055,0,0,0,3.5805726,1.140183,0.4271718,2.34425125,0,4.39071325,,,0,0,,,,1.7113998,,0,,1.12664585,4.0349562,,,,,,,2.276703,1.542563,1.0466412,0,4.0661335,1.74842195,0.82341105,1.0648,1.0770342,,,0,0,0.24397615,,,2.6012976,,0,,0,1.6194651,,,0.1897027,0.6154368,0.30789,0.5846104,0,1.4628636,
5,0,0,0,2.4137916,0,0,0,3.6850968,,0,0,2.194632,0.9383055,0,0,0,3.5805726,1.140183,0.4271718,2.34425125,0,4.39071325,,,0,0,,,,1.7113998,,0,,1.12664585,4.0349562,,,,,,,2.276703,1.542563,1.0466412,0,4.0661335,1.74842195,0.82341105,1.0648,1.0770342,,,0,0,0.24397615,,,2.6012976,,0,,0,1.6194651,,,0.1897027,0.6154368,0.30789,0.5846104,0,1.4628636,
6,0,0,0,2.4137916,0,0,0,3.6850968,,0,0,2.194632,0.9383055,0,0,0,3.5805726,1.140183,0.4271718,2.34425125,0,4.39071325,,,0,0,,,,1.7113998,,0,,1.12664585,4.0349562,,,,,,,2.276703,1.542563,1.0466412,0,4.0661335,1.74842195,0.82341105,1.0648,1.0770342,,,0,0,0.24397615,,,2.6012976,,0,,0,1.6194651,,,0.1897027,0.6154368,0.30789,0.5846104,0,1.4628636,
7,0,0,0,2.4137916,0,0,0,3.6850968,,0,0,2.194632,0.9383055,0,0,0,3.5805726,1.140183,0.4271718,2.34425125,0,4.39071325,,,0,0,,,,1.7113998,,0,,1.12664585,4.0349562,,,,,,,2.276703,1.542563,1.0466412,0,4.0661335,1.74842195,0.82341105,1.0648,1.0770342,,,0,0,0.24397615,,,2.6012976,,0,,0,1.6194651,,,0.1897027,0.6154368,0.30789,0.5846104,0,1.4628636,
8,0,0,0,2.4137916,0,0,0,3.6850968,,0,0,2.194632,0.9383055,0,0,0,3.5805726,1.140183,0.4271718,2.34425125,0,4.39071325,,,0,0,,,,1.7113998,,0,,1.12664585,4.0349562,,,,,,,2.276703,1.542563,1.0466412,0,4.0661335,1.74842195,0.82341105,1.0648,1.0770342,,,0,0,0.21613735,,,2.6012976,,0,,0,1.6194651,,,0.1897027,0.6222568,0.30789,0.5846104,0,1.4628636,
9,0,0,0,2.4448644,0,0,0,3.6850968,,0,0,2.194632,0.9383055,0,0,0,3.5805726,1.140183,0.4271718,2.34425125,0,4.39071325,,,0,0,,,,1.7113998,,0,,1.12664585,4.0349562,,,,,,,1.517802,0.9254575,1.0466412,0,4.0661335,1.74842195,0.82341105,1.0648,1.0770342,,,0,0,0.2018313,,,2.6012976,,0,,0,1.6666111,,,0.1897027,0.6222568,0.30789,0.5846104,0,1.4628636,
10,0,0,0,2.4448644,0,0,0,3.6850968,,0,0,2.194632,0.9383055,0,0,0,3.5805726,1.140183,0.4271718,2.34425125,0,4.39071325,,,0,0,,,,1.7113998,,0,,1.12664585,4.0349562,,,,,,,1.517802,0.9254575,1.0466412,0,4.0661335,1.74842195,0.82341105,1.0648,1.0770342,,,0,0,0,,,2.6012976,,0,,0,1.6666111,,,0.1897027,0.6222568,0.30789,0.5846104,0,1.4628636,
