timeslot,revisionno,discomcode,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,KUDGI,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,SOLAPUR,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL,ASEJ2PL_BYPL,ASEJ2PL_TPDDL,CHANJUII,SECI_BRPL,SECI_BYPL,SECI_TPDDL
1,76EnBRPL2024/10/13,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,122.6366,0.0000,33.2240,35.3625,0.0000,0.0000,57.9945,0.0000,30.7440,9.4417,20.5458,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,254.8112,0.0000,0.0000,6.2806,31.1940,52.1594,73.6720,60.0696,20.1552,9.0300,18.6221,0.0000,19.7289,65.1334,0.0000,18.7714,30.5244,29.3605,0.0000,32.3641,6.1487,0.0000,0.0000,28.8718,0.0000,0.0000,0.0000,22.7418,2.6440,0.0000,0.0000,9.6273,2.2794,11.8145,0.0000,5.7843,4.2515,4.0011,14.4760,0.0000,1.7382,5.7360,0.0000,0.0000,0.0000,0.0000,373.5360,0.0000,0.0000,0.0000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,22.7700,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,9.3400,20.6700,0.0000,0.0000,0.0000,0.0000,0.0000,11.0975,29.7700,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000
2,76EnBRPL2024/10/13,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,122.6366,0.0000,33.2240,35.3625,0.0000,0.0000,57.9945,0.0000,30.7440,9.4417,20.5458,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,254.8112,0.0000,0.0000,6.2806,31.1940,52.1594,73.6720,60.0696,20.1552,9.0300,18.6221,0.0000,19.7289,65.1334,0.0000,18.7714,30.5244,29.3605,0.0000,20.7050,6.1487,0.0000,0.0000,28.8718,0.0000,0.0000,0.0000,22.7418,2.6440,0.0000,0.0000,9.6273,2.2794,11.8145,0.0000,5.7360,4.2515,4.0011,14.4760,0.0000,1.7382,5.7360,0.0000,0.0000,0.0000,0.0000,373.5360,0.0000,0.0000,0.0000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,28.5000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,9.3400,20.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.0975,29.7700,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000
3,76EnBRPL2024/10/13,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,122.6366,0.0000,33.2240,35.3625,0.0000,0.0000,57.9945,0.0000,30.7440,9.4417,20.5458,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,254.8112,0.0000,0.0000,6.2806,31.1940,52.1594,73.6720,60.0696,20.1552,9.0300,18.6221,0.0000,19.7289,65.1334,0.0000,18.7714,30.5244,29.3605,0.0000,10.3490,6.1487,0.0000,0.0000,28.8718,0.0000,0.0000,0.0000,22.7418,2.7099,0.0000,0.0000,9.6273,2.2794,11.8145,0.0000,5.7360,4.2515,4.0011,14.4760,0.0000,19.9406,5.7360,0.0000,0.0000,0.0000,0.0000,373.5360,0.0000,0.0000,0.0000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,28.0000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,9.3400,19.3300,0.0000,0.0000,0.0000,0.0000,0.0000,11.0975,29.7700,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000
4,76EnBRPL2024/10/13,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,122.6366,0.0000,33.2240,35.3625,0.0000,0.0000,57.9945,0.0000,30.7440,9.4417,20.5458,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,254.8112,0.0000,0.0000,6.2806,31.1940,52.1594,73.6720,60.0696,20.1552,9.0300,18.6221,0.0000,19.7289,65.1334,0.0000,18.7714,30.5244,29.3605,0.0000,10.3490,6.1487,0.0000,0.0000,28.8718,0.0000,0.0000,0.0000,22.7418,2.7099,0.0000,0.0000,9.6273,2.2794,11.8145,0.0000,5.7360,4.2515,4.0011,14.4760,0.0000,59.2175,5.7360,0.0000,0.0000,0.0000,0.0000,373.5360,0.0000,0.0000,0.0000,6.8000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,28.0000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,7.3400,29.3300,0.0000,0.0000,0.0000,0.0000,0.0000,11.0975,29.7700,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000
5,76EnBRPL2024/10/13,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,122.6366,0.0000,33.2240,35.3625,0.0000,0.0000,57.9945,0.0000,30.7440,9.4417,20.5458,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,254.8112,0.0000,0.0000,6.2806,31.1940,52.1594,73.6720,60.0696,20.1552,9.0300,18.6221,0.0000,19.7289,65.1334,0.0000,18.7714,30.5244,29.3605,0.0000,10.3490,6.1487,0.0000,0.0000,28.8718,0.0000,0.0000,0.0000,22.7418,2.7099,0.0000,0.0000,9.6273,2.2794,2.3629,0.0000,5.7360,4.2515,4.0011,14.4760,0.0000,59.2175,5.0640,0.0000,0.0000,0.0000,0.0000,373.5360,0.0000,0.0000,0.0000,6.8000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,28.0000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,6.6600,28.3300,0.0000,0.0000,0.0000,0.0000,0.0000,11.0975,29.7700,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000
6,76EnBRPL2024/10/13,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,122.6366,0.0000,33.2240,35.3625,0.0000,0.0000,57.9945,0.0000,30.7440,9.4417,20.5458,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,254.8112,0.0000,0.0000,6.2806,31.1940,52.1594,73.6720,60.0696,20.1552,9.0300,18.6221,0.0000,19.7289,65.1334,0.0000,18.7714,30.5244,29.3605,0.0000,10.3490,6.1487,0.0000,0.0000,28.8718,0.0000,0.0000,0.0000,22.7418,2.7099,0.0000,0.0000,9.6273,2.2794,2.3629,0.0000,5.7360,4.2515,4.0011,14.4760,0.0000,59.2175,5.0640,0.0000,0.0000,0.0000,0.0000,373.5360,0.0000,0.0000,0.0000,6.6000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,29.0000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,6.6600,27.3300,0.0000,0.0000,0.0000,0.0000,0.0000,11.0975,29.7700,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000
7,76EnBRPL2024/10/13,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,122.6366,0.0000,33.2240,35.3625,0.0000,0.0000,57.9945,0.0000,30.7440,9.4417,20.5458,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,254.8112,0.0000,0.0000,6.2806,31.1940,52.1594,73.6720,60.0696,20.1552,9.0300,18.6221,0.0000,19.7289,65.1334,0.0000,18.7714,30.5244,29.3605,0.0000,10.3490,6.1487,0.0000,0.0000,28.8718,0.0000,0.0000,0.0000,22.7418,2.7099,0.0000,0.0000,9.6273,2.6659,2.3629,0.0000,5.7360,4.2515,4.0011,14.4760,0.0000,59.2175,5.0640,0.0000,0.0000,0.0000,0.0000,373.5360,0.0000,0.0000,0.0000,6.4000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,29.5000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,6.6600,25.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.0975,29.7700,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000
8,76EnBRPL2024/10/13,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,122.6366,0.0000,33.2240,35.3625,0.0000,0.0000,57.9945,0.0000,30.7440,9.4417,20.5458,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,254.8112,0.0000,0.0000,6.2806,31.1940,52.1594,73.6720,60.0696,20.1552,9.0300,18.6221,0.0000,19.7289,65.1334,0.0000,18.7714,30.5244,29.3605,0.0000,10.3490,6.1487,0.0000,0.0000,28.8718,0.0000,0.0000,0.0000,22.7418,2.7099,0.0000,0.0000,9.6273,2.6659,2.3629,0.0000,5.7360,4.2515,4.0011,14.4760,0.0000,19.9406,5.0640,0.0000,0.0000,0.0000,0.0000,373.5360,0.0000,0.0000,0.0000,6.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30.0000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,6.6600,23.3300,0.0000,0.0000,0.0000,0.0000,0.0000,11.0975,29.7700,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000
9,76EnBRPL2024/10/13,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,122.6366,0.0000,33.2240,35.3625,0.0000,0.0000,57.9945,0.0000,30.7440,9.4417,20.5458,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,254.8112,0.0000,0.0000,6.2806,31.1940,52.1594,73.6720,60.0696,20.1552,9.0300,18.6221,0.0000,19.7289,65.1334,0.0000,18.7714,30.5244,29.3605,0.0000,10.3490,6.1487,0.0000,0.0000,28.8718,0.0000,0.0000,0.0000,22.7418,2.7099,0.0000,0.0000,9.6273,2.6659,2.3629,0.0000,5.7360,4.2515,4.0011,14.4760,0.0000,9.5339,5.0640,0.0000,0.0000,0.0000,0.0000,373.5360,0.0000,0.0000,0.0000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21.0000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,6.6600,21.6700,0.0000,0.0000,0.0000,0.0000,0.0000,11.0975,29.7700,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000
10,76EnBRPL2024/10/13,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,122.6366,0.0000,33.2240,35.3625,0.0000,0.0000,57.9945,0.0000,30.7440,9.4417,20.5458,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,254.8112,0.0000,0.0000,6.2806,31.1940,52.1594,73.6720,60.0696,20.1552,9.0300,18.6221,0.0000,19.7289,65.1334,0.0000,18.7714,30.5244,29.3605,0.0000,10.3490,6.1487,0.0000,0.0000,28.8718,0.0000,0.0000,0.0000,22.7418,2.7099,0.0000,0.0000,9.6273,2.6659,2.3629,0.0000,5.7360,4.2515,4.0011,14.4760,0.0000,9.5339,5.0640,0.0000,0.0000,0.0000,0.0000,373.5360,0.0000,0.0000,0.0000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,28.0000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,6.6600,20.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.0975,29.7700,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000
11,76EnBRPL2024/10/13,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,122.6366,0.0000,33.2240,35.3625,0.0000,0.0000,57.9945,0.0000,30.7440,9.4417,20.5458,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,254.8112,0.0000,0.0000,6.2806,31.1940,52.1594,73.6720,60.0696,20.1552,9.0300,18.6221,0.0000,19.7289,65.1334,0.0000,18.7714,30.5244,29.3605,0.0000,10.3490,6.1487,0.0000,0.0000,28.8718,0.0000,0.0000,0.0000,22.7418,2.7099,0.0000,0.0000,9.6273,2.6659,2.3629,0.0000,5.7360,4.2515,4.0011,14.4760,0.0000,9.5339,5.0640,0.0000,0.0000,0.0000,0.0000,373.5360,0.0000,0.0000,0.0000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,26.0000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,6.6600,18.3300,0.0000,0.0000,0.0000,0.0000,0.0000,11.0975,29.7700,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000
12,76EnBRPL2024/10/13,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,122.6366,0.0000,33.2240,35.3625,0.0000,0.0000,57.9945,0.0000,30.7440,9.4417,20.5458,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,254.8112,0.0000,0.0000,6.2806,31.1940,52.1594,73.6720,60.0696,20.1552,9.0300,18.6221,0.0000,19.7289,65.1334,0.0000,18.7714,30.5244,29.3605,0.0000,10.3490,6.1487,0.0000,0.0000,28.8718,0.0000,0.0000,0.0000,22.7418,2.7099,0.0000,0.0000,9.6273,2.6659,2.3629,0.0000,5.7360,4.2515,4.0011,14.4760,0.0000,9.5339,5.0640,0.0000,0.0000,0.0000,0.0000,373.5360,0.0000,0.0000,0.0000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24.5000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,6.6600,16.6700,0.0000,0.0000,0.0000,0.0000,0.0000,11.0975,29.7700,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000
