timeslot,revisionno,discomcode,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,SBSRBYPL,SBSRTPDDL,RSTOSU7,RSTPS1TO6,TALST2,SIMHST2,KUDGI,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,MAPS,KGSU1AND2,KGSU3AND4,KKNP,VALLURNTECL,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,VSTPS_I,VSTPS_II,VSTPS_III,VSTPS_IV,VSTPS_V,LARA_I,SIPAT_I,SIPAT_II,KSTPS_I_II,MOUDA,MOUDA_II,SOLAPUR,GAN_NAPM,KAWASCMGAS,GAN_COMGAS,GAN_RLNG,KHARGONE_I,KSTPS7,KAWAS_RLNG,GADARWAR_I,KAWAS_ZLIQ,TAPS_II,KAWAS_APM,GAN_APM,KAPS,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL
11,37EnNDPL2023/09/15,NDPL,0.0000,0.0000,0.0000,0.0000,17.8020,0.0000,0.0000,0.0000,38.8446,0.0000,0.0000,28.9200,0.0000,0.0000,0.0000,0.0000,0.0000,578.4950,46.4863,0.0000,69.6064,0.0000,0.0000,58.2100,0.0000,272.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.4089,0.0000,0.0000,6.0562,28.2256,36.2423,0.0000,63.6809,42.7403,5.9550,13.0053,8.0965,12.4776,30.1707,0.0000,8.3756,14.9933,21.8564,0.0000,0.0000,2.7213,0.0000,0.0000,11.9928,0.0000,0.0000,0.0000,7.8265,4.0590,0.0000,0.0000,0.0000,2.7090,3.0956,8.6057,12.1217,8.9156,8.3879,15.1682,0.0000,0.0000,3.8902,2.0095,0.0000,0.0000,0.0000,266.4620,0.0000,1.0900,7.5700,0.0000,0.0000,200.0000,6.1600,7.3300,0.0000,0.0000,0.0000,0.0000,0.0000,8.3100,0.0000,0.0000,0.0000,0.0000,0.0000,200.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.2818,0.0000,0.0000,0.0000
12,37EnNDPL2023/09/15,NDPL,0.0000,0.0000,0.0000,0.0000,17.8020,0.0000,0.0000,0.0000,38.8446,0.0000,0.0000,28.9200,0.0000,0.0000,0.0000,0.0000,0.0000,578.4950,46.4863,0.0000,69.6064,0.0000,0.0000,58.2100,0.0000,272.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.4089,0.0000,0.0000,6.0562,28.2256,36.2423,0.0000,63.6809,42.7403,5.9550,13.0053,8.0965,12.4776,30.1707,0.0000,8.3756,14.9933,21.8564,0.0000,0.0000,2.7213,0.0000,0.0000,11.9928,0.0000,0.0000,0.0000,7.8265,4.0590,0.0000,0.0000,0.0000,2.7090,3.0956,8.6057,12.1217,8.9156,8.3879,15.1682,0.0000,0.0000,3.4576,2.0095,0.0000,0.0000,0.0000,266.4620,0.0000,1.0900,7.5700,0.0000,0.0000,200.0000,6.1600,7.3300,0.0000,0.0000,0.0000,0.0000,0.0000,8.2800,0.0000,0.0000,0.0000,0.0000,0.0000,200.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.2818,0.0000,0.0000,0.0000
13,37EnNDPL2023/09/15,NDPL,0.0000,0.0000,0.0000,0.0000,17.8020,0.0000,0.0000,0.0000,38.8446,0.0000,0.0000,28.9200,0.0000,0.0000,0.0000,0.0000,0.0000,578.4950,46.4863,0.0000,69.6064,0.0000,0.0000,58.2100,0.0000,272.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.4089,0.0000,0.0000,6.0562,28.2256,36.2423,0.0000,63.6809,42.7403,5.9550,13.0053,8.0965,12.4776,30.1707,0.0000,8.3756,14.9933,21.8564,0.0000,0.0000,2.7213,0.0000,0.0000,11.9928,0.0000,0.0000,0.0000,7.8265,4.0590,0.0000,0.0000,0.0000,2.7090,3.0956,8.6057,12.1217,5.9396,8.3879,15.1682,0.0000,0.0000,3.1048,2.0095,0.0000,0.0000,0.0000,266.4620,0.0000,1.0900,7.4100,0.0000,0.0000,200.0000,6.1600,7.3300,0.0000,0.0000,0.0000,0.0000,0.0000,8.3500,0.0000,0.0000,0.0000,0.0000,0.0000,200.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.2818,0.0000,0.0000,0.0000
14,37EnNDPL2023/09/15,NDPL,0.0000,0.0000,0.0000,0.0000,17.8020,0.0000,0.0000,0.0000,38.8446,0.0000,0.0000,28.9200,0.0000,0.0000,0.0000,0.0000,0.0000,578.4950,46.4863,0.0000,69.6064,0.0000,0.0000,58.2100,0.0000,272.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.4089,0.0000,0.0000,6.0562,28.2256,36.2423,0.0000,63.6809,42.7403,5.9550,13.0053,8.0965,12.4776,30.1707,0.0000,8.3756,14.9933,21.8564,0.0000,0.0000,2.7213,0.0000,0.0000,11.9928,0.0000,0.0000,0.0000,7.8265,4.0590,0.0000,0.0000,0.0000,2.7090,3.0956,8.6057,12.1217,5.9396,8.3879,15.1682,0.0000,0.0000,3.1048,2.0095,0.0000,0.0000,0.0000,266.4620,0.0000,1.0900,7.4100,0.0000,0.0000,200.0000,6.1600,7.3300,0.0000,0.0000,0.0000,0.0000,0.0000,8.4100,0.0000,0.0000,0.0000,0.0000,0.0000,200.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.2818,0.0000,0.0000,0.0000
15,37EnNDPL2023/09/15,NDPL,0.0000,0.0000,0.0000,0.0000,17.8020,0.0000,0.0000,0.0000,38.8446,0.0000,0.0000,28.9200,0.0000,0.0000,0.0000,0.0000,0.0000,578.4950,46.4863,0.0000,69.6064,0.0000,0.0000,58.2100,0.0000,272.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.4089,0.0000,0.0000,6.0562,28.2256,36.2423,0.0000,63.6809,42.7403,5.9550,13.0053,8.0965,12.4776,30.1707,0.0000,8.3756,14.9933,21.8564,0.0000,0.0000,2.7213,0.0000,0.0000,11.9928,0.0000,0.0000,0.0000,7.8265,4.0590,0.0000,0.0000,0.0000,2.7090,3.0956,8.6057,12.1217,5.9396,8.3879,15.1682,0.0000,0.0000,3.1048,2.0095,0.0000,0.0000,0.0000,266.4620,0.0000,1.0900,7.4100,0.0000,0.0000,200.0000,6.1600,7.3300,0.0000,0.0000,0.0000,0.0000,0.0000,8.5000,0.0000,0.0000,0.0000,0.0000,0.0000,200.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.2818,0.0000,0.0000,0.0000
16,37EnNDPL2023/09/15,NDPL,0.0000,0.0000,0.0000,0.0000,17.8020,0.0000,0.0000,0.0000,38.8446,0.0000,0.0000,28.9200,0.0000,0.0000,0.0000,0.0000,0.0000,578.4950,46.4863,0.0000,69.6064,0.0000,0.0000,58.2100,0.0000,272.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.4089,0.0000,0.0000,6.0562,28.2256,36.2423,0.0000,63.6809,42.7403,5.9550,13.0053,8.0965,12.4776,30.1707,0.0000,8.3756,14.9933,21.8564,0.0000,0.0000,2.7213,0.0000,0.0000,11.9928,0.0000,0.0000,0.0000,7.8265,4.0590,0.0000,0.0000,0.0000,2.7090,3.0956,8.6057,12.1217,5.9396,8.3879,15.1682,0.0000,0.0000,3.1048,2.0095,0.0000,0.0000,0.0000,266.4620,0.0000,1.0900,7.4100,0.0000,0.0000,200.0000,6.1600,7.3300,0.0000,0.0000,0.0000,0.0000,0.0000,8.5600,0.0000,0.0000,0.0000,0.0000,0.0000,200.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.2818,0.0000,0.0000,0.0000
17,37EnNDPL2023/09/15,NDPL,0.0000,0.0000,0.0000,0.0000,17.8020,0.0000,0.0000,0.0000,68.9040,0.0000,0.0000,28.5344,0.0000,0.0000,0.0000,0.0000,0.0000,578.4950,46.4863,0.0000,69.6064,0.0000,0.0000,58.2100,0.0000,272.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.4089,0.0000,0.0000,6.0562,28.2256,36.2423,0.0000,63.6809,42.7403,5.9550,13.0053,8.0965,12.4776,30.1707,0.0000,8.3756,14.9933,21.8564,0.0000,0.0000,2.7213,0.0000,0.0000,11.9928,0.0000,0.0000,0.0000,7.8265,2.7060,0.0000,0.0000,0.0000,2.7090,3.0956,8.6057,12.1217,5.9396,8.3879,15.1682,0.0000,0.0000,3.1048,2.0095,0.0000,0.0000,0.0000,266.4620,0.0000,1.0900,7.1800,0.0000,0.0000,200.0000,6.1600,7.1000,0.0000,0.0000,0.0000,0.0000,0.0000,8.1800,0.0000,0.0000,0.0000,0.0000,0.0000,200.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.2818,0.0000,0.0000,0.0000
18,37EnNDPL2023/09/15,NDPL,0.0000,0.0000,0.0000,0.0000,17.8020,0.0000,0.0000,0.0000,68.9040,0.0000,0.0000,28.5344,0.0000,0.0000,0.0000,0.0000,0.0000,578.4950,46.4863,0.0000,69.6064,0.0000,0.0000,58.2100,0.0000,272.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.4089,0.0000,0.0000,6.0562,28.2256,36.2423,0.0000,63.6809,42.7403,5.9550,13.0053,8.0965,12.4776,30.1707,0.0000,8.3756,14.9933,21.8564,0.0000,0.0000,2.7213,0.0000,0.0000,11.9928,0.0000,0.0000,0.0000,7.8265,2.7060,0.0000,0.0000,0.0000,14.9043,3.0956,8.6057,12.1217,5.9396,8.3879,15.1682,0.0000,0.0000,3.1048,2.0095,0.0000,0.0000,0.0000,266.4620,0.0000,1.0900,7.1800,0.0000,0.0000,200.0000,6.1600,7.1000,0.0000,0.0000,0.0000,0.0000,0.0000,7.7900,0.0000,0.0000,0.0000,0.0000,0.0000,200.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.2818,0.0000,0.0000,0.0000
19,37EnNDPL2023/09/15,NDPL,0.0000,0.0000,0.0000,0.0000,17.8020,0.0000,0.0000,0.0000,68.9040,0.0000,0.0000,28.5344,0.0000,0.0000,0.0000,0.0000,0.0000,578.4950,46.4863,0.0000,69.6064,0.0000,0.0000,58.2100,0.0000,272.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.4089,0.0000,0.0000,6.0562,28.2256,36.2423,0.0000,63.6809,42.7403,5.9550,13.0053,8.0965,12.4776,30.1707,0.0000,8.3756,14.9933,21.8564,0.0000,0.0000,2.7213,0.0000,0.0000,11.9928,0.0000,0.0000,0.0000,7.8265,2.7060,0.0000,0.0000,0.0000,14.9043,3.0956,8.6057,12.1217,5.9396,8.3879,15.1682,0.0000,0.0000,3.1048,2.0095,0.0000,0.0000,0.0000,266.4620,0.0000,1.0900,7.1800,0.0000,0.0000,200.0000,6.1600,7.1000,0.0000,0.0000,0.0000,0.0000,0.0000,7.3400,0.0000,0.0000,0.0000,0.0000,0.0000,200.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.2818,0.0000,0.0000,0.0000
20,37EnNDPL2023/09/15,NDPL,0.0000,0.0000,0.0000,0.0000,17.8020,0.0000,0.0000,0.0000,68.9040,0.0000,0.0000,28.5344,0.0000,0.0000,0.0000,0.0000,0.0000,578.4950,46.4863,0.0000,69.6064,0.0000,0.0000,58.2100,0.0000,272.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.4089,0.0000,0.0000,6.0562,28.2256,36.2423,0.0000,63.6809,42.7403,5.9550,13.0053,8.0965,12.4776,30.1707,0.0000,8.3756,14.9933,21.8564,0.0000,0.0000,2.7213,0.0000,0.0000,11.9928,0.0000,0.0000,0.0000,7.8265,2.7060,0.0000,0.0000,0.0000,2.7090,3.0956,8.6057,12.1217,5.9396,8.3879,15.1682,0.0000,0.0000,3.1048,2.0095,0.0000,0.0000,0.0000,266.4620,0.0000,1.0900,7.1800,0.0000,0.0000,200.0000,6.1600,7.1000,0.0000,0.0000,0.0000,0.0000,0.0000,7.3400,0.0000,0.0000,0.0000,0.0000,0.0000,200.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.2818,0.0000,0.0000,0.0000
21,37EnNDPL2023/09/15,NDPL,0.0000,0.0000,0.0000,0.0000,17.8020,0.0000,0.0000,0.0000,68.9040,0.0000,0.0000,28.5344,0.0000,0.0000,0.0000,0.0000,0.0000,578.4950,46.4863,0.0000,69.6064,0.0000,0.0000,58.2100,0.0000,272.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.4089,0.0000,0.0000,6.0562,28.2256,36.2423,0.0000,63.6809,42.7403,6.1329,13.0053,8.0965,12.2904,30.1707,0.0000,8.3756,14.9933,21.8564,0.0000,4.6393,2.7213,0.0000,0.0000,11.9928,0.0000,0.0000,0.0000,7.8265,2.7060,0.0000,0.0000,0.0000,2.7090,3.0956,8.6057,12.1217,5.9396,8.3879,15.1682,0.0000,0.0000,3.1048,2.0095,0.0000,0.0000,0.0000,266.4620,0.0000,1.0900,7.0200,0.0000,0.0000,200.0000,6.0600,6.9500,0.0000,0.0000,0.0000,0.0000,0.0000,7.3400,0.0000,0.0000,0.0000,0.0000,0.0000,200.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.2818,0.0000,0.0000,0.0000
22,37EnNDPL2023/09/15,NDPL,0.0000,0.0000,0.0000,0.0000,17.8020,0.0000,0.0000,0.0000,68.9040,0.0000,0.0000,28.5344,0.0000,0.0000,0.0000,0.0000,0.0000,578.4950,46.4863,0.0000,69.6064,0.0000,0.0000,58.2100,0.0000,272.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.4089,0.0000,0.0000,6.0562,28.2256,36.2423,0.0000,63.6809,42.7403,6.1329,13.0053,8.0965,12.2904,30.1707,0.0000,8.3756,14.9933,21.8564,0.0000,4.6393,2.7213,0.0000,0.0000,11.9928,0.0000,0.0000,0.0000,7.8265,2.7060,0.0000,0.0000,0.0000,2.7090,3.0956,8.6057,12.1217,5.9396,8.3879,15.1682,0.0000,0.0000,3.1048,2.0095,0.0000,0.0000,0.0000,266.4620,0.0000,1.0900,7.0200,0.0000,0.0000,200.0000,6.0600,6.9500,0.0000,0.0000,0.0000,0.0000,0.0000,7.3400,0.0000,0.0000,0.0000,0.0000,0.0000,200.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.2818,0.0000,0.0000,0.0000
23,37EnNDPL2023/09/15,NDPL,0.0000,0.0000,0.0000,0.0000,17.8020,0.0000,0.0000,0.0000,68.9040,0.0000,0.0000,28.5344,0.0000,0.0000,0.0000,0.0000,0.0000,578.4950,46.4863,0.0000,69.6064,0.0000,0.0000,58.2100,0.0000,272.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.4089,0.0000,0.0000,6.0562,28.2256,36.2423,0.0000,63.6809,42.7403,6.1329,13.0053,8.0965,11.7320,30.1707,0.0000,8.3756,14.9933,21.8564,0.0000,9.2785,2.7213,0.0000,0.0000,11.9928,0.0000,0.0000,0.0000,7.8265,2.7060,0.0000,0.0000,0.0000,2.7090,3.0956,12.9193,12.1217,5.9396,8.3879,15.1682,0.0000,0.0000,3.1048,2.0095,0.0000,0.0000,0.0000,266.4620,0.0000,1.0900,7.0200,0.0000,0.0000,200.0000,6.0600,6.9500,0.0000,0.0000,0.0000,0.0000,0.0000,7.3400,0.0000,0.0000,0.0000,0.0000,0.0000,200.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.2818,0.0000,0.0000,0.0000
24,37EnNDPL2023/09/15,NDPL,0.0000,0.0000,0.0000,0.0000,17.8020,0.0000,0.0000,0.0000,68.9040,0.0000,0.0000,28.5344,0.0000,0.0000,0.0000,0.0000,0.0000,578.4950,46.4863,0.0000,69.6064,0.0000,0.0000,58.2100,0.0000,272.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.4089,0.0000,0.0000,6.0562,28.2256,36.2423,0.0000,63.6809,42.7403,6.1329,13.0053,8.0965,11.7320,30.1707,0.0000,8.3756,14.9933,21.8564,0.0000,14.3228,2.7213,0.0000,0.0000,11.9928,0.0000,0.0000,0.0000,7.8265,2.7060,0.0000,0.0000,0.0000,2.7090,3.0956,12.9193,12.1217,5.9396,8.3879,15.1682,0.0000,0.0000,3.1048,2.0095,0.0000,0.0000,0.0000,266.4620,0.0000,1.0900,7.0200,0.0000,0.0000,200.0000,6.0600,6.9500,0.0000,0.0000,0.0000,0.0000,0.0000,7.3400,0.0000,0.0000,0.0000,0.0000,0.0000,0.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.2818,0.0000,0.0000,0.0000
25,37EnNDPL2023/09/15,NDPL,0.0000,0.0000,0.0000,0.0000,17.8020,0.0000,0.0000,0.0000,68.9040,0.0000,0.0000,28.5344,0.0000,0.0000,0.0000,0.0000,0.0000,578.4950,46.4863,0.0000,69.6064,0.0000,0.0000,58.2100,0.0000,272.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.4089,0.0000,0.0000,6.2464,28.2256,36.2423,0.0000,63.6809,42.7403,6.1329,13.0053,8.0965,11.3608,30.1707,0.0000,8.3756,14.9933,21.8564,0.0000,19.0971,2.7213,0.0000,0.0000,11.9928,0.0000,0.0000,0.0000,7.8265,2.7060,0.0000,0.0000,0.0000,2.7090,3.0956,12.9193,12.1217,5.9396,8.3879,15.1682,0.0000,0.0000,3.1048,2.0095,0.0000,0.0000,0.0000,266.4620,0.0000,1.0900,6.7900,0.0000,0.0000,0.6000,6.0600,6.7900,0.0000,0.0000,0.0000,0.0000,0.0000,7.3400,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.2818,0.0000,0.0000,0.0000
26,37EnNDPL2023/09/15,NDPL,0.0000,0.0000,0.0000,0.0000,17.8020,0.0000,0.0000,0.0000,68.9040,0.0000,0.0000,28.5344,0.0000,0.0000,0.0000,0.0000,0.0000,578.4950,46.4863,0.0000,69.6064,0.0000,0.0000,58.2100,0.0000,272.8700,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,9.4089,0.0000,0.0000,6.2464,28.2256,36.2423,0.0000,63.6809,42.7403,6.1329,13.0053,8.0965,11.3608,30.1707,0.0000,8.3756,14.9933,21.8564,0.0000,19.0971,2.7213,0.0000,0.0000,11.9928,0.0000,0.0000,0.0000,7.8265,2.7060,0.0000,0.0000,0.0000,2.7090,3.0956,12.9193,12.1217,5.9396,8.3879,15.1682,0.0000,0.0000,3.1048,2.0095,0.0000,0.0000,0.0000,266.4620,0.0000,1.0900,6.7900,0.0000,0.0000,4.7300,6.0600,6.7900,0.0000,0.0000,0.0000,0.0000,0.0000,7.3400,0.0000,0.0000,0.0000,0.0000,0.0000,3.3300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.2818,0.0000,0.0000,0.0000
