timeslot,revisionno,discomcode,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,KUDGI,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,SOLAPUR,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL,ASEJ2PL_BYPL,ASEJ2PL_TPDDL,CHANJUII
1,49EnNDPL2024/02/06,NDPL,0.0000,0.0000,0.0000,0.0000,14.8350,0.0000,0.0000,0.0000,77.6893,0.0000,11.8680,52.0560,0.0000,0.0000,12.5320,0.0000,27.6734,385.6692,0.0000,0.0000,69.6064,0.0000,0.0000,70.1800,0.0000,231.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3090,0.0000,0.0000,6.3600,26.6916,36.2423,0.0000,25.6957,38.5310,6.6944,13.0053,8.0965,14.2355,45.2591,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.7213,0.0000,0.0000,13.3366,0.0000,0.0000,0.0000,16.5457,0.0000,4.6726,5.5316,0.0000,0.5093,1.4450,0.0000,0.0000,0.0000,0.0000,0.5891,0.0000,0.0000,0.0399,0.0000,0.0000,0.0000,0.0000,160.4210,13.5950,0.8000,0.6500,0.0000,0.0000,200.0000,1.3400,0.9500,9.3421,16.3248,14.1220,0.0000,0.0000,5.8300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.3721,0.0000,0.0000,0.0000,0.0000,200.0000,1.6600
2,49EnNDPL2024/02/06,NDPL,0.0000,0.0000,0.0000,0.0000,14.8350,0.0000,0.0000,0.0000,77.6893,0.0000,11.8680,52.0560,0.0000,0.0000,12.5320,0.0000,27.6734,385.6692,0.0000,0.0000,69.6064,0.0000,0.0000,70.1800,0.0000,192.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3090,0.0000,0.0000,6.3600,26.6916,36.2423,0.0000,25.6957,38.5310,6.6944,13.0053,8.0965,14.2355,45.2591,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.7213,0.0000,0.0000,13.3366,0.0000,0.0000,0.0000,16.5457,0.0000,4.6726,5.5316,0.0000,0.5093,1.4450,0.0000,0.0000,0.0000,0.0000,0.5891,0.0000,0.0000,0.0399,0.0000,0.0000,0.0000,0.0000,160.4210,13.5950,0.8000,0.6500,0.0000,0.0000,200.0000,1.3400,0.9500,9.3421,16.3248,14.1220,0.0000,0.0000,5.8300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.3721,0.0000,0.0000,0.0000,0.0000,200.0000,1.6600
3,49EnNDPL2024/02/06,NDPL,0.0000,0.0000,0.0000,0.0000,14.8350,0.0000,0.0000,0.0000,77.6893,0.0000,11.8680,52.0560,0.0000,0.0000,12.5320,0.0000,27.6734,385.6692,0.0000,0.0000,69.6064,0.0000,0.0000,70.1800,0.0000,148.8800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3090,0.0000,0.0000,6.3600,26.6916,36.2423,0.0000,25.6957,38.5310,6.6944,13.0053,8.0965,14.2355,45.2591,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.7213,0.0000,0.0000,13.3366,0.0000,0.0000,0.0000,16.5457,0.0000,4.6726,5.5316,0.0000,0.5093,1.4450,0.0000,0.0000,0.0000,0.0000,0.5891,0.0000,0.0000,0.0399,0.0000,0.0000,0.0000,0.0000,160.4210,13.5950,0.8000,0.6500,0.0000,0.0000,200.0000,1.3400,0.9500,9.3421,16.3248,14.1220,0.0000,0.0000,5.8300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.3721,0.0000,0.0000,0.0000,0.0000,200.0000,1.6600
4,49EnNDPL2024/02/06,NDPL,0.0000,0.0000,0.0000,0.0000,14.8350,0.0000,0.0000,0.0000,77.6893,0.0000,11.8680,52.0560,0.0000,0.0000,12.5320,0.0000,27.6734,385.6692,0.0000,0.0000,69.6064,0.0000,0.0000,70.1800,0.0000,148.8800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3090,0.0000,0.0000,6.3600,26.6916,36.2423,0.0000,25.6957,38.5310,6.6944,13.0053,8.0965,14.2355,45.2591,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.7213,0.0000,0.0000,13.3366,0.0000,0.0000,0.0000,16.5457,0.0000,4.6726,5.5316,0.0000,0.5093,1.4450,0.0000,0.0000,0.0000,0.0000,0.5891,0.0000,0.0000,0.0399,0.0000,0.0000,0.0000,0.0000,160.4210,13.5950,0.8000,0.6500,0.0000,0.0000,200.0000,1.3400,0.9500,9.3421,16.3248,14.1220,0.0000,0.0000,5.8300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.3721,0.0000,0.0000,0.0000,0.0000,200.0000,1.6600
5,49EnNDPL2024/02/06,NDPL,0.0000,0.0000,0.0000,0.0000,14.8350,0.0000,0.0000,0.0000,77.6893,0.0000,11.8680,52.0560,0.0000,0.0000,12.5320,0.0000,27.6734,385.6692,0.0000,0.0000,69.6064,0.0000,0.0000,70.1800,0.0000,148.8800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3090,0.0000,0.0000,6.3600,26.6916,36.2423,0.0000,25.6957,38.5310,6.6944,13.0053,8.0965,14.2355,45.2591,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.7213,0.0000,0.0000,13.3366,0.0000,0.0000,0.0000,16.5457,0.0000,4.6726,5.5316,0.0000,0.5093,1.4450,0.0000,0.0000,0.0000,0.0000,0.5891,0.0000,0.0000,0.0399,2.0003,0.0000,0.0000,0.0000,160.4210,13.5950,0.8000,0.6500,0.0000,0.0000,200.0000,1.3400,0.9500,9.3421,16.3248,14.1220,0.0000,0.0000,5.8300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.3721,0.0000,0.0000,0.0000,0.0000,200.0000,1.5600
6,49EnNDPL2024/02/06,NDPL,0.0000,0.0000,0.0000,0.0000,14.8350,0.0000,0.0000,0.0000,77.6893,0.0000,11.8680,52.0560,0.0000,0.0000,12.5320,0.0000,27.6734,385.6692,0.0000,0.0000,69.6064,0.0000,0.0000,70.1800,0.0000,148.8800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3090,0.0000,0.0000,6.3600,26.6916,36.2423,0.0000,25.6957,38.5310,6.6944,13.0053,8.0965,14.2355,45.2591,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.7213,0.0000,0.0000,13.3366,0.0000,0.0000,0.0000,16.5457,0.0000,4.6726,5.5316,0.0000,0.5093,1.4450,0.0000,0.0000,0.0000,0.0000,0.5891,0.0000,0.0000,0.0399,2.0003,0.0000,0.0000,0.0000,160.4210,13.5950,0.8000,0.6500,0.0000,0.0000,200.0000,1.3400,0.9500,9.3421,16.3248,14.1220,0.0000,0.0000,5.8300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.3721,0.0000,0.0000,0.0000,0.0000,200.0000,1.5600
7,49EnNDPL2024/02/06,NDPL,0.0000,0.0000,0.0000,0.0000,14.8350,0.0000,0.0000,0.0000,77.6893,0.0000,11.8680,52.0560,0.0000,0.0000,12.5320,0.0000,27.6734,385.6692,0.0000,0.0000,69.6064,0.0000,0.0000,70.1800,0.0000,148.8800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3090,0.0000,0.0000,6.3600,26.6916,36.2423,0.0000,25.6957,38.5310,6.6944,13.0053,8.0965,14.2355,45.2591,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.7213,0.0000,0.0000,13.3366,0.0000,0.0000,0.0000,16.5457,0.0000,4.6726,5.5316,0.0000,0.5093,1.4450,0.0000,0.0000,0.0000,0.0000,0.5891,0.0000,0.0000,0.0000,2.0003,0.0000,0.0000,0.0000,160.4210,13.5950,0.8000,0.6500,0.0000,0.0000,200.0000,1.3400,0.9500,9.3421,16.3248,14.1220,0.0000,0.0000,5.8300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.3721,0.0000,0.0000,0.0000,0.0000,200.0000,1.5600
8,49EnNDPL2024/02/06,NDPL,0.0000,0.0000,0.0000,0.0000,14.8350,0.0000,0.0000,0.0000,77.6893,0.0000,11.8680,52.0560,0.0000,0.0000,12.5320,0.0000,27.6734,385.6692,0.0000,0.0000,69.6064,0.0000,0.0000,70.1800,0.0000,148.8800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3090,0.0000,0.0000,6.3600,26.6916,36.2423,0.0000,25.6957,38.5310,6.6944,13.0053,8.0965,14.2355,45.2591,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.7213,0.0000,0.0000,13.3366,0.0000,0.0000,0.0000,16.5457,0.0000,4.6726,5.5316,0.0000,0.5093,1.4450,0.0000,0.0000,0.0000,0.0000,0.5891,0.0000,0.0000,0.0000,2.0003,0.0000,0.0000,0.0000,160.4210,13.5950,0.8000,0.6500,0.0000,0.0000,200.0000,1.3400,0.9500,9.3421,16.3248,14.1220,0.0000,0.0000,5.8300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.3721,0.0000,0.0000,0.0000,0.0000,200.0000,1.5600
9,49EnNDPL2024/02/06,NDPL,0.0000,0.0000,0.0000,0.0000,14.8350,0.0000,0.0000,0.0000,77.6893,0.0000,11.8680,52.0560,0.0000,0.0000,12.5320,0.0000,27.6734,385.6692,0.0000,0.0000,69.6064,0.0000,0.0000,70.1800,0.0000,148.8800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3090,0.0000,0.0000,6.3600,26.6916,36.2423,0.0000,25.6957,38.5310,6.6944,13.0053,8.0965,14.2355,45.2591,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.7213,0.0000,0.0000,13.3366,0.0000,0.0000,0.0000,16.5457,0.0000,4.6726,5.5316,0.0000,0.5093,1.4450,0.0000,0.0000,0.0000,0.0000,0.5891,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,160.4210,13.5950,0.8000,0.6500,0.0000,0.0000,200.0000,1.3400,0.9500,9.3421,16.3248,14.1220,0.0000,0.0000,5.8300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.3721,0.0000,0.0000,0.0000,0.0000,200.0000,1.6600
10,49EnNDPL2024/02/06,NDPL,0.0000,0.0000,0.0000,0.0000,14.8350,0.0000,0.0000,0.0000,77.6893,0.0000,11.8680,52.0560,0.0000,0.0000,12.5320,0.0000,27.6734,385.6692,0.0000,0.0000,69.6064,0.0000,0.0000,70.1800,0.0000,148.8800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3090,0.0000,0.0000,6.3600,26.6916,36.2423,0.0000,25.6957,38.5310,6.6944,13.0053,8.0965,14.2355,45.2591,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.7213,0.0000,0.0000,13.3366,0.0000,0.0000,0.0000,16.5457,0.0000,4.6726,5.5316,0.0000,0.5093,1.4450,0.0000,0.0000,0.0000,0.0000,0.5891,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,160.4210,13.5950,0.8000,0.6500,0.0000,0.0000,200.0000,1.3400,0.9500,9.3421,16.3248,14.1220,0.0000,0.0000,5.8300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.3721,0.0000,0.0000,0.0000,0.0000,200.0000,1.6600
