timeslot,revisionno,discomcode,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,KUDGI,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,SOLAPUR,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL,ASEJ2PL_BYPL,ASEJ2PL_TPDDL,CHANJUII,SECI_BRPL,SECI_BYPL,SECI_TPDDL,APSEPL_FTG,PARBATI2,KHURJA,GHATAMPUR
1,13EnNDPL2025/04/10,NDPL,0.0000,0.0000,0.0000,0.0000,17.8020,0.0000,0.0000,0.0000,77.6893,0.0000,0.0000,29.8840,0.0000,0.0000,29.8840,0.0000,0.0000,407.2665,21.5182,0.0000,69.6000,0.0000,0.0000,115.0900,0.0000,272.1500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3686,0.0000,0.0000,4.6910,28.2211,36.4250,0.0000,124.9443,42.8513,6.3938,12.8563,8.0935,14.0606,45.4984,0.0000,13.1302,21.1412,18.3198,0.0000,3.1295,2.7201,4.8465,0.0000,12.7078,0.0000,0.0000,0.0000,15.8746,0.0000,0.0000,0.0000,0.0000,14.2263,10.1889,12.9316,12.1168,5.9368,0.0000,10.1071,4.2959,0.0000,0.0000,6.0010,0.0000,0.0000,0.0000,208.8000,0.0000,0.8800,4.2700,0.0000,0.0000,200.0000,3.5400,4.4500,0.0000,0.0000,0.0000,0.0000,0.0000,16.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.6730,0.0000,0.0000,0.0000,0.0000,200.0000,18.7000,0.0000,0.0000,100.0000,0.0000,3.4585,0.0000,0.0000
2,13EnNDPL2025/04/10,NDPL,0.0000,0.0000,0.0000,0.0000,17.8020,0.0000,0.0000,0.0000,77.6893,0.0000,0.0000,29.8840,0.0000,0.0000,29.8840,0.0000,0.0000,407.2665,11.6145,0.0000,69.6000,0.0000,0.0000,115.0900,0.0000,272.1500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3686,0.0000,0.0000,4.6910,28.2211,36.4250,0.0000,124.9443,42.8513,6.3938,12.8563,8.0935,14.0606,45.4984,0.0000,13.1302,21.1412,18.3198,0.0000,3.1295,2.7201,4.8465,0.0000,12.7078,0.0000,0.0000,0.0000,15.8746,0.0000,0.0000,0.0000,0.0000,14.2263,10.1889,12.9316,12.1168,5.9368,0.0000,10.1071,4.2959,0.0000,0.0000,6.0010,0.0000,0.0000,0.0000,208.8000,0.0000,0.8800,4.2700,0.0000,0.0000,200.0000,3.5400,4.4500,0.0000,0.0000,0.0000,0.0000,0.0000,16.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.6730,0.0000,0.0000,0.0000,0.0000,200.0000,18.7000,0.0000,0.0000,100.0000,0.0000,3.4585,0.0000,0.0000
3,13EnNDPL2025/04/10,NDPL,0.0000,0.0000,0.0000,0.0000,17.8020,0.0000,0.0000,0.0000,77.6893,0.0000,0.0000,29.8840,0.0000,0.0000,29.8840,0.0000,0.0000,407.2665,11.6145,0.0000,69.6000,0.0000,0.0000,115.0900,0.0000,272.1500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3686,0.0000,0.0000,4.6910,28.2211,36.4250,0.0000,124.9443,42.8513,6.3938,12.8563,8.0935,14.0606,45.4984,0.0000,13.1302,21.1412,18.3198,0.0000,0.0000,2.7201,4.8465,0.0000,12.7078,0.0000,0.0000,0.0000,15.8746,0.0000,0.0000,0.0000,0.0000,14.2263,10.1889,12.9316,12.1168,5.9368,0.0000,10.1071,1.0931,0.0000,0.0000,6.0010,0.0000,0.0000,0.0000,208.8000,0.0000,0.8800,4.2700,0.0000,0.0000,200.0000,3.5400,4.4500,0.0000,0.0000,0.0000,0.0000,0.0000,16.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.6730,0.0000,0.0000,0.0000,0.0000,200.0000,18.7000,0.0000,0.0000,100.0000,0.0000,2.7693,0.0000,0.0000
4,13EnNDPL2025/04/10,NDPL,0.0000,0.0000,0.0000,0.0000,17.8020,0.0000,0.0000,0.0000,77.6893,0.0000,0.0000,29.8840,0.0000,0.0000,29.8840,0.0000,0.0000,407.2665,11.6145,0.0000,69.6000,0.0000,0.0000,115.0900,0.0000,272.1500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3686,0.0000,0.0000,4.6910,28.2211,36.4250,0.0000,124.9443,42.8513,6.3938,12.8563,8.0935,14.0606,45.4984,0.0000,13.1302,21.1412,18.3198,0.0000,0.0000,2.7201,4.8465,0.0000,12.7078,0.0000,0.0000,0.0000,15.8746,0.0000,0.0000,0.0000,0.0000,14.2263,10.1889,12.9316,12.1168,5.9368,0.0000,10.1071,1.0931,0.0000,0.0000,6.0010,0.0000,0.0000,0.0000,208.8000,0.0000,0.8800,4.2700,0.0000,0.0000,200.0000,3.5400,4.4500,0.0000,0.0000,0.0000,0.0000,0.0000,16.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.6730,0.0000,0.0000,0.0000,0.0000,200.0000,18.7000,0.0000,0.0000,100.0000,0.0000,2.7693,0.0000,0.0000
5,13EnNDPL2025/04/10,NDPL,0.0000,0.0000,0.0000,0.0000,17.8020,0.0000,0.0000,0.0000,77.6893,0.0000,0.0000,29.8840,0.0000,0.0000,29.8840,0.0000,0.0000,407.2665,11.6145,0.0000,69.6000,0.0000,0.0000,115.0900,0.0000,272.1500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3686,0.0000,0.0000,4.6910,28.2211,36.4250,0.0000,124.9443,42.8513,6.3938,12.8563,8.0935,14.0606,45.4984,0.0000,13.1302,21.1412,18.3198,0.0000,0.0000,2.7201,4.8465,0.0000,12.7078,0.0000,0.0000,0.0000,15.8746,0.0000,0.0000,0.0000,0.0000,14.2263,10.1889,12.9316,12.1168,5.9368,0.0000,10.1071,1.0931,0.0000,0.0000,6.0010,0.0000,0.0000,0.0000,208.8000,0.0000,0.8800,4.2700,0.0000,0.0000,200.0000,3.5400,4.4500,0.0000,0.0000,0.0000,0.0000,0.0000,17.3300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.6730,0.0000,0.0000,0.0000,0.0000,200.0000,18.7000,0.0000,0.0000,100.0000,0.0000,2.7693,0.0000,0.0000
6,13EnNDPL2025/04/10,NDPL,0.0000,0.0000,0.0000,0.0000,17.8020,0.0000,0.0000,0.0000,77.6893,0.0000,0.0000,29.8840,0.0000,0.0000,29.8840,0.0000,0.0000,407.2665,11.6145,0.0000,69.6000,0.0000,0.0000,115.0900,0.0000,272.1500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3686,0.0000,0.0000,4.6910,28.2211,36.4250,0.0000,124.9443,42.8513,6.3938,12.8563,8.0935,14.0606,45.4984,0.0000,13.1302,21.1412,18.3198,0.0000,0.0000,2.7201,4.8465,0.0000,12.7078,0.0000,0.0000,0.0000,15.8746,0.0000,0.0000,0.0000,0.0000,14.2263,10.1889,9.6857,12.1168,5.9368,0.0000,10.1071,1.0931,0.0000,0.0000,6.0010,0.0000,0.0000,0.0000,208.8000,0.0000,0.8800,4.2700,0.0000,0.0000,200.0000,3.5400,4.4500,0.0000,0.0000,0.0000,0.0000,0.0000,18.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.6730,0.0000,0.0000,0.0000,0.0000,200.0000,18.7000,0.0000,0.0000,100.0000,0.0000,2.7693,0.0000,0.0000
7,13EnNDPL2025/04/10,NDPL,0.0000,0.0000,0.0000,0.0000,17.8020,0.0000,0.0000,0.0000,77.6893,0.0000,0.0000,29.8840,0.0000,0.0000,29.8840,0.0000,0.0000,407.2665,11.6145,0.0000,69.6000,0.0000,0.0000,115.0900,0.0000,272.1500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3686,0.0000,0.0000,4.6910,28.2211,36.4250,0.0000,124.9443,42.8513,6.3938,12.8563,8.0935,14.0606,45.4984,0.0000,13.1302,21.1412,18.3198,0.0000,0.0000,2.7201,4.8465,0.0000,12.7078,0.0000,0.0000,0.0000,15.8746,0.0000,0.0000,0.0000,0.0000,14.2263,10.1889,8.6211,12.1168,5.9368,0.0000,10.1071,1.0931,0.0000,0.0000,6.0010,0.0000,0.0000,0.0000,208.8000,0.0000,0.8800,4.0300,0.0000,0.0000,200.0000,3.5400,4.4500,0.0000,0.0000,0.0000,0.0000,0.0000,19.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.6730,0.0000,0.0000,0.0000,0.0000,200.0000,18.7000,0.0000,0.0000,100.0000,0.0000,2.7693,0.0000,0.0000
8,13EnNDPL2025/04/10,NDPL,0.0000,0.0000,0.0000,0.0000,17.8020,0.0000,0.0000,0.0000,77.6893,0.0000,0.0000,29.8840,0.0000,0.0000,29.8840,0.0000,0.0000,407.2665,11.6145,0.0000,69.6000,0.0000,0.0000,115.0900,0.0000,272.1500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3686,0.0000,0.0000,4.6910,28.2211,36.4250,0.0000,124.9443,42.8513,6.3938,12.8563,8.0935,14.0606,45.4984,0.0000,13.1302,21.1412,18.3198,0.0000,0.0000,2.7201,4.8465,0.0000,12.7078,0.0000,0.0000,0.0000,15.8746,0.0000,0.0000,0.0000,0.0000,14.2263,10.1889,8.6211,12.1168,5.9368,0.0000,10.1071,1.0931,0.0000,0.0000,6.0010,0.0000,0.0000,0.0000,208.8000,0.0000,0.8800,4.0300,0.0000,0.0000,200.0000,3.5400,4.4500,0.0000,0.0000,0.0000,0.0000,0.0000,19.8300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.6730,0.0000,0.0000,0.0000,0.0000,200.0000,18.7000,0.0000,0.0000,100.0000,0.0000,2.7693,0.0000,0.0000
9,13EnNDPL2025/04/10,NDPL,0.0000,0.0000,0.0000,0.0000,17.8020,0.0000,0.0000,0.0000,77.6893,0.0000,0.0000,29.8840,0.0000,0.0000,29.8840,0.0000,0.0000,422.1887,11.6145,0.0000,69.6000,0.0000,0.0000,115.0900,0.0000,272.1500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3686,0.0000,0.0000,4.6910,28.2211,36.4250,0.0000,124.9443,42.8513,6.3938,12.8563,8.0935,14.0606,45.4984,0.0000,13.1302,21.1412,18.3198,0.0000,0.0000,2.7201,4.8465,0.0000,12.7078,0.0000,0.0000,0.0000,15.8746,0.0000,0.0000,0.0000,0.0000,14.2263,10.1889,8.6211,8.0770,5.9368,2.8014,10.1071,1.0931,0.0000,0.0000,6.0010,0.0000,0.0000,0.0000,208.8000,0.0000,0.8800,4.0300,0.0000,0.0000,200.0000,3.4600,4.2300,0.0000,0.0000,0.0000,0.0000,0.0000,17.8300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.6730,0.0000,0.0000,0.0000,0.0000,200.0000,18.5100,0.0000,0.0000,100.0000,0.0000,2.7693,0.0000,0.0000
10,13EnNDPL2025/04/10,NDPL,0.0000,0.0000,0.0000,0.0000,17.8020,0.0000,0.0000,0.0000,77.6893,0.0000,0.0000,29.8840,0.0000,0.0000,29.8840,0.0000,0.0000,422.1887,11.6145,0.0000,69.6000,0.0000,0.0000,115.0900,0.0000,272.1500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3686,0.0000,0.0000,4.6910,28.2211,36.4250,0.0000,124.9443,42.8513,6.3938,12.8563,8.0935,14.0606,45.4984,0.0000,13.1302,21.1412,18.3198,0.0000,0.0000,2.7201,4.8465,0.0000,12.7078,0.0000,0.0000,0.0000,15.8746,0.0000,0.0000,0.0000,0.0000,14.2263,10.1889,8.6211,8.0770,5.9368,2.8014,10.1071,1.0931,0.0000,0.0000,6.0010,0.0000,0.0000,0.0000,208.8000,0.0000,0.8800,4.0300,0.0000,0.0000,200.0000,3.4600,4.2300,0.0000,0.0000,0.0000,0.0000,0.0000,16.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.6730,0.0000,0.0000,0.0000,0.0000,200.0000,18.5100,0.0000,0.0000,100.0000,0.0000,2.7693,0.0000,0.0000
