genconame,ANTA_CRF,ANTA_GF,ANTA_LF,ANTA_RF,AURY_CRF,AURY_GF,AURY_LF,AURY_RF,BRBCL,BSIUL,CHAMERA1,CHAMERA2,CHAMERA3,DADR_CRF,DADRI_GF,DADRI_LF,DADRI_RF,DADRI_T2,DHAULIGNGA,DULHASTI,FARAKKA,JHAJJAR,KGSU1AND2,KGSU3AND4,KAHLGAN1,KAHLGAN2,KISHANGANGA,KKNP,KKNPPU2,KOLDAM,KOTESHWR,KUDGI,MAPS,NAPP,NJPC,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,PARBATI3,RAMPUR,RAPPB,RAPPC,RIHAND1,RIHAND2,RIHAND3,RSTPS1TO6,RSTOSU7,SALAL,SASAN,SEWA2,SIMHST1,SIMHST2,SNGRAULI,SINGRAULI_HYDRO,TALA,TALST2,TANAKPUR,TANDA2,TEHRI,TelanganaSTPP,UNCHHAR1,UNCHHAR2,UNCHHAR3,UNCHAHAR4,URI,URI2,VALLURNTECL
1,0,0,0,2.9781246,0,0,0,4.6453506,,0,0,2.5901865,1.1071797,0,0,0,5.9582072,1.62255555,2.024242,2.7691092,0,3.69112315,,,0,0,,,,2.2055,,0,,2.6828219,5.9385755,,,,,,,0.8009826,1.507,0,4.81728005,0.728882,1.6199601,1.803626,,,0,0,0.28358715,,,2.7095178,,0,,0,1.5895,,,0.219032,0.72097025,0,0.891,0,1.791328,
2,0,0,0,2.9781246,0,0,0,4.6453506,,0,0,1.6600155,1.1071797,0,0,0,5.9582072,1.62255555,2.024242,2.7691092,0,3.69112315,,,0,0,,,,2.2055,,0,,2.6828219,5.9385755,,,,,,,0.8009826,1.507,0,4.81728005,0.728882,1.6199601,1.803626,,,0,0,0,,,2.7095178,,0,,0,1.5895,,,0.219032,0.7158382,0,0.891,0,1.791328,
3,0,0,0,2.9781246,0,0,0,4.6453506,,0,0,1.6600155,1.1071797,0,0,0,5.9582072,1.62255555,2.024242,2.7691092,0,3.69112315,,,0,0,,,,2.2055,,0,,2.6828219,5.9385755,,,,,,,0.8009826,1.507,0,4.81728005,0.728882,1.6199601,1.803626,,,0,0,0,,,2.7095178,,0,,0,1.5895,,,0.219032,0.71269275,0,0.891,0,1.791328,
4,0,0,0,2.9781246,0,0,0,4.6453506,,0,0,1.6600155,1.1071797,0,0,0,5.9582072,1.62255555,2.024242,2.7691092,0,3.69112315,,,0,0,,,,2.2055,,0,,2.6828219,5.9385755,,,,,,,0.1818531,1.507,0,4.81728005,0.728882,1.6199601,1.803626,,,0,0,0,,,2.7095178,,0,,0,1.5895,,,0.219032,0.71269275,0,0.891,0,1.791328,
5,0,0,0,2.9781246,0,0,0,4.6453506,,0,0,1.6600155,1.1071797,0,0,0,5.9582072,1.62255555,2.024242,2.7691092,0,4.75478575,,,0,0,,,,2.2055,,0,,2.6828219,5.9385755,,,,,,,0.1818531,1.507,0,4.81728005,0.728882,1.6199601,1.803626,,,0,0,0,,,2.7095178,,0,,0,1.5895,,,0.219032,0.71269275,0,0.891,0,1.0191104,
6,0,0,0,2.9781246,0,0,0,4.6453506,,0,0,1.6600155,1.1071797,0,0,0,5.9582072,1.62255555,2.024242,2.7691092,0,5.22086565,,,0,0,,,,2.2055,,0,,2.6828219,5.9385755,,,,,,,0.1818531,1.507,0,4.81728005,0.728882,1.6199601,1.803626,,,0,0,0,,,2.7095178,,0,,0,1.5895,,,0.219032,0.71269275,0,0.891,0,1.0191104,
7,0,0,0,2.9781246,0,0,0,4.6453506,,0,0,1.6600155,1.1071797,0,0,0,5.9582072,1.62255555,2.024242,2.7691092,0,5.22086565,,,0,0,,,,2.2055,,0,,2.6828219,5.9385755,,,,,,,0.1818531,1.507,0,4.81728005,0.728882,1.6199601,1.803626,,,0,0,0,,,2.7095178,,0,,0,1.5895,,,0.219032,0.72328795,0,0.891,0,1.0191104,
8,0,0,0,2.9781246,0,0,0,4.6453506,,0,0,1.6600155,1.1071797,0,0,0,5.9582072,1.62255555,2.024242,2.7691092,0,5.22086565,,,0,0,,,,2.2055,,0,,2.6828219,5.9385755,,,,,,,0.1818531,1.507,0,4.81728005,0.728882,1.6199601,1.803626,,,0,0,0,,,2.7095178,,0,,0,1.5895,,,0.219032,0.72361905,0,0.891,0,1.0191104,
9,0,0,0,2.9781246,0,0,0,4.6453506,,0,0,1.6600155,1.1071797,0,0,0,5.9582072,1.62255555,1.51467415,2.7691092,0,5.22086565,,,0,0,,,,2.2055,,0,,2.6828219,5.9385755,,,,,,,0.1818531,1.507,0,4.81728005,0.728882,1.6199601,1.803626,,,0,0,0,,,2.7095178,,0,,0,1.5895,,,0.219032,0.72361905,0,0.891,0,1.0191104,
10,0,0,0,2.9781246,0,0,0,4.6453506,,0,0,1.6600155,1.1071797,0,0,0,5.9582072,1.62255555,1.51467415,2.7691092,0,5.22086565,,,0,0,,,,2.2055,,0,,2.6828219,5.9385755,,,,,,,0.1818531,1.507,0,4.81728005,0.728882,1.6199601,1.803626,,,0,0,0,,,2.7095178,,0,,0,1.5895,,,0.219032,0.72361905,0,0.891,0,1.0191104,
11,0,0,0,2.9781246,0,0,0,4.6453506,,0,0,1.6600155,1.1071797,0,0,0,5.9582072,1.62255555,1.51467415,2.7691092,0,5.22086565,,,0,0,,,,2.2055,,0,,2.6828219,5.9385755,,,,,,,0.1818531,1.507,0,4.81728005,0.728882,1.6199601,1.803626,,,0,0,0,,,2.7095178,,0,,0,1.5895,,,0.219032,0.72361905,0,0.891,0,1.0191104,
12,0,0,0,2.9781246,0,0,0,4.6453506,,0,0,1.6600155,1.1071797,0,0,0,5.9582072,1.62255555,1.51467415,2.7691092,0,5.22086565,,,0,0,,,,2.2055,,0,,2.6828219,5.9385755,,,,,,,0.1818531,1.507,0,4.81728005,0.728882,1.6199601,1.803626,,,0,0,0,,,2.7095178,,0,,0,1.5895,,,0.219032,0.72361905,0,0.891,0,1.0191104,
13,0,0,0,2.9781246,0,0,0,4.6453506,,0,0,1.6600155,0.5538489,0,0,0,5.9582072,1.62255555,1.51467415,2.7691092,0,5.22086565,,,0,0,,,,2.2055,,0,,2.6828219,5.9385755,,,,,,,0.1818531,1.507,0,4.81728005,0.728882,1.6199601,1.803626,,,0,0,0,,,2.7095178,,0,,0,1.5895,,,0.219032,0.72361905,0,0.891,0,1.791328,
14,0,0,0,2.9781246,0,0,0,4.6453506,,0,0,0.78666225,0.5538489,0,0,0,5.9582072,1.62255555,1.51467415,2.7691092,0,5.22086565,,,0,0,,,,2.2055,,0,,2.6828219,5.9385755,,,,,,,0.1818531,1.507,0,4.81728005,0.728882,1.6199601,1.803626,,,0,0,0,,,2.7095178,,0,,0,1.5895,,,0.219032,0.72361905,0,0.891,0,1.791328,
15,0,0,0,2.9781246,0,0,0,4.6453506,,0,0,0.78666225,0.5538489,0,0,0,5.9582072,1.62255555,1.51467415,2.7691092,0,5.22086565,,,0,0,,,,2.2055,,0,,2.6828219,5.9385755,,,,,,,0.1818531,1.507,0,4.81728005,0.728882,1.6199601,1.803626,,,0,0,0,,,2.7095178,,0,,0,1.5895,,,0.219032,0.72361905,0,0.891,0,1.791328,
16,0,0,0,2.9781246,0,0,0,4.6453506,,0,0,0.78666225,0.5538489,0,0,0,5.9582072,1.62255555,1.51467415,2.7691092,0,5.22086565,,,0,0,,,,2.2055,,0,,2.6828219,5.9385755,,,,,,,0.1818531,1.507,0,4.81728005,0.728882,1.6199601,1.803626,,,0,0,0,,,2.7095178,,0,,0,1.5895,,,0.219032,0.72361905,0,0.891,0,1.791328,
17,0,0,0,2.9781246,0,0,0,4.6453506,,0,0,0.78666225,0.5538489,0,0,0,5.9582072,1.62255555,1.51467415,2.7691092,0,5.22086565,,,0,0,,,,2.2055,,0,,2.6828219,5.9385755,,,,,,,0.1818531,1.507,0,4.81728005,0.728882,1.6199601,1.803626,,,0,0,0,,,2.7095178,,0,,0,1.5895,,,0.219032,0.72361905,0,0.891,0,1.4567168,
18,0,0,0,2.9781246,0,0,0,4.6453506,,0,0,0.78666225,0.5538489,0,0,0,5.9582072,1.62255555,1.51467415,2.7691092,0,5.22086565,,,0,0,,,,2.2055,,0,,2.6828219,5.9385755,,,,,,,0.1818531,1.507,0,4.81728005,0.728882,1.6199601,1.803626,,,0,0,0,,,2.7095178,,0,,0,1.5895,,,0.219032,0.72361905,0,0.891,0,1.4567168,
