genconame,ANTA_CRF,ANTA_GF,ANTA_LF,ANTA_RF,AURY_CRF,AURY_GF,AURY_LF,AURY_RF,BRBCL,BSIUL,CHAMERA1,CHAMERA2,CHAMERA3,DADR_CRF,DADRI_GF,DADRI_LF,DADRI_RF,DADRI_T2,DHAULIGNGA,DULHASTI,FARAKKA,JHAJJAR,KGSU1AND2,KGSU3AND4,KAHLGAN1,KAHLGAN2,KISHANGANGA,KKNP,KKNPPU2,KOLDAM,KOTESHWR,KUDGI,MAPS,NAPP,NJPC,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,PARBATI2,PARBATI3,RAMPUR,RAPPB,RAPPC,RAPPD,RIHAND1,RIHAND2,RIHAND3,RSTPS1TO6,RSTOSU7,SALAL,SASAN,SEWA2,SIMHST1,SIMHST2,SNGRAULI,SINGRAULI_HYDRO,TALA,TALST2,TANAKPUR,TANDA2,TEHRI,TelanganaSTPP,UNCHHAR1,UNCHHAR2,UNCHHAR3,UNCHAHAR4,URI,URI2,VALLURNTECL
1,0,0,0,6.90922925,0,0,0,10.62864,,1.1001848,7.112391,6.6684222,3.2668999,0,0,0,13.318932,4.1059216,1.54236225,8.3416025,2.412982,255.11680535,,,7.6827322,25.024142,,,,0,,0,,3.4958858,11.8401833,,,,,,,2.0688987,3.0078444,0,0,8.737355,2.8055115,15.52422795,20.0418075,0,,,0,29.1397106,0,,,23.565795,,1.240239,,1.0579998,0,,,3.5657985,7.0757225,4.4514976,0,6.1471982,5.3833395,
2,0,0,0,6.90922925,0,0,0,10.62864,,1.1001848,7.112391,6.6684222,3.2668999,0,0,0,13.318932,4.1059216,1.54236225,8.3416025,2.412982,255.11680535,,,7.6827322,25.024142,,,,0,,0,,3.4958858,11.8401833,,,,,,,2.0688987,3.0078444,0,0,8.737355,2.8055115,15.52422795,20.0418075,0,,,0,29.1397106,0,,,23.565795,,1.240239,,1.0579998,0,,,3.5657985,7.0757225,4.4514976,0,6.1471982,5.3833395,
3,0,0,0,6.90922925,0,0,0,10.62864,,1.1001848,7.112391,6.6684222,3.2668999,0,0,0,13.318932,4.1059216,1.54236225,8.3416025,2.412982,255.11680535,,,7.6827322,25.024142,,,,0,,0,,3.4958858,11.8401833,,,,,,,2.0688987,2.7501892,0,0,8.737355,2.8055115,15.52422795,20.0418075,0,,,0,29.1397106,0,,,23.565795,,1.240239,,1.0579998,0,,,3.5657985,7.0757225,4.4514976,0,6.1471982,5.3833395,
4,0,0,0,6.90922925,0,0,0,10.62864,,1.1001848,7.112391,6.6684222,3.2668999,0,0,0,13.318932,4.1059216,1.54236225,8.3416025,2.412982,255.11680535,,,7.6827322,25.024142,,,,0,,0,,3.4958858,11.8401833,,,,,,,2.0688987,2.7501892,0,0,8.737355,2.8055115,15.52422795,20.0418075,0,,,0,29.1397106,0,,,23.565795,,1.240239,,1.0579998,0,,,3.5657985,7.0757225,4.4514976,0,6.1471982,5.3833395,
5,0,0,0,6.90922925,0,0,0,10.62864,,1.1001848,7.112391,6.6684222,3.2668999,0,0,0,13.318932,4.1059216,1.54236225,8.3416025,2.412982,255.11680535,,,7.6827322,25.024142,,,,0,,0,,3.4958858,11.8401833,,,,,,,2.0688987,2.7501892,0,0,8.737355,2.8055115,15.52422795,20.0418075,0,,,0,29.1397106,0,,,22.52184,,1.240239,,0.0860574,0,,,3.5657985,7.0757225,4.4514976,0,6.1471982,5.3833395,
6,0,0,0,6.90922925,0,0,0,10.62864,,1.1001848,7.112391,6.6684222,3.2668999,0,0,0,13.318932,4.1059216,1.54236225,8.3416025,2.412982,255.11680535,,,7.6827322,25.024142,,,,0,,0,,3.4958858,11.8401833,,,,,,,2.0688987,2.7501892,0,0,8.737355,2.8055115,15.52422795,20.0418075,0,,,0,29.1397106,0,,,21.5108025,,1.240239,,0.0860574,0,,,3.5657985,7.0757225,4.4514976,0,6.1471982,5.3833395,
7,0,0,0,6.90922925,0,0,0,10.62864,,1.1001848,7.112391,6.6684222,3.2668999,0,0,0,13.318932,4.1059216,1.54236225,8.3416025,2.412982,255.11680535,,,7.6827322,25.024142,,,,0,,0,,3.4958858,11.8401833,,,,,,,2.0688987,2.7501892,0,0,8.737355,2.8055115,15.52422795,20.0418075,0,,,0,29.1397106,0,,,20.7521325,,1.240239,,0.0860574,0,,,3.5657985,7.0757225,4.4514976,0,6.1471982,5.3833395,
8,0,0,0,6.90922925,0,0,0,10.62864,,2.2003696,7.112391,6.6684222,3.2668999,0,0,0,13.318932,4.1059216,1.54236225,8.3416025,2.412982,255.11680535,,,7.6827322,25.024142,,,,0,,0,,3.4958858,11.8401833,,,,,,,2.0688987,2.7501892,0,0,8.737355,2.8055115,15.52422795,20.0418075,0,,,0,29.1397106,0,,,20.7521325,,1.240239,,0.0860574,0,,,3.5657985,7.0757225,4.4514976,0,6.1471982,5.3833395,
9,0,0,0,6.99834575,0,0,0,10.62864,,2.2003696,7.112391,6.6684222,3.2668999,0,0,0,13.318932,4.1059216,1.54236225,8.3416025,2.412982,255.11680535,,,7.6827322,25.024142,,,,0,,0,,3.4958858,11.8401833,,,,,,,2.0688987,2.3637064,0,0,8.737355,2.8055115,15.52422795,20.0418075,0,,,0,29.1397106,0,,,20.7521325,,1.240239,,0.0860574,0,,,3.5657985,7.0757225,4.4514976,0,6.1471982,5.3833395,
10,0,0,0,6.99834575,0,0,0,10.62864,,2.2003696,7.112391,6.6684222,3.2668999,0,0,0,13.318932,4.1059216,1.54236225,8.3416025,2.412982,255.11680535,,,7.6827322,25.024142,,,,0,,0,,3.4958858,11.8401833,,,,,,,2.0688987,2.3637064,0,0,8.737355,2.8055115,15.52422795,20.0418075,0,,,0,29.1397106,0,,,20.7521325,,1.240239,,0.0860574,0,,,3.5657985,7.0757225,4.4514976,0,6.1471982,5.3833395,
11,0,0,0,6.99834575,0,0,0,10.62864,,2.2003696,7.112391,6.6684222,3.2668999,0,0,0,13.318932,4.1059216,1.54236225,8.3416025,2.412982,255.11680535,,,7.6827322,25.024142,,,,0,,0,,3.4958858,11.8401833,,,,,,,2.0688987,2.3637064,0,0,8.737355,2.8055115,15.52422795,20.0418075,0,,,0,30.5630325,0,,,20.7521325,,1.240239,,0.0860574,0,,,3.5657985,7.0757225,4.4514976,0,6.1471982,5.3833395,
12,0,0,0,6.99834575,0,0,0,10.62864,,2.2003696,7.112391,6.6684222,3.2668999,0,0,0,13.318932,4.1059216,1.54236225,8.3416025,2.412982,255.11680535,,,7.6827322,25.024142,,,,0,,0,,3.4958858,11.8401833,,,,,,,2.0688987,2.3637064,0,0,8.737355,2.8055115,15.52422795,20.0418075,0,,,0,31.512195,0,,,20.7521325,,1.240239,,0.0860574,0,,,3.5657985,7.0757225,4.4514976,0,6.1471982,5.3833395,
