genconame,ANTA_CRF,ANTA_GF,ANTA_LF,ANTA_RF,AURY_CRF,AURY_GF,AURY_LF,AURY_RF,BRBCL,BSIUL,CHAMERA1,CHAMERA2,CHAMERA3,DADR_CRF,DADRI_GF,DADRI_LF,DADRI_RF,DADRI_T2,DHAULIGNGA,DULHASTI,FARAKKA,JHAJJAR,KGSU1AND2,KGSU3AND4,KAHLGAN1,KAHLGAN2,KISHANGANGA,KKNP,KKNPPU2,KOLDAM,KOTESHWR,KUDGI,MAPS,NAPP,NJPC,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,PARBATI2,PARBATI3,RAMPUR,RAPPB,RAPPC,RAPPD,RIHAND1,RIHAND2,RIHAND3,RSTPS1TO6,RSTOSU7,SALAL,SASAN,SEWA2,SIMHST1,SIMHST2,SNGRAULI,SINGRAULI_HYDRO,TALA,TALST2,TANAKPUR,TANDA2,TEHRI,TelanganaSTPP,UNCHHAR1,UNCHHAR2,UNCHHAR3,UNCHAHAR4,URI,URI2,VALLURNTECL
1,0,0,0,2.3474088,0,0,0,3.6782658,,0,0,2.1905928,1.4064545,0,0,0,4.59525495,0,1.7047932,2.34026375,0,1.65464145,,,0,0,,,,2.2606507,,0,,1.1488257,6.5862049,,,,,,,3.2520015,0.677732,1.6453954,0,3.99590565,0,1.23530715,1.37038,1.1169114,,,0,0,0.7307685,,,2.5136848,,0,,0,1.343661,,,0.1906586,0.60698,0.30448,0.542179,0,1.4605635,
2,0,0,0,2.3474088,0,0,0,3.6782658,,0,0,2.1905928,1.4064545,0,0,0,4.59525495,0,1.7047932,2.34026375,0,1.56824745,,,0,0,,,,2.2606507,,0,,1.1488257,6.5862049,,,,,,,3.2520015,0.677732,1.6453954,0,3.99590565,0,1.23530715,1.37038,1.1169114,,,0,0,0.7307685,,,2.5136848,,0,,0,1.343661,,,0.1906586,0.60698,0.30448,0.542179,0,1.4605635,
3,0,0,0,2.3474088,0,0,0,3.6782658,,0,0,2.1905928,1.4064545,0,0,0,4.59525495,0,1.7047932,2.34026375,0,1.56824745,,,0,0,,,,2.2606507,,0,,1.1488257,6.5862049,,,,,,,3.2520015,1.540154,1.6453954,0,3.99590565,0,1.23530715,1.37038,1.1169114,,,0,0,0.48756565,,,2.5136848,,0,,0,1.343661,,,0.1906586,0.60698,0.30448,0.542179,0,1.4605635,
4,0,0,0,2.3474088,0,0,0,3.6782658,,0,0,2.1905928,1.4064545,0,0,0,4.59525495,0,1.7047932,2.34026375,0,1.56824745,,,0,0,,,,2.2606507,,0,,1.1488257,6.5862049,,,,,,,3.2520015,1.540154,1.6453954,0,3.99590565,0,1.23530715,1.37038,1.1169114,,,0,0,0.48756565,,,2.5136848,,0,,0,1.343661,,,0.1906586,0.60698,0.30448,0.542179,0,1.4605635,
5,0,0,0,2.4090836,0,0,0,3.6782658,,0,0,2.1905928,1.4064545,0,0,0,4.59525495,0,1.7047932,2.34026375,0,1.56824745,,,0,0,,,,2.2606507,,0,,1.1488257,6.5862049,,,,,,,2.7225825,1.540154,1.6453954,0,3.99590565,0,1.23530715,1.37038,1.1169114,,,0,0,0.48756565,,,2.5136848,,0,,0,1.343661,,,0.1906586,0.60698,0.30448,0.542179,0,1.4605635,
6,0,0,0,2.4090836,0,0,0,3.6782658,,0,0,2.1905928,1.4064545,0,0,0,4.59525495,0,1.7047932,2.34026375,0,1.57151995,,,0,0,,,,2.2606507,,0,,1.1488257,6.5862049,,,,,,,2.7225825,1.540154,1.6453954,0,3.99590565,0,1.23530715,1.37038,1.1169114,,,0,0,0.48756565,,,2.5136848,,0,,0,1.343661,,,0.1906586,0.60698,0.30448,0.542179,0,1.4605635,
7,0,0,0,2.4090836,0,0,0,3.6782658,,0,0,2.1905928,1.4064545,0,0,0,4.59525495,0,1.7047932,2.34026375,0,1.57151995,,,0,0,,,,2.2606507,,0,,1.1488257,6.5862049,,,,,,,2.7225825,1.540154,1.6453954,0,3.99590565,0,1.23530715,1.37038,1.1169114,,,0,0,0.48756565,,,2.5136848,,0,,0,1.343661,,,0.1906586,0.60698,0.30448,0.542179,0,1.4605635,
8,0,0,0,2.4090836,0,0,0,3.6782658,,0,0,2.1905928,1.4064545,0,0,0,4.59525495,0,1.7047932,2.34026375,0,1.57151995,,,0,0,,,,2.2606507,,0,,1.1488257,6.5862049,,,,,,,2.7225825,1.540154,1.6453954,0,3.99590565,0,1.23530715,1.37038,1.1169114,,,0,0,0.2435895,,,2.5136848,,0,,0,1.343661,,,0.1906586,0.60698,0.30448,0.542179,0,1.4605635,
9,0,0,0,2.4401564,0,0,0,3.6782658,,0,0,2.1905928,1.4064545,0,0,0,4.59525495,0,1.7047932,2.34026375,0,1.57151995,,,0,0,,,,2.2606507,,0,,1.1488257,6.5862049,,,,,,,4.007883,2.033196,1.6453954,0,3.99590565,0,1.23530715,1.37038,1.1169114,,,0,0,0.2435895,,,2.5136848,,0,,0,1.343661,,,0.1906586,0.60698,0.30448,0.542179,0,1.4605635,
10,0,0,0,2.4401564,0,0,0,3.6782658,,0,0,2.1905928,1.4064545,0,0,0,4.59525495,0,1.7047932,2.34026375,0,1.57151995,,,0,0,,,,2.2606507,,0,,1.1488257,6.5862049,,,,,,,4.007883,2.033196,1.6453954,0,3.99590565,0,1.23530715,1.37038,1.1169114,,,0,0,0.2327633,,,2.5136848,,0,,0,1.343661,,,0.1906586,0.60698,0.30448,0.542179,0,1.4605635,
11,0,0,0,2.4401564,0,0,0,3.6782658,,0,0,2.1905928,1.4064545,0,0,0,4.59525495,0,1.7047932,2.34026375,0,1.57151995,,,0,0,,,,2.2606507,,0,,1.1488257,6.5862049,,,,,,,4.007883,2.033196,1.6453954,0,3.99590565,0,1.23530715,1.37038,1.1169114,,,0,0,0,,,2.5136848,,0,,0,1.343661,,,0.1906586,0.60698,0.30448,0.542179,0,1.4605635,
12,0,0,0,2.4401564,0,0,0,3.6782658,,0,0,2.1905928,1.4064545,0,0,0,4.59525495,0,1.7047932,2.34026375,0,1.57151995,,,0,0,,,,2.2606507,,0,,1.1488257,6.5862049,,,,,,,4.007883,2.033196,1.6453954,0,3.99590565,0,1.23530715,1.37038,1.1169114,,,0,0,0,,,2.5136848,,0,,0,1.343661,,,0.1906586,0.60698,0.30448,0.542179,0,1.4605635,
13,0,0,0,2.4585176,0,0,0,3.6782658,,0,0,2.1905928,1.4064545,0,0,0,4.59525495,0,1.7047932,2.34026375,0,1.57151995,,,0,0,,,,2.2606507,,0,,1.1488257,6.5862049,,,,,,,4.007883,2.033196,1.6453954,0,3.99590565,0,1.23530715,1.37038,1.1169114,,,0,0,0,,,2.5136848,,0,,0,1.343661,,,0.1906586,0.60698,0.30448,0.542179,0,1.4605635,
14,0,0,0,2.4585176,0,0,0,3.6782658,,0,0,2.1905928,1.4064545,0,0,0,4.59525495,0,1.7047932,2.34026375,0,1.57151995,,,0,0,,,,2.2606507,,0,,1.1488257,6.5862049,,,,,,,4.007883,2.033196,1.6453954,0,3.99590565,0,1.23530715,1.37038,1.1169114,,,0,0,0,,,2.5136848,,0,,0,1.343661,,,0.1906586,0.60698,0.30448,0.542179,0,1.4605635,
15,0,0,0,2.4585176,0,0,0,3.6782658,,0,0,2.1905928,1.4064545,0,0,0,4.59525495,0,0.8520072,2.34026375,0,1.57151995,,,0,0,,,,2.2606507,,0,,1.1488257,6.5862049,,,,,,,4.007883,2.033196,1.6453954,0,3.99590565,0,1.23530715,1.37038,1.1169114,,,0,0,0,,,2.5136848,,0,,0,1.343661,,,0.1906586,0.60698,0.30448,0.542179,0,1.4605635,
16,0,0,0,2.4585176,0,0,0,3.6782658,,0,0,2.1905928,1.4064545,0,0,0,4.59525495,0,0.8520072,2.34026375,0,1.57151995,,,0,0,,,,2.2606507,,0,,1.1488257,6.5862049,,,,,,,4.007883,2.033196,1.6453954,0,3.99590565,0,1.23530715,1.37038,1.1169114,,,0,0,0,,,2.5136848,,0,,0,1.343661,,,0.1906586,0.60698,0.30448,0.542179,0,1.4605635,
