timeslot,revisionno,discomcode,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,KUDGI,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,SOLAPUR,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL,ASEJ2PL_BYPL,ASEJ2PL_TPDDL,CHANJUII,SECI_BRPL,SECI_BYPL,SECI_TPDDL
1,86EnNDPL2024/07/16,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.9477,0.0000,23.7360,55.9120,0.0000,0.0000,0.0000,0.0000,27.6734,329.5088,46.9156,0.0000,69.6064,200.1184,0.0000,114.8100,0.0000,271.5500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3625,0.0000,0.0000,4.2645,28.2250,36.4309,0.0000,53.5300,40.4923,3.2401,12.8322,8.0958,9.8698,30.3333,0.0000,0.0000,15.3271,20.1801,0.0000,15.6962,10.2861,0.0000,0.0000,12.3852,0.0000,0.0000,0.0000,15.7669,3.2459,0.0000,0.0000,0.0000,14.3951,9.7870,8.6057,12.1250,8.9165,11.2116,15.1678,0.0000,0.0000,3.9700,2.0003,0.0000,0.0000,0.0000,0.0000,0.0000,1.0687,9.1100,0.0000,0.0000,200.0000,3.8800,8.5600,12.8838,0.0000,0.0000,0.0000,0.0000,11.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.0340,0.0000,0.0000,0.0000,0.0000,200.0000,18.7000,0.0000,0.0000,100.0000
2,86EnNDPL2024/07/16,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.9477,0.0000,23.7360,55.9120,0.0000,0.0000,0.0000,0.0000,27.6734,329.5088,46.9156,0.0000,69.6064,200.1184,0.0000,114.8100,0.0000,271.5500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3625,0.0000,0.0000,4.2645,28.2250,36.4309,0.0000,53.5300,40.4923,3.2401,12.8322,8.0958,9.8698,30.3333,0.0000,0.0000,15.3271,20.1801,0.0000,15.6962,10.2861,0.0000,0.0000,12.3852,0.0000,0.0000,0.0000,15.7669,3.2459,0.0000,0.0000,0.0000,14.3951,9.7870,4.2891,12.1250,8.9165,11.2116,15.1678,0.0000,0.0000,3.9700,2.0003,0.0000,0.0000,0.0000,0.0000,0.0000,1.0687,9.1100,0.0000,0.0000,200.0000,3.8800,8.5600,12.8838,0.0000,0.0000,0.0000,0.0000,11.3300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.0340,0.0000,0.0000,0.0000,0.0000,200.0000,18.7000,0.0000,0.0000,100.0000
3,86EnNDPL2024/07/16,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.9477,0.0000,23.7360,55.9120,0.0000,0.0000,0.0000,0.0000,27.6734,329.5088,46.9156,0.0000,69.6064,200.1184,0.0000,114.8100,0.0000,271.5500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3625,0.0000,0.0000,4.2645,28.2250,36.4309,0.0000,53.5300,40.4923,3.2401,12.8322,8.0958,9.8698,30.3333,0.0000,0.0000,15.3271,20.1801,0.0000,15.6962,10.2861,0.0000,0.0000,12.3852,0.0000,0.0000,0.0000,15.7669,3.1570,0.0000,0.0000,0.0000,14.3951,9.7870,0.0000,12.1250,8.9165,11.2116,15.1678,0.0000,0.0000,1.7672,2.0003,0.0000,0.0000,0.0000,0.0000,0.0000,1.0687,9.1100,0.0000,0.0000,200.0000,3.8800,8.5600,12.8838,0.0000,0.0000,0.0000,0.0000,17.3300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.0340,0.0000,0.0000,0.0000,0.0000,200.0000,18.7000,0.0000,0.0000,100.0000
4,86EnNDPL2024/07/16,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.9477,0.0000,23.7360,55.9120,0.0000,0.0000,0.0000,0.0000,27.6734,329.5088,46.9156,0.0000,69.6064,200.1184,0.0000,114.8100,0.0000,271.5500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3625,0.0000,0.0000,4.2645,28.2250,36.4309,0.0000,53.5300,40.4923,3.2401,12.8322,8.0958,9.8698,30.3333,0.0000,0.0000,15.3271,20.1801,0.0000,15.6962,10.2861,0.0000,0.0000,12.3852,0.0000,0.0000,0.0000,15.7669,3.1570,0.0000,0.0000,0.0000,14.3951,9.7870,0.0000,12.1250,8.9165,11.2116,15.1678,0.0000,0.0000,1.7672,2.0003,0.0000,0.0000,0.0000,0.0000,0.0000,1.0687,9.1100,0.0000,0.0000,200.0000,3.8800,8.5600,12.8838,0.0000,0.0000,0.0000,0.0000,17.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.0340,0.0000,0.0000,0.0000,0.0000,200.0000,18.7000,0.0000,0.0000,100.0000
5,86EnNDPL2024/07/16,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.9477,0.0000,23.7360,55.9120,0.0000,0.0000,0.0000,0.0000,27.6734,329.5088,46.9156,0.0000,69.6064,200.1184,0.0000,114.8100,0.0000,271.5500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3625,0.0000,0.0000,4.2645,28.2250,36.4309,0.0000,53.5300,40.4923,3.2401,12.8322,8.0958,9.8698,30.3333,0.0000,0.0000,15.4940,20.1801,0.0000,15.6962,10.2861,0.0000,0.0000,12.3852,0.0000,0.0000,0.0000,15.7669,3.1570,0.0000,0.0000,0.0000,14.3951,9.7870,0.0000,12.1250,8.9165,11.2116,15.1678,0.0000,0.0000,1.7672,2.0003,0.0000,0.0000,0.0000,0.0000,0.0000,1.0687,9.1100,0.0000,0.0000,200.0000,3.7400,8.5600,12.8838,0.0000,0.0000,0.0000,0.0000,17.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.0340,0.0000,0.0000,0.0000,0.0000,200.0000,18.7000,0.0000,0.0000,100.0000
6,86EnNDPL2024/07/16,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.9477,0.0000,23.7360,55.9120,0.0000,0.0000,0.0000,0.0000,27.6734,329.5088,46.9156,0.0000,69.6064,200.1184,0.0000,114.8100,0.0000,271.5500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3625,0.0000,0.0000,4.2645,28.2250,36.4309,0.0000,53.5300,40.4923,3.2401,12.8322,8.0958,9.8698,30.3333,0.0000,0.0000,15.4940,20.5170,0.0000,15.6962,10.2861,0.0000,0.0000,12.3852,0.0000,0.0000,0.0000,15.7669,3.1570,0.0000,0.0000,0.0000,14.3951,9.7870,0.0000,12.1250,8.9165,11.2116,15.1678,0.0000,0.0000,3.9700,2.0003,0.0000,0.0000,0.0000,0.0000,0.0000,1.0687,9.1100,0.0000,0.0000,200.0000,3.7400,8.5600,12.8838,0.0000,0.0000,0.0000,0.0000,17.8300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.0340,0.0000,0.0000,0.0000,0.0000,200.0000,18.7000,0.0000,0.0000,100.0000
7,86EnNDPL2024/07/16,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.9477,0.0000,23.7360,55.9120,0.0000,0.0000,0.0000,0.0000,27.6734,329.5088,46.9156,0.0000,69.6064,200.1184,0.0000,114.8100,0.0000,271.5500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3625,0.0000,0.0000,4.2645,28.2250,36.4309,0.0000,53.5300,40.4923,3.2401,12.8322,8.0958,9.8698,30.3333,0.0000,0.0000,15.4940,20.5170,0.0000,15.6962,10.2861,0.0000,0.0000,12.3852,0.0000,0.0000,0.0000,15.7669,3.0680,0.0000,0.0000,0.0000,14.3951,9.7870,0.0000,12.1250,8.9165,11.2116,15.1678,0.0000,0.0000,3.9700,2.0003,0.0000,0.0000,0.0000,0.0000,0.0000,1.0687,9.1100,0.0000,0.0000,200.0000,3.7400,8.5600,12.8838,0.0000,0.0000,0.0000,0.0000,18.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.0340,0.0000,0.0000,0.0000,0.0000,200.0000,18.7000,0.0000,0.0000,100.0000
8,86EnNDPL2024/07/16,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.9477,0.0000,23.7360,55.9120,0.0000,0.0000,0.0000,0.0000,27.6734,329.5088,46.9156,0.0000,69.6064,200.1184,0.0000,114.8100,0.0000,271.5500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3625,0.0000,0.0000,4.2645,28.2250,36.4309,0.0000,53.5300,40.4923,3.2401,12.8322,8.0958,9.8698,30.3333,0.0000,0.0000,15.4940,20.5170,0.0000,15.6962,10.2861,0.0000,0.0000,12.3852,0.0000,0.0000,0.0000,15.7669,3.0680,0.0000,0.0000,0.0000,14.3951,9.7870,0.0000,12.1250,8.9165,11.2116,15.1678,0.0000,0.0000,3.9700,2.0003,0.0000,0.0000,0.0000,0.0000,0.0000,1.0687,9.1100,0.0000,0.0000,200.0000,3.7400,8.5600,12.8838,0.0000,0.0000,0.0000,0.0000,18.3300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.0340,0.0000,0.0000,0.0000,0.0000,200.0000,18.7000,0.0000,0.0000,100.0000
9,86EnNDPL2024/07/16,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.9477,0.0000,23.7360,55.9120,0.0000,0.0000,0.0000,0.0000,27.6734,329.5088,46.9156,0.0000,69.6064,200.1184,0.0000,114.8100,0.0000,271.5500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3625,0.0000,0.0000,4.2645,28.2250,36.4309,0.0000,53.5300,40.4923,3.2401,12.8322,8.0958,9.8698,30.3333,0.0000,0.0000,15.4940,20.5170,0.0000,15.6962,10.2861,0.0000,0.0000,12.3852,0.0000,0.0000,0.0000,15.7669,3.0680,0.0000,0.0000,0.0000,14.3951,9.7870,0.0000,12.1250,8.9165,11.2116,15.1678,0.0000,0.0000,3.9700,2.0003,0.0000,0.0000,0.0000,0.0000,0.0000,1.0687,8.8800,0.0000,0.0000,200.0000,3.6000,8.2500,13.0444,0.0000,0.0000,0.0000,0.0000,18.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.0340,0.0000,0.0000,0.0000,0.0000,200.0000,18.5100,0.0000,0.0000,100.0000
10,86EnNDPL2024/07/16,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.9477,0.0000,23.7360,55.9120,0.0000,0.0000,0.0000,0.0000,27.6734,329.5088,46.9156,0.0000,69.6064,200.1184,0.0000,114.8100,0.0000,271.5500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3625,0.0000,0.0000,4.2645,28.2250,36.4309,0.0000,53.5300,40.4923,3.2401,12.8322,8.0958,9.8698,30.3333,0.0000,0.0000,15.4940,20.5170,0.0000,15.6962,10.2861,0.0000,0.0000,12.3852,0.0000,0.0000,0.0000,15.7669,3.0680,0.0000,0.0000,0.0000,14.3951,9.7870,0.0000,12.1250,8.9165,11.2116,15.1678,0.0000,0.0000,3.9700,2.0003,0.0000,0.0000,0.0000,0.0000,0.0000,1.0687,8.8800,0.0000,0.0000,200.0000,3.6000,8.2500,13.0444,0.0000,0.0000,0.0000,0.0000,18.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.0340,0.0000,0.0000,0.0000,0.0000,200.0000,18.5100,0.0000,0.0000,100.0000
11,86EnNDPL2024/07/16,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.9477,0.0000,23.7360,55.9120,0.0000,0.0000,0.0000,0.0000,27.6734,329.5088,46.9156,0.0000,69.6064,200.1184,0.0000,114.8100,0.0000,271.5500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3625,0.0000,0.0000,4.2645,28.2250,36.4309,0.0000,53.5300,40.4923,3.2401,12.8322,8.0958,9.8698,30.3333,0.0000,0.0000,15.4940,20.5170,0.0000,15.6962,10.2861,0.0000,0.0000,12.3852,0.0000,0.0000,0.0000,15.7669,3.0680,0.0000,0.0000,0.0000,14.3951,9.7870,0.0000,12.1250,8.9165,11.2116,15.1678,0.0000,0.0000,3.9700,2.0003,0.0000,0.0000,0.0000,0.0000,0.0000,1.0687,8.8800,0.0000,0.0000,200.0000,3.6000,8.2500,13.0444,0.0000,0.0000,0.0000,0.0000,18.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.0340,0.0000,0.0000,0.0000,0.0000,200.0000,18.5100,0.0000,0.0000,100.0000
12,86EnNDPL2024/07/16,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.9477,0.0000,23.7360,55.9120,0.0000,0.0000,0.0000,0.0000,27.6734,329.5088,46.9156,0.0000,69.6064,200.1184,0.0000,114.8100,0.0000,271.5500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3625,0.0000,0.0000,4.2645,28.2250,36.4309,0.0000,53.5300,40.4923,3.2401,12.8322,8.0958,9.8698,30.3333,0.0000,0.0000,15.4940,20.5170,0.0000,15.6962,10.2861,0.0000,0.0000,12.3852,0.0000,0.0000,0.0000,15.7669,3.0680,0.0000,0.0000,0.0000,14.3951,9.7870,0.0000,12.1250,8.9165,11.2116,15.1678,4.2957,0.0000,3.9700,2.0003,0.0000,0.0000,0.0000,0.0000,0.0000,1.0687,8.8800,0.0000,0.0000,200.0000,3.6000,8.2500,13.0444,0.0000,0.0000,0.0000,0.0000,14.3300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.0340,0.0000,0.0000,0.0000,0.0000,200.0000,18.5100,0.0000,0.0000,100.0000
