timeslot,revisionno,discomcode,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,KUDGI,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,SOLAPUR,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL,ASEJ2PL_BYPL,ASEJ2PL_TPDDL,CHANJUII,SECI_BRPL,SECI_BYPL,SECI_TPDDL,APSEPL_FTG
1,59EnNDPL2025/03/15,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.6893,0.0000,23.7360,31.8120,0.0000,0.0000,31.8120,0.0000,27.6734,384.9695,0.0000,0.0000,69.6064,0.0000,0.0000,35.0100,0.0000,210.2400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3590,0.0000,0.0000,5.5838,28.2256,36.4356,0.0000,24.8508,42.8569,6.3968,13.0053,8.0995,13.9686,45.4984,0.0000,13.2077,21.1569,18.3252,0.0000,0.0000,2.7213,4.8505,0.0000,6.2894,0.0000,0.0000,0.0000,7.9431,0.0000,0.0000,0.0000,0.0000,10.9067,10.1950,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7854,2.0003,0.0000,0.0000,0.0000,221.8704,0.0000,0.7500,1.0800,0.0000,0.0000,200.0000,1.3900,1.1500,0.0000,0.0000,0.0000,0.0000,0.0000,13.3300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.7241,0.0000,0.0000,0.0000,0.0000,200.0000,18.7000,0.0000,0.0000,100.0000,0.0000
2,59EnNDPL2025/03/15,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.6893,0.0000,23.7360,31.8120,0.0000,0.0000,31.8120,0.0000,27.6734,384.9695,0.0000,0.0000,69.6064,0.0000,0.0000,35.0100,0.0000,210.2400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3590,0.0000,0.0000,5.5838,28.2256,36.4356,0.0000,24.8508,42.8569,6.3968,13.0053,8.0995,13.9686,45.4984,0.0000,13.2077,21.1569,18.3252,0.0000,0.0000,2.7213,4.8505,0.0000,6.2894,0.0000,0.0000,0.0000,7.9431,0.0000,0.0000,0.0000,0.0000,10.9067,10.1950,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7854,2.0003,0.0000,0.0000,0.0000,221.8704,0.0000,0.7500,1.0800,0.0000,0.0000,200.0000,1.3900,1.1500,0.0000,0.0000,0.0000,0.0000,0.0000,13.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.7241,0.0000,0.0000,0.0000,0.0000,200.0000,18.7000,0.0000,0.0000,100.0000,0.0000
3,59EnNDPL2025/03/15,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.6893,0.0000,23.7360,31.8120,0.0000,0.0000,31.8120,0.0000,27.6734,384.9695,0.0000,0.0000,69.6064,0.0000,0.0000,35.0100,0.0000,210.2400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3590,0.0000,0.0000,5.5838,28.2256,36.4356,0.0000,24.8508,42.8569,6.3968,13.0053,8.0995,13.9686,45.4984,0.0000,13.2077,21.1569,18.3252,0.0000,0.0000,2.7213,4.8505,0.0000,6.2894,0.0000,0.0000,0.0000,7.9431,0.0000,0.0000,0.0000,0.0000,10.9067,10.1950,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.3961,2.0003,0.0000,0.0000,0.0000,221.8704,0.0000,0.7500,1.0800,0.0000,0.0000,200.0000,1.3900,1.1500,0.0000,0.0000,0.0000,0.0000,0.0000,13.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.7241,0.0000,0.0000,0.0000,0.0000,200.0000,18.7000,0.0000,0.0000,100.0000,0.0000
4,59EnNDPL2025/03/15,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.6893,0.0000,23.7360,31.8120,0.0000,0.0000,31.8120,0.0000,27.6734,384.9695,0.0000,0.0000,69.6064,0.0000,0.0000,35.0100,0.0000,210.2400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3590,0.0000,0.0000,5.5838,28.2256,36.4356,0.0000,24.8508,42.8569,6.3968,13.0053,8.0995,13.9686,45.4984,0.0000,13.2077,21.1569,18.3252,0.0000,0.0000,2.7213,4.8505,0.0000,6.2894,0.0000,0.0000,0.0000,7.9431,0.0000,0.0000,0.0000,0.0000,10.9067,10.1950,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.3961,2.0003,0.0000,0.0000,0.0000,221.8704,0.0000,0.7500,1.0800,0.0000,0.0000,200.0000,1.3900,1.1500,0.0000,0.0000,0.0000,0.0000,0.0000,12.3300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.7241,0.0000,0.0000,0.0000,0.0000,200.0000,18.7000,0.0000,0.0000,100.0000,0.0000
5,59EnNDPL2025/03/15,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.6893,0.0000,23.7360,31.8120,0.0000,0.0000,31.8120,0.0000,27.6734,384.9695,0.0000,0.0000,69.6064,0.0000,0.0000,35.0100,0.0000,210.2400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3590,0.0000,0.0000,5.5838,28.2256,36.4356,0.0000,24.8508,42.8569,6.3968,13.0053,8.0995,13.9686,45.4984,0.0000,13.2077,21.1569,18.3252,0.0000,0.0000,2.7213,4.8505,0.0000,6.2894,0.0000,0.0000,0.0000,7.9431,0.0000,0.0000,0.0000,0.0000,10.9067,10.1950,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.3961,2.0003,0.0000,0.0000,0.0000,221.8704,0.0000,0.7500,1.0800,0.0000,0.0000,200.0000,1.3900,1.0800,0.0000,0.0000,0.0000,0.0000,0.0000,14.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.7241,0.0000,0.0000,0.0000,0.0000,200.0000,18.7000,0.0000,0.0000,100.0000,0.0000
6,59EnNDPL2025/03/15,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.6893,0.0000,23.7360,31.8120,0.0000,0.0000,31.8120,0.0000,27.6734,384.9695,0.0000,0.0000,69.6064,0.0000,0.0000,35.0100,0.0000,210.2400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3590,0.0000,0.0000,5.5838,28.2256,36.4356,0.0000,24.8508,42.8569,6.3968,13.0053,8.0995,13.9686,45.4984,0.0000,13.2722,21.1569,18.3252,0.0000,0.0000,2.7213,4.8505,0.0000,6.2894,0.0000,0.0000,0.0000,7.9431,0.0000,0.0000,0.0000,0.0000,10.9067,10.1950,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.3961,2.0003,0.0000,0.0000,0.0000,221.8704,0.0000,0.7500,1.0800,0.0000,0.0000,200.0000,1.3900,1.0800,0.0000,0.0000,0.0000,0.0000,0.0000,14.3300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.7241,0.0000,0.0000,0.0000,0.0000,200.0000,18.7000,0.0000,0.0000,100.0000,0.0000
7,59EnNDPL2025/03/15,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.6893,0.0000,23.7360,31.8120,0.0000,0.0000,31.8120,0.0000,27.6734,384.9695,0.0000,0.0000,69.6064,0.0000,0.0000,35.0100,0.0000,210.2400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3590,0.0000,0.0000,5.5838,28.2256,36.4356,0.0000,24.8508,42.8569,6.3968,13.0053,8.0995,13.9686,45.4984,0.0000,13.2722,21.1569,18.3252,0.0000,0.0000,2.7213,4.8505,0.0000,6.2894,0.0000,0.0000,0.0000,7.9431,0.0000,0.0000,0.0000,0.0000,10.9067,9.2868,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.3961,2.0003,0.0000,0.0000,0.0000,221.8704,0.0000,0.7500,1.0800,0.0000,0.0000,200.0000,1.3900,1.0800,0.0000,0.0000,0.0000,0.0000,0.0000,14.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.7241,0.0000,0.0000,0.0000,0.0000,200.0000,18.7000,0.0000,0.0000,100.0000,0.0000
8,59EnNDPL2025/03/15,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.6893,0.0000,23.7360,31.8120,0.0000,0.0000,31.8120,0.0000,27.6734,384.9695,0.0000,0.0000,69.6064,0.0000,0.0000,35.0100,0.0000,210.2400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3590,0.0000,0.0000,5.5838,28.2256,36.4356,0.0000,24.8508,42.8569,6.3968,13.0053,8.0995,13.9686,45.4984,0.0000,13.2722,21.1569,18.3252,0.0000,0.0000,2.7213,4.8505,0.0000,6.2894,0.0000,0.0000,0.0000,7.9431,0.0000,0.0000,0.0000,0.0000,10.9067,9.2868,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.3961,2.0003,0.0000,0.0000,0.0000,221.8704,0.0000,0.7500,1.0800,0.0000,0.0000,200.0000,1.3900,1.0800,0.0000,0.0000,0.0000,0.0000,0.0000,14.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.7241,0.0000,0.0000,0.0000,0.0000,200.0000,18.7000,0.0000,0.0000,100.0000,0.0000
9,59EnNDPL2025/03/15,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.6893,0.0000,23.7360,31.8120,0.0000,0.0000,31.8120,0.0000,27.6734,384.9695,0.0000,0.0000,69.6064,0.0000,0.0000,35.0100,0.0000,210.2400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3590,0.0000,0.0000,5.5838,28.2256,36.4356,0.0000,24.8508,42.8569,6.3968,13.0053,8.0995,13.9686,45.4984,0.0000,13.2722,21.1569,18.3252,0.0000,0.0000,2.7213,4.8505,0.0000,6.2894,0.0000,0.0000,0.0000,7.9431,0.0000,0.0000,0.0000,0.0000,10.9067,9.2868,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6289,2.0003,0.0000,0.0000,0.0000,221.8704,0.0000,0.7500,1.0800,0.0000,0.0000,200.0000,1.3500,1.0800,0.0000,0.0000,0.0000,0.0000,0.0000,14.1700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.7241,0.0000,0.0000,0.0000,0.0000,200.0000,18.5100,0.0000,0.0000,100.0000,0.0000
10,59EnNDPL2025/03/15,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.6893,0.0000,23.7360,31.8120,0.0000,0.0000,31.8120,0.0000,27.6734,384.9695,0.0000,0.0000,69.6064,0.0000,0.0000,35.0100,0.0000,210.2400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3590,0.0000,0.0000,5.5838,28.2256,36.4356,0.0000,24.8508,42.8569,6.3968,13.0053,8.0995,13.9686,45.4984,0.0000,13.2722,21.1569,18.3252,0.0000,0.0000,2.7213,4.8505,0.0000,6.2894,0.0000,0.0000,0.0000,7.9431,0.0000,0.0000,0.0000,0.0000,10.9067,9.2868,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6289,2.0003,0.0000,0.0000,0.0000,221.8704,0.0000,0.7500,1.0800,0.0000,0.0000,200.0000,1.3500,1.0800,0.0000,0.0000,0.0000,0.0000,0.0000,14.1700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.7241,0.0000,0.0000,0.0000,0.0000,200.0000,18.5100,0.0000,0.0000,100.0000,0.0000
