Block,Time,DADRT2,CHAMERA3,CHAMERA2,UNCHAHAR1,UNCHAHAR4,URI2,UNCHAHAR3,UNCHAHAR2,SEWA2,JHAJJAR,RIHAND2,KOTESHWR,PARBATI3,RAMPUR,RIHAND1,DULHASTI,SINGRAULI_HYDRO,KOLDAM,NJPC,RAPPC,TEHRI,DHAULIGNGA,TANDA2,RIHAND3,SINGRAULI,KISHANGANGA,NAPP,CHAMERA1,BSIUL,URI,TANAKPUR,SALAL,RAPPB,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,RSTPSU1TO6,RSTPSU7,TALST2,SIMHST1,SIMHST2,KUDGI,TelanganaSTPP,VALLURNTECL,NLCIIST1,NLCIIST2,NLCEXP,NLCTS2EXP,NNTPP,KGSU1AND2,NTPL,MAPS,KGSU3AND4,KKNP,KKNPPU2,FSTPP I & II,KHSTPP-II,KHSTPP-I,TALA,BRBCL,SASAN
53,13:00-13:15,688.715947,0,0,22.630299,3.094586,35.154834,27.638981,44.906625,19.346114,674.817829,124.384996,9.222505,0,0,47.473015,39.450269,0.779669,0,0,33.911501,0,0,5.534073,63.038967,149.98895,5.493709,51.344739,42.14808,0,35.88,0,53.452,0,0,75.360453,0,0,0,77.57892,0,0,0,48.226576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20.0018,418.77

54,13:15-13:30,688.715947,0,0,22.630299,3.094586,35.154834,27.638981,44.906625,19.346114,674.817829,124.384996,9.222505,0,0,47.473015,39.450269,0.779669,0,0,33.911501,0,0,5.534073,63.038967,149.98895,5.493709,51.344739,42.14808,0,35.88,0,53.452,0,0,75.360453,0,0,0,77.57892,0,0,0,48.226576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20.0018,418.77

55,13:30-13:45,688.715947,0,0,22.630299,3.094586,35.154834,27.638981,44.906625,19.346114,674.817829,124.384996,9.222505,0,0,47.473015,39.450269,0.779669,0,0,33.911501,0,0,5.534073,63.038967,149.98895,5.493709,51.344739,42.14808,0,35.88,0,53.452,0,0,75.360453,0,0,0,77.57892,0,0,0,48.226576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20.0018,418.77

56,13:45-14:00,688.715947,0,0,22.630299,3.094586,35.154834,27.638981,44.906625,19.346114,674.817829,124.384996,9.222505,0,0,47.473015,39.450269,0.779669,0,0,33.911501,0,0,5.534073,63.038967,149.98895,5.493709,51.344739,42.14808,0,35.88,0,53.452,0,0,75.360453,0,0,0,77.57892,0,0,0,48.226576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20.0018,418.77

57,14:00-14:15,688.715947,0,0,22.630299,3.094586,35.154834,27.638981,44.906625,19.346114,674.817829,124.384996,9.222505,0,0,47.473015,57.590512,0.779669,0,0,33.911501,0,0,5.534073,63.038967,149.98895,5.493709,51.344739,42.14808,0,35.88,0,53.452,0,0,75.360453,0,0,0,77.57892,0,0,0,48.226576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20.0018,418.77

58,14:15-14:30,688.715947,0,0,22.630299,3.094586,35.154834,27.638981,44.906625,19.346114,674.817829,124.384996,9.222505,0,0,47.473015,57.590512,0.779669,0,0,33.911501,0,0,5.534073,63.038967,149.98895,5.493709,51.344739,42.14808,0,35.88,0,53.452,0,0,75.360453,0,0,0,77.57892,0,0,0,48.226576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20.0018,418.77

59,14:30-14:45,688.715947,0,0,22.630299,3.094586,35.154834,27.638981,44.906625,19.346114,674.817829,124.384996,9.222505,0,0,47.473015,57.590512,0.779669,0,0,33.911501,0,0,5.534073,63.038967,149.98895,5.493709,51.344739,42.14808,0,35.88,0,53.452,0,0,75.360453,0,0,0,77.57892,0,0,0,48.226576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20.0018,418.77

60,14:45-15:00,688.715947,0,0,22.630299,3.094586,35.154834,27.638981,44.906625,19.346114,674.817829,124.384996,9.222505,0,0,47.473015,57.590512,0.779669,0,0,33.911501,0,0,5.534073,63.038967,149.98895,5.493709,51.344739,42.14808,0,35.88,0,53.452,0,0,75.360453,0,0,0,77.57892,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20.0018,418.77

61,15:00-15:15,688.715947,0,16.166609,22.630299,3.094586,35.154834,27.638981,44.906625,19.346114,674.817829,124.384996,9.222505,0,0,47.473015,39.450269,0.779669,0,0,33.911501,0,0,5.534073,63.038967,149.98895,5.493709,51.344739,42.14808,0,35.88,0.5124,66.234,0,0,75.360453,0,0,0,77.578921,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20.00002,418.77

62,15:15-15:30,688.715947,0,16.166609,22.630299,3.094586,35.154834,27.638981,44.906625,19.346114,674.817829,124.384996,9.222505,0,0,47.473015,19.725135,0.779669,0,0,33.911501,0,0,5.534073,63.038967,149.98895,5.493709,51.344739,42.14808,0,35.88,0.5124,66.234,0,0,75.360453,0,0,0,77.578921,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20.000015,418.77

63,15:30-15:45,688.715947,0,16.166609,22.630299,3.094586,35.154834,27.638981,44.906625,19.346114,674.817829,124.384996,9.222505,0,0,47.473015,19.725135,0.779669,0,0,33.911501,0,0,5.534073,63.038967,149.98895,5.493709,51.344739,42.14808,0,35.88,0.5124,66.234,0,0,75.360453,0,0,0,77.578921,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20.000011,418.77

64,15:45-16:00,688.715947,0,16.166609,22.630299,3.094586,35.154834,27.638981,44.906625,19.346114,674.817829,124.384996,9.222505,0,0,47.473015,19.725135,0.779669,0,0,33.911501,0,0,5.534073,63.038967,149.98895,5.493709,51.344739,42.14808,0,35.88,0.5124,66.234,0,0,75.360453,0,0,0,77.578921,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20.000012,418.77

65,16:00-16:15,688.715947,11.598717,16.166609,22.630299,3.094586,35.154834,27.638981,44.906625,19.346114,674.817829,124.384996,9.222505,0,0,47.473015,19.725135,0.779669,0,0,33.911501,0,0,5.534073,63.038967,149.98895,5.493709,51.344739,42.14808,0,35.88,1.281,66.234,0,0,75.360453,0,0,0,77.578921,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20.000008,418.77

66,16:15-16:30,688.715947,11.598717,32.333219,22.630299,3.094586,35.154834,27.638981,44.906625,19.346114,674.817829,124.384996,9.222505,0,0,47.473015,19.725135,0.779669,0,0,33.911501,0,0,5.534073,63.038967,149.98895,5.493709,51.344739,42.14808,0,35.88,1.281,66.234,0,0,75.360453,0,0,0,77.578921,0,0,0,48.226576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20.000006,418.77

67,16:30-16:45,688.715947,11.598717,32.333219,22.630299,3.094586,35.154834,27.638981,44.906625,19.346114,674.817829,124.384996,9.222505,0,0,47.473015,19.725135,0.779669,0,0,33.911501,0,10.858854,5.534073,63.038967,149.98895,5.493709,51.344739,42.14808,0,35.88,1.281,66.234,0,0,75.360453,0,0,0,77.578921,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20.000007,418.77

68,16:45-17:00,688.715947,11.598717,32.333219,22.630299,3.094586,35.154834,27.638981,44.906625,19.346114,674.817829,124.384996,9.222505,0,0,47.473015,19.725135,0.779669,0,0,33.911501,0,10.858854,5.534073,63.038967,149.98895,5.493709,51.344739,42.14808,0,35.88,1.281,66.234,0,0,75.360453,0,0,0,77.578921,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20.000002,418.77

69,17:00-17:15,688.715947,23.197435,32.333219,22.630299,3.094586,35.154834,27.638981,44.906625,19.346114,674.817829,124.384996,9.222505,0,0,47.473015,19.725135,0.779669,1.873698,0,33.911501,0,10.858854,5.534073,63.038967,149.98895,5.493709,51.344739,42.14808,0,35.88,1.281,66.234,0,0,75.360453,0,0,0,77.578921,0,0,0,48.226576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20.000005,418.77

70,17:15-17:30,688.715947,23.197435,48.499828,22.630299,3.094586,35.154834,27.638981,44.906625,19.346114,674.817829,124.384996,9.222505,0,0.939444,47.473015,19.725135,0.779669,1.873698,24.515009,33.911501,0,10.858854,5.534073,63.038967,149.98895,5.493709,51.344739,42.14808,0,35.88,1.281,66.234,0,0,75.360453,0,0,0,77.578921,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20.000005,418.77

71,17:30-17:45,688.715947,23.197435,48.499828,22.630299,3.094586,28.763046,27.638981,44.906625,19.346114,674.817829,124.384996,9.222505,0,1.724881,47.473015,19.725135,0.779669,4.637402,44.572744,33.911501,12.111559,10.858854,5.534073,63.038967,149.98895,5.493709,51.344739,42.14808,0,35.88,1.281,66.234,0,0,75.360453,0,0,0,77.578921,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20.000034,418.77

72,17:45-18:00,688.715947,23.197435,48.499828,22.630299,3.094586,28.763046,27.638981,44.906625,19.346114,674.817829,124.384996,9.222505,0,2.756729,47.473015,19.725135,0.779669,4.637402,71.316391,33.911501,24.223118,10.858854,5.534073,63.038967,149.98895,5.493709,51.344739,42.14808,0,35.88,1.281,66.234,0,0,75.360453,0,0,0,77.578921,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20.000028,418.77

73,18:00-18:15,688.715947,23.197435,48.499828,22.630299,3.094586,28.763046,27.638981,44.906625,19.346114,674.817829,124.384996,9.222505,0,3.86558,47.473015,19.725135,0.779669,4.637402,100.288674,33.911501,24.223118,10.858854,5.534073,63.038967,149.98895,5.493709,51.344739,42.14808,0,35.88,1.7934,66.234,0,0,75.360453,0,0,0,77.578921,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20,418.77

74,18:15-18:30,688.715947,23.197435,48.499828,22.630299,3.094586,28.763046,27.638981,44.906625,19.346114,674.817829,124.384996,9.222505,0,5.082237,47.473015,39.450269,0.779669,4.637402,131.489595,33.911501,36.334678,18.884964,5.534073,63.038967,149.98895,5.493709,51.344739,42.14808,0,35.88,1.7934,66.234,0,0,75.360453,0,0,0,77.578921,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20,418.77

75,18:30-18:45,688.715947,34.831253,48.499828,22.630299,3.094586,37.890519,27.638981,44.906625,19.980412,674.817829,124.384996,10.375318,3.814368,6.144887,47.473015,59.175403,0.779669,6.956102,159.34756,33.911501,48.446237,43.158438,5.534073,63.038967,149.98895,5.661533,51.344739,42.14808,0,35.88,5.8926,79.37622,0,0,75.360453,0,0,0,77.578921,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20,418.77

76,18:45-19:00,688.415947,34.831253,48.499828,22.630299,3.094586,37.890519,27.638981,44.906625,19.980412,459.317829,124.384996,10.375318,6.102988,6.144887,47.473015,59.175403,0.779669,8.970327,159.34756,33.911501,48.446237,43.536137,5.534073,63.038967,149.98895,5.661533,51.344739,42.14808,0,35.88,5.8926,79.37622,0,0,75.360453,0,0,0,77.578921,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20,418.77

77,19:00-19:15,688.415947,34.831253,48.499828,22.630299,3.094586,37.890519,27.638981,44.906625,19.980412,459.317829,124.384996,10.375318,39.193389,6.144887,47.473015,59.175403,0.779669,9.274803,159.34756,33.911501,48.446237,43.536137,5.534073,63.038967,149.98895,5.661533,51.344739,42.14808,0,35.88,5.8926,79.37622,0,0,75.360453,0,0,0,77.578921,0,0,0,48.878288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20,418.77

78,19:15-19:30,688.415947,34.831253,48.499828,22.630299,3.094586,37.890519,27.638981,44.906625,19.980412,459.317829,124.384996,10.375318,39.193389,6.144887,47.473015,59.175403,0.779669,9.274803,159.34756,33.911501,48.446237,43.536137,5.534073,63.038967,149.98895,5.661533,51.344739,42.14808,0,35.88,5.8926,79.37622,0,0,75.360453,0,0,0,77.578921,0,0,0,48.878288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20,418.77

79,19:30-19:45,688.415947,34.831253,48.499828,22.630299,3.094586,37.890519,27.638981,44.906625,19.980412,459.317829,124.384996,19.597823,39.193389,6.144887,47.473015,59.175403,0.779669,9.274803,159.34756,33.911501,48.446237,43.536137,5.534073,63.038967,149.98895,5.661533,51.344739,42.14808,0,35.88,5.8926,79.37622,0,0,75.360453,0,0,0,77.578921,0,0,0,48.878288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20,418.77

80,19:45-20:00,688.715947,34.831253,48.499828,22.630299,3.094586,37.890519,27.638981,44.906625,19.980412,459.317829,124.384996,19.597823,39.193389,6.144887,47.473015,59.175403,0.779669,9.274803,159.34756,33.911501,48.446237,43.536137,5.534073,63.038967,149.98895,5.661533,51.344739,42.14808,0,35.88,5.8926,79.37622,0,0,75.360453,0,0,0,77.578921,0,0,0,48.878288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20,418.77

81,20:00-20:15,688.715947,34.831253,48.499828,22.630299,3.094586,37.890519,27.638981,44.906625,19.980412,674.817829,124.384996,19.597823,19.596695,6.144887,47.473015,59.175403,0.779669,9.274803,159.34756,33.911501,48.446237,43.536137,5.534073,63.038967,149.98895,5.661533,51.344739,42.14808,0,35.88,5.8926,66.234,0,0,75.360453,0,0,0,77.578921,0,0,0,48.878288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20,418.77

82,20:15-20:30,688.715947,34.831253,48.499828,22.630299,3.094586,37.890519,27.638981,44.906625,19.980412,674.817829,124.384996,19.597823,19.596695,5.313248,47.473015,59.175403,0.779669,9.274803,137.618347,33.911501,48.446237,43.536137,5.534073,63.038967,149.98895,5.661533,51.344739,42.14808,0,35.88,5.8926,66.234,0,0,75.360453,0,0,0,77.578921,0,0,0,48.878288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20,418.77

83,20:30-20:45,688.715947,34.831253,48.499828,22.630299,3.094586,35.154834,27.638981,44.906625,19.346114,674.817829,124.384996,9.222505,6.102988,5.159241,47.473015,39.450269,0.779669,8.431639,133.718232,33.911501,48.446237,21.717709,5.534073,63.038967,149.98895,5.493709,51.344739,42.14808,0,35.88,0,66.234,0,0,75.360453,0,0,0,77.578921,0,0,0,48.878288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20,418.77

84,20:45-21:00,688.715947,34.831253,48.499828,22.630299,3.094586,35.154834,27.638981,44.906625,19.346114,674.817829,124.384996,9.222505,0,3.86558,47.473015,39.450269,0.779669,8.431639,100.288674,33.911501,48.446237,21.717709,5.534073,63.038967,149.98895,5.493709,51.344739,42.14808,0,35.88,0,66.234,0,0,75.360453,0,0,0,77.578921,0,0,0,48.878288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20,418.77

85,21:00-21:15,688.715947,34.831253,48.499828,22.630299,3.094586,36.752781,27.638981,44.906625,19.346114,459.317829,124.384996,9.222505,0,2.756729,47.473015,39.450269,0.779669,8.431639,71.316391,33.911501,48.446237,21.717709,5.534073,63.038967,149.98895,5.493709,51.344739,42.14808,0,35.88,0,66.234,0,0,75.360453,0,0,0,77.578921,0,0,0,48.878288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20,418.77

86,21:15-21:30,688.715947,34.831253,48.499828,22.630299,3.094586,36.752781,27.638981,44.906625,19.346114,459.317829,124.384996,9.222505,0,3.86558,47.473015,39.450269,0.779669,8.431639,100.288674,33.911501,48.446237,21.717709,5.534073,63.038967,149.98895,5.493709,51.344739,42.14808,0,35.88,0,66.234,0,0,75.360453,0,0,0,77.578921,0,0,0,48.878288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20,418.77

87,21:30-21:45,688.715947,34.831253,48.499828,22.630299,3.094586,36.752781,27.638981,44.906625,19.346114,459.317829,124.384996,9.222505,0,5.313248,47.473015,39.450269,0.779669,8.431639,137.618347,33.911501,48.446237,21.717709,5.534073,63.038967,149.98895,5.493709,51.344739,42.14808,0,35.88,1.5372,53.452,0,0,75.360453,0,0,0,77.578921,0,0,0,48.878288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20,418.77

88,21:45-22:00,688.715947,34.831253,48.499828,22.630299,3.094586,37.890519,27.638981,44.906625,19.980412,459.317829,124.384996,29.396734,0,5.652064,47.473015,59.175403,0.779669,9.274803,146.310032,33.911501,48.446237,32.576563,5.534073,63.038967,149.98895,5.661533,51.344739,42.14808,0,35.88,1.7934,53.452,0,0,75.360453,0,0,0,77.578921,0,0,0,48.878288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20,418.77

89,22:00-22:15,688.415947,34.831253,48.499828,22.630299,3.094586,37.890519,27.638981,44.906625,19.980412,459.317829,124.384996,29.396734,0,6.021682,47.473015,59.175403,0.779669,9.274803,156.004604,33.911501,48.446237,32.576563,5.534073,63.038967,149.98895,5.661533,51.344739,42.14808,0,35.88,1.7934,53.452,0,0,75.360453,0,0,0,77.578921,0,0,0,48.878288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20,418.77

90,22:15-22:30,688.415947,34.831253,48.499828,22.630299,3.094586,37.890519,27.638981,44.906625,19.980412,459.317829,124.384996,29.396734,0,5.590461,47.473015,59.175403,0.779669,9.274803,144.861418,33.911501,48.446237,32.576563,5.534073,63.038967,149.98895,5.661533,51.344739,42.14808,0,35.88,1.7934,53.452,0,0,75.360453,0,0,0,77.578921,0,0,0,48.878288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20,418.77

91,22:30-22:45,688.415947,34.831253,48.499828,22.630299,3.094586,37.890519,27.638981,44.906625,19.980412,459.317829,124.384996,29.396734,0,5.313248,47.473015,59.175403,0.779669,9.274803,137.618347,33.911501,48.446237,32.576563,5.534073,63.038967,149.98895,5.661533,51.344739,42.14808,0,35.88,1.7934,53.452,0,0,75.360453,0,0,0,77.578921,0,0,0,48.878288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20,418.77

92,22:45-23:00,688.415947,34.831253,48.499828,22.630299,3.094586,35.953808,27.638981,44.906625,19.346114,459.317829,124.384996,9.222505,0,5.082237,47.473015,39.450269,0.779669,9.274803,131.489595,33.911501,48.446237,9.442482,5.534073,63.038967,149.98895,5.560434,51.344739,42.14808,0,35.88,0,53.452,0,0,75.360453,0,0,0,77.578921,0,0,0,48.878288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20,418.77

93,23:00-23:15,688.415947,34.831253,48.499828,22.630299,3.094586,35.953808,27.638981,44.906625,19.346114,459.317829,124.384996,9.222505,0,3.86558,68.572133,39.450269,0.779669,9.274803,100.288674,33.911501,48.446237,0,5.534073,63.038967,149.98895,5.560434,51.344739,42.14808,0,35.88,0,53.452,0,0,75.360453,0,0,0,77.578921,0,0,0,48.878288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20,418.77

94,23:15-23:30,688.415947,34.831253,48.499828,22.630299,3.094586,35.953808,27.638981,44.906625,19.346114,459.317829,124.384996,9.222505,0,2.802931,71.737001,39.450269,0.779669,9.274803,72.430709,33.911501,48.446237,0,5.534073,63.038967,149.98895,5.560434,51.344739,42.14808,0,35.88,0,53.452,0,0,75.360453,0,0,0,77.578921,0,0,0,48.878288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20,418.77

95,23:30-23:45,688.415947,34.831253,48.499828,22.630299,3.094586,28.763046,27.638981,44.906625,19.346114,459.317829,124.384996,9.222505,0,1.724881,71.737001,39.450269,0.779669,5.199511,44.572744,33.911501,48.446237,0,5.534073,63.038967,149.98895,5.560434,51.344739,42.14808,0,35.88,0,53.452,0,0,75.360453,0,0,0,77.578921,0,0,0,48.878288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20,418.77

96,23:45-24:00,688.415947,34.831253,48.499828,22.630299,3.094586,28.763046,27.638981,44.906625,19.346114,459.317829,124.384996,9.222505,0,0.86244,74.901869,39.450269,0.779669,4.637402,22.286372,33.911501,48.446237,0,5.534073,63.038967,149.98895,5.560434,51.344739,42.14808,0,35.88,0,53.452,0,0,75.360453,0,0,0,77.578921,0,0,0,48.878288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20,418.77

