Block,Time,UNCHAHAR1,SINGRAULI,TANDA2,SEWA2,UNCHAHAR4,URI2,UNCHAHAR3,TEHRI,SINGRAULI_HYDRO,UNCHAHAR2,CHAMERA3,NJPC,KOLDAM,RIHAND2,DULHASTI,CHAMERA2,NAPP,RIHAND1,KISHANGANGA,PARBATI3,RAMPUR,DADRT2,DHAULIGNGA,KOTESHWR,RAPPC,RIHAND3,JHAJJAR,TANAKPUR,URI,RAPPB,BSIUL,SALAL,CHAMERA1,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,NNTPP,NTPL,RSTPSU1TO6,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,KUDGI,MAPS,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,RSTPSU7,VALLURNTECL,SIMHST1,SIMHST2,TALST2,BRBCL,FSTPP I & II,TALA,KHSTPP-II,KHSTPP-I,SASAN
57,14:00-14:15,20.556,139.3125,0,15.804048,0,31.897383,26.39091,0,1.03302,42.392196,29.41554,152.9405,0,118.125,32.8448,0,39.3024,92,0,0,0,686.779957,36.5917,7.888,50.8869,123.665625,653.1525,11.7852,47.472,0,13.2,84.9422,42.66,0,64.074,0,0,0,39.456,39.456,0,0,0,0,39.9,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,13.205,27.93,147.515625,34.79931,417.375

58,14:15-14:30,20.556,139.3125,0,15.804048,0,31.897383,26.39091,0,1.03302,42.392196,29.41554,152.9405,0,118.125,32.8448,0,39.3024,92,0,0,0,686.779957,36.5917,7.888,50.8869,123.665625,653.1525,11.7852,47.472,0,13.2,84.9422,42.66,0,64.074,0,0,0,39.456,39.456,0,0,0,0,39.9,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,13.205,27.93,147.515625,34.79931,417.375

59,14:30-14:45,20.556,139.3125,0,15.804048,0,31.897383,26.39091,0,1.03302,42.392196,29.41554,152.9405,0,118.125,32.8448,0,39.3024,92,0,0,0,686.779957,36.5917,7.888,50.8869,123.665625,653.1525,5.124,47.472,0,13.2,84.9422,42.66,0,64.074,0,0,0,39.456,39.456,0,0,0,0,39.9,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,13.205,27.93,147.515625,34.79931,417.375

60,14:45-15:00,20.556,139.3125,0,15.804048,0,31.897383,26.39091,0,1.03302,42.392196,29.41554,152.9405,0,118.125,32.8448,0,39.3024,92,0,0,0,686.779957,36.5917,7.888,50.8869,123.665625,653.1525,5.124,47.472,0,13.2,84.9422,42.66,0,64.074,0,0,0,39.456,39.456,0,0,0,0,39.9,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,13.205,27.93,147.515625,34.79931,417.375

61,15:00-15:15,20.556,139.3125,0,15.804048,0,31.897383,26.39091,0,0,42.392196,29.41554,152.9405,0,118.125,32.8448,0,39.3024,92,0,0,0,686.779957,36.5917,7.888,50.8869,123.665625,653.1525,4.4835,47.472,0,13.2,83.083,42.66,0,64.074,0,0,0,39.456,39.456,0,0,0,0,39.9,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,13.205,27.93,147.515625,34.79931,417.375

62,15:15-15:30,20.556,139.3125,0,15.804048,0,31.897383,26.39091,0,0,42.392196,29.41554,152.9405,0,118.125,32.8448,0,39.3024,92,0,0,0,686.779957,36.5917,7.888,50.8869,123.665625,653.1525,11.7852,47.472,0,13.2,83.083,42.66,0,64.074,0,0,0,39.456,39.456,0,0,0,0,39.9,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,13.205,27.93,147.515625,34.79931,417.375

63,15:30-15:45,20.556,139.3125,0,15.804048,0,31.897383,26.39091,0,0,42.392196,29.41554,152.9405,0,118.125,32.8448,0,39.3024,92,0,0,0,686.779957,36.5917,7.888,50.8869,123.665625,653.1525,11.7852,47.472,0,13.2,84.0126,42.66,0,64.074,0,0,0,39.456,39.456,0,0,0,0,39.9,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,13.205,27.93,147.515625,34.79931,417.375

64,15:45-16:00,20.556,139.3125,0,15.804048,0,31.897383,26.39091,0,0,42.392196,29.41554,152.9405,0,118.125,32.8448,0,39.3024,92,0,0,0,686.779957,36.5917,7.888,50.8869,123.665625,653.1525,11.7852,47.472,0,13.2,84.0126,42.66,0,64.074,0,0,0,39.456,39.456,0,0,0,0,39.9,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,13.205,27.93,147.515625,34.79931,417.375

65,16:00-16:15,20.556,139.3125,0,15.804048,0,31.897383,26.39091,0,0,42.392196,29.41554,152.9405,0,118.125,32.8448,0,39.3024,92,0,0,0,686.779957,36.5917,7.888,50.8869,123.665625,653.1525,11.7852,47.472,0,13.2,84.0126,42.66,0,30.951,0,0,0,39.456,0,0,0,0,0,39.9,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,13.205,27.93,147.515625,31.564,417.375

66,16:15-16:30,20.556,139.3125,0,15.804048,0,31.897383,26.39091,0,0,42.392196,29.41554,152.9405,0,118.125,32.8448,0,39.3024,92,0,0,0,686.779957,36.5917,7.888,50.8869,123.665625,653.1525,11.7852,47.472,0,13.2,84.0126,42.66,0,30.951,0,0,0,39.456,0,0,0,0,0,39.9,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,13.205,27.93,147.515625,31.564,417.375

67,16:30-16:45,20.556,139.3125,0,15.804048,0,31.897383,26.39091,0,0,42.392196,29.41554,152.9405,0,118.125,32.8448,0,39.3024,92,0,0,0,686.779957,36.5917,7.888,50.8869,123.665625,653.1525,11.7852,47.472,0,13.2,84.0126,42.66,0,30.951,0,0,0,39.456,0,0,0,0,0,39.9,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,13.205,27.93,147.515625,31.564,417.375

68,16:45-17:00,20.556,139.3125,0,15.804048,0,31.897383,26.39091,0,0,42.392196,29.41554,152.9405,0,118.125,32.8448,0,39.3024,92,0,0,0,686.779957,36.5917,7.888,50.8869,123.665625,653.1525,11.7852,47.472,0,13.2,84.0126,42.66,0,30.951,0,0,0,39.456,0,0,0,0,0,39.9,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,13.205,27.93,147.515625,31.564,417.375

69,17:00-17:15,20.556,139.3125,0,15.804048,0,31.897383,26.39091,0,0,42.392196,29.41554,152.9405,0,118.125,32.8448,0,39.3024,92,0,0,0,686.779957,36.5917,7.888,50.8869,123.665625,653.1525,11.7852,51.888,0,13.2,84.0126,42.66,0,30.951,0,0,0,39.456,0,0,0,0,0,39.9,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,10.842,27.93,147.515625,32.171,417.375

70,17:15-17:30,20.556,139.3125,0,15.804048,0,31.897383,26.39091,0,0,42.392196,29.41554,152.9405,0,118.125,32.8448,0,39.3024,92,0,0,0,686.779957,36.5917,7.888,50.8869,123.665625,653.1525,11.7852,51.888,0,13.2,84.0126,42.66,0,30.951,0,0,0,39.456,0,0,0,0,0,39.9,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,10.842,27.93,147.515625,32.171,417.375

71,17:30-17:45,20.556,139.3125,0,15.804048,0,31.897383,26.39091,0,0,42.392196,29.41554,152.9405,0,118.125,32.8448,0,39.3024,92,0,0,0,686.779957,36.5917,7.888,50.8869,123.665625,653.1525,11.7852,47.472,0,13.2,83.664,42.66,0,30.951,0,0,0,39.456,0,0,0,0,0,39.9,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,10.842,27.93,147.515625,32.171,417.375

72,17:45-18:00,20.556,139.3125,0,15.804048,0,31.897383,26.39091,0,0,42.392196,29.41554,152.9405,0,118.125,32.8448,0,39.3024,92,0,0,0,686.779957,36.5917,7.888,50.8869,123.665625,653.1525,11.7852,47.472,0,13.2,83.664,42.66,0,30.951,0,0,0,39.456,0,39.456,0,0,0,39.9,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,10.842,27.93,147.515625,32.171,417.375

73,18:00-18:15,20.556,139.3125,0,15.804048,0,31.897383,26.39091,13.671,0,42.392196,29.41554,152.9405,0,118.125,32.8448,0,39.3024,92,0,0,0,686.779957,36.5917,7.888,50.8869,123.665625,653.1525,11.7852,47.472,0,13.2,84.0126,42.66,0,30.951,0,0,0,39.456,0,39.456,0,0,0,39.9,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,10.842,27.93,147.515625,32.171,417.375

74,18:15-18:30,20.556,139.3125,0,15.804048,0,31.897383,26.39091,27.342,0,42.392196,29.41554,152.9405,0,118.125,32.8448,0,39.3024,92,0,0,0,686.779957,36.5917,7.888,50.8869,123.665625,653.1525,11.7852,51.888,0,13.2,84.0126,42.66,0,30.951,0,33.123,0,39.456,0,39.456,0,0,0,39.9,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,10.842,27.93,147.515625,32.171,417.375

75,18:30-18:45,20.556,139.3125,0,15.804048,0,31.897383,26.39091,41.013,0,42.392196,29.41554,152.9405,0,118.125,32.8448,0,39.3024,92,0,0,0,686.779957,36.5917,7.888,50.8869,123.665625,653.1525,11.7852,51.888,0,13.2,84.0126,42.66,0,30.951,0,33.123,0,39.456,0,39.456,0,0,0,39.9,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,10.842,27.93,147.515625,32.171,417.375

76,18:45-19:00,20.556,139.3125,0,15.804048,0,31.897383,26.39091,52.164,0,42.392196,29.41554,152.9405,0,118.125,32.8448,0,39.3024,92,0,0,0,686.779957,36.5917,7.888,50.8869,123.665625,653.1525,11.7852,47.472,0,13.2,84.0126,42.66,0,30.951,0,33.123,0,39.456,0,39.456,0,0,0,39.9,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,10.842,27.93,147.515625,32.171,417.375

77,19:00-19:15,20.556,139.3125,0,15.804048,0,31.897383,26.39091,52.164,0,42.392196,30.5616,154.69245,0,118.125,35.6674,0,39.3024,92,0,0,0,686.779957,37.5164,8.381,50.8869,123.665625,653.1525,10.5042,47.472,0,13.2,83.664,42.66,0,30.951,0,33.666,0,39.456,0,41.648,0,0,0,39.9,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,10.842,27.93,147.515625,32.171,417.375

78,19:15-19:30,20.556,139.3125,0,15.804048,0,31.897383,26.39091,52.164,0,42.392196,30.5616,154.69245,0,118.125,35.6674,0,39.3024,92,0,0,0,686.779957,37.5164,8.381,50.8869,123.665625,653.1525,10.5042,47.472,0,13.2,83.664,42.66,0,30.951,0,33.666,0,39.456,0,41.648,0,0,0,39.9,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,10.842,27.93,147.515625,32.171,417.375

79,19:30-19:45,20.556,139.3125,0,15.804048,0,31.897383,26.39091,52.164,0,42.392196,30.5616,154.69245,0,118.125,35.6674,0,39.3024,92,0,0,0,686.779957,37.5164,8.381,50.8869,123.665625,653.1525,10.5042,47.472,0,13.2,83.664,42.66,0,30.951,0,33.666,0,39.456,0,41.648,0,0,0,39.9,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,10.842,27.93,147.515625,32.171,417.375

80,19:45-20:00,20.556,139.3125,0,15.804048,0,31.897383,26.39091,52.164,0,42.392196,30.5616,154.69245,0,118.125,35.6674,0,39.3024,92,0,0,0,686.779957,37.5164,8.381,50.8869,123.665625,653.1525,10.5042,47.472,0,13.2,83.664,42.66,0,30.951,0,33.666,0,39.456,0,41.648,0,0,0,39.9,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,10.842,27.93,147.515625,32.171,417.375

81,20:00-20:15,20.556,139.3125,0,15.804048,0,31.897383,26.39091,52.164,0,42.392196,30.5616,154.69245,0,118.125,35.6674,0,39.3024,92,0,0,0,686.779957,37.5164,8.381,50.8869,123.665625,653.1525,10.5042,47.472,0,13.2,84.0126,42.66,0,30.951,0,33.666,0,39.456,0,41.648,0,0,0,40.95,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,10.842,27.93,147.515625,32.171,417.375

82,20:15-20:30,20.556,139.3125,0,15.804048,0,31.897383,26.39091,52.164,0,42.392196,30.5616,154.69245,0,118.125,35.6674,0,39.3024,92,0,0,0,686.779957,37.5164,8.381,50.8869,123.665625,653.1525,10.5042,47.472,0,13.2,84.0126,42.66,0,30.951,0,33.666,0,39.456,0,41.648,0,0,0,40.95,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,10.842,27.93,147.515625,32.171,417.375

83,20:30-20:45,20.556,139.3125,0,15.804048,0,31.897383,26.39091,52.164,0,42.392196,30.5616,154.69245,0,118.125,35.6674,0,39.3024,92,0,0,0,686.779957,37.5164,8.381,50.8869,123.665625,653.1525,10.5042,47.472,0,13.2,84.0126,42.66,0,30.951,0,33.666,0,39.456,0,41.648,0,0,0,40.95,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,10.842,27.93,147.515625,32.171,417.375

84,20:45-21:00,20.556,139.3125,0,15.804048,0,31.897383,26.39091,52.164,0,42.392196,29.41554,152.9405,0,118.125,32.8448,0,39.3024,92,0,0,0,686.779957,36.5917,8.381,50.8869,123.665625,653.1525,10.5042,47.472,0,13.2,84.0126,42.66,0,30.951,0,33.666,0,39.456,0,41.648,0,0,0,40.95,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,10.842,27.93,147.515625,32.171,417.375

85,21:00-21:15,20.556,139.3125,0,15.804048,0,31.897383,26.39091,52.164,0,42.392196,29.41554,152.9405,0,118.125,32.8448,0,39.3024,92,0,0,0,686.779957,36.5917,8.381,50.8869,123.665625,653.1525,10.5042,47.472,0,13.2,84.0126,42.66,0,30.951,0,33.666,0,39.456,0,41.648,0,0,0,40.95,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,10.842,27.93,147.515625,32.171,417.375

86,21:15-21:30,20.556,139.3125,0,15.804048,0,31.897383,26.39091,52.164,0,42.392196,29.41554,152.9405,0,118.125,32.8448,0,39.3024,92,0,0,0,686.779957,36.5917,8.381,50.8869,123.665625,653.1525,10.5042,47.472,0,13.2,84.0126,42.66,0,30.951,0,33.666,0,39.456,0,41.648,0,0,0,40.95,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,10.842,27.93,147.515625,32.171,417.375

87,21:30-21:45,20.556,139.3125,0,15.804048,0,31.897383,26.39091,52.164,0,42.392196,29.41554,152.9405,0,118.125,32.8448,0,39.3024,92,0,0,0,686.779957,36.5917,8.381,50.8869,123.665625,653.1525,10.5042,47.472,0,13.2,84.0126,42.66,0,30.951,0,33.666,0,39.456,0,41.648,0,0,0,40.95,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,10.842,27.93,147.515625,32.171,417.375

88,21:45-22:00,20.556,139.3125,0,15.804048,0,31.897383,26.39091,52.164,0,42.392196,30.5616,154.69245,0,118.125,35.6674,0,39.3024,92,0,0,0,686.779957,37.5164,16.1704,50.8869,123.665625,653.1525,10.5042,47.472,0,13.2,84.0126,42.66,0,30.951,0,33.666,0,39.456,0,41.648,0,0,0,40.95,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,10.842,27.93,147.515625,32.171,417.375

89,22:00-22:15,20.556,139.3125,0,15.804048,0,31.897383,26.39091,52.164,0,42.392196,30.5616,154.69245,0,118.125,35.6674,0,39.3024,92,0,0,0,686.779957,37.5164,16.1704,50.8869,123.665625,653.1525,3.843,47.472,0,13.2,84.0126,42.66,0,30.951,0,33.666,0,39.456,0,41.648,0,0,0,40.95,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,10.842,27.93,147.515625,32.171,417.375

90,22:15-22:30,20.556,139.3125,0,15.804048,0,31.897383,26.39091,52.164,0,42.392196,30.5616,154.69245,0,118.125,35.6674,0,39.3024,92,0,0,0,686.779957,37.5164,16.1704,50.8869,123.665625,653.1525,3.843,47.472,0,13.2,84.0126,42.66,0,30.951,0,33.666,0,39.456,0,41.648,0,0,0,40.95,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,10.842,27.93,147.515625,32.171,417.375

91,22:30-22:45,20.556,139.3125,0,15.804048,0,31.897383,26.39091,52.164,0,42.392196,30.5616,154.69245,0,118.125,35.6674,0,39.3024,92,0,0,0,686.779957,37.5164,16.1704,50.8869,123.665625,653.1525,10.5042,47.472,0,13.2,84.0126,42.66,0,30.951,0,33.666,0,39.456,0,41.648,0,0,0,40.95,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,10.842,27.93,147.515625,32.171,417.375

92,22:45-23:00,20.556,139.3125,0,15.804048,0,31.897383,26.39091,52.164,0,42.392196,30.5616,154.69245,0,118.125,35.6674,0,39.3024,92,0,0,0,686.779957,37.5164,16.1704,50.8869,123.665625,653.1525,10.5042,47.472,0,13.2,84.0126,42.66,0,30.951,0,33.666,0,39.456,0,41.648,0,0,0,40.95,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,10.842,27.93,147.515625,32.171,417.375

93,23:00-23:15,20.556,139.3125,0,15.804048,0,31.897383,26.39091,52.164,0,42.392196,29.41554,152.9405,0,118.125,32.8448,0,39.3024,92,0,0,0,686.779957,36.5917,15.9732,50.8869,123.665625,653.1525,10.5042,47.472,0,13.2,84.0126,42.66,0,30.951,0,33.666,0,39.456,0,41.648,0,0,0,40.95,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,10.842,27.93,147.515625,32.171,417.375

94,23:15-23:30,20.556,139.3125,0,15.804048,0,31.897383,26.39091,52.164,0,42.392196,29.41554,152.9405,0,118.125,32.8448,0,39.3024,92,0,0,0,686.779957,36.5917,15.9732,50.8869,123.665625,653.1525,10.5042,47.472,0,13.2,84.0126,42.66,0,30.951,0,33.666,0,39.456,0,41.648,0,0,0,40.95,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,10.842,27.93,147.515625,32.171,417.375

95,23:30-23:45,20.556,139.3125,0,15.804048,0,31.897383,26.39091,52.164,0,42.392196,29.41554,152.9405,0,118.125,32.8448,0,39.3024,92,0,0,0,686.779957,36.5917,15.9732,50.8869,123.665625,653.1525,10.5042,47.472,0,13.2,84.0126,42.66,0,30.951,0,33.666,0,39.456,0,41.648,0,0,0,40.95,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,10.842,27.93,147.515625,32.171,417.375

96,23:45-24:00,20.556,139.3125,0,15.804048,0,31.897383,26.39091,52.164,0,42.392196,29.41554,152.9405,0,118.125,32.8448,0,39.3024,92,0,0,0,686.779957,36.5917,15.9732,50.8869,123.665625,653.1525,10.5042,47.472,0,13.2,84.0126,42.66,0,30.951,0,33.666,0,39.456,0,41.648,0,0,0,40.95,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,10.842,27.93,147.515625,32.171,417.375

