Block,Time,CHAMERA2,DADRT2,DULHASTI,CHAMERA3,DHAULIGNGA,UNCHAHAR4,URI2,NAPP,SEWA2,JHAJJAR,RIHAND2,UNCHAHAR1,KOTESHWR,PARBATI3,RAMPUR,RIHAND1,TEHRI,UNCHAHAR3,SINGRAULI_HYDRO,KOLDAM,RAPPC,NJPC,TANDA2,RIHAND3,SINGRAULI,UNCHAHAR2,KISHANGANGA,CHAMERA1,BSIUL,URI,RAPPB,TANAKPUR,SALAL,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,SIMHST2,TALST2,TelanganaSTPP,VALLURNTECL,MAPS,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,RSTPSU1TO6,RSTPSU7,SIMHST1,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,KUDGI,KHSTPP-II,KHSTPP-I,FSTPP I & II,TALA,BRBCL,SASAN
11,02:30-02:45,48.499828,688.115947,59.175403,34.831253,43.536137,3.094586,37.890519,47.536562,12.527402,422.443799,124.384996,20.427664,0,4.272091,6.745516,97.055943,0,27.638981,1.061216,9.274803,67.823003,179.962454,5.534073,130.580717,102.274345,44.906625,8.340651,42.14808,6.5208,36.432,0,3.7149,75.53,0,50.572734,0,0,0,63.818762,0,5.431384,0,76.241354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.202375,44.311,20.801072,3.528,20.0018,348.75

12,02:45-03:00,48.499828,688.115947,59.175403,34.831253,43.536137,3.094586,37.890519,47.536562,6.025839,422.443799,124.384996,20.427664,0,4.272091,6.745516,97.055943,0,27.638981,1.061216,9.274803,67.823003,179.962454,5.534073,130.580717,102.274345,44.906625,8.340651,42.14808,6.5208,36.432,0,3.7149,75.53,0,50.572734,0,0,0,69.250146,0,0,0,76.241354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.202375,44.311,20.801072,3.528,20.0018,348.75

13,03:00-03:15,48.499828,688.115947,59.175403,34.831253,43.536137,3.094586,37.890519,47.536562,0,422.443799,124.384996,20.427664,0,18.308964,6.745516,97.055943,0,27.638981,1.061216,9.274803,67.823003,179.962454,5.534073,130.580717,102.274345,44.906625,8.340651,42.14808,6.5208,36.432,0,3.7149,75.53,0,50.572734,0,0,0,69.250146,0,0,0,76.241354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.202375,44.311,20.801072,0,20.0018,355.5

14,03:15-03:30,48.499828,688.115947,59.175403,34.831253,43.536137,3.094586,37.890519,47.536562,0,422.443799,124.384996,20.427664,0,18.308964,6.745516,97.055943,0,27.638981,1.061216,9.274803,67.823003,179.962454,5.534073,130.580717,102.274345,44.906625,8.340651,42.14808,6.5208,36.432,0,3.7149,75.53,0,50.572734,0,0,0,69.250146,0,0,0,76.241354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.202375,44.311,20.801072,0,20.0018,362.25

15,03:30-03:45,48.499828,688.115947,59.175403,34.831253,43.536137,3.094586,37.890519,47.536562,0,422.443799,124.384996,20.427664,0,18.308964,6.745516,97.055943,0,27.638981,1.061216,9.274803,67.823003,179.962454,5.534073,130.580717,102.274345,44.906625,8.340651,42.14808,13.0416,36.432,0,3.7149,75.53,0,50.572734,0,0,0,69.250146,0,0,0,76.241354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.202375,44.311,20.801072,0,20.0018,369

16,03:45-04:00,48.499828,688.115947,59.175403,34.831253,43.536137,3.094586,37.890519,47.536562,0,422.443799,124.384996,20.427664,0,18.308964,6.745516,97.055943,0,27.638981,1.061216,9.274803,67.823003,179.962454,5.534073,130.580717,102.274345,44.906625,8.340651,42.14808,13.0416,36.432,0,3.7149,75.53,0,50.572734,0,0,0,69.250146,0,0,0,76.241354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.202375,44.311,20.801072,0,20.0018,375.75

17,04:00-04:15,48.499828,688.115947,59.175403,34.831253,43.536137,3.094586,37.890519,47.536562,0,422.443799,124.384996,20.427664,0,4.272091,6.745516,97.055943,0,27.638981,1.061216,9.274803,67.823003,179.962454,5.534073,130.580717,102.274345,44.906625,8.340651,42.14808,13.0416,36.432,0,3.7149,75.53,0,50.833419,0,0,0,69.250146,0,0,0,76.241354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.202375,44.311,20.801072,0,20.0018,382.5

18,04:15-04:30,48.499828,688.115947,59.175403,34.831253,43.536137,3.094586,37.890519,47.536562,0,422.443799,124.384996,20.427664,0,4.272091,6.745516,97.055943,0,27.638981,1.061216,9.274803,67.823003,179.962454,5.534073,130.580717,102.274345,44.906625,8.340651,42.14808,13.0416,36.432,0,3.7149,75.53,0,50.833419,0,0,0,69.250146,0,0,0,76.241354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.202375,44.311,20.801072,0,20.0018,389.25

19,04:30-04:45,48.499828,688.115947,59.175403,34.831253,43.536137,3.094586,37.890519,47.536562,0,422.443799,124.384996,20.427664,0,4.272091,6.745516,97.055943,0,27.638981,1.061216,9.274803,67.823003,179.962454,5.534073,130.580717,102.274345,44.906625,8.340651,42.14808,13.0416,36.432,0,3.7149,75.53,0,50.833419,0,0,0,69.250146,0,0,0,76.241354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.202375,44.311,20.801072,0,20.0018,396

20,04:45-05:00,48.499828,688.115947,59.175403,34.831253,43.536137,3.094586,37.890519,47.536562,0,422.443799,124.384996,20.427664,0,4.272091,6.745516,97.055943,0,27.638981,1.061216,9.274803,67.823003,179.962454,5.534073,130.580717,102.274345,44.906625,8.340651,41.76256,13.0416,36.432,0,3.7149,75.53,0,50.833419,0,0,0,69.250146,0,0,0,76.241354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.202375,44.311,20.801072,0,20.0018,402.75

21,05:00-05:15,48.499828,688.115947,59.175403,34.831253,43.536137,3.094586,37.890519,47.536562,0,422.443799,124.384996,20.427664,0,7.628735,6.745516,97.055943,0,27.638981,1.061216,9.274803,67.823003,179.962454,5.534073,130.580717,102.274345,44.906625,8.340651,28.045,13.0416,36.432,0,3.7149,75.53,0,50.833419,0,0,0,69.250146,0,0,0,76.241354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.202375,44.311,20.801072,0,20.0018,405

22,05:15-05:30,48.499828,688.115947,59.175403,34.831253,43.536137,3.094586,37.890519,47.536562,0,422.443799,124.384996,20.427664,0,12.205976,6.745516,97.055943,0,27.638981,1.061216,9.274803,67.823003,179.962454,5.534073,130.580717,102.274345,44.906625,8.340651,28.045,13.0416,36.432,0,3.7149,75.53,0,50.833419,0,0,0,69.250146,0,0,0,76.241354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.202375,44.311,20.801072,0,20.0018,405

23,05:30-05:45,48.499828,688.115947,59.175403,34.831253,43.536137,3.094586,37.890519,47.536562,0,422.443799,124.384996,20.427664,0,16.783217,6.745516,97.055943,0,27.638981,1.061216,9.274803,67.823003,179.962454,5.534073,130.580717,102.274345,44.906625,8.340651,28.045,13.0416,36.432,0,3.7149,75.53,0,50.833419,0,0,0,69.250146,0,0,0,76.241354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.202375,44.311,20.801072,0,20.0018,405

24,05:45-06:00,48.499828,688.115947,59.175403,34.831253,43.536137,3.094586,37.890519,47.536562,0,422.443799,124.384996,20.427664,0,79.338844,6.745516,97.055943,0,27.638981,1.061216,9.274803,67.823003,179.962454,5.534073,130.580717,102.274345,44.906625,8.340651,28.045,13.0416,36.432,0,3.7149,75.53,0,50.833419,0,0,0,69.250146,0,0,0,76.241354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.202375,44.311,20.801072,0,20.0018,405

25,06:00-06:15,48.499828,688.115947,59.175403,34.831253,43.536137,3.094586,37.890519,47.536562,0,422.443799,124.384996,20.427664,0,79.338844,6.745516,97.055943,0,27.638981,1.061216,9.274803,67.823003,179.962454,5.534073,130.580717,102.274345,44.906625,8.340651,42.107,13.0416,36.432,0,3.7149,75.53,0,50.442393,0,0,0,69.250146,0,0,0,76.241354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.202375,44.311,20.801072,0,20.0018,405

26,06:15-06:30,48.499828,656.115947,59.175403,34.831253,43.536137,3.094586,37.890519,47.536562,0,412.343799,124.384996,20.427664,0,79.338844,6.745516,97.055943,0,27.638981,1.061216,9.274803,67.823003,179.962454,5.534073,130.580717,102.274345,44.906625,8.340651,42.107,13.0416,36.432,0,3.7149,75.53,0,50.442393,0,0,0,69.250146,0,0,0,76.241354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.202375,44.311,20.801072,0,20.0018,405

27,06:30-06:45,48.499828,656.115947,59.175403,34.831253,43.536137,3.094586,37.890519,47.536562,0,412.343799,124.384996,20.427664,0,79.338844,6.745516,97.055943,0,27.638981,1.061216,9.274803,67.823003,179.962454,5.534073,130.580717,102.274345,44.906625,8.340651,42.107,13.0416,36.432,0,3.7149,75.53,0,50.442393,0,0,0,69.250146,0,0,0,76.241354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.202375,44.311,20.801072,0,20.0018,405

28,06:45-07:00,48.499828,656.115947,59.175403,34.831253,43.536137,3.094586,37.890519,47.536562,0,412.343799,124.384996,20.427664,0,79.338844,6.745516,97.055943,0,27.638981,1.061216,9.274803,67.823003,179.962454,5.534073,130.580717,102.274345,44.906625,8.340651,42.107,13.0416,36.432,0,3.7149,75.53,0,50.442393,0,0,0,69.250146,0,0,0,76.241354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.202375,44.311,20.801072,0,20.0018,405

29,07:00-07:15,48.499828,586.115947,59.175403,34.831253,43.536137,3.094586,37.890519,47.536562,0,422.443799,124.384996,20.427664,0,79.338844,6.745516,97.055943,0,27.638981,1.061216,9.274803,67.823003,179.962454,5.534073,130.580717,102.274345,44.906625,8.340651,42.107,13.0416,36.432,0,3.7149,75.53,0,50.442393,0,0,0,71.965838,0,0,0,76.241354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.202375,44.311,20.801072,0,20.0018,405

30,07:15-07:30,48.499828,688.715947,59.175403,34.831253,43.536137,3.094586,37.890519,47.536562,0,422.443799,124.384996,20.427664,0,9.154482,6.745516,97.055943,0,27.638981,1.061216,9.274803,67.823003,179.962454,5.534073,130.580717,102.274345,44.906625,8.340651,42.107,13.0416,36.432,0,3.7149,75.53,0,50.442393,0,0,0,71.965838,0,0,0,76.241354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.202375,44.311,20.801072,0,20.0018,405

31,07:30-07:45,48.499828,688.715947,59.175403,34.831253,43.536137,3.094586,37.890519,47.536562,0,422.443799,124.384996,20.427664,0,4.272091,6.745516,97.055943,0,27.638981,1.061216,9.274803,67.823003,179.962454,5.534073,130.580717,102.274345,44.906625,8.340651,42.107,13.0416,36.432,0,3.7149,75.53,0,50.442393,0,0,0,71.965838,0,0,0,76.241354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.202375,44.311,20.801072,0,20.0018,405

32,07:45:08:00,48.499828,688.715947,59.175403,34.831253,43.536137,3.094586,37.890519,47.536562,0,422.443799,124.384996,20.427664,0,4.272091,6.745516,97.055943,0,27.638981,1.061216,9.274803,67.823003,179.962454,5.534073,130.580717,102.274345,44.906625,8.340651,42.107,13.0416,36.432,0,3.7149,75.53,0,50.442393,0,0,0,71.965838,0,0,0,76.241354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.202375,44.311,20.801072,0,20.0018,405

33,08:00-08:15,48.499828,688.715947,59.175403,34.831253,43.536137,3.094586,37.890519,47.536562,0,422.443799,124.384996,22.630299,0,16.783217,6.745516,97.055943,0,27.638981,1.061216,9.274803,67.823003,179.962454,5.534073,130.580717,102.274345,44.906625,8.340651,42.107,13.0416,36.432,0,4.4835,75.53,0,50.051367,0,0,0,71.965838,0,0,0,76.241354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.202375,44.311,20.801072,0,20.0018,405

34,08:15-08:30,48.499828,688.715947,59.175403,34.831253,43.536137,3.094586,37.890519,47.536562,0,422.443799,124.384996,22.630299,0,16.783217,6.745516,97.055943,0,27.638981,1.061216,9.274803,67.823003,179.962454,5.534073,130.580717,102.274345,44.906625,8.340651,42.107,13.0416,36.432,0,4.4835,75.53,0,50.051367,0,0,0,71.965838,0,0,0,76.241352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.202375,44.311,20.801072,0,20.0018,405

35,08:30-08:45,48.499828,688.715947,59.175403,34.831253,43.536137,3.094586,37.890519,47.536562,0,422.443799,124.384996,22.630299,0,16.783217,6.745516,97.055943,0,27.638981,1.061216,10.235073,67.823003,179.962454,5.534073,130.580717,102.274345,44.906625,8.340651,42.107,13.0416,36.432,0,4.4835,75.53,0,50.051367,0,0,0,71.965838,0,0,0,76.241352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.202375,44.311,20.801072,0,20.0018,405

36,08:45:09:00,48.499828,688.715947,59.175403,34.831253,43.536137,3.094586,37.890519,47.536562,0,422.443799,124.384996,22.630299,0,16.783217,6.745516,97.055943,0,27.638981,1.061216,10.235073,67.823003,179.962454,5.534073,130.580717,102.274345,44.906625,8.340651,28.09872,13.0416,44.16,0,4.4835,75.53,0,50.051367,0,0,0,71.965838,0,0,0,76.241352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.202375,44.311,20.801072,0,20.0018,405

37,09:00:09:15,48.499828,688.715947,59.175403,34.831253,32.652103,3.094586,37.890519,47.536562,0,422.443799,124.384996,22.630299,0,16.783217,6.745516,97.055943,0,27.638981,1.061216,10.235073,67.823003,179.962454,5.534073,130.580717,102.274345,44.906625,8.340651,28.09872,13.0416,36.432,0,4.4835,75.53,0,50.051367,0,0,0,71.965838,0,0,0,76.241352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.202375,44.311,20.801072,0,20.0018,405

38,09:15-09:30,48.499828,688.715947,59.175403,34.831253,32.652103,3.094586,37.890519,47.536562,0,422.443799,124.384996,22.630299,0,16.783217,6.745516,97.055943,0,27.638981,1.061216,10.235073,67.823003,179.962454,5.534073,130.580717,102.274345,44.906625,8.340651,28.09872,13.0416,36.432,0,4.4835,75.53,0,50.051367,0,0,0,71.965838,0,0,0,76.241352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.202375,44.311,20.801072,0,20.0018,405

39,09:30-09:45,48.499828,688.715947,59.175403,34.831253,32.652103,3.094586,37.890519,47.536562,0,422.443799,124.384996,22.630299,0,16.783217,6.745516,97.055943,0,27.638981,1.061216,10.235073,67.823003,179.962454,5.534073,130.580717,102.274345,44.906625,8.340651,14.04936,13.0416,36.432,0,4.4835,75.53,0,50.051367,0,0,0,71.965838,0,0,0,76.241352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.202375,44.311,20.801072,0,20.0018,405

40,09:45-10:00,48.499828,688.715947,59.175403,34.831253,32.652103,3.094586,37.890519,47.536562,0,422.443799,124.384996,22.630299,0,16.783217,6.745516,97.055943,0,27.638981,1.061216,10.235073,67.823003,179.962454,5.534073,130.580717,102.274345,44.906625,8.340651,0,13.0416,36.432,0,4.4835,75.53,0,50.051367,0,0,0,71.965838,0,0,0,76.241352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.202375,44.311,20.801072,0,20.0018,405

41,10:00-10:15,48.499828,688.715947,59.175403,34.831253,32.652103,3.094586,37.890519,47.536562,0,422.443799,124.384996,22.630299,0,16.783217,6.745516,97.055943,0,27.638981,1.061216,10.235073,67.823003,179.962454,5.534073,130.580717,102.274345,44.906625,8.340651,0,13.0416,44.712,0,4.4835,75.53,0,49.529998,0,0,0,70.607992,0,0,0,76.241352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.0018,405

42,10:15-10:30,48.499828,688.715947,59.175403,34.831253,32.652103,3.094586,37.890519,47.536562,0,422.443799,124.384996,22.630299,0,16.783217,6.745516,97.055943,0,27.638981,1.061216,10.235073,67.823003,179.962454,5.534073,130.580717,102.274345,44.906625,8.340651,0,13.0416,44.712,0,12.1695,75.53,0,49.529998,0,0,0,70.607992,0,0,0,76.241352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.202375,44.311,20.801072,0,20.0018,405

43,10:30-10:45,48.499828,688.715947,59.175403,34.831253,32.652103,3.094586,37.890519,47.536562,0,422.443799,124.384996,22.630299,0,16.783217,6.745516,97.055943,0,27.638981,1.061216,10.235073,67.823003,179.962454,5.534073,130.580717,102.274345,44.906625,8.340651,0,6.5208,36.432,0,12.1695,75.53,0,49.529998,0,0,0,70.607992,0,0,0,76.241352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.202375,44.311,20.801072,0,20.0018,405

44,10:45-11:00,48.499828,688.715947,59.175403,34.831253,32.652103,3.094586,37.890519,47.536562,0,422.443799,124.384996,22.630299,0,16.783217,6.745516,97.055943,0,27.638981,1.061216,10.235073,67.823003,179.962454,5.534073,130.580717,102.274345,44.906625,8.340651,0,6.5208,36.432,0,4.4835,75.53,0,49.529998,0,0,0,70.607992,0,0,0,76.241352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.202375,44.311,20.801072,0,20.0018,405

45,11:00-11:15,48.499828,688.715947,59.175403,34.831253,32.652103,3.094586,37.890519,47.536562,0,422.443799,124.384996,22.630299,0,16.783217,6.745516,97.055943,0,27.638981,1.061216,10.235073,67.823003,179.962454,5.534073,130.580717,102.274345,44.906625,8.340651,0,6.5208,44.16,0,4.4835,51.128,0,49.529998,0,0,0,70.607992,0,0,0,76.241352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.0018,405

46,11:15-11:30,48.499828,688.715947,59.175403,34.831253,32.652103,3.094586,37.890519,47.536562,0,422.443799,124.384996,22.630299,0,16.783217,6.745516,97.055943,0,27.638981,1.061216,10.235073,67.823003,179.962454,5.534073,130.580717,102.274345,44.906625,8.340651,0,6.5208,44.16,0,4.4835,51.128,0,49.529998,0,0,0,70.607992,0,0,0,76.241352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.0018,405

47,11:30-11:45,48.499828,688.715947,59.175403,34.831253,32.652103,3.094586,37.890519,47.536562,0,422.443799,124.384996,22.630299,0,4.272091,6.745516,97.055943,0,27.638981,1.061216,10.235073,67.823003,179.962454,5.534073,130.580717,102.274345,44.906625,8.340651,0,13.0416,44.16,0,4.4835,51.128,0,49.529998,0,0,0,70.607992,0,0,0,76.241352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.202375,44.311,20.801072,0,20.0018,405

48,11:45-12:00,48.499828,688.715947,59.175403,34.831253,32.652103,3.094586,37.890519,47.536562,0,422.443799,124.384996,22.630299,0,0,6.745516,97.055943,0,27.638981,1.061216,10.235073,67.823003,179.962454,5.534073,130.580717,102.274345,44.906625,8.340651,0,13.0416,36.432,0,4.4835,51.128,0,49.529998,0,0,0,70.607992,0,0,0,76.241352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.0018,405

49,12:00-12:15,48.499828,688.715947,59.175403,34.831253,32.652103,3.094586,37.890519,47.536562,0,422.443799,124.384996,22.630299,0,0,6.745516,97.055943,0,27.638981,1.061216,10.235073,67.823003,179.962454,5.534073,130.580717,102.274345,44.906625,8.340651,0,13.0416,36.432,0,6.405,51.128,0,49.138972,0,0,0,70.607992,0,0,0,76.241352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.0018,410.625

50,12:15-12:30,48.499828,688.715947,59.175403,34.831253,32.652103,3.094586,37.890519,47.536562,0,422.443799,124.384996,22.630299,0,0,6.745516,97.055943,0,27.638981,1.061216,10.235073,67.823003,179.962454,5.534073,130.580717,102.274345,44.906625,8.340651,0,13.0416,36.432,0,6.405,51.128,0,49.138972,0,0,0,70.607992,0,0,0,76.241352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.0018,410.625

