Block,Time,URI,URI2,RIHAND2,RIHAND3,SEWA2,SINGRAULI,TANAKPUR,TEHRI,UNCHAHAR1,UNCHAHAR3,SALAL,SINGRAULI_HYDRO,UNCHAHAR2,UNCHAHAR4,TANDA2,NAPP,PARBATI3,RAMPUR,RAPPB,RIHAND1,CHAMERA1,CHAMERA2,DADRT2,DULHASTI,JHAJJAR,KISHANGANGA,KOTESHWR,KOLDAM,NJPC,RAPPC,CHAMERA3,DHAULIGNGA,BSIUL,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,KGSU3AND4,KKNP,MAPS,KGSU1AND2,KKNPPU2,NLCTS2EXP,NNTPP,NTPL,RSTPSU1TO6,RSTPSU7,TALST2,SIMHST1,SIMHST2,KUDGI,TelanganaSTPP,VALLURNTECL,NLCIIST1,NLCIIST2,NLCEXP,FSTPP I & II,KHSTPP-I,KHSTPP-II,TALA,BRBCL,SASAN
52,12:45-13:00,41.4,37.89052,124.384996,130.580717,0,148.982313,10.8885,0,22.630299,27.63898,51.128,1.169503,44.906625,3.094586,5.534085,49.506309,0,6.745515,0,96.955943,42.14808,0,548.715948,59.175403,422.443785,8.340651,0,10.235073,179.962454,67.990882,0,43.536137,6.5208,0,49.138975,0,0,0,74.68153,0,0,0,77.578921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.295872,44.311,148.302375,5.586,15.00135,275.625

53,13:00-13:15,36.432,37.89052,124.384996,130.580717,0,148.982313,10.8885,0,22.630299,27.63898,76.692,1.169503,44.906625,3.094586,5.534085,49.506309,0,6.745515,0,96.955943,42.14808,0,548.715948,59.175403,422.443785,8.340651,0,10.235073,179.962454,67.990882,0,43.536137,6.5208,0,49.138975,0,0,0,74.68153,0,0,0,77.578921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.295872,44.311,148.302375,5.586,15.00135,275.625

54,13:15-13:30,36.432,37.89052,124.384996,130.580717,0,148.982313,10.8885,0,22.630299,27.63898,76.692,1.169503,44.906625,3.094586,5.534085,49.506309,0,6.745515,0,96.955943,42.14808,0,548.715948,59.175403,422.443785,8.340651,0,10.235073,179.962454,67.990882,0,43.536137,6.5208,0,49.138975,0,0,0,74.68153,0,0,0,77.578921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.295872,44.311,148.302375,5.586,15.00135,275.625

55,13:30-13:45,36.432,37.89052,124.384996,130.580717,0,148.982313,5.7645,0,22.630299,27.63898,76.692,1.169503,44.906625,3.094586,5.534085,49.506309,0,6.745515,0,96.955943,42.14808,0,548.715948,59.175403,422.443785,8.340651,0,10.235073,179.962454,67.990882,0,43.536137,6.5208,0,49.138975,0,0,0,74.68153,0,0,0,77.578921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.295872,44.311,148.302375,5.586,15.00135,275.625

56,13:45-14:00,36.432,37.89052,124.384996,130.580717,0,148.982313,5.7645,0,22.630299,27.63898,76.692,1.169503,44.906625,3.094586,5.534085,49.506309,0,6.745515,0,96.955943,42.14808,0,548.715948,59.175403,422.443785,8.340651,0,10.235073,179.962454,67.990882,0,43.536137,6.5208,0,49.138975,0,0,0,74.68153,0,0,0,77.578921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.295872,44.311,148.302375,5.586,15.00135,275.625

57,14:00-14:15,36.432,37.89052,124.384996,130.580717,0,148.982313,5.7645,0,22.630299,27.63898,76.692,1.169503,44.906625,3.094586,5.534085,49.506309,0,6.745515,0,96.955943,42.14808,0,548.715948,59.175403,422.443785,8.340651,0,10.235073,179.962454,67.990882,0,43.536137,6.5208,0,49.138975,0,0,0,74.68153,0,0,0,77.578921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.295872,44.311,148.302375,5.292,15.00135,275.625

58,14:15-14:30,36.432,37.89052,124.384996,130.580717,0,148.982313,5.7645,0,22.630299,27.63898,76.692,1.169503,44.906625,3.094586,5.534085,49.506309,0,6.745515,0,96.955943,42.14808,0,548.715948,59.175403,422.443785,8.340651,0,10.235073,179.962454,67.990882,0,43.536137,6.5208,0,49.138975,0,0,0,74.68153,0,0,0,77.578921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.295872,44.311,148.302375,5.292,15.00135,275.625

59,14:30-14:45,36.432,37.89052,124.384996,130.580717,0,142.539835,10.8885,0,22.630299,27.63898,83.664,1.169503,44.906625,3.094586,5.534085,49.506309,0,6.745515,0,96.955943,42.14808,0,548.715948,59.175403,422.443785,8.340651,0,10.235073,179.962454,67.990882,0,43.536137,6.5208,0,48.878291,0,0,0,74.68153,0,0,0,77.578921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.295872,44.311,148.302375,4.998,15.00135,275.625

60,14:45-15:00,36.432,37.89052,124.384996,130.580717,0,142.539835,10.8885,0,22.630299,27.63898,83.664,1.169503,44.906625,3.094586,5.534085,49.506309,0,6.745515,0,96.955943,42.14808,0,548.715948,59.175403,422.443785,8.340651,0,10.235073,179.962454,67.990882,0,43.536137,6.5208,0,48.878291,0,0,0,74.68153,0,0,0,77.578921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.295872,44.311,148.302375,4.998,15.00135,275.625

61,15:00-15:15,36.432,37.89052,124.384996,130.580717,0,142.539835,10.8885,0,22.630299,27.63898,83.664,1.169503,44.906625,3.094586,5.534085,49.506309,0,6.745515,0,96.955943,42.14808,0,548.715948,59.175403,422.443785,8.340651,0,10.235073,179.962454,67.990882,0,43.536137,6.5208,0,48.878291,0,0,0,74.68153,0,0,0,77.578921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.295872,44.311,148.302375,4.998,17.2543,275.625

62,15:15-15:30,36.432,37.89052,124.384996,130.580717,0,142.539835,10.8885,0,22.630299,27.63898,83.664,1.169503,44.906625,3.094586,5.534085,49.506309,0,6.745515,0,96.955943,42.14808,0,548.715948,59.175403,422.443785,8.340651,0,10.235073,179.962454,67.990882,0,43.536137,6.5208,0,48.878291,0,0,0,74.68153,0,0,0,77.578921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.295872,44.311,148.302375,4.998,17.584,275.625

63,15:30-15:45,36.432,37.89052,124.384996,130.580717,0,142.539835,10.8885,0,22.630299,27.63898,83.664,1.169503,44.906625,3.094586,5.534085,49.506309,0,6.745515,0,96.955943,42.14808,0,548.715948,59.175403,422.443785,8.340651,0,10.235073,179.962454,67.990882,0,43.536137,6.5208,0,48.878291,0,0,0,74.68153,0,0,0,77.578921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.295872,44.311,148.302375,4.998,18.1335,275.625

64,15:45-16:00,36.432,37.89052,124.384996,130.580717,0,142.539835,10.8885,0,22.630299,27.63898,83.664,1.169503,44.906625,3.094586,5.534085,49.506309,0,6.745515,0,96.955943,42.14808,0,548.715948,59.175403,422.443785,8.340651,0,10.235073,179.962454,67.990882,0,43.536137,6.5208,0,48.878291,0,0,0,74.68153,0,0,0,77.578921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.295872,44.311,148.302375,4.998,19.1226,275.625

65,16:00-16:15,36.432,37.89052,124.384996,130.580717,0,142.539835,11.1447,0,22.630299,27.63898,83.664,1.169503,44.906625,3.094586,5.534085,49.506309,0,6.745515,0,96.955943,42.14808,0,548.715948,59.175403,422.443785,8.340651,0,10.235073,179.962454,67.990882,0,43.536137,6.5208,0,48.878291,0,0,0,74.68153,0,0,0,77.578921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.295872,44.311,148.302375,4.851,19.1226,275.625

66,16:15-16:30,36.432,37.89052,124.384996,130.580717,0,142.539835,11.1447,0,22.630299,27.63898,83.664,1.169503,44.906625,3.094586,5.534085,49.506309,0,6.745515,0,96.955943,42.14808,0,548.715948,59.175403,422.443785,8.340651,0,10.235073,179.962454,67.990882,0,43.536137,6.5208,0,48.878291,0,0,0,74.68153,0,0,0,77.578921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.295872,44.311,148.302375,4.851,20.0018,275.625

67,16:30-16:45,36.432,37.89052,124.384996,130.580717,0,142.539835,5.7645,0,22.630299,27.63898,81.34,1.169503,44.906625,3.094586,5.534085,49.506309,4.272092,6.745515,0,96.955943,42.14808,0,548.715948,59.175403,422.443785,8.340651,0,10.235073,179.962454,67.990882,0,43.536137,6.5208,0,48.878291,0,0,0,74.68153,0,0,0,77.578921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.295872,44.311,148.302375,4.557,20.0018,275.625

68,16:45-17:00,36.432,37.89052,124.384996,130.580717,0,142.539835,5.7645,0,22.630299,27.63898,81.34,1.169503,44.906625,3.094586,5.534085,49.506309,4.272092,6.745515,0,96.955943,42.14808,0,548.715948,59.175403,422.443785,8.340651,0,10.235073,179.962454,67.990882,0,43.536137,6.5208,0,48.617607,0,0,0,74.68153,0,0,0,77.578921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.295872,44.311,148.302375,4.557,20.0018,275.625

69,17:00-17:15,36.432,37.89052,124.384996,130.580717,0,142.539835,5.7645,0,22.630299,27.63898,81.34,1.169503,44.906625,3.094586,5.534085,49.506309,4.272092,6.745515,0,96.955943,42.14808,0,548.715948,59.175403,422.443785,8.340651,0,10.235073,179.962454,67.990882,0,43.536137,6.5208,0,48.617607,0,0,0,74.68153,0,0,0,77.578921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.295872,44.311,148.302375,4.41,20.0018,275.625

70,17:15-17:30,36.432,37.89052,124.384996,130.580717,0,142.539835,11.0166,0,22.630299,27.63898,81.34,1.169503,44.906625,3.094586,5.534085,49.506309,16.783217,6.745515,0,96.955943,42.14808,0,548.715948,59.175403,422.443785,8.340651,0,10.235073,179.962454,67.990882,0,43.536137,6.5208,0,48.617607,0,0,0,74.68153,0,0,0,77.578921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.295872,44.311,148.302375,4.41,20.0018,275.625

71,17:30-17:45,36.432,37.89052,124.384996,130.580717,0,142.539835,11.0166,0,22.630299,27.63898,74.368,1.169503,44.906625,3.094586,5.534085,49.506309,16.783217,6.745515,0,96.955943,42.14808,0,548.715948,59.175403,422.443785,8.340651,0,10.235073,179.962454,67.990882,0,43.536137,6.5208,0,48.617607,0,0,0,74.68153,0,0,0,77.578921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.295872,44.311,148.302375,3.969,20.0018,275.625

72,17:45-18:00,36.432,37.89052,124.384996,130.580717,0,142.539835,11.0166,0,22.630299,27.63898,74.368,1.169503,44.906625,3.094586,5.534085,49.506309,9.154482,6.745515,0,96.955943,42.14808,0,548.715948,59.175403,422.443785,8.340651,0,10.235073,179.962454,67.990882,0,43.536137,6.5208,0,48.617607,0,0,0,74.68153,0,0,0,77.578921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.295872,44.311,148.302375,3.969,20.0018,275.625

73,18:00-18:15,36.432,37.89052,124.384996,130.580717,0,142.539835,11.0166,0,22.630299,27.63898,74.368,1.169503,44.906625,3.094586,5.534085,49.506309,27.463446,6.745515,0,96.955943,42.14808,0,548.715948,59.175403,422.443785,8.340651,0,10.235073,179.962454,67.990882,0,43.536137,6.5208,0,48.878291,0,0,0,74.68153,0,0,0,58.184191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.295872,44.311,148.302375,3.969,20.0018,275.625

74,18:15-18:30,36.432,37.89052,124.384996,130.580717,6.184414,142.539835,11.0166,0,22.630299,27.63898,74.368,1.169503,44.906625,3.094586,5.534085,49.506309,79.338844,6.745515,0,96.955943,42.14808,0,548.715948,59.175403,422.443785,8.340651,0,10.235073,179.962454,67.990882,0,43.536137,6.5208,0,48.878291,0,0,0,74.68153,0,0,0,58.184191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.295872,44.311,148.302375,3.969,20.0018,275.625

75,18:30-18:45,36.432,37.89052,124.384996,130.580717,11.220746,142.539835,11.0166,0,22.630299,27.63898,74.368,1.169503,44.906625,3.094586,5.534085,49.506309,79.338844,6.745515,0,96.955943,42.14808,0,548.715948,59.175403,422.443785,8.340651,0,10.235073,179.962454,67.990882,0,43.536137,6.5208,0,48.878291,0,0,0,74.68153,0,0,0,58.184191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.295872,44.311,148.302375,2.94,20.0018,275.625

76,18:45-19:00,36.432,39.469291,124.384996,130.580717,18.838674,142.539835,11.0166,0,22.630299,27.63898,74.368,1.169503,44.906625,3.094586,5.534085,49.506309,79.338844,6.922624,0,96.955943,42.14808,0,548.715948,59.175403,422.443785,8.492299,0,10.235073,182.023943,67.990882,0,44.406419,19.6614,0,48.878291,0,0,0,74.68153,0,0,0,58.184191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.295872,44.311,148.302375,2.94,20.0018,275.625

77,19:00-19:15,36.432,39.469291,124.384996,130.580717,18.838674,142.539835,3.843,0,22.630299,27.63898,74.368,1.169503,44.306625,3.094586,5.534085,49.506309,79.338844,6.922624,0,96.955943,42.14808,0,548.715948,59.175403,422.443785,8.492299,0,10.235073,182.023943,67.990882,0,44.406419,19.6614,0,50.181712,0,0,0,74.68153,0,0,0,58.184191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.295872,44.311,148.302375,2.94,20.0018,275.625

78,19:15-19:30,36.432,39.469291,124.384996,130.580717,18.838674,142.539835,3.843,0,22.630299,27.63898,74.368,1.169503,44.306625,3.094586,5.534085,49.506309,79.338844,6.922624,0,96.955943,42.14808,0,548.715948,59.175403,422.443785,8.492299,0,10.235073,182.023943,67.990882,0,44.406419,19.6614,0,50.181712,0,0,0,74.68153,0,0,0,58.184191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.295872,44.311,148.302375,2.94,20.0018,275.625

79,19:30-19:45,36.432,39.469291,124.384996,130.580717,18.838674,142.539835,3.843,0,22.630299,27.63898,74.368,1.169503,44.306625,3.094586,5.534085,49.506309,79.338844,6.922624,0,96.955943,42.14808,0,548.715948,59.175403,422.443785,8.492299,0,10.235073,182.023943,67.990882,0,44.406419,19.6614,0,50.181712,0,0,0,74.68153,0,0,0,58.184191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.295872,44.311,148.302375,3.234,20.0018,275.625

80,19:45-20:00,36.432,39.469291,124.384996,130.580717,18.838674,142.539835,3.843,0,22.630299,27.63898,74.368,1.169503,44.306625,3.094586,5.534085,49.506309,19.529562,6.922624,0,96.955943,42.14808,0,548.715948,59.175403,422.443785,8.492299,0,10.235073,182.023943,67.990882,0,44.406419,19.6614,0,50.833423,0,0,0,74.68153,0,0,0,58.184191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.295872,44.311,148.302375,3.234,20.0018,275.625

81,20:00-20:15,36.432,39.469291,124.384996,130.580717,18.838674,142.539835,7.9422,0,22.630299,27.63898,74.368,1.169503,44.306625,3.094586,5.534085,49.506309,19.529562,6.922624,0,96.955943,42.14808,16.362965,548.715948,59.175403,422.443785,8.492299,0,10.235073,182.023943,67.990882,0,44.406419,19.6614,0,32.585527,0,0,0,74.68153,0,0,0,58.184191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.295872,44.311,148.302375,3.234,20.0018,275.625

82,20:15-20:30,36.432,39.469291,124.384996,130.580717,18.838674,142.539835,7.9422,0,22.630299,27.63898,74.368,1.169503,44.306625,3.094586,5.534085,49.506309,19.529562,6.922624,0,96.955943,42.14808,50.070673,548.715948,59.175403,422.443785,8.492299,0,10.235073,182.023943,67.990882,11.598718,44.406419,19.6614,0,32.585527,0,0,0,74.68153,0,0,0,58.184191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.295872,44.311,148.302375,3.234,20.0018,275.625

83,20:30-20:45,36.432,39.469291,124.384996,130.580717,18.838674,142.539835,7.9422,0,22.630299,27.63898,74.368,1.169503,44.306625,3.094586,5.091606,49.506309,19.529562,6.922624,0,96.955943,42.14808,50.070673,548.715948,59.175403,422.443785,8.492299,0,10.235073,182.023943,67.990882,36.627528,44.406419,19.6614,0,32.585527,0,0,0,74.68153,0,0,0,58.18419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.295872,44.311,148.302375,3.234,20.0018,275.625

84,20:45-21:00,36.432,37.89052,124.384996,130.580717,18.800616,142.539835,7.9422,0,22.630299,27.63898,74.368,1.169503,44.306625,3.094586,5.091606,49.506309,19.529562,6.745515,0,96.955943,42.14808,50.070673,548.715948,59.175403,422.443785,8.340651,0,10.235073,179.962454,67.990882,34.831253,43.536137,3.3,0,32.585527,0,0,0,74.68153,0,0,0,58.184191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.295872,44.311,148.302375,3.234,20.0018,275.625

85,21:00-21:15,36.432,37.89052,124.384996,130.580717,18.800616,142.539835,7.9422,0,22.630299,27.63898,74.368,1.169503,44.306625,3.094586,5.091606,49.506309,19.529562,6.745515,0,96.955943,42.14808,50.070673,548.715948,59.175403,422.443785,8.340651,0,10.235073,179.962454,67.990882,34.831253,43.536137,3.3,0,32.585527,0,0,0,74.68153,0,0,0,58.184191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.295872,44.311,148.302375,3.234,20.0018,275.625

86,21:15-21:30,36.432,37.89052,124.384996,130.580717,18.800616,142.539835,7.9422,0,22.630299,27.63898,74.368,1.169503,44.306625,3.094586,5.091606,49.506309,19.529562,6.745515,0,96.955943,42.14808,50.070673,548.715948,59.175403,422.443785,8.340651,0,10.235073,179.962454,67.990882,34.831253,43.536137,3.3,0,32.585527,0,0,0,74.68153,0,0,0,58.184191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.295872,44.311,148.302375,3.234,20.0018,275.625

87,21:30-21:45,36.432,37.89052,124.384996,130.580717,18.800616,142.539835,7.9422,0,22.630299,27.63898,74.368,1.169503,44.306625,3.094586,5.091606,49.506309,19.529562,6.745515,0,96.955943,42.14808,50.070673,548.715948,59.175403,422.443785,8.340651,0,10.235073,179.962454,67.990882,34.831253,43.536137,3.3,0,32.585527,0,0,0,74.68153,0,0,0,58.184191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.295872,44.311,148.302375,3.234,20.0018,275.625

88,21:45-22:00,36.432,39.469291,124.384996,130.580717,18.838674,142.539835,7.9422,0,22.630299,27.63898,74.368,1.169503,44.306625,3.094586,5.091606,49.506309,19.529562,6.922624,0,96.955943,42.14808,50.070673,548.715948,59.175403,422.443785,8.492299,0,10.235073,182.023943,67.990882,34.831253,44.406419,19.6614,0,32.585527,0,0,0,74.68153,0,0,0,58.184191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.295872,44.311,148.302375,3.234,20.0018,275.625

89,22:00-22:15,36.432,39.469291,124.384996,130.580717,18.838674,142.539835,5.7645,0,22.630299,27.63898,74.368,1.169503,44.306625,3.094586,5.091606,49.506309,19.529562,6.922624,0,96.955943,42.14808,50.070673,548.715948,59.175403,422.443785,8.492299,0,10.235073,182.023943,67.990882,34.831253,44.406419,19.6614,0,32.585527,0,0,0,74.68153,0,0,0,58.184191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.295872,44.311,148.302375,3.675,19.1226,275.625

90,22:15-22:30,36.432,39.469291,124.384996,130.580717,18.838674,142.539835,5.7645,0,22.630299,27.63898,74.368,1.169503,44.306625,3.094586,5.091606,49.506309,19.529562,6.922624,0,96.955943,42.14808,50.070673,548.715948,59.175403,422.443785,8.492299,0,10.235073,182.023943,67.990882,34.831253,44.406419,19.6614,0,32.585527,0,0,0,74.68153,0,0,0,58.184191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.295872,44.311,148.302375,4.1748,18.4632,275.625

91,22:30-22:45,36.432,39.469291,124.384996,130.580717,18.838674,142.539835,3.843,0,22.630299,27.63898,74.368,1.169503,44.306625,3.094586,5.091606,49.506309,19.529562,6.922624,0,96.955943,42.14808,50.070673,548.715948,59.175403,422.443785,8.492299,0,10.235073,182.023943,67.990882,34.831253,44.406419,19.6614,0,32.585527,0,0,0,74.68153,0,0,0,58.184191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.295872,44.311,148.302375,4.116,17.8038,275.625

92,22:45-23:00,36.432,37.89052,124.384996,130.580717,12.527401,142.539835,3.843,0,22.630299,27.63898,74.368,1.169503,44.306625,3.094586,5.091606,49.506309,19.529562,6.745515,0,96.955943,42.14808,50.070673,548.715948,59.175403,422.443785,8.340651,0,10.235073,179.962454,67.990882,34.831253,43.536137,6.5208,0,32.585527,0,0,0,74.68153,0,0,0,58.184191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.295872,44.311,148.302375,4.116,16.7048,275.625

93,23:00-23:15,36.432,37.89052,124.384996,130.580717,12.527401,142.539835,9.2232,0,22.630299,27.63898,74.368,1.169503,44.306625,3.094586,5.091606,49.506309,19.529562,6.745515,0,96.955943,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,0,10.235073,179.962454,67.990882,34.831253,43.536137,6.5208,0,32.585527,0,0,0,74.68153,0,0,0,58.184191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.295872,44.311,148.302375,4.116,16.7048,275.625

94,23:15-23:30,36.432,37.89052,124.384996,130.580717,12.527401,142.539835,9.2232,0,22.630299,27.63898,74.368,1.169503,44.306625,3.094586,5.091606,49.506309,19.529562,6.745515,0,96.955943,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,0,10.235073,179.962454,67.990882,34.831253,43.536137,6.5208,0,32.585527,0,0,0,74.68153,0,0,0,58.184191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.295872,44.311,148.302375,4.116,16.7048,275.625

95,23:30-23:45,36.432,37.89052,124.384996,130.580717,12.527401,142.539835,9.2232,0,22.630299,27.63898,74.368,1.169503,44.306625,3.094586,5.091606,49.506309,19.529562,6.745515,0,96.955943,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,0,10.235073,179.962454,67.990882,34.831253,43.536137,6.5208,0,32.585527,0,0,0,74.68153,0,0,0,58.184191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.295872,44.311,148.302375,4.263,16.7048,275.625

96,23:45-24:00,36.432,37.89052,124.384996,130.580717,12.527401,142.539835,9.2232,0,22.630299,27.63898,74.368,1.169503,44.306625,3.094586,5.091606,49.506309,19.529562,6.745515,0,96.955943,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,0,10.235073,179.962454,67.990882,34.831253,43.536137,6.5208,0,32.585527,0,0,0,74.68153,0,0,0,58.184191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.295872,44.311,148.302375,4.263,16.7048,275.625

