Block,Time,DHAULIGNGA,DULHASTI,JHAJJAR,KOLDAM,KISHANGANGA,CHAMERA3,CHAMERA2,DADRT2,PARBATI3,RAMPUR,RIHAND1,TEHRI,UNCHAHAR3,SINGRAULI_HYDRO,NJPC,RAPPC,URI2,TANDA2,UNCHAHAR2,RIHAND3,SINGRAULI,NAPP,SEWA2,UNCHAHAR1,RIHAND2,UNCHAHAR4,KOTESHWR,CHAMERA1,BSIUL,SALAL,URI,RAPPB,TANAKPUR,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,KGSU3AND4,KKNP,KKNPPU2,NLCTS2EXP,NNTPP,NTPL,MAPS,KGSU1AND2,RSTPSU1TO6,RSTPSU7,TALST2,SIMHST1,SIMHST2,KUDGI,TelanganaSTPP,VALLURNTECL,NLCIIST1,NLCIIST2,NLCEXP,KHSTPP-I,KHSTPP-II,FSTPP I & II,TALA,BRBCL,SASAN
59,14:30-14:45,0,0,435.435,0,0,0,0,679.493168,0,0,92,0,26.39091,0.87998,0,54.6939,4.7082,0,42.392196,59.3595,138,21.5736,0,21.82362,113.4,0,0,0,0,1.3944,1.656,0,0,0,85.488,0,7.124,0,71.0244,0,0,0,29.925,0,15.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

60,14:45-15:00,0,0,435.435,0,0,0,0,679.493168,0,0,92,0,26.39091,0.87998,0,54.6939,4.7082,0,42.392196,59.3595,138,21.5736,0,21.82362,113.4,0,0,0,0,1.3944,1.656,0,0,0,85.488,0,7.124,0,71.0244,0,0,0,29.925,0,15.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

61,15:00-15:15,0,16.478852,435.435,0,0,0,0,679.493168,0,0,92,14.49,26.39091,0.87998,0,54.6939,4.7082,0,42.392196,59.3595,138,21.5736,0,21.82362,113.4,0,0,0,0,1.3944,1.656,0,0,0,85.488,0,7.124,0,71.0244,0,0,0,29.925,0,15.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

62,15:15-15:30,0,16.478852,435.435,0,0,0,0,679.193168,0,0,92,14.49,26.39091,0.87998,0,54.6939,4.7082,0,42.392196,59.3595,138,21.5736,0,21.82362,113.4,0,0,0,0,1.3944,1.656,0,0,0,85.488,0,7.124,0,71.0244,0,0,0,29.925,0,15.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

63,15:30-15:45,0,16.478852,435.435,0,0,0,0,679.193168,0,0,92,14.49,26.39091,0.87998,0,54.6939,4.7082,0,42.392196,59.3595,138,21.5736,0,21.82362,113.4,0,0,0,0,1.3944,1.656,0,0,0,85.488,0,7.124,0,71.0244,0,0,0,29.925,0,15.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

64,15:45-16:00,0,16.478852,435.435,0,0,0,0,679.193168,0,0,92,28.98,26.39091,0.87998,0,54.6939,4.7082,0,42.392196,59.3595,138,21.5736,0,21.82362,113.4,0,0,0,0,1.3944,1.656,0,0,0,85.488,0,7.124,0,71.0244,0,0,0,29.925,0,15.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

65,16:00-16:15,0,16.478852,435.435,0,0,0,0,679.193168,0,0,92,30.492,26.39091,0.87998,0,54.6939,4.7082,0,42.392196,59.3595,138,21.5736,0,21.82362,113.4,0,0,0,0,1.3944,1.656,0,0,0,85.488,0,7.124,0,71.133,0,0,0,29.925,0,15.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

66,16:15-16:30,0,16.478852,435.435,0,0,0,0,679.193168,0,0,92,30.492,26.39091,0.87998,17.993,54.6939,4.7082,0,42.392196,59.3595,138,21.5736,0,21.82362,113.4,0,0,0,0,1.3944,1.656,0,0,0,85.488,0,7.124,0,71.133,0,0,0,29.925,0,15.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

67,16:30-16:45,0,16.478852,435.435,0,0,0,3.3325,679.193168,0,0,92,45.738,26.39091,0.87998,37.88,54.6939,4.7082,0,42.392196,59.3595,138,21.5736,0,21.82362,113.4,0,9.367,0,0,1.3944,1.656,0,0,0,85.488,0,7.124,0,71.133,0,0,0,29.925,0,15.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

68,16:45-17:00,0,32.957704,435.435,0,0,0,3.3325,679.193168,0,0,92,45.738,26.39091,0.87998,37.88,54.6939,4.7082,0,42.392196,59.3595,138,21.5736,0,21.82362,113.4,0,9.367,0,0,1.3944,1.656,0,0,0,85.488,0,7.124,0,71.133,0,0,0,29.925,0,15.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

69,17:00-17:15,7.926,32.957704,435.435,0,0,0,13.17004,679.193168,0,0,92,45.738,26.39091,0.87998,70.078,54.6939,4.7082,0,42.392196,59.3595,138,21.5736,0,21.82362,113.4,0,17.748,0,0,1.3944,1.3248,0,0,0,85.488,0,7.124,0,71.133,0,0,0,29.925,0,15.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

70,17:15-17:30,16.095064,32.957704,435.435,0,0,0,13.17004,679.193168,0,0,92,45.738,26.39091,0.87998,90.912,54.6939,4.7082,0,42.392196,59.3595,138,21.5736,2.9326,21.82362,113.4,0,26.622,7.031,1.1,6.972,1.3248,0,0,0,85.488,0,7.124,0,71.133,0,0,0,29.925,0,15.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

71,17:30-17:45,18.272072,32.957704,435.435,0,0,0,26.34008,679.193168,0,0,92,45.738,26.39091,0.87998,93.5636,54.6939,4.7082,0,42.392196,59.3595,139.3125,21.5736,5.27868,21.82362,113.4,0,38.96672,13.904,19.5624,41.832,1.3248,0,0,0,85.488,0,7.124,0,71.133,0,0,0,29.925,0,15.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

72,17:45-18:00,27.408108,32.957704,435.435,0,0,0,26.34008,679.193168,0,0,92,45.738,26.39091,0.87998,93.5636,54.6939,4.7082,0,42.392196,59.3595,139.3125,21.5736,5.27868,21.82362,113.4,0,38.96672,22.12,19.5624,41.832,1.3248,0,0,0,85.488,0,7.124,0,71.133,0,0,0,29.925,0,15.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

73,18:00-18:15,27.408108,32.957704,435.435,0,0,0,26.34008,679.193168,0,0,92,45.738,26.39091,0.87998,93.5636,54.6939,4.7082,0,42.392196,59.3595,139.3125,21.5736,5.27868,21.82362,113.4,0,38.96672,26.07,13.0416,41.832,1.3248,0,0,0,85.488,0,7.124,0,71.133,0,0,0,30.45,0,15.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

74,18:15-18:30,27.408108,32.957704,435.435,0,0,0,26.34008,679.193168,0,0,92,45.738,26.39091,0.87998,93.5636,54.6939,4.7082,0,42.392196,59.3595,139.3125,21.5736,5.27868,21.82362,113.4,0,38.96672,26.07,13.0416,41.832,1.3248,0,0,0,85.488,0,7.124,0,71.133,0,0,0,30.45,0,15.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

75,18:30-18:45,27.408108,32.957704,435.435,0,0,0,26.34008,679.193168,0,0,92,45.738,26.39091,0.87998,93.5636,54.6939,4.7082,0,42.392196,59.3595,139.3125,21.5736,5.27868,21.82362,113.4,0,38.96672,26.07,13.0416,41.832,1.3248,0,0,0,85.488,0,7.124,0,71.133,0,0,0,30.45,0,15.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

76,18:45-19:00,17.173,32.957704,435.435,0,0,0,26.34008,679.193168,0,0,92,45.738,26.39091,0.87998,93.5636,54.6939,4.7082,0,42.392196,59.3595,139.3125,21.5736,5.27868,21.82362,113.4,0,38.96672,26.07,13.0416,41.832,2.208,0,0,0,85.488,0,7.124,0,71.133,0,0,0,30.45,0,15.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

77,19:00-19:15,7.926,32.957704,435.435,0,0,0,26.34008,679.193168,0,0,92,45.738,26.39091,0.87998,56.82,54.6939,4.7082,0,42.392196,59.3595,139.3125,21.5736,2.7993,21.82362,113.4,0,26.622,14.04936,0,6.972,25.392,0,0,0,85.488,0,7.124,0,71.2416,0,0,0,30.45,0,15.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

78,19:15-19:30,7.926,16.478852,435.435,0,0,0,13.17004,679.193168,0,0,92,45.738,26.39091,0.87998,56.82,54.6939,4.7082,0,42.392196,59.3595,139.3125,21.5736,0,21.82362,113.4,0,17.748,6.32,0,1.3944,25.392,0,0,0,85.488,0,7.124,0,71.2416,0,0,0,30.45,0,15.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

79,19:30-19:45,0,16.478852,435.435,0,0,0,0,679.193168,0,0,92,45.738,26.39091,0.87998,37.88,54.6939,4.7082,0,42.392196,59.3595,139.3125,21.5736,0,21.82362,113.4,0,17.748,0,0,1.3944,2.208,0,0,0,85.488,0,7.124,0,71.2416,0,0,0,30.45,0,15.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,20.73185,0,20.0018,418.77

80,19:45-20:00,0,16.478852,435.435,0,0,0,0,679.193168,0,0,92,45.738,26.39091,0.87998,17.993,54.6939,4.7082,0,42.392196,59.3595,139.3125,21.5736,0,21.82362,113.4,0,17.748,0,0,1.3944,1.3248,0,0,0,85.488,0,7.124,0,71.2416,0,0,0,30.45,0,15.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,20.73185,0,20.0018,418.77

81,20:00-20:15,0,16.478852,435.435,0,0,0,0,679.193168,0,0,92,45.738,26.39091,0.87998,0,54.6939,4.7082,0,42.392196,59.3595,139.3125,21.5736,0,21.82362,113.4,0,17.748,0,0,1.3944,1.3248,0,0,0,85.488,0,7.124,0,71.2416,0,0,0,30.45,0,15.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,20.73185,0,20.0018,418.77

82,20:15-20:30,0,16.478852,435.435,0,0,0,0,679.193168,0,0,92,45.738,26.39091,0.87998,0,54.6939,4.7082,0,42.392196,59.3595,139.3125,21.5736,0,21.82362,113.4,0,17.748,0,0,1.3944,1.3248,0,0,0,85.488,0,7.124,0,71.2416,0,0,0,30.45,0,15.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,20.73185,0,20.0018,418.77

83,20:30-20:45,0,16.478852,435.435,0,0,0,0,679.193168,0,0,92,45.738,26.39091,0.87998,0,54.6939,4.57368,0,42.392196,59.3595,139.3125,21.5736,0,21.82362,113.4,0,17.748,0,0,1.3944,1.3248,0,0,0,85.488,0,7.124,0,71.2416,0,0,0,30.45,0,15.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,20.73185,0,20.0018,418.77

84,20:45-21:00,0,16.478852,435.435,0,0,0,0,679.193168,0,0,92,45.738,26.39091,0.87998,0,54.6939,4.57368,0,42.392196,59.3595,139.3125,21.5736,0,21.82362,113.4,0,17.748,0,0,1.3944,1.3248,0,0,0,85.488,0,7.124,0,71.2416,0,0,0,30.45,0,15.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,20.73185,0,20.0018,418.77

85,21:00-21:15,0,16.478852,435.435,0,0,0,0,679.193168,0,0,92,30.492,26.39091,0.87998,0,54.6939,4.57368,0,42.392196,59.3595,139.3125,21.5736,0,21.82362,113.4,0,17.748,0,0,1.3944,22.08,0,0,0,85.488,0,7.124,0,71.2416,0,0,0,30.45,0,15.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,20.73185,0,20.0018,418.77

86,21:15-21:30,0,16.478852,435.435,0,0,0,0,679.193168,0,0,92,30.492,26.39091,0.87998,0,54.6939,4.57368,0,42.392196,59.3595,139.3125,21.5736,0,21.82362,113.4,0,17.748,0,0,1.3944,22.08,0,0,0,85.488,0,7.124,0,71.2416,0,0,0,30.45,0,15.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,20.73185,0,20.0018,418.77

87,21:30-21:45,0,16.478852,435.435,0,0,0,0,679.193168,0,0,92,30.492,26.39091,0.87998,0,54.6939,4.57368,0,42.392196,59.3595,139.3125,21.5736,0,21.82362,113.4,0,17.748,0,0,1.3944,1.3248,0,0,0,85.488,0,7.124,0,71.2416,0,0,0,30.45,0,15.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,20.73185,0,20.0018,418.77

88,21:45-22:00,0,16.478852,435.435,0,0,0,0,679.493168,0,0,92,15.246,26.39091,0.87998,0,54.6939,4.57368,0,42.392196,59.3595,139.3125,21.5736,0,21.82362,113.4,0,17.748,0,0,1.3944,1.3248,0,0,0,85.488,0,7.124,0,71.2416,0,0,0,30.45,0,15.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,20.73185,0,20.0018,418.77

89,22:00-22:15,0,16.478852,435.435,0,0,0,0,679.493168,0,0,92,14.553,26.39091,0.87998,0,54.6939,4.57368,0,42.392196,39.573,139.3125,21.5736,0,21.82362,113.4,0,9.367,0,0,1.3944,1.3248,0,0,0,85.488,0,7.124,0,71.2416,0,0,0,30.45,0,15.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,20.73185,0,20.0018,418.77

90,22:15-22:30,0,16.478852,435.435,0,0,0,0,679.493168,0,0,92,0,26.39091,0.87998,0,54.6939,4.57368,0,42.392196,0,139.3125,21.5736,0,21.82362,113.4,0,9.367,0,0,1.3944,1.3248,0,0,0,85.488,0,7.124,0,71.2416,0,0,0,30.45,0,15.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,20.73185,0,20.0018,418.77

91,22:30-22:45,0,16.478852,435.435,0,0,0,0,679.493168,0,0,92,0,26.39091,0.87998,0,54.6939,4.57368,0,42.392196,0,139.3125,21.5736,0,21.82362,113.4,0,9.367,0,0,1.3944,22.08,0,0,0,85.488,0,7.124,0,71.2416,0,0,0,30.45,0,15.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,20.73185,0,20.0018,396

92,22:45-23:00,0,16.478852,435.435,0,0,0,0,679.493168,0,0,92,0,26.39091,0.87998,0,54.6939,4.57368,0,42.392196,0,139.3125,21.5736,0,21.82362,113.4,0,9.367,0,0,1.3944,22.08,0,0,0,85.488,0,7.124,0,71.2416,0,0,0,30.45,0,15.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,20.73185,0,20.0018,373.5

93,23:00-23:15,0,16.478852,435.435,0,0,0,0,679.493168,0,0,92,0,26.39091,0.87998,0,54.6939,4.57368,0,42.392196,0,139.3125,21.5736,0,21.82362,113.4,0,9.367,0,0,1.3944,2.208,0,0,0,85.488,0,7.124,0,71.2416,0,0,0,30.45,0,15.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,20.73185,0,20.0018,345.375

94,23:15-23:30,0,16.478852,435.435,0,0,0,0,679.493168,0,0,92,0,26.39091,0.87998,0,54.6939,4.57368,0,42.392196,0,139.3125,21.5736,0,21.82362,113.4,0,9.367,0,0,1.3944,1.3248,0,0,0,85.488,0,7.124,0,71.2416,0,0,0,30.45,0,15.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,20.73185,0,20.0018,345.375

95,23:30-23:45,0,16.478852,435.435,0,0,0,0,679.493168,0,0,92,0,26.39091,0.87998,0,54.6939,4.57368,0,42.392196,0,132.75,21.5736,0,21.82362,113.4,0,9.367,0,0,1.3944,1.3248,0,0,0,85.488,0,7.124,0,71.2416,0,0,0,30.45,0,15.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,20.73185,0,20.0018,345.375

96,23:45-24:00,0,16.478852,435.435,0,0,0,0,679.493168,0,0,92,0,26.39091,0.87998,0,54.6939,4.57368,0,42.392196,0,132.75,21.5736,0,21.82362,113.4,0,9.367,0,0,1.3944,1.3248,0,0,0,85.488,0,7.124,0,71.2416,0,0,0,30.45,0,15.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,20.73185,0,20.0018,345.375

